rank,company,founded,employees,score,ceo,state,hq,industry
246,DB Schenker of Canada,1872,>10000,80.45,Jochen Thewes,Ontario,Mississauga,Transportation and Logistics
247,IWK Health Care,1909,>1000,80.44,Krista Jangaard,Nova Scotia,Halifax,Healthcare & Social Services
248,General Electric Canada (GE),1892,"100,001 - 500,000",80.41,H. Lawrence Culp Jr.,Ontario,Toronto,"Engineering, Manufacturing"
249,The Mosaic Company,2004,>1000,80.39,Bruce Bodine,Florida,Tampa,"Construction, Chemicals, Raw Materials"
250,University of Guelph,1874,>1000,80.38,Charlotte Yates,Ontario,Guelph,Education
251,Advanced Micro Devices (AMD),1969,"1,001 - 5,000",80.36,Dr. Lisa Su,Ontario,Markham,"Semiconductors, Electronics, Electrical Engineering"
252,Telus,1990,"10,001 - 50,000",80.34,Darren Entwistle,British Columbia,Vancouver,"Telecommunications Services, Cable Supplier"
253,Wawanesa Insurance,1896,"1,001 - 5,000",80.31,Jeff Goy,Manitoba,Winnipeg,Insurance
254,Groupe Dynamite,1975,>5000,80.27,Andrew Lufty,Quebec,Ville Mont-Royal,"Clothing, Shoes, Sports Equipment"
255,Ontario Lottery and Gaming Corporation (OLG),2000,>1000,80.27,Duncan Hannay,Ontario,Sault Ste. Marie,Travel & Leisure
256,Aecon Group,1877,"10,001 - 50,000",80.27,Jean-Louis Servranckx,Ontario,Toronto,"Construction, Chemicals, Raw Materials"
257,CHU Sainte-Justine,1907,"5,001 - 10,000",80.23,Delphine Brodeur,Quebec,Montreal,Healthcare & Social Services
258,Amazon,1994,"1,001 - 5,000",80.16,Andy Jassy,Ontario,Toronto,Retail and Wholesale
259,Scarborough Health Network,1998,>1000,80.14,David Graham,Ontario,Scarborough,Healthcare & Social Services
260,Brookfield Global Integrated Solutions (BGIS),1992,"5,001 - 10,000",80.07,Gord Hicks,Ontario,Markham,Business Services & Supplies
261,Earls Kitchen + Bar,1982,"5,001 - 10,000",79.99,Stan Fuller,British Columbia,Vancouver,Restaurants
262,Cabela's,1961,>500,79.93,Tommy Millner,Nebraska,Sidney,Retail and Wholesale
263,Hatch,1955,"1,001 - 5,000",79.74,John Bianchini,Ontario,Mississauga,Business Services & Supplies
264,Best Buy,1966,"50,001 - 100,000",79.73,Ron Wilson,British Columbia,Vancouver,Retail and Wholesale
265,Scotiabank,1832,"50,001 - 100,000",79.71,Scott Thomson,Ontario,Toronto,Banking and Financial Services
266,Canaccord Genuity,1950,>1000,79.63,Dan Daviau,British Columbia,Vancouver,Banking and Financial Services
267,Sephora,1970,"10,001 - 50,000",79.57,Guillaume Motte,Île-de-France,Paris,Retail and Wholesale
268,Bombardier,1937,"10,001 - 50,000",79.55,Eric Martel,Quebec,Montreal,"Engineering, Manufacturing"
269,Linde,1879,"50,001 - 100,000",79.51,Sanjiv Lamba,Ontario,Mississauga,"Construction, Chemicals, Raw Materials"
270,Ricoh Canada,1936,"50,001 - 100,000",79.44,Mike Fast,Ontario,Mississauga,"Semiconductors, Electronics, Electrical Engineering"
271,Oracle,1984,"100,001 - 500,000",79.4,Safra Catz,California,Redwood Shores,IT Software & Services
272,Flex-N-Gate,1956,"10,001 - 50,000",79.36,Shahid Khan,Illinois,Urbana,Automotive (Automotive and Suppliers)
273,Foot Locker,1974,"10,001 - 50,000",79.34,Mary N. Dillon,New York,New York,"Clothing, Shoes, Sports Equipment"
274,North York General Hospital,1968,"1,001 - 5,000",79.34,Everton Gooden,Ontario,Toronto,Healthcare & Social Services
275,Ottawa Hospital,1845,"10,001 - 50,000",79.31,Cameron Love,Ontario,Ottawa,Healthcare & Social Services
276,Constellation Software,1995,"10,001 - 50,000",79.26,Mark Leonard,Ontario,Toronto,IT Software & Services
277,American Eagle Outfitters,1977,"10,001 - 50,000",79.17,Jay Schottenstein,Pennsylvania,Pittsburgh,Retail and Wholesale
278,Edward Jones,1922,"50,001 - 100,000",79.15,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
279,Teleperformance,1978,>1000,79.12,Daniel Julien,Île-de-France,Paris,Business Services & Supplies
280,Agriculture Financial Services Corporation,1938,>500,79.11,Darryl Kay,Alberta,Lacombe,Banking and Financial Services
281,Yum! Brands,1997,"10,001 - 50,000",79.08,David Gibbs,Kentucky,Louisville,Restaurants
282,H&M,1947,"100,001 - 500,000",79.06,Helena Helmersson,Stockholms län,Stockholm,"Clothing, Shoes, Sports Equipment"
283,Ubisoft,1997,"5,001 - 10,000",79.01,Yves Guillemot,Quebec,Montreal,Media & Advertising
284,Lactalis Canada,1997,"1,001 - 5,000",78.92,Mark Taylor,Ontario,London,"Food, Soft Beverages, Alcohol & Tobacco"
285,DXC Technology,2017,"100,001 - 500,000",78.9,Raul Fernandez,Virginia,Ashburn,IT Software & Services
286,Commissionaires,1925,"10,001 - 50,000",78.86,Geoff Hamilton,Ontario,Ottawa,Business Services & Supplies
287,OSL Retail Services,1991,>5000,78.83,Brett Farren,Ontario,Mississauga,Business Services & Supplies
288,General Motors,1908,"5,001 - 10,000",78.81,Marissa West,Ontario,Oshawa,Automotive (Automotive and Suppliers)
289,Allianz,1890,"100,001 - 500,000",78.8,Oliver Bäte,Bavaria,Munich,Insurance
290,Deloitte,1845,"10,001 - 50,000",78.8,Joseph B. Ucuzoglu,London,London,Professional Services
291,HP Inc.,1939,"50,001 - 100,000",78.61,Enrique Lores,California,Palo Alto,IT Software & Services
292,Northwood,1962,"1,001 - 5,000",78.55,John Z. Kukral,Nova Scotia,Halifax,Healthcare & Social Services
293,AECOM,1990,"50,001 - 100,000",78.51,Richard Barrett,California,Los Angeles,Professional Services
294,Sutherland,1986,>1000,78.47,Dilip Vellodi,New York,Rochester,Business Services & Supplies
295,Cogeco,1957,"5,001 - 10,000",78.46,Philippe Jetté,Quebec,Montreal,"Telecommunications Services, Cable Supplier"
296,Hootsuite,2008,"1,001 - 5,000",78.35,Irina Novoselsky,British Columbia,Vancouver,IT Software & Services
297,Nestlé,1866,"1,001 - 5,000",78.3,Ulf Mark Schneider,Ontario,Toronto,"Food, Soft Beverages, Alcohol & Tobacco"
298,Starbucks,1987,"10,001 - 50,000",78.24,Brian Niccol,Washington,Seattle,Restaurants
299,Gatestone & Co.,1978,>1000,78.21,Nick Wilson,Ontario,Toronto,Business Services & Supplies
300,Borden Ladner Gervais (BLG),1823,"501 - 1,000",78.2,John Murphy,Ontario,Toronto,Professional Services
201,NB Power,1920,"1,001 - 5,000",82.04,Lori Clark,New Brunswick,Fredericton,Utilities
202,IBM,1911,"100,001 - 500,000",82.04,Arvind Krishna,New York,Armonk,"Semiconductors, Electronics, Electrical Engineering"
203,Toyota,1986,"10,001 - 50,000",81.99,Koji Sato,Ontario,Cambridge,Automotive (Automotive and Suppliers)
204,Mount Royal University,1910,"1,001 - 5,000",81.94,Tim Rahilly,Alberta,Calgary,Education
205,Centre hospitalier de l'Université de Montréal (CHUM),1969,"10,001 - 50,000",81.87,Frédéric Abergel,Quebec,Montreal,Healthcare & Social Services
206,TJX Companies,1956,"100,001 - 500,000",81.84,Ernie Herrman,Massachusetts,Framingham,Retail and Wholesale
207,Arrow Transportation,1919,"1,001 - 5,000",81.77,Sandy Bernstein,British Columbia,Kamloops,Transportation and Logistics
208,Emera,1998,"10,001 - 50,000",81.75,Scott Balfour,Nova Scotia,Halifax,Utilities
209,Abbott,1888,"1,001 - 5,000",81.75,Robert Ford,Illinois,Chicago,Health Care Equipment & Services
210,Boardwalk Rental Communities,1984,>1000,81.73,Sam Kolias,Alberta,Calgary,Professional Services
211,J.D. Irving,1882,>10000,81.69,James D. Irving,New Brunswick,Saint John,"Engineering, Manufacturing"
212,Salesforce,1999,"1,001 - 5,000",81.68,Marc Benioff,California,San Francisco,IT Software & Services
213,Stantec,1954,"10,001 - 50,000",81.59,Gord Johnston,Alberta,Edmonton,Professional Services
214,Affinity Credit Union,2005,>500,81.59,Mark Lane,Saskatchewan,Saskatoon,Banking and Financial Services
215,Ultramar,1956,"1,001 - 5,000",81.58,Bob Espey,Quebec,Montreal,"Construction, Chemicals, Raw Materials"
216,Expedia,1996,"10,001 - 50,000",81.57,Peter Kern,Washington,Seattle,Travel & Leisure
217,University of New Brunswick,1785,"1,001 - 5,000",81.56,H. Wade MacLauchlan,New Brunswick,Fredericton,Education
218,TD Bank Group,1855,"50,001 - 100,000",81.56,Bharat Masrani,Ontario,Toronto,Banking and Financial Services
219,Peel Regional Police,1974,"1,001 - 5,000",81.53,Nishan Duraiappah,Ontario,Mississauga,Government Services
220,BMO Financial Group,1817,"50,001 - 100,000",81.49,Darryl White,Quebec,Montreal,Banking and Financial Services
221,Roche,1896,"100,001 - 500,000",81.49,Dr. Thomas Schinecker,Basle-City,Basel,Drugs & Biotechnology
222,Dynacare,1959,"1,001 - 5,000",81.46,Vito Ciciretto,Ontario,Brampton,Health Care Equipment & Services
223,Waste Management,1968,"1,001 - 5,000",81.45,"James Fish, Jr.",Texas,Houston,Utilities
224,WestJet Airlines,1996,"10,001 - 50,000",81.38,Alexis von Hoensbroech,Alberta,Calgary,Transportation and Logistics
225,Université de Montréal,1878,"5,001 - 10,000",81.33,Daniel Jutras,Quebec,Montreal,Education
226,NTT Data,1988,"100,001 - 500,000",81.25,Yutaka Sasaki,Tokyo,Tokyo,IT Software & Services
227,AstraZeneca,1999,"1,001 - 5,000",81.19,Pascal Soriot,Cambridgeshire,Cambridge,Drugs & Biotechnology
228,City of Calgary,1875,"10,001 - 50,000",81.18,Jyoti Gondek,Alberta,Calgary,Government Services
229,CIMA+,1990,"1,001 - 5,000",81.16,Denis Thivierge,Quebec,Laval,Professional Services
230,Freson Bros.,1955,>1000,81.07,Mike Lovsin,Alberta,Stony Plain,Retail and Wholesale
231,Nutrien Ltd,2017,"5,001 - 10,000",81.04,Ken Seitz,Saskatchewan,Saskatoon,"Construction, Chemicals, Raw Materials"
232,GlaxoSmithKline,1830,"1,001 - 5,000",80.97,Emma Walmsley,Ontario,Mississauga,Drugs & Biotechnology
233,Cambridge Memorial Hospital,1888,"1,001 - 5,000",80.96,Patrick Gaskin,Ontario,Cambridge,Healthcare & Social Services
234,McGill University,1821,"5,001 - 10,000",80.96,Deep Saini,Quebec,Montreal,Education
235,BC Transit,1983,"501 - 1,000",80.94,Erinn Pinkerton,British Columbia,Victoria,Transportation and Logistics
236,Provincial Health Services Authority (PHSA),2001,"10,001 - 50,000",80.86,David W. Byres,British Columbia,Vancouver,Healthcare & Social Services
237,Suncor Energy,1967,>10000,80.84,Rich Kruger,Alberta,Calgary,"Construction, Chemicals, Raw Materials"
238,Cineplex Entertainment,1912,"5,001 - 10,000",80.84,Ellis Jacob,Ontario,Toronto,Travel & Leisure
239,Procter & Gamble,1837,"1,001 - 5,000",80.83,Geraldine Huse,Ontario,Toronto,Packaged Goods
240,Lafarge Canada,1833,"5,001 - 10,000",80.83,David Redfern Brad Kohl,Alberta,Calgary,"Construction, Chemicals, Raw Materials"
241,Porter Airlines,2006,"1,001 - 5,000",80.79,Michael Deluce,Ontario,Toronto,Transportation and Logistics
242,Publicis Worldwide,1926,"10,001 - 50,000",80.77,Arthur Sadoun,Île-de-France,Paris,Media & Advertising
243,Humber Polytechnic,1967,"1,001 - 5,000",80.6,Ann Marie Vaughan,Ontario,Toronto,Education
244,Michelin North America,1950,"10,001 - 50,000",80.52,Matthew Cabe,South Carolina,Greenville,Automotive (Automotive and Suppliers)
245,Lockheed Martin,1995,"100,001 - 500,000",80.48,James C. Taiclet,Maryland,Bethesda,Aerospace & Defense
246,DB Schenker of Canada,1872,>10000,80.45,Jochen Thewes,Ontario,Mississauga,Transportation and Logistics
247,IWK Health Care,1909,>1000,80.44,Krista Jangaard,Nova Scotia,Halifax,Healthcare & Social Services
248,General Electric Canada (GE),1892,"100,001 - 500,000",80.41,H. Lawrence Culp Jr.,Ontario,Toronto,"Engineering, Manufacturing"
249,The Mosaic Company,2004,>1000,80.39,Bruce Bodine,Florida,Tampa,"Construction, Chemicals, Raw Materials"
250,University of Guelph,1874,>1000,80.38,Charlotte Yates,Ontario,Guelph,Education
251,Advanced Micro Devices (AMD),1969,"1,001 - 5,000",80.36,Dr. Lisa Su,Ontario,Markham,"Semiconductors, Electronics, Electrical Engineering"
252,Telus,1990,"10,001 - 50,000",80.34,Darren Entwistle,British Columbia,Vancouver,"Telecommunications Services, Cable Supplier"
253,Wawanesa Insurance,1896,"1,001 - 5,000",80.31,Jeff Goy,Manitoba,Winnipeg,Insurance
254,Groupe Dynamite,1975,>5000,80.27,Andrew Lufty,Quebec,Ville Mont-Royal,"Clothing, Shoes, Sports Equipment"
255,Ontario Lottery and Gaming Corporation (OLG),2000,>1000,80.27,Duncan Hannay,Ontario,Sault Ste. Marie,Travel & Leisure
256,Aecon Group,1877,"10,001 - 50,000",80.27,Jean-Louis Servranckx,Ontario,Toronto,"Construction, Chemicals, Raw Materials"
257,CHU Sainte-Justine,1907,"5,001 - 10,000",80.23,Delphine Brodeur,Quebec,Montreal,Healthcare & Social Services
258,Amazon,1994,"1,001 - 5,000",80.16,Andy Jassy,Ontario,Toronto,Retail and Wholesale
259,Scarborough Health Network,1998,>1000,80.14,David Graham,Ontario,Scarborough,Healthcare & Social Services
260,Brookfield Global Integrated Solutions (BGIS),1992,"5,001 - 10,000",80.07,Gord Hicks,Ontario,Markham,Business Services & Supplies
261,Earls Kitchen + Bar,1982,"5,001 - 10,000",79.99,Stan Fuller,British Columbia,Vancouver,Restaurants
262,Cabela's,1961,>500,79.93,Tommy Millner,Nebraska,Sidney,Retail and Wholesale
263,Hatch,1955,"1,001 - 5,000",79.74,John Bianchini,Ontario,Mississauga,Business Services & Supplies
264,Best Buy,1966,"50,001 - 100,000",79.73,Ron Wilson,British Columbia,Vancouver,Retail and Wholesale
265,Scotiabank,1832,"50,001 - 100,000",79.71,Scott Thomson,Ontario,Toronto,Banking and Financial Services
266,Canaccord Genuity,1950,>1000,79.63,Dan Daviau,British Columbia,Vancouver,Banking and Financial Services
267,Sephora,1970,"10,001 - 50,000",79.57,Guillaume Motte,Île-de-France,Paris,Retail and Wholesale
268,Bombardier,1937,"10,001 - 50,000",79.55,Eric Martel,Quebec,Montreal,"Engineering, Manufacturing"
269,Linde,1879,"50,001 - 100,000",79.51,Sanjiv Lamba,Ontario,Mississauga,"Construction, Chemicals, Raw Materials"
270,Ricoh Canada,1936,"50,001 - 100,000",79.44,Mike Fast,Ontario,Mississauga,"Semiconductors, Electronics, Electrical Engineering"
271,Oracle,1984,"100,001 - 500,000",79.4,Safra Catz,California,Redwood Shores,IT Software & Services
272,Flex-N-Gate,1956,"10,001 - 50,000",79.36,Shahid Khan,Illinois,Urbana,Automotive (Automotive and Suppliers)
273,Foot Locker,1974,"10,001 - 50,000",79.34,Mary N. Dillon,New York,New York,"Clothing, Shoes, Sports Equipment"
274,North York General Hospital,1968,"1,001 - 5,000",79.34,Everton Gooden,Ontario,Toronto,Healthcare & Social Services
275,Ottawa Hospital,1845,"10,001 - 50,000",79.31,Cameron Love,Ontario,Ottawa,Healthcare & Social Services
276,Constellation Software,1995,"10,001 - 50,000",79.26,Mark Leonard,Ontario,Toronto,IT Software & Services
277,American Eagle Outfitters,1977,"10,001 - 50,000",79.17,Jay Schottenstein,Pennsylvania,Pittsburgh,Retail and Wholesale
278,Edward Jones,1922,"50,001 - 100,000",79.15,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
279,Teleperformance,1978,>1000,79.12,Daniel Julien,Île-de-France,Paris,Business Services & Supplies
280,Agriculture Financial Services Corporation,1938,>500,79.11,Darryl Kay,Alberta,Lacombe,Banking and Financial Services
281,Yum! Brands,1997,"10,001 - 50,000",79.08,David Gibbs,Kentucky,Louisville,Restaurants
282,H&M,1947,"100,001 - 500,000",79.06,Helena Helmersson,Stockholms län,Stockholm,"Clothing, Shoes, Sports Equipment"
283,Ubisoft,1997,"5,001 - 10,000",79.01,Yves Guillemot,Quebec,Montreal,Media & Advertising
284,Lactalis Canada,1997,"1,001 - 5,000",78.92,Mark Taylor,Ontario,London,"Food, Soft Beverages, Alcohol & Tobacco"
285,DXC Technology,2017,"100,001 - 500,000",78.9,Raul Fernandez,Virginia,Ashburn,IT Software & Services
286,Commissionaires,1925,"10,001 - 50,000",78.86,Geoff Hamilton,Ontario,Ottawa,Business Services & Supplies
287,OSL Retail Services,1991,>5000,78.83,Brett Farren,Ontario,Mississauga,Business Services & Supplies
288,General Motors,1908,"5,001 - 10,000",78.81,Marissa West,Ontario,Oshawa,Automotive (Automotive and Suppliers)
289,Allianz,1890,"100,001 - 500,000",78.8,Oliver Bäte,Bavaria,Munich,Insurance
290,Deloitte,1845,"10,001 - 50,000",78.8,Joseph B. Ucuzoglu,London,London,Professional Services
291,HP Inc.,1939,"50,001 - 100,000",78.61,Enrique Lores,California,Palo Alto,IT Software & Services
292,Northwood,1962,"1,001 - 5,000",78.55,John Z. Kukral,Nova Scotia,Halifax,Healthcare & Social Services
293,AECOM,1990,"50,001 - 100,000",78.51,Richard Barrett,California,Los Angeles,Professional Services
294,Sutherland,1986,>1000,78.47,Dilip Vellodi,New York,Rochester,Business Services & Supplies
295,Cogeco,1957,"5,001 - 10,000",78.46,Philippe Jetté,Quebec,Montreal,"Telecommunications Services, Cable Supplier"
296,Hootsuite,2008,"1,001 - 5,000",78.35,Irina Novoselsky,British Columbia,Vancouver,IT Software & Services
297,Nestlé,1866,"1,001 - 5,000",78.3,Ulf Mark Schneider,Ontario,Toronto,"Food, Soft Beverages, Alcohol & Tobacco"
298,Starbucks,1987,"10,001 - 50,000",78.24,Brian Niccol,Washington,Seattle,Restaurants
299,Gatestone & Co.,1978,>1000,78.21,Nick Wilson,Ontario,Toronto,Business Services & Supplies
300,Borden Ladner Gervais (BLG),1823,"501 - 1,000",78.2,John Murphy,Ontario,Toronto,Professional Services
