rank,company,founded,employees,score,ceo,state,hq,industry
227,Robinsons Land,1980,"1,001 - 5,000",7.91,Lance Y. Gokongwei,null,Metropolitan Manila,Real Estate
228,Agribusiness Rural Bank,1978,>250,7.9,"Atty. Luis A. Vera Cruz, Jr.",null,Metropolitan Manila,Banking and Financial Services
229,Tata Consultancy Services,2008,"1,001 - 5,000",7.9,Shiju Varghese,null,Metropolitan Manila,Professional Services
230,Emapta Versatile Services,2010,"5,001 - 10,000",7.9,Tim Vorbach,null,Metropolitan Manila,Business Services & Supplies
231,ARDCI Microfinance,1998,"501 - 1,000",7.9,Victor T. Bernal,null,Bicol,Banking and Financial Services
232,Ingram Micro,2009,"1,001 - 5,000",7.9,Paul Bay,null,Metropolitan Manila,"IT, Internet, Software & Services"
233,The Insular Life Assurance Company,1910,"501 - 1,000",7.89,Raoul Antonio E. Littaua,null,Metropolitan Manila,Insurance
234,CitiGroup,1902,"5,001 - 10,000",7.89,Paul A. Favila,null,Metropolitan Manila,Banking and Financial Services
235,Cebu Doctors’ University Hospital,1972,"1,001 - 5,000",7.89,Dr. Philip Anthony Sto. Domingo Larrazabal,null,Central Visayas,Healthcare & Social
236,Development Bank of The Philippines,1958,"1,001 - 5,000",7.88,Michael O. De Jesus,null,Metropolitan Manila,Banking and Financial Services
237,First Sumiden Circuits,1966,>250,7.88,Mr. Toshiyuki Morimoto,null,Calabarzon,"Engineering, Manufacturing"
238,Willis Towers Watson,2016,>250,7.88,Carl Hess,null,Metropolitan Manila,Professional Services
239,Alliance Select Foods International,2003,>250,7.88,Mr. Jeoffrey P. Yulo,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
240,Megaworld,1989,"1,001 - 5,000",7.87,Dr. Andrew L. Tan,null,Metropolitan Manila,Real Estate
241,VXI Global Holdings,2003,"1,001 - 5,000",7.87,David Zhou,null,Metropolitan Manila,Business Services & Supplies
242,Chong Hua Hospital,1909,"1,001 - 5,000",7.87,Dr. Helen Po,null,Central Visayas,Healthcare & Social
243,Universal Robina,1954,>10000,7.87,Irwin C. Lee,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
244,Metro Retail Stores Group,1982,"5,001 - 10,000",7.86,Frank S. Gaisano,null,Metropolitan Manila,Retail and Wholesale
245,SGV,1946,"5,001 - 10,000",7.86,Wilson P. Tan,null,Metropolitan Manila,Professional Services
246,FWD Life Insurance,2013,"5,001 - 10,000",7.86,Antonio Manuel Jumbing De Rosas,null,Metropolitan Manila,Insurance
247,STI Education Systems Holdings,1928,>250,7.86,Monico V. Jacob,null,Metropolitan Manila,Education
248,Vicente Sotto Memorial Medical Center,1913,>250,7.86,"Gerardo M. Aquino Jr., Md",null,Central Visayas,Healthcare & Social
249,University of Cebu,1964,"1,001 - 5,000",7.85,Atty. Augusto W. Go,null,Central Visayas,Education
250,Starbucks,1997,"1,001 - 5,000",7.85,Noey Lopez,null,Metropolitan Manila,Restaurants
251,City Savings Bank,1965,>250,7.85,Manuel Santiago Jr.,null,Central Visayas,Banking and Financial Services
252,Amkor Technology,1968,>250,7.85,Giel Rutten,null,Metropolitan Manila,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
253,Alturas Supermarket,1982,"1,001 - 5,000",7.85,Raymond Uy,null,Central Visayas,Retail and Wholesale
254,Holcim Philippines,1964,"501 - 1,000",7.85,Nicolas George,null,Metropolitan Manila,"Construction, Oil & Gas Operations, Mining and Chemicals"
255,Adventist University of the Philippines,1917,>250,7.85,Arceli H. Rosario,null,Calabarzon,Education
256,Conduent,2017,"1,001 - 5,000",7.84,Cliff Skelton,null,New Jersey,Business Services & Supplies
257,Pricewaterhousecoopers (PwC),1922,"1,001 - 5,000",7.84,"Nonito S. Esteban Ii, Carlos Hilario Mateo",null,Metropolitan Manila,Professional Services
258,HGS,2004,"1,001 - 5,000",7.84,Pushkar Misra,null,Metropolitan Manila,Business Services & Supplies
259,East West Banking,1994,"5,001 - 10,000",7.84,Jacqueline S. Fernandez,null,Metropolitan Manila,Banking and Financial Services
260,Leslie Corporation,1960,"501 - 1,000",7.84,Bobby Wong,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
261,Tsuneishi Heavy Industries,1994,>10000,7.84,Yasuaki Seto,null,Central Visayas,"Engineering, Manufacturing"
262,M Lhuillier,1988,"501 - 1,000",7.84,Michael Lhuillier,null,Metropolitan Manila,Banking and Financial Services
263,Department of Information and Communications Technology,2004,"1,001 - 5,000",7.84,Ivan John E. Uy,null,Metropolitan Manila,Government Services
264,Acabar Marketing International,1996,"1,001 - 5,000",7.82,Ma. Mildred B. Umali,null,Metropolitan Manila,Professional Services
265,Teletech Customer Care Management,2001,>10000,7.82,Kenneth Tuchman,null,Metropolitan Manila,Business Services & Supplies
266,Lazada,2012,"1,001 - 5,000",7.82,Carlos Otermin Barrera,null,Metropolitan Manila,Retail and Wholesale
267,Access Healthcare,2011,>250,7.81,Anurag Jain,null,Metropolitan Manila,Health Care Equipment & Services
268,Sterling Global Call Center,2003,"1,001 - 5,000",7.8,Mark Marcelo,null,Metropolitan Manila,Business Services & Supplies
269,Stefanini IT Solutions,1987,>250,7.8,Marco Stefanini,null,Metropolitan Manila,"IT, Internet, Software & Services"
270,PayPal,2019,"1,001 - 5,000",7.8,Alex Chriss,null,Metropolitan Manila,Banking and Financial Services
271,TPG Telecom,2009,"1,001 - 5,000",7.79,Iñaki Berroeta,null,Metropolitan Manila,"Telecommunications Services, Cable Supplier"
272,Home Credit,2013,"1,001 - 5,000",7.78,David Minol,null,Metropolitan Manila,Banking and Financial Services
273,Collabera Technologies,2010,"1,001 - 5,000",7.78,Mehul Shah,null,Metropolitan Manila,"IT, Internet, Software & Services"
274,Xavier University,1933,"501 - 1,000",7.78,"Fr. Mars P. Tan, S.J.",null,Northern Mindanao,Education
275,Asia Brewery,1982,>250,7.77,Lucio Tan Ph. D,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
276,Texas Instruments,1979,>250,7.77,Haviv Ilan,null,Cordillera Administrative Region,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
277,Alexander Mann Solutions,1996,"501 - 1,000",7.77,David Leigh,null,Metropolitan Manila,Professional Services
278,Punongbayan & Araullo,1988,>250,7.76,Benjamin R. Punongbayan,null,Metropolitan Manila,Business Services & Supplies
279,Japan Aviation Electronics Industry,1996,>250,7.76,"Tsutomu Onohara, Masayuki Muraki",null,Calabarzon,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
280,Seatrium,1963,>250,7.76,Mr. Chris Ong,null,Central Luzon,"Engineering, Manufacturing"
281,Suyen,1987,"1,001 - 5,000",7.76,Ben Chan,null,Metropolitan Manila,Retail and Wholesale
282,Pioneer Insurance & Surety,1954,"501 - 1,000",7.76,Ma. Bertola D. Medialdea,null,Metropolitan Manila,Insurance
283,Omega Healthcare,2003,"501 - 1,000",7.75,Anurag Mehta,null,Metropolitan Manila,"IT, Internet, Software & Services"
284,Cebu Pacific Air,1996,"1,001 - 5,000",7.75,Michael Szucs,null,Metropolitan Manila,Transportation and Logistics
285,TDCX,1995,"1,001 - 5,000",7.75,Laurent Junique,null,Metropolitan Manila,Business Services & Supplies
286,Sutherland,2005,>10000,7.74,Dilip Vellodi,null,Metropolitan Manila,Business Services & Supplies
287,Zuellig Pharma,1922,>250,7.74,Jannette A. Jakosalem,null,Metropolitan Manila,Health Care Equipment & Services
288,Mbuilders Trading,,>250,7.74,null,null,null,Business Services & Supplies
289,LBC Express Holdings,1945,>250,7.74,Miguel Angel A. Camahort,null,Metropolitan Manila,Transportation and Logistics
290,Six Eleven,2005,>250,7.74,Michael Bian,null,Davao Region,Business Services & Supplies
291,Teleperformance,1996,>250,7.73,Miguel O. Cojuangco,null,Metropolitan Manila,"Telecommunications Services, Cable Supplier"
292,CTC BPO,2004,>250,7.72,Tony Espinoza,null,Central Visayas,Business Services & Supplies
293,Flash Express,2021,>250,7.72,Komsan Saelee,null,Metropolitan Manila,Transportation and Logistics
294,Infor,2002,>250,7.71,Kevin Samuelson,null,Metropolitan Manila,"IT, Internet, Software & Services"
295,Union Bank of the Philippines,1968,>250,7.71,Edwin R. Bautista,null,Metropolitan Manila,Banking and Financial Services
296,The D.I.Y. (Do It Yourself) Shop,2005,>250,7.7,Ms. Roselle Andaya,null,Metropolitan Manila,Retail and Wholesale
297,Foodpanda,2014,>250,7.7,Dan Marogy,null,Metropolitan Manila,Transportation and Logistics
298,Results CX,1990,>250,7.7,Rajesh Subramaniam,null,Metropolitan Manila,Professional Services
299,Denso,1995,"1,001 - 5,000",7.7,Shinnosuke Hayashi,null,Calabarzon,"Engineering, Manufacturing"
300,Ubiquity,2012,>250,7.69,Matt Nyren,null,Western Visayas,Business Services & Supplies
201,Wipro,2007,"1,001 - 5,000",7.97,Aseem Roy,null,Central Visayas,Business Services & Supplies
202,National Grid,2009,"1,001 - 5,000",7.97,Anthony Almeda,null,Metropolitan Manila,Utilities
203,AXA Philippines,1999,>250,7.97,Ayman Kandil,null,Metropolitan Manila,Insurance
204,Century Properties Group,1986,"1,001 - 5,000",7.97,Jose Marco R Antonio,null,Metropolitan Manila,Real Estate
205,McDonald's,1981,>10000,7.96,Kenneth Yang,null,Metropolitan Manila,Restaurants
206,Analog Devices,2010,"5,001 - 10,000",7.96,Vincent Roche,null,Metropolitan Manila,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
207,Abenson Ventures,1970,"1,001 - 5,000",7.96,Winston Lim,null,Metropolitan Manila,Retail and Wholesale
208,Autoliv,1953,>250,7.96,Mikael Bratt,null,Central Visayas,Automotive (Automotive and Suppliers)
209,Ace Promotion And Marketing,1977,"1,001 - 5,000",7.95,Arnel Cruz,null,Metropolitan Manila,Professional Services
210,KCC Malls,1989,>250,7.95,Arvin T. Chan,null,Soccsksargen,Retail and Wholesale
211,Asurion,1994,"1,001 - 5,000",7.95,Tim Stadthaus,null,Tennessee,Professional Services
212,Everise,2016,"1,001 - 5,000",7.95,Sudhir Agarwal,null,Metropolitan Manila,Business Services & Supplies
213,Department of Environment & Natural Resources,1987,"1,001 - 5,000",7.94,Maria Antonia Yulo-Loyzaga,null,Metropolitan Manila,Government Services
214,Smart Communications,1991,"5,001 - 10,000",7.94,Manuel V. Pangilinan,null,Metropolitan Manila,"Telecommunications Services, Cable Supplier"
215,Cloudstaff Modern Workforce,2010,"5,001 - 10,000",7.94,Lloyd Ernst,null,New South Wales,Business Services & Supplies
216,IQVIA,1982,"501 - 1,000",7.93,Ari Bousbib,null,Metropolitan Manila,Business Services & Supplies
217,AAI Worldwide Logistics,1981,"501 - 1,000",7.93,Agnes V. Mariano,null,Metropolitan Manila,Transportation and Logistics
218,Factset,1978,"1,001 - 5,000",7.93,Philip Snow,null,Metropolitan Manila,Professional Services
219,Century Pacific Foods,1978,"1,001 - 5,000",7.93,Teodoro Alexander Po,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
220,Bayer,1863,"1,001 - 5,000",7.93,Bill Anderson,null,Metropolitan Manila,Drugs & Biotechnology
221,Ninja Van,2014,"5,001 - 10,000",7.92,Lai Chang Wen,null,Metropolitan Manila,Transportation and Logistics
222,Shopee,2015,>250,7.92,Chris Feng,null,Metropolitan Manila,Retail and Wholesale
223,OfficePartners360,2006,"1,001 - 5,000",7.92,Tim Boylan,null,Central Visayas,Professional Services
224,South Star Drug,1937,"1,001 - 5,000",7.92,Robina Y. Gokongwei-Pe,null,Metropolitan Manila,Retail and Wholesale
225,Virtual Staffing Solutions,2018,"1,001 - 5,000",7.91,Brian Hiener,null,Eastern Visayas,Business Services & Supplies
226,AMTI (Accent Micro Technologies),1996,>250,7.91,Allyxon Cua,null,Metropolitan Manila,"IT, Internet, Software & Services"
227,Robinsons Land,1980,"1,001 - 5,000",7.91,Lance Y. Gokongwei,null,Metropolitan Manila,Real Estate
228,Agribusiness Rural Bank,1978,>250,7.9,"Atty. Luis A. Vera Cruz, Jr.",null,Metropolitan Manila,Banking and Financial Services
229,Tata Consultancy Services,2008,"1,001 - 5,000",7.9,Shiju Varghese,null,Metropolitan Manila,Professional Services
230,Emapta Versatile Services,2010,"5,001 - 10,000",7.9,Tim Vorbach,null,Metropolitan Manila,Business Services & Supplies
231,ARDCI Microfinance,1998,"501 - 1,000",7.9,Victor T. Bernal,null,Bicol,Banking and Financial Services
232,Ingram Micro,2009,"1,001 - 5,000",7.9,Paul Bay,null,Metropolitan Manila,"IT, Internet, Software & Services"
233,The Insular Life Assurance Company,1910,"501 - 1,000",7.89,Raoul Antonio E. Littaua,null,Metropolitan Manila,Insurance
234,CitiGroup,1902,"5,001 - 10,000",7.89,Paul A. Favila,null,Metropolitan Manila,Banking and Financial Services
235,Cebu Doctors’ University Hospital,1972,"1,001 - 5,000",7.89,Dr. Philip Anthony Sto. Domingo Larrazabal,null,Central Visayas,Healthcare & Social
236,Development Bank of The Philippines,1958,"1,001 - 5,000",7.88,Michael O. De Jesus,null,Metropolitan Manila,Banking and Financial Services
237,First Sumiden Circuits,1966,>250,7.88,Mr. Toshiyuki Morimoto,null,Calabarzon,"Engineering, Manufacturing"
238,Willis Towers Watson,2016,>250,7.88,Carl Hess,null,Metropolitan Manila,Professional Services
239,Alliance Select Foods International,2003,>250,7.88,Mr. Jeoffrey P. Yulo,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
240,Megaworld,1989,"1,001 - 5,000",7.87,Dr. Andrew L. Tan,null,Metropolitan Manila,Real Estate
241,VXI Global Holdings,2003,"1,001 - 5,000",7.87,David Zhou,null,Metropolitan Manila,Business Services & Supplies
242,Chong Hua Hospital,1909,"1,001 - 5,000",7.87,Dr. Helen Po,null,Central Visayas,Healthcare & Social
243,Universal Robina,1954,>10000,7.87,Irwin C. Lee,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
244,Metro Retail Stores Group,1982,"5,001 - 10,000",7.86,Frank S. Gaisano,null,Metropolitan Manila,Retail and Wholesale
245,SGV,1946,"5,001 - 10,000",7.86,Wilson P. Tan,null,Metropolitan Manila,Professional Services
246,FWD Life Insurance,2013,"5,001 - 10,000",7.86,Antonio Manuel Jumbing De Rosas,null,Metropolitan Manila,Insurance
247,STI Education Systems Holdings,1928,>250,7.86,Monico V. Jacob,null,Metropolitan Manila,Education
248,Vicente Sotto Memorial Medical Center,1913,>250,7.86,"Gerardo M. Aquino Jr., Md",null,Central Visayas,Healthcare & Social
249,University of Cebu,1964,"1,001 - 5,000",7.85,Atty. Augusto W. Go,null,Central Visayas,Education
250,Starbucks,1997,"1,001 - 5,000",7.85,Noey Lopez,null,Metropolitan Manila,Restaurants
251,City Savings Bank,1965,>250,7.85,Manuel Santiago Jr.,null,Central Visayas,Banking and Financial Services
252,Amkor Technology,1968,>250,7.85,Giel Rutten,null,Metropolitan Manila,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
253,Alturas Supermarket,1982,"1,001 - 5,000",7.85,Raymond Uy,null,Central Visayas,Retail and Wholesale
254,Holcim Philippines,1964,"501 - 1,000",7.85,Nicolas George,null,Metropolitan Manila,"Construction, Oil & Gas Operations, Mining and Chemicals"
255,Adventist University of the Philippines,1917,>250,7.85,Arceli H. Rosario,null,Calabarzon,Education
256,Conduent,2017,"1,001 - 5,000",7.84,Cliff Skelton,null,New Jersey,Business Services & Supplies
257,Pricewaterhousecoopers (PwC),1922,"1,001 - 5,000",7.84,"Nonito S. Esteban Ii, Carlos Hilario Mateo",null,Metropolitan Manila,Professional Services
258,HGS,2004,"1,001 - 5,000",7.84,Pushkar Misra,null,Metropolitan Manila,Business Services & Supplies
259,East West Banking,1994,"5,001 - 10,000",7.84,Jacqueline S. Fernandez,null,Metropolitan Manila,Banking and Financial Services
260,Leslie Corporation,1960,"501 - 1,000",7.84,Bobby Wong,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
261,Tsuneishi Heavy Industries,1994,>10000,7.84,Yasuaki Seto,null,Central Visayas,"Engineering, Manufacturing"
262,M Lhuillier,1988,"501 - 1,000",7.84,Michael Lhuillier,null,Metropolitan Manila,Banking and Financial Services
263,Department of Information and Communications Technology,2004,"1,001 - 5,000",7.84,Ivan John E. Uy,null,Metropolitan Manila,Government Services
264,Acabar Marketing International,1996,"1,001 - 5,000",7.82,Ma. Mildred B. Umali,null,Metropolitan Manila,Professional Services
265,Teletech Customer Care Management,2001,>10000,7.82,Kenneth Tuchman,null,Metropolitan Manila,Business Services & Supplies
266,Lazada,2012,"1,001 - 5,000",7.82,Carlos Otermin Barrera,null,Metropolitan Manila,Retail and Wholesale
267,Access Healthcare,2011,>250,7.81,Anurag Jain,null,Metropolitan Manila,Health Care Equipment & Services
268,Sterling Global Call Center,2003,"1,001 - 5,000",7.8,Mark Marcelo,null,Metropolitan Manila,Business Services & Supplies
269,Stefanini IT Solutions,1987,>250,7.8,Marco Stefanini,null,Metropolitan Manila,"IT, Internet, Software & Services"
270,PayPal,2019,"1,001 - 5,000",7.8,Alex Chriss,null,Metropolitan Manila,Banking and Financial Services
271,TPG Telecom,2009,"1,001 - 5,000",7.79,Iñaki Berroeta,null,Metropolitan Manila,"Telecommunications Services, Cable Supplier"
272,Home Credit,2013,"1,001 - 5,000",7.78,David Minol,null,Metropolitan Manila,Banking and Financial Services
273,Collabera Technologies,2010,"1,001 - 5,000",7.78,Mehul Shah,null,Metropolitan Manila,"IT, Internet, Software & Services"
274,Xavier University,1933,"501 - 1,000",7.78,"Fr. Mars P. Tan, S.J.",null,Northern Mindanao,Education
275,Asia Brewery,1982,>250,7.77,Lucio Tan Ph. D,null,Metropolitan Manila,"Food, Soft Beverages, Alcohol & Tobacco"
276,Texas Instruments,1979,>250,7.77,Haviv Ilan,null,Cordillera Administrative Region,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
277,Alexander Mann Solutions,1996,"501 - 1,000",7.77,David Leigh,null,Metropolitan Manila,Professional Services
278,Punongbayan & Araullo,1988,>250,7.76,Benjamin R. Punongbayan,null,Metropolitan Manila,Business Services & Supplies
279,Japan Aviation Electronics Industry,1996,>250,7.76,"Tsutomu Onohara, Masayuki Muraki",null,Calabarzon,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
280,Seatrium,1963,>250,7.76,Mr. Chris Ong,null,Central Luzon,"Engineering, Manufacturing"
281,Suyen,1987,"1,001 - 5,000",7.76,Ben Chan,null,Metropolitan Manila,Retail and Wholesale
282,Pioneer Insurance & Surety,1954,"501 - 1,000",7.76,Ma. Bertola D. Medialdea,null,Metropolitan Manila,Insurance
283,Omega Healthcare,2003,"501 - 1,000",7.75,Anurag Mehta,null,Metropolitan Manila,"IT, Internet, Software & Services"
284,Cebu Pacific Air,1996,"1,001 - 5,000",7.75,Michael Szucs,null,Metropolitan Manila,Transportation and Logistics
285,TDCX,1995,"1,001 - 5,000",7.75,Laurent Junique,null,Metropolitan Manila,Business Services & Supplies
286,Sutherland,2005,>10000,7.74,Dilip Vellodi,null,Metropolitan Manila,Business Services & Supplies
287,Zuellig Pharma,1922,>250,7.74,Jannette A. Jakosalem,null,Metropolitan Manila,Health Care Equipment & Services
288,Mbuilders Trading,,>250,7.74,null,null,null,Business Services & Supplies
289,LBC Express Holdings,1945,>250,7.74,Miguel Angel A. Camahort,null,Metropolitan Manila,Transportation and Logistics
290,Six Eleven,2005,>250,7.74,Michael Bian,null,Davao Region,Business Services & Supplies
291,Teleperformance,1996,>250,7.73,Miguel O. Cojuangco,null,Metropolitan Manila,"Telecommunications Services, Cable Supplier"
292,CTC BPO,2004,>250,7.72,Tony Espinoza,null,Central Visayas,Business Services & Supplies
293,Flash Express,2021,>250,7.72,Komsan Saelee,null,Metropolitan Manila,Transportation and Logistics
294,Infor,2002,>250,7.71,Kevin Samuelson,null,Metropolitan Manila,"IT, Internet, Software & Services"
295,Union Bank of the Philippines,1968,>250,7.71,Edwin R. Bautista,null,Metropolitan Manila,Banking and Financial Services
296,The D.I.Y. (Do It Yourself) Shop,2005,>250,7.7,Ms. Roselle Andaya,null,Metropolitan Manila,Retail and Wholesale
297,Foodpanda,2014,>250,7.7,Dan Marogy,null,Metropolitan Manila,Transportation and Logistics
298,Results CX,1990,>250,7.7,Rajesh Subramaniam,null,Metropolitan Manila,Professional Services
299,Denso,1995,"1,001 - 5,000",7.7,Shinnosuke Hayashi,null,Calabarzon,"Engineering, Manufacturing"
300,Ubiquity,2012,>250,7.69,Matt Nyren,null,Western Visayas,Business Services & Supplies
