rank,company,founded,employees,score,ceo,state,hq,industry
211,Baker Hughes,2017,"1,001 - 5,000",8.5,Lorenzo Simonelli,Lombardy,Milano,Mechanical Engineering and Plant Engineering
212,Vodafone,1994,"5,001 - 10,000",8.49,Aldo Bisio,Piedmont,Ivrea,"Internet, IT and Telecommunications"
213,PwC,1998,"5,001 - 10,000",8.49,Giovanni Andrea Toselli,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
214,Site,1947,"1,001 - 5,000",8.49,Stefano Borghi,Emilia-Romagna,Bologna,Mechanical Engineering and Plant Engineering
215,Poste Italiane,1862,"10,001 - 50,000",8.49,Matteo Del Fante,Lazio,Roma,"Banks, Insurance and Financial Services"
216,Piazza Italia,1993,"1,001 - 5,000",8.49,Luigi Bernardo,Campania,Nola,"Fashion, Accessories, Sports Equipment (Production and Trade)"
217,Danieli,1914,"5,001 - 10,000",8.49,Giacomo Mareschi Danieli,Friuli-Venezia Giulia,Buttrio,Mechanical Engineering and Plant Engineering
218,AOU Città della Salute e della Scienza di Torino,2012,"5,001 - 10,000",8.48,Giovanni La Valle,Piedmont,Torino,Health and Social
219,Bulgari,1987,"1,001 - 5,000",8.48,Pietro Beccari,Lazio,Roma,"Fashion, Accessories, Sports Equipment (Production and Trade)"
220,Università degli Studi di Ferrara,1391,"1,001 - 5,000",8.48,Laura Ramaciotti,Emilia-Romagna,Ferrara,Education and Research
221,Teddy,1961,"1,001 - 5,000",8.48,Alessandro Bracci,Emilia-Romagna,Rimini,Retail and Wholesale
222,Ericsson,1918,"1,001 - 5,000",8.48,Andrea Missori,Lazio,Roma,"Internet, IT and Telecommunications"
223,Kasanova,1968,"1,001 - 5,000",8.48,Maurizio Ghidelli,Lombardy,Arcore,Retail and Wholesale
224,Easyjet,1995,200 - 500,8.48,Lorenzo Lagorio,Lazio,Roma,Transportation and Logistics
225,Yoox Net-A-Porter Group,2015,"1,001 - 5,000",8.47,Federico Marchetti,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
226,MSC Crociere,1970,"501 - 1,000",8.47,Gianni Onorato,Campania,Napoli,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
227,Università degli Studi di Palermo,1806,"1,001 - 5,000",8.47,Roberto Agnello,Sicily,Palermo,Education and Research
228,Siram,1954,"1,001 - 5,000",8.47,Emanuela Trentin,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
229,Gruppo San Donato,1957,"10,001 - 50,000",8.47,Sara Mariani,Lombardy,San Donato Milanese,Health and Social
230,Fedrigoni,1888,"1,001 - 5,000",8.47,Marco Nespolo,Veneto,Verona,"Electronics, Electrical Engineering and Medical Equipment"
231,Avon,1966,"1,001 - 5,000",8.46,Rosita Conte,Lombardy,Turate,"Food and Beverages, Other Non-Durable Consumer Goods"
232,Policlinico San Matteo Pavia Fondazione IRCCS,1449,"1,001 - 5,000",8.45,Alessandro Venturi,Lombardy,Pavia,Health and Social
233,Grandi Magazzini e Supermercati Il Gigante,1972,"1,001 - 5,000",8.45,Fabrizio Zacchetti,Lombardy,Bresso,Retail and Wholesale
234,Haier Group,1984,"1,001 - 5,000",8.45,Zhang Ruimin,Lombardy,Brugherio,Finished Products and Consumer Durables
235,Credem - Credito Emiliano,1910,"5,001 - 10,000",8.45,Angelo Campani,Emilia-Romagna,Reggio Emilia,"Banks, Insurance and Financial Services"
236,Ospedale Maggiore Policlinico di Milano,1456,"1,001 - 5,000",8.44,Matteo Stocco,Lombardy,Milano,Health and Social
237,Schindler,1948,"1,001 - 5,000",8.44,Matteo Napoli,Lombardy,Milano,Mechanical Engineering and Plant Engineering
238,Glovo,2015,"1,001 - 5,000",8.44,Joaquín Vázquez,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
239,Consorzio per il Sistema Informativo,1977,"1,001 - 5,000",8.44,Letizia Maria Ferraris,Piedmont,Torino,"Internet, IT and Telecommunications"
240,Gruppo ACI - Automobile Club d'Italia,1904,"1,001 - 5,000",8.43,Angelo Sticchi Damiani,Lazio,Roma,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
241,Torello Trasporti,1975,"501 - 1,000",8.43,Umberto Torello,Campania,Montoro,Transportation and Logistics
242,Scavolini,1961,"501 - 1,000",8.43,Fabiana Scavolini,Marche,Montelabbate,Finished Products and Consumer Durables
243,Università degli Studi di Milano,1924,"1,001 - 5,000",8.43,Roberto Conte,Lombardy,Milano,Education and Research
244,Natuzzi,1959,"1,001 - 5,000",8.43,Antonio Achille,Apulia,Bari,Finished Products and Consumer Durables
245,AxL Agenzia per il lavoro,2004,"1,001 - 5,000",8.42,Massimo Rosolen,Lombardy,Bonate Sotto,"Employment Agencies, Real Estate, General Services"
246,Reale Mutua di Assicurazioni,1828,"1,001 - 5,000",8.42,Luigi Lana,Piedmont,Torino,"Banks, Insurance and Financial Services"
247,Honda,1971,200 - 500,8.41,imone Mattogno,Lazio,Roma,"Automotive, Aeronautics and Defense"
248,GFT,2013,"501 - 1,000",8.4,Fabrizio Callery,Lombardy,Milano,"Internet, IT and Telecommunications"
249,Solvay,1912,"501 - 1,000",8.4,Ilham Kadri,Tuscany,Rosignano Solvay,"Pharmaceutical, Chemical and Biotechnology"
250,Present,2009,"1,001 - 5,000",8.4,Antonio Giugliano,Lombardy,Milano,"Internet, IT and Telecommunications"
251,McDonald's,1985,"10,001 - 50,000",8.4,Giorgia Favaro,Lombardy,Assago,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
252,Sogei,1976,"1,001 - 5,000",8.4,Cristiano Cannarsa,Lazio,Roma,"Internet, IT and Telecommunications"
253,Sky,2003,"1,001 - 5,000",8.4,Andrea Duilio,Lombardy,Milano,"Mass Media and Communication, Information and Culture"
254,Engineering,1980,"5,001 - 10,000",8.39,Maximo Ibarra,Lazio,Roma,"Internet, IT and Telecommunications"
255,Università degli Studi di Torino,1404,"1,001 - 5,000",8.38,Andrea Silvestri,Piedmont,Torino,Education and Research
256,ISTAT,1926,"1,001 - 5,000",8.38,Francesco Maria Chelli,Lazio,Roma,Education and Research
257,Philips,1889,"501 - 1,000",8.38,Roy Jakobs,Lombardy,Milano,"Electronics, Electrical Engineering and Medical Equipment"
258,Rai - Radiotelevisione Italiana,1944,"10,001 - 50,000",8.38,Roberto Sergio,Lazio,Roma,"Mass Media and Communication, Information and Culture"
259,Gruppo BCC Iccrea,1963,"10,001 - 50,000",8.37,Mauro Pastore,Lazio,Roma,"Banks, Insurance and Financial Services"
260,Schneider Electric,2001,"1,001 - 5,000",8.37,Davide Zardo,Lombardy,Bergamo,"Electronics, Electrical Engineering and Medical Equipment"
261,Conad,1962,"5,001 - 10,000",8.37,Francesco Pugliese,Emilia-Romagna,Bologna,Retail and Wholesale
262,Acciaierie Arvedi spa,1963,"5,001 - 10,000",8.37,Mario Caldonazzo,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
263,Micron Semiconductor,1978,"501 - 1,000",8.36,Sanjay Mehrotra,Lombardy,Vimercate,"Electronics, Electrical Engineering and Medical Equipment"
264,AccorHotels,1967,200 - 500,8.36,Sébastien Bazin,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
265,Openjobmetis Agenzia per il Lavoro,2001,"501 - 1,000",8.36,Rosario Rasizza,Lombardy,Gallarate,"Employment Agencies, Real Estate, General Services"
266,Business Integration Partners,2003,"1,001 - 5,000",8.36,Alberto Idone,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
267,Birra Peroni,1846,"501 - 1,000",8.36,Enrico Galasso,Lazio,Roma,"Food and Beverages, Other Non-Durable Consumer Goods"
268,Alleanza Assicurazioni,1898,"10,001 - 50,000",8.35,Davide Passero,Lombardy,Milano,"Banks, Insurance and Financial Services"
269,Assist Digital,2003,"501 - 1,000",8.35,Andréa Donadel,Lombardy,Milano,"Internet, IT and Telecommunications"
270,Tempocasa,1988,"1,001 - 5,000",8.35,Paolo di Rocco,Lombardy,Bresso,"Employment Agencies, Real Estate, General Services"
271,Eurospin,1993,"10,001 - 50,000",8.35,Romano Mion,Veneto,San Martino Buon Albergo,Retail and Wholesale
272,Stellantis,2021,"5,001 - 10,000",8.35,Carlos Tavares,Piedmont,Torino,"Automotive, Aeronautics and Defense"
273,Agrifarma,1998,"1,001 - 5,000",8.35,Nicolò Galante,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
274,NH Hotel Group,1978,"1,001 - 5,000",8.35,Hugo Rovira,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
275,Gruppo Lagardère,1996,"1,001 - 5,000",8.34,Alberto Niero,Veneto,Gaggio di Marcon,Retail and Wholesale
276,Sacmi,1919,"1,001 - 5,000",8.34,Mauro Fenzi,Emilia-Romagna,Imola,Mechanical Engineering and Plant Engineering
277,Gruppo La Piadineria,1994,"1,001 - 5,000",8.34,Donato Romano,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
278,Comet,1959,"1,001 - 5,000",8.34,Paolo Bucchi,Emilia-Romagna,Bologna,Retail and Wholesale
279,AEFFE,1980,"1,001 - 5,000",8.34,Simone Badioli,Emilia-Romagna,San Giovanni in Marignano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
280,Marelli,1919,"5,001 - 10,000",8.34,David Slump,Lombardy,Corbetta,"Automotive, Aeronautics and Defense"
281,Iren,1907,"5,001 - 10,000",8.34,Enrico Clara,Emilia-Romagna,Reggio Emilia,"Raw Materials, Energy, Procurement and Disposal"
282,Snam,1941,"1,001 - 5,000",8.33,Stefano Vernier,Lombardy,San Donato Milanese,"Raw Materials, Energy, Procurement and Disposal"
283,Azienda Ospedaliera di Padova,1778,"5,001 - 10,000",8.33,Giuseppe Dal Ben,Veneto,Padova,Education and Research
284,ISS,1941,"50,001 - 100,000",8.33,Jacob Aarup-Andersen,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
285,IQVIA,1982,200 - 500,8.32,Antonella Levante,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
286,Teleperformance,2003,"1,001 - 5,000",8.32,Diego Pisa,Lazio,Roma,"Internet, IT and Telecommunications"
287,Mediamarket,1991,"5,001 - 10,000",8.32,Guido Monferrini,Lombardy,Verano Brianza,Retail and Wholesale
288,BASF,1946,"1,001 - 5,000",8.32,Lorenzo Bottinelli,Lombardy,Cesano Maderno,"Pharmaceutical, Chemical and Biotechnology"
289,Thun,1950,"501 - 1,000",8.32,Francesco Pandolfi,Trentino-Alto Adige/Südtirol,Bolzano,"Food and Beverages, Other Non-Durable Consumer Goods"
290,DXC Technology,2017,"1,001 - 5,000",8.31,Eugenio Maria Bonomi,Lombardy,Cernusco Sul Naviglio,"Internet, IT and Telecommunications"
291,La Rinascente,1865,"1,001 - 5,000",8.31,Pierluigi Cocchini,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
292,Risparmio Casa,1987,"501 - 1,000",8.31,Fabio Tommasini,Lazio,Roma,Retail and Wholesale
293,Capgemini,1995,"1,001 - 5,000",8.31,Monia Ferrari,Lazio,Roma,"Internet, IT and Telecommunications"
294,KCS Caregiver Cooperativa Sociale,1991,"1,001 - 5,000",8.31,Carlo Vincenzo,Lombardy,Bergamo,Health and Social
295,E.on,2000,200 - 500,8.3,Luca Conti,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
296,Marazzi Group,1935,"1,001 - 5,000",8.3,Mauro Vandini,Emilia-Romagna,Sassuolo,Building and Construction
297,BPER Banca,1983,"10,001 - 50,000",8.3,Piero Luigi Montani,Sardinia,Sassari,"Banks, Insurance and Financial Services"
298,Sara Assicurazioni,1946,"501 - 1,000",8.3,Alberto Tosti,Lazio,Roma,"Banks, Insurance and Financial Services"
299,Iperal,1986,"1,001 - 5,000",8.29,Antonio Tirelli,Lombardy,Milano,Retail and Wholesale
300,Magna,1957,"1,001 - 5,000",8.29,Aldo Cirilli,Piedmont,Torino,"Automotive, Aeronautics and Defense"
301,AFV Acciaierie Beltrame,1896,"5,001 - 10,000",8.29,Antonio Beltrame,Veneto,Vicenza,"Products for Industry, Construction and Agriculture (Production and Processing)"
302,Trony,1991,"501 - 1,000",8.29,Francesco Fanni,Lombardy,Milano,Retail and Wholesale
303,CMC Ravenna,1901,"501 - 1,000",8.29,Romano Paoletti,Emilia-Romagna,Ravenna,"Products for Industry, Construction and Agriculture (Production and Processing)"
304,Deco Industrie,1951,"501 - 1,000",8.28,Stanislao Fabbrino,Emilia-Romagna,Bagnacavallo,"Food and Beverages, Other Non-Durable Consumer Goods"
305,Menarini Group,1915,"1,001 - 5,000",8.28,Elcin Barker Ergun,Tuscany,Firenze,"Pharmaceutical, Chemical and Biotechnology"
306,Politecnico di Torino,1958,"1,001 - 5,000",8.27,Vincenzo Tedesco,Piedmont,Torino,Education and Research
307,ICM,1921,"501 - 1,000",8.27,Alberto Liberatori,Veneto,Vicenza,Building and Construction
308,Valeo,1964,"501 - 1,000",8.27,Alberto Alfieri,Piedmont,Santena,Mechanical Engineering and Plant Engineering
309,Gruppo Pam,1958,"5,001 - 10,000",8.27,Andrea Zoratti,Veneto,Spinea,Retail and Wholesale
310,Burger King,1999,"5,001 - 10,000",8.27,Kevin Derycke,Lombardy,Assago,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
311,My Chef Ristorazione Commerciale,1994,"1,001 - 5,000",8.27,Sergio Castelli,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
312,Lottomatica,2021,"1,001 - 5,000",8.26,Guglielmo Angelozzi,Lazio,Roma,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
313,Sammontana,1948,"501 - 1,000",8.26,Leonardo Bagnoli,Tuscany,Empoli,"Food and Beverages, Other Non-Durable Consumer Goods"
314,Euronics,2001,"1,001 - 5,000",8.26,Massimo Dell'Acqua,Lombardy,Milano,Retail and Wholesale
315,Zambon,1906,"501 - 1,000",8.26,Giovanni Magnaghi,Lombardy,Bresso,"Pharmaceutical, Chemical and Biotechnology"
316,SEA Aeroporti di Milano,1948,"10,001 - 50,000",8.26,Armando Brunini,Lombardy,Linate,Transportation and Logistics
317,Alì supermercati,1958,"1,001 - 5,000",8.26,Francesco Canella,Veneto,Padova,Retail and Wholesale
318,Ariston Thermo,1930,"1,001 - 5,000",8.26,Maurizio Brusadelli,Marche,Fabriano,"Products for Industry, Construction and Agriculture (Production and Processing)"
319,Oracle,1993,"1,001 - 5,000",8.25,Alessandro Ippolito,Lombardy,Milano,"Internet, IT and Telecommunications"
320,Deloitte,1845,"5,001 - 10,000",8.25,Fabio Pompei,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
321,Perfetti Van Melle,1946,"1,001 - 5,000",8.25,Corrado Bianchi,Lombardy,Lainate,"Food and Beverages, Other Non-Durable Consumer Goods"
322,Gruppo TIM,1994,"10,001 - 50,000",8.24,Pietro Labriola,Lazio,Roma,"Internet, IT and Telecommunications"
323,Cebi Motors,1976,"501 - 1,000",8.24,Maurizio Basso,Marche,Osimo Stazione,Mechanical Engineering and Plant Engineering
324,Kering Italia,1963,"10,001 - 50,000",8.24,Francesca Bellettini,Tuscany,Scandicci,"Fashion, Accessories, Sports Equipment (Production and Trade)"
325,Ceramiche Atlas Concorde,1969,"501 - 1,000",8.24,Maurizio Mazzotti,Emilia-Romagna,Spezzano Di Fiorano,"Products for Industry, Construction and Agriculture (Production and Processing)"
326,Italtrans,1985,"1,001 - 5,000",8.24,Laura Bertulessi,Lombardy,Calcinate,Transportation and Logistics
327,Ipsos,1990,200 - 500,8.24,Nicola Neri,Lombardy,Milano,Education and Research
328,Cigierre - Compagnia Generale Ristorazione,1995,"1,001 - 5,000",8.24,Marco Di Giusto,Friuli-Venezia Giulia,Tavagnacco,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
329,Scm Group,1952,"1,001 - 5,000",8.24,Marco Mancini,Emilia-Romagna,Rimini,"Products for Industry, Construction and Agriculture (Production and Processing)"
330,EY,1989,"5,001 - 10,000",8.24,Massimo Antonelli,Lazio,Roma,"Consulting, Agencies, Law Firms and Auditing"
331,KONE,1980,"501 - 1,000",8.23,Giovanni Lorino,Lombardy,Pero,Mechanical Engineering and Plant Engineering
332,Beghelli,1982,"501 - 1,000",8.23,Gian Pietro Beghelli,Emilia-Romagna,Valsamoggia,Retail and Wholesale
333,Leroy Merlin,1996,"5,001 - 10,000",8.23,Giannalberto Cancemi,Lombardy,Rozzano,Retail and Wholesale
334,Iper,1974,"5,001 - 10,000",8.23,Michela Bettoni,Lombardy,Milano,Retail and Wholesale
335,Cassa di Risparmio di Asti,1842,"1,001 - 5,000",8.23,Giorgio Galvagno,Piedmont,Asti,"Banks, Insurance and Financial Services"
336,Gruppo Servizi Associati,1997,"1,001 - 5,000",8.22,Antonio Musacchio,Lazio,Roma,"Employment Agencies, Real Estate, General Services"
337,Cooper Standard,1994,200 - 500,8.22,Jeffrey S. Edwards,Piedmont,Borgaro Torinese,"Automotive, Aeronautics and Defense"
338,Piaggio Group,1884,"1,001 - 5,000",8.22,Michele Colaninno,Tuscany,Pontedera,"Automotive, Aeronautics and Defense"
339,Università degli Studi di Verona,1982,"1,001 - 5,000",8.22,Federico Gallo,Veneto,Verona,Education and Research
340,Bticino,1936,"1,001 - 5,000",8.22,Franco Villani,Lombardy,Varese,"Electronics, Electrical Engineering and Medical Equipment"
341,Fater,1958,"1,001 - 5,000",8.22,Antonio Fazzari,Abruzzo,Spoltore,"Food and Beverages, Other Non-Durable Consumer Goods"
342,Ferretti,1968,"1,001 - 5,000",8.21,Alberto Galassi,Emilia-Romagna,Cattolica,"Automotive, Aeronautics and Defense"
343,Alfasigma,1948,"1,001 - 5,000",8.21,Francesco Balestrieri,Emilia-Romagna,Bologna,"Pharmaceutical, Chemical and Biotechnology"
344,UPS (United Parcel Service),1987,"1,001 - 5,000",8.2,Francisco Conejo,Lombardy,Milano,Transportation and Logistics
345,Accenture,1957,"10,001 - 50,000",8.2,Mauro Macchi,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
346,Bricofer,1979,"501 - 1,000",8.2,Massimo Pulcinelli,Lazio,Roma,Retail and Wholesale
347,Banca Monte Dei Paschi Di Siena,1472,"10,001 - 50,000",8.19,Luigi Lovaglio,Tuscany,Siena,"Banks, Insurance and Financial Services"
348,Chiesi,1935,"1,001 - 5,000",8.19,Giuseppe Accogli,Emilia-Romagna,Parma,"Pharmaceutical, Chemical and Biotechnology"
349,Reply,1996,"1,001 - 5,000",8.19,Tatiana Rizzante,Apulia,Bari,"Internet, IT and Telecommunications"
350,Università degli Studi di Catania,1434,"1,001 - 5,000",8.18,Corrado Spinella,Sicily,Catania,Education and Research
351,Azienda Ospedaliera SS. Antonio e Biagio e Cesare Arrigo,1790,"1,001 - 5,000",8.18,Valter Alpe,Piedmont,Alessandria,Health and Social
352,Penny,1994,"1,001 - 5,000",8.18,Nicola Pierdomenico,Lombardy,Cernusco Sul Naviglio,Retail and Wholesale
353,Liu.Jo,1995,"1,001 - 5,000",8.18,Marco Manchi,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
354,HP (Hewlett-Packard),1964,200 - 500,8.18,Giampiero Savorelli,Lombardy,Cernusco Sul Naviglio,Finished Products and Consumer Durables
355,Uvet Viaggi Turismo,1950,"501 - 1,000",8.17,Francesco Patanè,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
356,Coop,1967,"50,001 - 100,000",8.17,Maura Latini,Emilia-Romagna,Casalecchio Di Reno,Retail and Wholesale
357,ExxonMobil,1891,200 - 500,8.17,Gianni Murano,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
358,Smurfit Kappa,2012,"1,001 - 5,000",8.17,Gianluca Castellini,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
359,Thermo Fisher Scientific,1985,"1,001 - 5,000",8.16,Marc Casper,Lombardy,Monza,"Pharmaceutical, Chemical and Biotechnology"
360,Istituto Giannina Gaslini,1938,"1,001 - 5,000",8.16,Giuseppe Pintor,Liguria,Genova,Health and Social
361,Tecnocasa,1979,"10,001 - 50,000",8.16,Luigi Sada,Lombardy,Rozzano,"Employment Agencies, Real Estate, General Services"
362,Desigual,2012,200 - 500,8.15,Thomas Meyer,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
363,Marposs,1952,"1,001 - 5,000",8.15,Mario Galesi,Emilia-Romagna,Bentivoglio,"Electronics, Electrical Engineering and Medical Equipment"
364,McKinsey & Company,1969,"501 - 1,000",8.15,Massimo Giordano,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
365,Compass Group,1976,"1,001 - 5,000",8.15,Dominic Blakemore,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
366,Alten,2004,"1,001 - 5,000",8.15,Gualtiero Bazzana,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
367,Fincons Group,1983,"1,001 - 5,000",8.15,Michele Moretti,Lazio,Roma,"Internet, IT and Telecommunications"
368,Open Fiber,2016,"1,001 - 5,000",8.14,Giuseppe Gola,Lombardy,Milano,"Internet, IT and Telecommunications"
369,Azimut Benetti,1985,"1,001 - 5,000",8.13,Marco Valle,Tuscany,Lucca,"Automotive, Aeronautics and Defense"
370,GTT,2003,"1,001 - 5,000",8.13,Serena Lancione,Piedmont,Torino,Transportation and Logistics
371,Denso Thermal Systems,1987,"1,001 - 5,000",8.13,Marco Di Rao Marotta,Piedmont,Poirino,"Automotive, Aeronautics and Defense"
372,Ansaldo Energia,1991,"1,001 - 5,000",8.13,Lorenza Franca Franzino,Liguria,Genova,"Raw Materials, Energy, Procurement and Disposal"
373,Burberry Group,1856,200 - 500,8.13,Jonathan Akeroyd,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
374,ENGIE,2008,"1,001 - 5,000",8.13,Monica Iacono,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
375,Banca Agricola Popolare di Ragusa,1935,"501 - 1,000",8.12,Saverio Continella,Sicily,Ragusa,"Banks, Insurance and Financial Services"
376,Tiberina,1999,"501 - 1,000",8.12,Orlando Caldari,Umbria,Umbertide,"Automotive, Aeronautics and Defense"
377,Comoli Ferrari,1929,"1,001 - 5,000",8.12,Paolo Ferrari,Piedmont,Novara,Retail and Wholesale
378,OVS,1972,"5,001 - 10,000",8.12,Stefano Beraldo,Veneto,Venezia,"Fashion, Accessories, Sports Equipment (Production and Trade)"
379,Fondazione Policlinico Universitario Agostino Gemelli,1964,"1,001 - 5,000",8.12,Marco Elefanti,Lazio,Roma,Health and Social
380,Valentino,1960,"1,001 - 5,000",8.11,Jacopo Venturini,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
381,The Space Cinema,2009,"1,001 - 5,000",8.11,Francesco Grandinetti,Lazio,Roma,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
382,Toyota,1971,200 - 500,8.11,Luigi Ksawery Luca,Lazio,Roma,"Automotive, Aeronautics and Defense"
383,British American Tobacco,2004,200 - 500,8.11,Fabio de Petris,Lazio,Roma,"Food and Beverages, Other Non-Durable Consumer Goods"
384,Teatro alla Scala,1778,"501 - 1,000",8.11,Fiorenzo Tagliabue,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
385,ATAC Roma,1909,"10,001 - 50,000",8.1,Alberto Zorzan,Lazio,Roma,Transportation and Logistics
386,Stroili Oro,1996,"1,001 - 5,000",8.1,Nicola Saraceno,Friuli-Venezia Giulia,Amaro,"Fashion, Accessories, Sports Equipment (Production and Trade)"
387,Dolce & Gabbana,1985,"1,001 - 5,000",8.09,Alfonso Dolce,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
388,Codess Sociale,1984,"1,001 - 5,000",8.09,Alberto Ruggeri,Veneto,Padova,Health and Social
389,Miroglio,1947,"1,001 - 5,000",8.09,Alberto Racca,Piedmont,Alba,"Fashion, Accessories, Sports Equipment (Production and Trade)"
390,Cisalfa Sport,1974,"1,001 - 5,000",8.09,Maurizio Mancini,Lazio,Roma,"Fashion, Accessories, Sports Equipment (Production and Trade)"
391,Trafilerie Carlo Gnutti,1947,200 - 500,8.09,Renato Gnutti,Lombardy,Chiari,"Products for Industry, Construction and Agriculture (Production and Processing)"
392,Sorgenia,1999,"501 - 1,000",8.08,Michele Enrico De Censi,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
393,Bricoman,2008,"1,001 - 5,000",8.08,Maria Tamborra,Lombardy,Rozzano,Retail and Wholesale
394,System House,1981,"1,001 - 5,000",8.08,Antonio Catalano,Lazio,Roma,"Internet, IT and Telecommunications"
395,Università degli Studi di Pavia,1361,"1,001 - 5,000",8.08,Emma Varasio,Lombardy,Pavia,Education and Research
396,OBI,1991,"1,001 - 5,000",8.08,Gabriele Gennai,Lombardy,Cologno Monzese,Retail and Wholesale
397,INAIL,1883,"5,001 - 10,000",8.07,Marcello Fiori,Lazio,Roma,Education and Research
398,Gruppo Ceramiche Gresmalt,1968,200 - 500,8.06,Filippo Salvarani,Emilia-Romagna,Casalgrande,"Products for Industry, Construction and Agriculture (Production and Processing)"
399,UCI Cinemas,1920,"1,001 - 5,000",8.05,Gianluca Pantano,Lombardy,Cernusco Sul Naviglio,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
400,Maldarizzi Automotive,1979,200 - 500,8.05,Francesco Maldarizzi,Apulia,Bari,"Automotive, Aeronautics and Defense"
401,Ducati,1935,"1,001 - 5,000",8.05,Claudio Domenicali,Emilia-Romagna,Bologna,"Automotive, Aeronautics and Defense"
402,Galbusera,1938,"501 - 1,000",8.03,Roberto Serra,Lombardy,Cosio Valtellino,"Food and Beverages, Other Non-Durable Consumer Goods"
403,Merck,1668,"501 - 1,000",8.03,Jan Kirsten,Lazio,Roma,"Pharmaceutical, Chemical and Biotechnology"
404,Pellegrini,1965,"5,001 - 10,000",8.03,Ernesto Pellegrini,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
405,Gruppo Mastrotto,1958,"1,001 - 5,000",8.03,Chiara Mastrotto,Veneto,Arzignano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
406,Golden Goose,2000,200 - 500,8.02,Silvio Campara,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
407,Wolters Kluwer,1836,"1,001 - 5,000",8.02,Giulietta Lemmi,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
408,Università degli Studi di Roma Tor Vergata,1982,"1,001 - 5,000",8.02,Silvia Quattrociocche,Lazio,Roma,Education and Research
409,Atlas Copco,1950,200 - 500,8.01,Marco Piroli,Lombardy,Milano,Mechanical Engineering and Plant Engineering
410,Davide Campari-Milano,1860,"1,001 - 5,000",8.01,Matteo Fantacchiotti,Lombardy,Sesto San Giovanni,"Food and Beverages, Other Non-Durable Consumer Goods"
411,Groupe PSA,2020,"10,001 - 50,000",8,Gaetano Thorel,Piedmont,Torino,Transportation and Logistics
412,Gruppo Riva,1954,"1,001 - 5,000",8,Claudio Riva,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
413,Nexi,1939,"1,001 - 5,000",7.99,Paolo Bertoluzzo,Lombardy,Milano,"Internet, IT and Telecommunications"
414,Innovaway,2013,"501 - 1,000",7.99,Antonio Giacomini,Campania,Napoli,"Internet, IT and Telecommunications"
415,Sisal,1945,"1,001 - 5,000",7.98,Francesco Durante,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
