rank,company,founded,employees,score,ceo,state,hq,industry
223,Hana Financial Group,2005,"10,001 - 50,000",73.62,Ham Young-Joo,South Korea,Seoul,Banking and Financial Services
224,Mitsui & Co.,1947,"50,001 - 100,000",73.61,Kenichi Hori,Japan,Tokyo,Retail and Wholesale
225,Discover Financial Services,1985,"10,001 - 50,000",73.59,Roger C. Hochschild,United States,Riverwoods,Banking and Financial Services
226,Douglas,1821,"10,001 - 50,000",73.58,Sander van der Laan,Germany,Düsseldorf,Retail and Wholesale
227,Bristol Myers Squibb,1933,"10,001 - 50,000",73.55,Giovanni Caforio,United States,New York,Drugs & Biotechnology
228,Baxter International,1931,"50,001 - 100,000",73.53,Jose E. Almeida,United States,Deerfield,Health Care Equipment & Services
229,National Bank of Canada,1979,"10,001 - 50,000",73.43,Laurent Ferreira,Canada,Montreal,Banking and Financial Services
230,Corning,1851,"50,001 - 100,000",73.42,Wendell P. Weeks,United States,Corning,"Construction, Oil & Gas Operations, Mining and Chemicals"
231,MetLife,1868,"10,001 - 50,000",73.33,Michel A. Khalaf,United States,New York,Insurance
232,Lenovo Group,1984,"50,001 - 100,000",73.29,Yang Yuanqing,Hong Kong,Quarry Bay,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
233,Zurich Insurance Group,1872,"50,001 - 100,000",73.22,Mario Greco,Switzerland,Zürich,Insurance
234,Deloitte,1845,"100,001 - 500,000",73.19,Joe Ucuzoglu,United Kingdom,London,Professional Services
235,E.On,2000,"50,001 - 100,000",73.18,Leonhard Birnbaum,Germany,Essen,Utilities
236,Hugo Boss,1924,"10,001 - 50,000",73.16,Daniel Grieder,Germany,Metzingen,"Clothing, Shoes, Sports Equipment"
237,Teva Pharmaceutical,1944,"10,001 - 50,000",73.15,Richard Francis,Israel,Tel Aviv,Drugs & Biotechnology
238,Raymond James Financial,1962,"10,001 - 50,000",73.11,Paul C. Reilly,United States,Saint Petersburg,Banking and Financial Services
239,Acciona,1997,"10,001 - 50,000",73.1,Jose Manuel Entrecanales Domecq,Spain,Alcobendas,Conglomerate
240,Decathlon,1976,"100,001 - 500,000",73,Barbara Martin Coppola,France,Villeneuve-d'Ascq,Retail and Wholesale
241,Delta Electronics,1971,"10,001 - 50,000",72.81,Ping Cheng,Taiwan,Taipei,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
242,Industrial and Commercial Bank of China,1984,"100,001 - 500,000",72.79,Chen Siqing,China,Beijing,Banking and Financial Services
243,Safran,1984,"50,001 - 100,000",72.76,Olivier Andriès,France,Paris,Aerospace & Defense
244,Recruit Holdings,1963,"50,001 - 100,000",72.68,Hisayuki Idekoba,Japan,Tokyo,Media & Advertising
245,Kering,1963,"10,001 - 50,000",72.65,François-Henri Pinault,France,Paris,"Clothing, Shoes, Sports Equipment"
246,Charoen Pokphand Foods,1978,"100,001 - 500,000",72.5,Suphachai Chearavanont,Thailand,Bangkok,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
247,Acer,1976,"5,001 - 10,000",72.5,Jason Chen,Taiwan,New Taipei,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
248,Allianz,1890,"100,001 - 500,000",72.49,Oliver Bäte,Germany,Munich,Insurance
249,Guess,1981,"10,001 - 50,000",72.49,Carlos Alberini,United States,Los Angeles,"Clothing, Shoes, Sports Equipment"
250,Vestas Wind Systems,1945,"10,001 - 50,000",72.48,Henrik Andersen,Denmark,Aarhus,"Engineering, Manufacturing"
251,Anglo American,1917,"50,001 - 100,000",72.39,Duncan Wanblad,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
252,NAB - National Australia Bank,1981,"10,001 - 50,000",72.39,Ross McEwan,Australia,Melbourne,Banking and Financial Services
253,Kao Corporation,1882,"5,001 - 10,000",72.36,Yoshihiro Hasebe,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
254,Electronic Arts,1982,"10,001 - 50,000",72.3,Andrew Wilson,United States,Redwood City,Media & Advertising
255,Kone,1910,"50,001 - 100,000",72.3,Henrik Ehrnrooth,Finland,Helsinki,"Engineering, Manufacturing"
256,BOE Technology Group,1993,"50,001 - 100,000",72.27,Chen Yanshun,China,Beijing,"Engineering, Manufacturing"
257,Public Bank Berhad,1966,"10,001 - 50,000",72.2,Tan Sri Dato' Sri Dr. Tay Ah Lek,Malaysia,Kuala Lumpur,Banking and Financial Services
258,HDFC Bank,1994,"100,001 - 500,000",72.15,Sashidhar Jagdishan​​​​​​​,India,Mumbai,Banking and Financial Services
259,Nissan Motor,1933,"100,001 - 500,000",72.12,Makoto Uchida,Japan,Yokohama,Automotive (Automotive and Suppliers)
260,Japan Airlines,1951,"10,001 - 50,000",72.11,Yuji Akasaka,Japan,Tokyo,Transportation and Logistics
261,Colliers,2005,"10,001 - 50,000",72.08,Jay S. Hennick,Canada,Toronto,Business Services & Supplies
262,Telkom Indonesia,1965,"10,001 - 50,000",72.05,Ririek Adriansyah,Indonesia,Jakarta,"Telecommunications Services, Cable Supplier"
263,BYD,1995,"100,001 - 500,000",72.05,Wang Chuanfu,China,Shenzhen,Automotive (Automotive and Suppliers)
264,Xerox,1906,"10,001 - 50,000",71.98,Steven Bandrowczak,United States,Norwalk,Business Services & Supplies
265,FedEx,1971,"100,001 - 500,000",71.9,Raj Subramaniam,United States,Memphis,Transportation and Logistics
266,Linde,1879,"50,001 - 100,000",71.84,Sanjiv Lamba,Ireland,Dublin,"Construction, Oil & Gas Operations, Mining and Chemicals"
267,MTN Group,1994,"10,001 - 50,000",71.83,Ralph Mupita,South Africa,Johannesburg,"Telecommunications Services, Cable Supplier"
268,Rheinmetall,1889,"10,001 - 50,000",71.79,Armin Papperger,Germany,Düsseldorf,"Engineering, Manufacturing"
269,Mando Corporation,1962,"10,001 - 50,000",71.77,Seong-Hyeon Cho,South Korea,Seongnam-si,Automotive (Automotive and Suppliers)
270,Great Wall Motor,1984,"50,001 - 100,000",71.73,Feng Mu,China,Baoding,Automotive (Automotive and Suppliers)
271,Boston Scientific,1979,"10,001 - 50,000",71.71,Michael F. Mahoney,United States,Marlborough,Health Care Equipment & Services
272,Petrobras,1953,"10,001 - 50,000",71.71,Magda Chambriard,Brazil,Rio de Janeiro,"Construction, Oil & Gas Operations, Mining and Chemicals"
273,Ayala,1834,"50,001 - 100,000",71.67,Cezar Juan P. Consing,Philippines,Makati,Conglomerate
274,Texas Instruments,1930,"10,001 - 50,000",71.66,Haviv Ilan,United States,Dallas,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
275,Larsen & Toubro,1938,"50,001 - 100,000",71.65,Sekharipuram Narayanan Subrahmanyan,India,Mumbai,Conglomerate
276,FANUC,1972,"5,001 - 10,000",71.63,Kenji Yamaguchi,Japan,Yamanashi,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
277,Walt Disney,1923,"100,001 - 500,000",71.5,Bob Iger,United States,Burbank,Media & Advertising
278,General Motors,1908,"100,001 - 500,000",71.47,Mary T. Barra,United States,Detroit,Automotive (Automotive and Suppliers)
279,Mitsubishi Motors,1970,"50,001 - 100,000",71.43,Takao Kato,Japan,Tokyo,Automotive (Automotive and Suppliers)
280,Zoom Video Communications,2013,"5,001 - 10,000",71.38,Eric S. Yuan,United States,San Jose,"IT, Internet, Software & Services"
281,Total S.A.,1924,"50,001 - 100,000",71.37,Patrick Pouyanné,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
282,Suzuki Motor Corporation,1909,"10,001 - 50,000",71.36,Toshihiro Suzuki,Japan,Hamamatsu,Automotive (Automotive and Suppliers)
283,Westpac Banking Group,1982,"10,001 - 50,000",71.35,Peter King,Australia,Sydney,Banking and Financial Services
284,Garmin,1989,"10,001 - 50,000",71.35,Clifton Pemble,United States,Kansas City,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
285,Brother Industries,1908,"10,001 - 50,000",71.34,Toshikazu Koike,Japan,Nagoya,"Engineering, Manufacturing"
286,Commonwealth Bank of Australia,1911,"50,001 - 100,000",71.33,Matt Comyn,Australia,Sydney,Banking and Financial Services
287,Alexion Pharmaceuticals,1992,"1,001 - 5,000",71.22,Marc Dunoyer,United States,Boston,Drugs & Biotechnology
288,Givaudan,1895,"10,001 - 50,000",71.18,Gilles Andrier,Switzerland,Vernier,"Construction, Oil & Gas Operations, Mining and Chemicals"
289,Fosun International,1992,"100,001 - 500,000",71.18,Chen Qiyu Xu Xiaoliang,China,Shanghai,Conglomerate
290,Mediatek,1997,"10,001 - 50,000",71.15,Rick Tsai,Taiwan,Hsinchu,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
291,Sinopec Group,2000,"100,001 - 500,000",71.15,Zhao Dong,China,Beijing,"Construction, Oil & Gas Operations, Mining and Chemicals"
292,Hard Rock International,1971,"10,001 - 50,000",71.11,Jim Allen,United States,Davie,Travel & Leisure
293,Kellanova,1906,"10,001 - 50,000",71.08,Steve Cahillane,United States,Battle Creek,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
294,CTBC Financial Holding,2002,"10,001 - 50,000",71.04,Rachael Kao,Taiwan,Taipei,Banking and Financial Services
295,ByteDance,2012,"100,001 - 500,000",71.04,Liang Rubo,China,Beijing,"IT, Internet, Software & Services"
296,Nielsen,1923,"10,001 - 50,000",70.95,David Kenny,United Kingdom,Oxford,Business Services & Supplies
297,Radisson Hotel Group,1960,"50,001 - 100,000",70.94,Federico J. González,Belgium,Brussels,Travel & Leisure
298,Workday,2005,"10,001 - 50,000",70.9,Carl M. Eschenbach,United States,Pleasanton,"IT, Internet, Software & Services"
299,Atlassian,2002,"5,001 - 10,000",70.89,Mike Cannon-Brookes Scott Farquhar,Australia,Sydney,"Engineering, Manufacturing"
300,ICICI Bank,1994,"100,001 - 500,000",70.88,Sandeep Bakhshi,India,Vadodara,Banking and Financial Services
301,Turkish Airlines,1933,"1,001 - 5,000",70.82,Bilal Ekşi,Türkiye,Istanbul,Transportation and Logistics
302,Kohler,1873,"10,001 - 50,000",70.82,David Kohler,United States,Kohler,"Engineering, Manufacturing"
303,Belron,1878,"10,001 - 50,000",70.82,Francis Deprez,Belgium,Brussels,Conglomerate
304,EF Education First,1965,"50,001 - 100,000",70.8,Eddie Hult,Switzerland,Lucerne,Professional Services
305,NTT,1952,"100,001 - 500,000",70.79,Akira Shimada,Japan,Tokyo,"Telecommunications Services, Cable Supplier"
306,Olympus,1968,"10,001 - 50,000",70.77,Yasuo Takeuchi,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
307,General Dynamics,1952,"50,001 - 100,000",70.75,Phebe N. Novakovic,United States,Reston,Aerospace & Defense
308,Fujitsu,1935,"100,001 - 500,000",70.73,Takahito Tokita,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
309,ANA Holdings,1920,"10,001 - 50,000",70.71,Koji Shibata,Japan,Tokyo,Transportation and Logistics
310,Borealis,1994,"5,001 - 10,000",70.71,Thomas Gangl,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
311,Booking Holdings,1996,"10,001 - 50,000",70.62,Glenn D. Fogel,United States,Norwalk,Travel & Leisure
312,Hyundai Green Food,1968,"5,001 - 10,000",70.57,Park Hong Jin,South Korea,Yongin-si,Retail and Wholesale
313,Medtronic,1949,"50,001 - 100,000",70.56,Geoffrey S. Martha,Ireland,Dublin,Health Care Equipment & Services
314,Sasol,1950,"10,001 - 50,000",70.54,Fleetwood Grobler,South Africa,Sandton,"Construction, Oil & Gas Operations, Mining and Chemicals"
315,Skanska,1887,"10,001 - 50,000",70.54,Anders Danielsson,Sweden,Stockholm,"Construction, Oil & Gas Operations, Mining and Chemicals"
316,Polaris,1954,"10,001 - 50,000",70.53,Michael T. Speetzen,United States,Medina,Automotive (Automotive and Suppliers)
317,RTX,2020,"100,001 - 500,000",70.48,Gregory J. Hayes,United States,Waltham,Aerospace & Defense
318,Ping An Insurance Group,1988,"100,001 - 500,000",70.46,Yonglin Xie Sin Yin Tan,China,Shenzhen,Insurance
319,Arkema,2004,"10,001 - 50,000",70.46,Thierry Le Hénaff,France,Colombes,"Construction, Oil & Gas Operations, Mining and Chemicals"
320,Nippon Paint,1881,"10,001 - 50,000",70.44,Goh Hup Jin,Japan,Osaka,"Construction, Oil & Gas Operations, Mining and Chemicals"
321,JSW Steel,1982,"10,001 - 50,000",70.43,Jayant Acharya,India,Mumbai,"Construction, Oil & Gas Operations, Mining and Chemicals"
322,Hisense Group,1994,"50,001 - 100,000",70.38,Fisher Yu,China,Qingdao,"Engineering, Manufacturing"
323,American Axle & Manufacturing,1994,"10,001 - 50,000",70.37,David C. Dauch,United States,Detroit,Automotive (Automotive and Suppliers)
324,Veolia Environnement,1853,"100,001 - 500,000",70.37,Estelle Brachlianoff,France,Paris,Utilities
325,Electrolux Group,1919,"50,001 - 100,000",70.29,Jonas Samuelson,Sweden,Stockholm,"Engineering, Manufacturing"
326,Lululemon Athletica,1998,"10,001 - 50,000",70.27,Calvin McDonald,Canada,Vancouver,Retail and Wholesale
327,Bank of America,1998,"100,001 - 500,000",70.27,Brian Moynihan,United States,New York,Banking and Financial Services
328,OpenText,1991,"10,001 - 50,000",70.24,Mark J. Barrenechea,Canada,Waterloo,"IT, Internet, Software & Services"
329,Haier Group,1984,"50,001 - 100,000",70.24,Zhang Ruimin,China,Shangdong,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
330,KDDI,1953,"10,001 - 50,000",70.2,Makoto Takahashi,Japan,Tokyo,Utilities
331,Adaro Energy,1982,"10,001 - 50,000",70.18,Garibaldi Thohir,Indonesia,Tabalong,"Construction, Oil & Gas Operations, Mining and Chemicals"
332,Standard Chartered,1969,"50,001 - 100,000",70.16,Bill Winters,United Kingdom,London,Banking and Financial Services
333,SNCF Group,1938,"100,001 - 500,000",70.1,Jean-Pierre Farandou,France,Saint-Denis,Transportation and Logistics
334,Mitsui Chemicals,1997,"10,001 - 50,000",70.08,Hashimoto Osamu,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
335,Geely,1986,"100,001 - 500,000",70.07,Gan Jia yue,China,Hangzhou,Automotive (Automotive and Suppliers)
336,Haliburton,1919,"10,001 - 50,000",70.06,Jeff Miller,United States,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
337,Kimberly Clark,1872,"10,001 - 50,000",70.01,Michael D. Hsu,United States,Irving,Packaged Goods
338,Advanced Micro Devices (AMD),1969,"10,001 - 50,000",69.99,Lisa Su,United States,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
339,Liebherr Group,1949,"50,001 - 100,000",69.97,Jan Liebherr,Switzerland,Bulle,"Engineering, Manufacturing"
340,TDK,1935,"100,001 - 500,000",69.91,Noboru Saito,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
341,CITIC Group,1979,"100,001 - 500,000",69.91,Zhu Hexin,China,Beijing,Banking and Financial Services
342,FirstRand,1998,"50,001 - 100,000",69.91,Mary Vilakazi,South Africa,Gauteng,Banking and Financial Services
343,Desjardins Group,1900,"50,001 - 100,000",69.89,Guy Cormier,Canada,Lévis,Banking and Financial Services
344,Best Buy,1966,"100,001 - 500,000",69.73,Corie S. Barry,United States,Richfield,Retail and Wholesale
345,Murata Manufacturing,1944,"50,001 - 100,000",69.71,Tsuneo Murata,Japan,Kyoto,"Engineering, Manufacturing"
346,BP,1909,"50,001 - 100,000",69.68,Bernard Looney,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
347,Vodafone Group,1984,"100,001 - 500,000",69.61,Margherita Della Valle,United Kingdom,Berkshire,"Telecommunications Services, Cable Supplier"
348,Kakao,1995,"10,001 - 50,000",69.57,Shina Chung,South Korea,Jejusi,"IT, Internet, Software & Services"
349,Intersport,1968,"50,001 - 100,000",69.57,Steve Evers,Switzerland,Bern,Retail and Wholesale
350,Tokyo GAS CO,1885,"10,001 - 50,000",69.54,Shinichi Sasayama,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
351,Mitsui Fudosan,1941,"1,001 - 5,000",69.51,Takashi Ueda,Japan,Tokyo,Business Services & Supplies
352,Hapag-Lloyd,1970,"10,001 - 50,000",69.48,Rolf Habben Jansen,Germany,Hamburg,Transportation and Logistics
353,Goodyear,1898,"50,001 - 100,000",69.45,Richard J. Kramer,United States,Akron,Automotive (Automotive and Suppliers)
354,Telenor,1855,"10,001 - 50,000",69.45,Sigve Brekke,Norway,Fornebu,"Telecommunications Services, Cable Supplier"
355,Hilti,1941,"10,001 - 50,000",69.44,Jahangir Doongaji,Liechtenstein,Schaan,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
356,Estée Lauder,1946,"50,001 - 100,000",69.43,Fabrizio Freda,United States,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
357,IHH Healthcare Berhad,2010,"50,001 - 100,000",69.35,Dr Kelvin Loh,Malaysia,Kuala Lumpur,Healthcare & Social
358,NCSoft,1997,"5,001 - 10,000",69.32,Kim Taek-jin Park Byung-moo,South Korea,Seongnam-si,Media & Advertising
359,Naval Group,1631,"10,001 - 50,000",69.28,Pierre Éric Pommellet,France,Paris,Aerospace & Defense
360,US Bancorp,1929,"50,001 - 100,000",69.27,Andrew Cecere,United States,Minneapolis,Banking and Financial Services
361,"Crocs, Inc.",2002,"5,001 - 10,000",69.26,Andrew Rees,United States,Broomfield,"Clothing, Shoes, Sports Equipment"
362,Mondi,1967,"10,001 - 50,000",69.22,Andrew Charles Wallis King,United Kingdom,London,"Engineering, Manufacturing"
363,Eiffage,1992,"50,001 - 100,000",69.2,Benoît de Ruffray,France,Vélizy-Villacoublay,"Construction, Oil & Gas Operations, Mining and Chemicals"
364,Bajaj Group,1945,"10,001 - 50,000",69.2,Rajiv Bajaj,India,Mumbai,Conglomerate
365,Ajinomoto,1917,"10,001 - 50,000",69.18,Taro Fujie,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
366,Grundfos,1945,"10,001 - 50,000",69.18,Poul Due Jensen,Denmark,Bjerringbro,"Engineering, Manufacturing"
367,Banco do Brasil,1808,"50,001 - 100,000",69.18,Tarciana Paula Gomes Medeiros,Brazil,Brasília,Banking and Financial Services
368,Western Union,1851,"10,001 - 50,000",69.18,Devin McGranahan,United States,Denver,Banking and Financial Services
369,Aflac,1955,"10,001 - 50,000",69.17,Daniel P. Amos,United States,Columbus,Insurance
370,BAE Systems,1999,"10,001 - 50,000",69.14,Charles Woodburn,United Kingdom,Farnborough,Aerospace & Defense
371,Hero Motocorp,1984,"5,001 - 10,000",69.11,Amit Gupta,India,New Delhi,Automotive (Automotive and Suppliers)
372,Banorte,1899,"10,001 - 50,000",69.1,Jose Marcos Ramirez Miguel,Mexico,Monterrey,Banking and Financial Services
373,Takashimaya,1831,"10,001 - 50,000",69.08,Yoshi Murata,Japan,Osaka,Retail and Wholesale
374,KLA,1997,"10,001 - 50,000",69.07,Richard P. Wallace,United States,Milpitas,"IT, Internet, Software & Services"
375,Aditya Birla Group,1857,"100,001 - 500,000",69.03,Kumar Mangalam Birla,India,Mumbai,Conglomerate
376,Mattel,1945,"10,001 - 50,000",68.99,Ynon Kreiz,United States,El Segundo,Packaged Goods
377,DR Reddy's Laboratories,1984,"10,001 - 50,000",68.99,Erez Israeli,India,Hyderabad,Drugs & Biotechnology
378,Accenture,1989,"500,001 - 1,000,000",68.92,Julie Sweet,Ireland,Dulin,Professional Services
379,Schwarz Gruppe,1930,"500,001 - 1,000,000",68.89,Gerd Chrzanowski,Germany,Neckarsulm,Retail and Wholesale
380,Under Armour,1996,"10,001 - 50,000",68.82,Patrik Frisk,United States,Baltimore,"Clothing, Shoes, Sports Equipment"
381,Bonduelle,1853,"10,001 - 50,000",68.81,Xavier Unkovic,France,Villeneuve-d'Ascq,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
382,Lite-On Technology,1975,"10,001 - 50,000",68.78,Tom Soong Anson Chiu,Taiwan,Taipei City,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
383,Yapı Kredi,1944,"5,001 - 10,000",68.76,Gökhan Erün,Türkiye,Istanbul,Banking and Financial Services
384,Shell Plc,2005,"50,001 - 100,000",68.7,Wael Sawan,Netherlands,Den Haag,"Construction, Oil & Gas Operations, Mining and Chemicals"
385,Adcorp,1975,"1,001 - 5,000",68.69,John Wentzel,South Africa,Johannesburg,Business Services & Supplies
386,Sany Group,1989,"10,001 - 50,000",68.66,Liang Wengen,China,Beijing,"Engineering, Manufacturing"
387,Fast Retailing,1963,"50,001 - 100,000",68.65,Tadashi Yanai,Japan,Yamaguchi,Retail and Wholesale
388,Amorepacific Group,1945,"5,001 - 10,000",68.63,Kyungbae Suh,South Korea,Seoul,Packaged Goods
389,Banco Comercial Portugues,1985,"10,001 - 50,000",68.59,Miguel Maya,Portugal,Porto,Banking and Financial Services
390,Juniper Networks,1996,"5,001 - 10,000",68.58,Rami Rahim,United States,Sunnyvale,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
391,Natura & Co,1969,"10,001 - 50,000",68.57,Fabio Barbosa,Brazil,São Paulo,Retail and Wholesale
392,Evonik,2007,"10,001 - 50,000",68.56,Christian Kullmann,Germany,Essen,"Construction, Oil & Gas Operations, Mining and Chemicals"
393,NTPC,1975,"10,001 - 50,000",68.53,Gurdeep Singh,India,New Delhi,Utilities
394,Bloomberg,1981,"10,001 - 50,000",68.51,Vlad Kliatchko,United States,New York,"IT, Internet, Software & Services"
395,Energizer,1896,"5,001 - 10,000",68.5,Mark Lavigne,United States,Town and Country,"Engineering, Manufacturing"
396,Flying Tiger Copenhagen,1995,"5,001 - 10,000",68.48,Martin Jermiin,Denmark,Copenhagen,Retail and Wholesale
397,Citigroup,1998,"100,001 - 500,000",68.42,Jane Fraser,United States,New York,Banking and Financial Services
398,Miele Gruppe,1899,"10,001 - 50,000",68.39,Stefan Kross,Germany,Gütersloh,"Engineering, Manufacturing"
399,Alshaya Group,1890,"5,001 - 10,000",68.38,John Hadden,Kuwait,Kuwait City,Retail and Wholesale
400,DAI Nippon Printing,1876,"10,001 - 50,000",68.37,Yoshinari Kitajima,Japan,Tokyo,Media & Advertising
401,Ottogi,1969,"1,001 - 5,000",68.36,Hwang SungMan,South Korea,Anyang,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
402,Accor,1967,"100,001 - 500,000",68.29,Sébastien Bazin,France,Issy-les-Moulineaux,Travel & Leisure
403,Sun Life Financial,1865,"10,001 - 50,000",68.26,Kevin David Strain,Canada,Toronto,Banking and Financial Services
404,Bank of Communications,1908,"50,001 - 100,000",68.25,Ren Deqi,China,Shanghai,Banking and Financial Services
405,BSH Home Appliances,1967,"50,001 - 100,000",68.19,Matthias Metz,Germany,Munich,Retail and Wholesale
406,Singapore Airlines,1971,"10,001 - 50,000",68.19,Goh Choon Phong,Singapore,Singapore,Transportation and Logistics
407,Morimura Group,1919,"10,001 - 50,000",68.11,Taku Oshima,Japan,Nagoya,"Engineering, Manufacturing"
408,Mobily,1976,"50,001 - 100,000",68.1,Hatem Dowidar,United Arab Emirates,Abu Dhabi,"Telecommunications Services, Cable Supplier"
409,Aviva,2000,"10,001 - 50,000",68.06,Amanda Blanc,United Kingdom,London,Insurance
410,Synopsys,1986,"10,001 - 50,000",68.04,Sassine Ghazi,United States,Sunnyvale,"IT, Internet, Software & Services"
411,Cemex,1906,"10,001 - 50,000",68.03,Fernando A. Gonzalez,Mexico,San Pedro Garza García,"Construction, Oil & Gas Operations, Mining and Chemicals"
412,Dalian Wanda,1988,"5,001 - 10,000",68.03,Zhang Lin,China,Peking,Conglomerate
413,Raiffeisen Bank International,2010,"10,001 - 50,000",68.02,Johann Strobl,Austria,Vienna,Banking and Financial Services
414,Valeo,1980,"100,001 - 500,000",67.99,Christophe Périllat,France,Paris,Automotive (Automotive and Suppliers)
415,Metropolitan Bank & Trust,1962,"5,001 - 10,000",67.98,Fabian S. Dee,Philippines,Makati,Banking and Financial Services
416,ASML Holding,1984,"10,001 - 50,000",67.98,Christophe Fouquet,Netherlands,Veldhoven,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
417,Bain Capital,1984,"1,001 - 5,000",67.97,John Connaughton David Gross,United States,Boston,Banking and Financial Services
418,Mediclinic International,1983,"10,001 - 50,000",67.97,Ronnie van der Merwe,South Africa,Stellenbosch,Healthcare & Social
419,UKG,2020,"100,001 - 500,000",67.94,Jennifer Morgan,United States,Lowell,"IT, Internet, Software & Services"
420,Motherson Sumi Systems,1986,"100,001 - 500,000",67.87,Vivek Chaand Sehgal,India,Noida,Automotive (Automotive and Suppliers)
421,UPS,1907,"500,001 - 1,000,000",67.85,Carol B. Tomé,United States,Atlanta,Transportation and Logistics
422,Capital One,1994,"50,001 - 100,000",67.83,Richard D. Fairbank,United States,McLean,Banking and Financial Services
423,Airbnb,2008,"5,001 - 10,000",67.77,Brian Chesky,United States,San Francisco,Travel & Leisure
424,ING Group,1991,"50,001 - 100,000",67.75,Steven van Rijswijk,Netherlands,Amsterdam,Banking and Financial Services
425,American Airlines Group,1926,"100,001 - 500,000",67.7,Robert Isom,United States,Fort Worth,Transportation and Logistics
426,H&M - Hennes & Mauritz,1947,"100,001 - 500,000",67.69,Daniel Ervér,Sweden,Stockholm,"Clothing, Shoes, Sports Equipment"
427,Morgan Stanley,1924,"50,001 - 100,000",67.64,Ted Pick,United States,New York,Banking and Financial Services
428,Amgen,1980,"10,001 - 50,000",67.63,Robert A. Bradway,United States,Thousand Oaks,Drugs & Biotechnology
429,Suncorp,1996,"5,001 - 10,000",67.59,Steve Johnson,Australia,Brisbane,Banking and Financial Services
430,Groupe Adeo,1986,"100,001 - 500,000",67.59,Philippe Zimmermann,France,Ronchin,Retail and Wholesale
431,Experian,1996,"10,001 - 50,000",67.48,Brian Cassin,Ireland,Dublin,Business Services & Supplies
432,Gartner,1979,"10,001 - 50,000",67.46,Eugene A. Hall,United States,Stamford,Professional Services
433,Baidu,2000,"10,001 - 50,000",67.45,Robin Li,China,Beijing,"IT, Internet, Software & Services"
434,Taisei,1917,"5,001 - 10,000",67.43,Yoshiro Aikawa,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
435,Royal Bank of Canada,1864,"50,001 - 100,000",67.43,David I. McKay,Canada,Montreal,Banking and Financial Services
436,Starbucks,1971,"100,001 - 500,000",67.41,Brian Niccol,United States,Seattle,Restaurants
437,MSC Mediterranean Shipping,1970,"50,001 - 100,000",67.36,Soren Toft,Switzerland,Geneva,Transportation and Logistics
438,Abbott Laboratories,1888,"100,001 - 500,000",67.36,Robert B. Ford,United States,Abbott Park,Drugs & Biotechnology
439,KPMG,1987,"100,001 - 500,000",67.35,William B. Thomas,United Kingdom,London,Business Services & Supplies
440,Accton Technology,1988,"5,001 - 10,000",67.34,Jun Shi,Taiwan,Hsinchu,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
441,Comcast Corporation,1963,"100,001 - 500,000",67.3,Brian L. Roberts,United States,Philadelphia,Media & Advertising
442,Mitsubishi UFJ Financial Group,1971,"5,001 - 10,000",67.29,Taiju Hisai,Japan,Tokyo,Banking and Financial Services
443,Pirelli,1872,"10,001 - 50,000",67.29,Marco Tronchetti Provera,Italy,Milan,Automotive (Automotive and Suppliers)
444,Abu Dhabi National Oil Company,1971,"10,001 - 50,000",67.24,Sultan Ahmed Al Jaber,United Arab Emirates,Abu Dhabi,"Construction, Oil & Gas Operations, Mining and Chemicals"
