rank,company,founded,employees,score,ceo,state,hq,industry
205,Handtmann,1873,>500,70.37,Thomas Handtmann,Baden-Württemberg,Biberach an der Riß,"Engineering, Manufacturing"
206,Apple Retail Germany,1976,"1,001 - 5,000",70.37,Tim Cook,Bavaria,München,Retail (without clothing)
207,SMA Solar Technology,1981,"1,001 - 5,000",70.36,Jürgen Reinert,Hesse,Niestal,Utilities
208,Ka-De-We Group,1907,"1,001 - 5,000",70.32,André Maeder,Berlin,Berlin,Retail (without clothing)
209,Diringer & Scheidel,1921,"1,001 - 5,000",70.30,Heinz Scheidel,Baden-Württemberg,Mannheim,Construction
210,Olympus,1919,"1,001 - 5,000",70.28,Yasuo Takeuchi,Hamburg,Hamburg,Pharma and Medical Products
211,Festo,1925,"5,001 - 10,000",70.25,Dipl.-Ing. Dr. h.c. Oliver D. Jung,Baden-Württemberg,Esslingen,Electronics and Electrical Engineering
212,Clariant,1995,"1,001 - 5,000",70.25,Conrad Keijzer,Hesse,Frankfurt am Main,Chemicals and Raw Materials
213,Dräger,1889,"5,001 - 10,000",70.23,Stefan Dräger,Schleswig-Holstein,Lübeck,Pharma and Medical Products
214,Hitachi,1910,>500,70.22,Toshiaki Higashihara,North Rhine-Westphalia,Düsseldorf,Automotive (Producers and Suppliers)
215,Nagel-Group,1935,"5,001 - 10,000",70.21,Carsten Taucke,North Rhine-Westphalia,Versmond,Transportation and Logistics
216,Eins Energie in Sachsen,2010,"1,001 - 5,000",70.20,Roland Warner,Saxony,Chemnitz,Utilities
217,3M Deutschland,1951,"5,001 - 10,000",70.18,Heinrich Brands,North Rhine-Westphalia,Neuss,Electronics and Electrical Engineering
218,BMI Group,1846,"1,001 - 5,000",70.15,"Christian Birck, René Grupp, Heidrun Wechter-Essig",Hesse,Oberursel,Construction
219,Villeroy & Boch,1748,"1,001 - 5,000",70.15,Frank Göring,Saarland,Mettlach,Building Material and Metals
220,Bickhardt Bau,1971,"1,001 - 5,000",70.15,Ralf Schär,Hesse,Kirchheim,Construction
221,Vetter,1945,"5,001 - 10,000",70.13,Peter Sölkner,Baden-Württemberg,Ravensburg,Pharma and Medical Products
222,EWE,1929,"5,001 - 10,000",70.11,Stefan Dohler,Lower Saxony,Oldenburg,Utilities
223,About You,2014,"501 - 1,000",70.11,"Sebastian Betz, Tarek Müller, Hannes Wiese",Hamburg,Hamburg,Internet
224,Franz Sales Haus,1884,"1,001 - 5,000",70.11,Hubert Vornholt,North Rhine-Westphalia,Essen,Healthcare
225,Phoenix Contact,1923,"5,001 - 10,000",70.10,Frank Stührenberg,North Rhine-Westphalia,Blomberg,Electronics and Electrical Engineering
226,HUK-Coburg,1933,"10,001 - 50,000",70.09,Klaus-Jürgen Heitmann,Bavaria,Coburg,Insurance (private)
227,Fit X,2009,"1,001 - 5,000",70.08,Markus Vancraeyenest,North Rhine-Westphalia,Essen,"Gastronomy, Leisure, Hotels and Tourism"
228,Klinikum Worms,1888,"1,001 - 5,000",70.08,Bernhard Büttner,Rhineland-Palatinate,Worms,Healthcare
229,Kostal,1912,"1,001 - 5,000",70.02,Andreas Kostal,North Rhine-Westphalia,Lüdenscheid,Automotive (Producers and Suppliers)
230,Immowelt,1991,"501 - 1,000",69.96,"Felix Kusch, Sandra Zipp, Natascha Engler",Bavaria,Nürnberg,Internet
231,Linde,1879,"5,001 - 10,000",69.94,Steve Angel,Bavaria,Pullach,Chemicals and Raw Materials
232,Block House,1973,"1,001 - 5,000",69.92,Markus Gutendorff,Hamburg,Hamburg,"Gastronomy, Leisure, Hotels and Tourism"
233,Claas,1913,"5,001 - 10,000",69.91,Thomas Böck,North Rhine-Westphalia,Harsewinkel,"Rail, Ship and Aircraft Construction"
234,Materna,1980,"1,001 - 5,000",69.90,Martin Wibbe,North Rhine-Westphalia,Dortmund,IT and Telecommunication
235,Dorint Hotels & Resorts,1959,"1,001 - 5,000",69.90,Jörg T. Böckeler,North Rhine-Westphalia,Köln,"Gastronomy, Leisure, Hotels and Tourism"
236,Süwag,2001,"1,001 - 5,000",69.89,"Markus Coenen, Mike Schuler (Vorstand)",Hesse,Frankfurt am Main,Utilities
237,Bridging-IT,2008,201 - 500,69.85,"Klaus Baumgärtner, Dr. Frank Wallner",Baden-Württemberg,Mannheim,IT and Telecommunication
238,DESY Deutsches Elektronen-Synchrotron,1959,"1,001 - 5,000",69.84,Herrn Prof. Dr. Helmut Dosch,Hamburg,Hamburg,"Consulting, Research and Technology"
239,Kreissparkasse Heilbronn,1856,"1,001 - 5,000",69.82,Ralf Peter Beitner,Baden-Württemberg,Heilbronn,Banking and Financial Services
240,Snipes,1998,"1,001 - 5,000",69.78,Sven Voth,North Rhine-Westphalia,Köln,"Clothing, Shoes and Sport Articles"
241,Die Johanniter,1952,"10,001 - 50,000",69.77,"Jörg Lüssem, Thomas Mähnert, Christian Meyer-Landrut",Berlin,Berlin,Healthcare
242,Berger Bau,1905,>500,69.76,"Martin Gastinger, Bernhard Hanis, Daniel Hatzesberger",Bavaria,Passau,Construction
243,Haver & Boecker,1887,"1,001 - 5,000",69.76,"Walter Haver, Niklas Haver, Florian Festge",North Rhine-Westphalia,Oelde,"Engineering, Manufacturing"
244,Zalando,2008,"10,001 - 50,000",69.72,"Robert Gentz, David Schneider",Berlin,Berlin,Internet
245,Aldi Nord,1913,"10,001 - 50,000",69.72,"Robin Arnemann, Veit Bier, Pascal Braun",North Rhine-Westphalia,Essen,Retail (without clothing)
246,DEVK,1886,"1,001 - 5,000",69.71,Gottfried Rüßmann,North Rhine-Westphalia,Köln,Insurance (private)
247,Tech Data,1974,"501 - 1,000",69.71,Barbara Koch,Bavaria,München,IT and Telecommunication
248,Volkswohl Bund Versicherungen,1919,"501 - 1,000",69.70,Dietmar Bläsing,North Rhine-Westphalia,Dortmund,Insurance (private)
249,Das Futterhaus,1987,"1,001 - 5,000",69.68,"Herwig Eggerstedt, Andreas Schulz, Kristof Eggerstedt",Schleswig-Holstein,Elmshorn,Retail (without clothing)
250,Samsung,1969,"501 - 1,000",69.68,Man-Young Kim,Hesse,Schwalbach am Taunus,Durable Consumer Goods
251,Landgard,2005,>500,69.67,Oliver Mans,North Rhine-Westphalia,Straelen-Herongen,Wholesale
252,HHLA Hamburger Hafen und Logistik,1939,"1,001 - 5,000",69.65,Angela Titzrath,Hamburg,Hamburg,Transportation and Logistics
253,Richter + Frenzel,1895,"1,001 - 5,000",69.65,Guido Kreitz,Bavaria,Würzburg-Heidingsfeld,Wholesale
254,VKB Versicherungskammer Bayern,1811,"5,001 - 10,000",69.61,Dr. Frank Walthes,Bavaria,München,Insurance (private)
255,IHG Hotels & Resorts,1946,>500,69.57,"Jolyon W. Bulley, Jason M. Caiafa, Joel M. Eisemann",Hesse,Frankfurt am Main,"Gastronomy, Leisure, Hotels and Tourism"
256,Fujitsu,1936,"1,001 - 5,000",69.57,Rupert Lehner,Bavaria,München,Durable Consumer Goods
257,Berliner Volksbank,1946,"1,001 - 5,000",69.55,Carsten Jung,Berlin,Berlin,Banking and Financial Services
258,Hansewerk,2014,"1,001 - 5,000",69.54,Matthias Boxberger,Schleswig-Holstein,Quickborn,Utilities
259,Mann + Hummel,1938,"5,001 - 10,000",69.53,Kurk Wilks,Baden-Württemberg,Ludwigsburg,Automotive (Producers and Suppliers)
260,Dürr,1896,"5,001 - 10,000",69.50,Dr. Jochen Weyrauch,Baden-Württemberg,Bietigheim-Bissingen,"Engineering, Manufacturing"
261,Lufthansa Industry Solutions,2015,>500,69.48,Jörn Messner,Schleswig-Holstein,Norderstedt,IT and Telecommunication
262,Best Western,1946,"5,001 - 10,000",69.48,Marcus Smola,Hesse,Eschborn,"Gastronomy, Leisure, Hotels and Tourism"
263,Dräxlmaier,1958,"1,001 - 5,000",69.47,Stefan Brandl,Bavaria,München,Automotive (Producers and Suppliers)
264,Swiss Life,1857,"501 - 1,000",69.46,Jörg Arnold,Bavaria,Garching,Insurance (private)
265,Endress+Hauser,1953,"501 - 1,000",69.45,Oliver K. Stöckl,Baden-Württemberg,Weil am Rhein,Electronics and Electrical Engineering
266,C&A,1841,"10,001 - 50,000",69.45,Giny Boer,North Rhine-Westphalia,Düsseldorf,"Clothing, Shoes and Sport Articles"
267,Engel & Völkers,1977,"1,001 - 5,000",69.44,Sven Odia,Hamburg,Hamburg,Business Services
268,Media-Markt-Saturn,1961,"10,001 - 50,000",69.44,Dr. Karsten Wildberger,Bavaria,Ingolstadt,Retail (without clothing)
269,Schwäbisch Hall,1931,"5,001 - 10,000",69.43,Reinhard Klein,Baden-Württemberg,Schwäbisch Hall,Banking and Financial Services
270,Schneider Electric,1838,"1,001 - 5,000",69.43,Christophe de Maistre,North Rhine-Westphalia,Ratingen,Electronics and Electrical Engineering
271,Stromnetz Hamburg,1894,"1,001 - 5,000",69.42,Karin Pfäffle,Hamburg,Hamburg,Utilities
272,Universitätsklinikum Halle (Saale),1694,"1,001 - 5,000",69.41,Prof. Dr. Thomas Moesta,Saxony-Anhalt,Halle (Saale),Healthcare
273,Rhein-Energie,1863,"1,001 - 5,000",69.41,Andreas Feicht,North Rhine-Westphalia,Köln,Utilities
274,Elmos,1984,"501 - 1,000",69.41,Dr. Arne Schneider,North Rhine-Westphalia,Dortmund,Electronics and Electrical Engineering
275,Radeberger Gruppe,1872,"5,001 - 10,000",69.39,"Guido Mockel, Thomas Freese, Ulf Kampruwen",Hesse,Frankfurt am Main,Food and (Nondurable) Consumer Goods
276,Still,1920,"1,001 - 5,000",69.38,Andreas Krinninger,Hamburg,Hamburg,"Rail, Ship and Aircraft Construction"
277,AVL Deutschland,1976,"1,001 - 5,000",69.37,Helmut O. List,Hesse,Wiesbaden,Automotive (Producers and Suppliers)
278,Berlin-Chemie,1990,"1,001 - 5,000",69.36,Dr. Luca Lastrucci,Berlin,Berlin,Pharma and Medical Products
279,Intersport Deutschland,1956,"1,001 - 5,000",69.34,Alexander von Preen,Baden-Württemberg,Heilbronn,"Clothing, Shoes and Sport Articles"
280,Kreissparkasse Waiblingen,1880,"1,001 - 5,000",69.33,Ralph Walter,Baden-Württemberg,Waiblingen,Banking and Financial Services
281,Universitätsklinikum Carl Gustav Carus Dresden,1815,"5,001 - 10,000",69.30,"Prof. Dr. med. Detlev Michael Albrecht, Frank Ohi",Saxony,Dresden,Healthcare
282,Baxter Deutschland,1931,"1,001 - 5,000",69.30,Jose E. Almeida,Bavaria,Unterschleißheim,Pharma and Medical Products
283,MDK,1989,"5,001 - 10,000",69.27,Andreas Hustadt,North Rhine-Westphalia,Essen,Insurance (governmental)
284,Techem,1952,"1,001 - 5,000",69.26,Matthias Hartmann,Hesse,Eschborn,Utilities
285,Brandt Zwieback,1912,"501 - 1,000",69.25,Carl-Heinz Brandt,North Rhine-Westphalia,Hagen,Food and (Nondurable) Consumer Goods
286,Bofrost,1966,"5,001 - 10,000",69.23,"Sebastian Schlag, Dr. Dirk Zantow",North Rhine-Westphalia,Straelen,Retail (without clothing)
287,Universitätsklinikum Hamburg-Eppendorf,1889,"10,001 - 50,000",69.22,Prof. Dr. Burkhard Göke,Hamburg,Hamburg,Healthcare
288,Adolf Würth,1945,"10,001 - 50,000",69.21,"Jan Allmann, Rainer Bürkert, Torsten Elias, Robert Friedmann",Baden-Württemberg,Künzelsau,Wholesale
289,Zara,1963,"1,001 - 5,000",69.20,Óscar García Maceiras,Hamburg,Hamburg,"Clothing, Shoes and Sport Articles"
290,Diakovere,2015,"5,001 - 10,000",69.20,Stefan David,Lower Saxony,Hannover,Healthcare
291,ABB,1891,"5,001 - 10,000",69.19,Markus Ochsner,Baden-Württemberg,Mannheim,"Engineering, Manufacturing"
292,Deutsche Lufthansa,1926,"50,001 - 100,000",69.19,Carsten Spohr,North Rhine-Westphalia,Köln,Transportation and Logistics
293,Piening,1979,"5,001 - 10,000",69.17,Holger Piening,North Rhine-Westphalia,Bielefeld,Business Services
294,Computacenter,1981,"5,001 - 10,000",69.13,Mike Norris,North Rhine-Westphalia,Kerpen,IT and Telecommunication
295,Abbvie,2013,"1,001 - 5,000",69.13,"Olaf Weppner, Dr. Christian Maurer, Dr. Hendrik von Büren",Hesse,Wiesbaden,Pharma and Medical Products
296,Gebr. Heller Maschinenfabrik,1894,"1,001 - 5,000",69.12,Reinhold Groß,Baden-Württemberg,Nürtingen,"Engineering, Manufacturing"
297,MHP Management- und IT-Beratung,1996,"1,001 - 5,000",69.07,Dr. Ralf Hofmann,Baden-Württemberg,Ludwigsburg,"Consulting, Research and Technology"
298,Sika,1879,"1,001 - 5,000",69.04,Dipl.-Ing. Daniela Schmiedle,Baden-Württemberg,Stuttgart,Chemicals and Raw Materials
299,Engelbert Strauss,1948,"1,001 - 5,000",69.02,Henning Strauss,Hesse,Biebergemünd,"Clothing, Shoes and Sport Articles"
300,BWB Berliner Werkstätten für Menschen mit Behinderung,1962,"1,001 - 5,000",69.01,Dirk Gerstle,Berlin,Berlin,Healthcare
301,Avacon,1999,"1,001 - 5,000",69.00,Marten Bunnemann,Lower Saxony,Helmstedt,Utilities
302,Danfoss,1933,"1,001 - 5,000",68.99,Stefan König,Hesse,Offenbach am Main,"Engineering, Manufacturing"
303,Hauni Maschinenbau,1946,"1,001 - 5,000",68.95,Jürgen Spykman,Hamburg,Hamburg,"Engineering, Manufacturing"
304,Enercity,1962,"1,001 - 5,000",68.93,Dr. Susanna Zapreva-Hennerbichler,Lower Saxony,Hannover,Utilities
305,Stada Arzneimittel,1895,"1,001 - 5,000",68.93,Peter Goldschmidt,Hesse,Bad Vibel,Pharma and Medical Products
306,Datagroup,1983,"1,001 - 5,000",68.91,"Andreas Baresel, Sabine Laukemann, Oliver Thome",Baden-Württemberg,Pliezhausen,IT and Telecommunication
307,Oracle Deutschland,1977,"1,001 - 5,000",68.90,"Alexander van der Ven, Jan Schultheiss, Val Maher",Bavaria,München,IT and Telecommunication
308,Krones,1951,"5,001 - 10,000",68.88,Christoph Klenk,Bavaria,Neutraubling,"Engineering, Manufacturing"
309,EBM-Papst,1963,"5,001 - 10,000",68.85,Dr. Klaus Geißdörfer,Baden-Württemberg,Mulfingen,"Engineering, Manufacturing"
310,Apollo-Optik,1972,"1,001 - 5,000",68.84,Dr. Jörg Ehmer,Bavaria,Schwabach,Retail (without clothing)
311,Premium Aerotec,2009,"1,001 - 5,000",68.81,Thomas Ehm,Bavaria,Augsburg,"Rail, Ship and Aircraft Construction"
312,Ernsting's Family,1968,"10,001 - 50,000",68.81,Prof. Dr. Timm Homann,North Rhine-Westphalia,Coesfeld-Lette,"Clothing, Shoes and Sport Articles"
313,Procter & Gamble,1837,"5,001 - 10,000",68.79,"Janis Bauer, Gabriele Hässig, Verena Neubauer",Hesse,Schwalbach am Taunus,Food and (Nondurable) Consumer Goods
314,Lowell Financial Services,1992,"1,001 - 5,000",68.73,"Holger Taubmann, Anke Blietz-Weidmann",North Rhine-Westphalia,Essen,Banking and Financial Services
315,Webasto,1901,"1,001 - 5,000",68.69,Holger Engelmann,Bavaria,Stockdorf,Automotive (Producers and Suppliers)
316,Schüco International,1951,"1,001 - 5,000",68.67,Andreas Engelhardt,North Rhine-Westphalia,Bielefeld,Building Material and Metals
317,ING Deutschland,1965,"5,001 - 10,000",68.67,Nick Jue,Hesse,Frankfurt am Main,Banking and Financial Services
318,SportScheck,1946,"1,001 - 5,000",68.65,Matthias Rucker,Bavaria,München,"Clothing, Shoes and Sport Articles"
319,Hugo Boss,1924,"5,001 - 10,000",68.64,Daniel Grieder,Baden-Württemberg,Metzingen,"Clothing, Shoes and Sport Articles"
320,Arcelor-Mittal,1969,"5,001 - 10,000",68.62,Reiner Blaschek,Hamburg,Hamburg,Building Material and Metals
321,Medizinische Hochschule Hannover,1961,"5,001 - 10,000",68.62,Prof. Dr. med. Michael P. Manns,Lower Saxony,Hannover,Healthcare
322,Klinikum Ludwigshafen,1892,"1,001 - 5,000",68.62,Hans-Friedrich Günther,Rhineland-Palatinate,Ludwigshafen,Healthcare
323,Lapp-Gruppe,1959,"1,001 - 5,000",68.61,Andreas Lapp,Baden-Württemberg,Stuttgart,Electronics and Electrical Engineering
324,Heidelberg-Cement,1873,"1,001 - 5,000",68.61,Dr. Dominik von Achten,Baden-Württemberg,Heidelberg,Building Material and Metals
325,Regens Wagner,1847,"5,001 - 10,000",68.58,Pfarrer Rainer Remmele,Bavaria,Dillingen,Healthcare
326,Hager Group,1955,"1,001 - 5,000",68.58,Daniel Hager,Saarland,Blieskastel,Electronics and Electrical Engineering
327,Caritas-Verein Altenoythe,1967,"501 - 1,000",68.57,Stefan Sukop,Lower Saxony,Altenoythe,Healthcare
328,Rosenberger,1958,"1,001 - 5,000",68.56,Eric Küppers,Bavaria,Fridolfing,"Engineering, Manufacturing"
329,Raiffeisen Waren,1898,"1,001 - 5,000",68.54,Markus Braun,Hesse,Kassel,Wholesale
330,Thales,1880,"1,001 - 5,000",68.53,Oliver Dörre,Baden-Württemberg,Ditzingen,"Rail, Ship and Aircraft Construction"
331,Riha Wesergold,1934,>500,68.53,Richard Hartinger jun.,Lower Saxony,Rinteln,Food and (Nondurable) Consumer Goods
332,Dehner,1947,"5,001 - 10,000",68.51,"Georg Weber, Frank Böing, Dr. Hansjörg Flassak, Oliver Haller",Bavaria,Rain,Retail (without clothing)
333,Bitzer,1934,"1,001 - 5,000",68.44,Christian Wehrle,Baden-Württemberg,Sindelfingen,"Engineering, Manufacturing"
334,Celanese,1918,"1,001 - 5,000",68.43,Jens Kurth,Hesse,Sulzbach,Chemicals and Raw Materials
335,Höffner,1874,"5,001 - 10,000",68.43,Dr. Jochen Heemann,Brandenburg,Schönefeld,Retail (without clothing)
336,Bethel,1867,"10,001 - 50,000",68.42,Pastor Ulrich Pohl,North Rhine-Westphalia,Bielefeld,Healthcare
337,Bio Company,1999,"1,001 - 5,000",68.41,Daniela Feldt,Berlin,Berlin,Retail (without clothing)
338,Tui,1999,"5,001 - 10,000",68.40,Stefan Baumert,Lower Saxony,Hannover,"Gastronomy, Leisure, Hotels and Tourism"
339,Kempinski,1986,"1,001 - 5,000",68.39,Bernold Schroede,Bavaria,München,"Gastronomy, Leisure, Hotels and Tourism"
340,Symrise,2003,"1,001 - 5,000",68.39,Dr. Heinz-Jürgen Bertram,Lower Saxony,Holzminden,Chemicals and Raw Materials
341,Universitätsklinikum Leipzig,1871,"5,001 - 10,000",68.39,​Prof. Dr. Christoph Josten,Saxony,Leipzig,Healthcare
342,Obi,1970,"10,001 - 50,000",68.36,Franz-Peter Tepaß,North Rhine-Westphalia,Wermelskirchen,Retail (without clothing)
343,Marriott Deutschland,1927,>500,68.34,Anthony Capuano,Hesse,Eschborn,"Gastronomy, Leisure, Hotels and Tourism"
344,Rohde & Schwarz,1933,"5,001 - 10,000",68.31,Christian Leicher,Bavaria,München,Electronics and Electrical Engineering
345,BCG - Boston Consulting Group,1963,"1,001 - 5,000",68.30,Christoph Schweizer,Bavaria,München,"Consulting, Research and Technology"
346,Gottfried Schultz,1924,"1,001 - 5,000",68.30,Nicholas J. Dunning,Bavaria,München,Retail (without clothing)
347,Volkswagen Financial Services,1949,"5,001 - 10,000",68.29,Dr. Christian Dahlheim,Lower Saxony,Braunschweig,Banking and Financial Services
348,MSD Sharp & Dohme,1891,"1,001 - 5,000",68.29,Chantal Friebertshäuser,Bavaria,München,Pharma and Medical Products
349,Deutsche Börse,1990,"1,001 - 5,000",68.26,Dr. Theodor Weimer,Hesse,Frankfurt am Main,Banking and Financial Services
350,LBBW Landesbank Baden-Württemberg,1818,"5,001 - 10,000",68.25,Rainer Neske,Baden-Württemberg,Stuttgart,Banking and Financial Services
351,MVV Energie,1974,"5,001 - 10,000",68.22,Dr. Georg Müller,Baden-Württemberg,Mannheim,Utilities
352,Volksbank Brawo,2005,"501 - 1,000",68.21,Jürgen Brinkmann,Lower Saxony,Wolfsburg,Banking and Financial Services
353,Airport Nürnberg,1955,"501 - 1,000",68.20,Dr. Michael Hupe,Bavaria,Nürnberg,Transportation and Logistics
354,Ebner Stolz,2009,"501 - 1,000",68.16,Armand von Alberti,Baden-Württemberg,Stuttgart,"Consulting, Research and Technology"
355,Globalfoundries,2008,"1,001 - 5,000",68.16,Dr. Thomas Caulfield,Saxony,Dresden,Electronics and Electrical Engineering
356,Abbott,1894,"1,001 - 5,000",68.15,Christian Grapow,Hesse,Wiesbaden,Pharma and Medical Products
357,Debeka,1905,"10,001 - 50,000",68.13,Thomas Brahm,Rhineland-Palatinate,Koblenz,Insurance (private)
358,Parker Hannifin,1917,"1,001 - 5,000",68.12,Hans-Jürgen Haas,North Rhine-Westphalia,Bielefeld,Electronics and Electrical Engineering
359,Actemium,1887,"1,001 - 5,000",68.12,Frank Westphal,Hesse,Frankfurt am Main,Electronics and Electrical Engineering
360,Akzo Nobel,1994,"1,001 - 5,000",68.10,Thierry Vanlancker,North Rhine-Westphalia,Köln,Chemicals and Raw Materials
361,Böllhoff,1877,"1,001 - 5,000",68.09,Michael W. Böllhoff und Wilhelm A. Böllhoff,North Rhine-Westphalia,Bielefeld,"Engineering, Manufacturing"
362,Evotec,1993,"1,001 - 5,000",68.07,Dr. Werner Lanthaler,Hamburg,Hamburg,Pharma and Medical Products
363,DAW - Deutsche Amphibolin-Werke,1895,"1,001 - 5,000",68.07,Dr. Ralf Murjahn,Hesse,Ober-Ramstadt,Chemicals and Raw Materials
364,Vitakraft,1837,"501 - 1,000",68.05,Dirk Strelow,Bremen,Bremen,Food and (Nondurable) Consumer Goods
365,EQS Group,2000,"501 - 1,000",68.05,Achim Weick,Bavaria,München,IT and Telecommunication
366,ProSenis,1995,"501 - 1,000",68.04,Hans-Werner Lange,Lower Saxony,Hannover,Healthcare
367,Atlas Elektronik,1902,"1,001 - 5,000",68.04,"Michael Ozegowski, Felix Jenckel",Bremen,Bremen,"Rail, Ship and Aircraft Construction"
368,Vodafone,1990,"10,001 - 50,000",68.04,Philippe Rogge,North Rhine-Westphalia,Düsseldorf,IT and Telecommunication
369,W.I.S. Sicherheit,1901,"1,001 - 5,000",68.01,"Jérôme Johl, Linus Nikolaus",North Rhine-Westphalia,Köln,Business Services
370,Evobus,1995,>500,68.01,Till Oberwörder,Baden-Württemberg,Leinfelden-Echterdingen,Automotive (Producers and Suppliers)
371,Hamburger Hochbahn,1912,"5,001 - 10,000",68.01,Henrik Falk,Hamburg,Hamburg,Transportation and Logistics
372,Continentale,1926,"5,001 - 10,000",68.01,Dr. Christoph Helmich,North Rhine-Westphalia,Dortmund,Insurance (private)
373,DAK-Gesundheit,2016,"10,001 - 50,000",68.00,Andreas Storm,Hamburg,Hamburg,Insurance (governmental)
374,KWD Automotive,1864,>500,67.99,Nicolaus Külps,Lower Saxony,Wolfsburg,Automotive (Producers and Suppliers)
375,M.M. Warburg Gruppe,1986,"501 - 1,000",67.92,Dr. Reiner Brüggestrat,Hamburg,Hamburg,Banking and Financial Services
376,Finanz Informatik,2008,"5,001 - 10,000",67.92,Andreas Schelling,Hesse,Frankfurt am Main,IT and Telecommunication
377,St. Franziskus-Stiftung Münster,1997,"10,001 - 50,000",67.91,Dr. rer. pol. Klaus Goedereis,North Rhine-Westphalia,Münster,Healthcare
378,Schaeffler,2003,"10,001 - 50,000",67.89,Klaus Rosenfeld,Bavaria,Herzogenaurach,Automotive (Producers and Suppliers)
379,Michelin Reifenwerke,1889,"5,001 - 10,000",67.87,Michelin Finanz,Baden-Württemberg,Karlsruhe,Automotive (Producers and Suppliers)
380,Marché Restaurants,1983,"1,001 - 5,000",67.82,Oliver Altherr,Multiple Locations,Multiple Locations,"Gastronomy, Leisure, Hotels and Tourism"
381,Amprion,2003,"1,001 - 5,000",67.80,Dr. Hans-Jürgen Brick,North Rhine-Westphalia,Dortmund,Utilities
382,Klinikum Leverkusen,1978,"1,001 - 5,000",67.80,Hans-Peter Zimmermann,North Rhine-Westphalia,Leverkusen,Healthcare
383,Reifenhäuser,1911,"1,001 - 5,000",67.77,Bernd Reifenhäuser,North Rhine-Westphalia,Troisdorf,"Engineering, Manufacturing"
384,Vector Informatik,1988,"1,001 - 5,000",67.76,Dr. Thomas Beck,Baden-Württemberg,Stuttgart,Electronics and Electrical Engineering
385,Voith,1867,"5,001 - 10,000",67.76,Toralf Haag,Baden-Württemberg,Heidenheim,"Engineering, Manufacturing"
386,Stadtwerke Osnabrück,1858,"1,001 - 5,000",67.75,Stefan Grützmacher,Lower Saxony,Osnabrück,Utilities
387,August Rüggeberg,1799,"501 - 1,000",67.74,Jörn Bielenberg,North Rhine-Westphalia,Marienheide,"Engineering, Manufacturing"
388,Edeka-Verbund,1907,"100,001 - 500,000",67.74,Markus Mosa,Hamburg,Hamburg,Retail (without clothing)
389,Aurubis,1866,"1,001 - 5,000",67.68,Roland Harings,Hamburg,Hamburg,Chemicals and Raw Materials
390,Renault Retail,1898,"501 - 1,000",67.67,Alexander Seidel,North Rhine-Westphalia,Brühl,Retail (without clothing)
391,Hello Fresh,2011,"501 - 1,000",67.67,Dominik S. Richter,Berlin,Berlin,Food and (Nondurable) Consumer Goods
392,Klosterfrau,1826,"1,001 - 5,000",67.67,Dr. Stefan Koch,North Rhine-Westphalia,Köln,Pharma and Medical Products
393,Allgeier,1977,"1,001 - 5,000",67.66,Dr. Marcus Goedsche,Bavaria,München,IT and Telecommunication
394,Salzgitter,1858,"10,001 - 50,000",67.64,Gunnar Groebler,Lower Saxony,Salzgitter,Chemicals and Raw Materials
395,Adesso,1997,"1,001 - 5,000",67.64,Michael Kenfenheuer,North Rhine-Westphalia,Dortmund,IT and Telecommunication
396,Vossloh,1990,"1,001 - 5,000",67.64,Oliver Schuster,North Rhine-Westphalia,Werdohl,"Rail, Ship and Aircraft Construction"
397,Diakonie,1848,"500,001 - 1,000,000",67.63,Pfarrerin Dr. Dagmar Pruin,Berlin,Berlin,Healthcare
398,SWA Stadtwerke Augsburg,1938,"1,001 - 5,000",67.63,"Dr. Walter Casazza, Alfred Müllner",Bavaria,Augsburg,Utilities
399,Benteler,1922,"5,001 - 10,000",67.62,Ralf Göttel,North Rhine-Westphalia,Paderborn,Automotive (Producers and Suppliers)
400,Reisser,1871,"1,001 - 5,000",67.62,Guntram Wildermuth-Reißer,Baden-Württemberg,Böblingen,Wholesale
401,Witt-Gruppe,1907,"1,001 - 5,000",67.62,Patrick Boos,Bavaria,Weiden,"Clothing, Shoes and Sport Articles"
402,Hugendubel,1893,"1,001 - 5,000",67.60,"Nina Hugendubel, Dr. Maximilian Hugendubel",Bavaria,München,Retail (without clothing)
403,Baur Versand,1925,"1,001 - 5,000",67.59,Stephan P. Elsner,Bavaria,Burgkunstadt,"Clothing, Shoes and Sport Articles"
404,KMW – Krauss-Maffei Wegmann,1838,>500,67.58,Dipl.-Ing. Ralf Ketzel,Bavaria,München,"Rail, Ship and Aircraft Construction"
405,Biomarkt Verbund,2020,"5,001 - 10,000",67.57,Thomas Greim,Bavaria,Töpen,Retail (without clothing)
406,BNP Paribas,1848,"5,001 - 10,000",67.57,Lutz Diederichs,Hesse,Frankfurt am Main,Banking and Financial Services
407,TÜV Nord,1938,"10,001 - 50,000",67.57,Dirk Stenkamp,Lower Saxony,Hannover,"Consulting, Research and Technology"
408,Evangelisches Johanneswerk,1951,"5,001 - 10,000",67.57,Pastor Dr. Ingo Habenicht,North Rhine-Westphalia,Bielefeld,Healthcare
409,Dura,1955,>500,67.55,Carl Beckwith,North Rhine-Westphalia,Krefeld,Automotive (Producers and Suppliers)
410,Otis,1853,"1,001 - 5,000",67.53,Udo Hoffmann,Berlin,Berlin,"Engineering, Manufacturing"
411,DRK - Deutsches Rotes Kreuz,1863,"100,001 - 500,000",67.51,Gudrun Sturm,Berlin,Berlin,Healthcare
