rank,company,founded,employees,score,ceo,state,hq,industry
226,BWH Hotel Group,1946,"1,001 - 5,000",79.07,Larry Cuculic,United States,Phoenix,Travel & Leisure
227,BHP Group,1885,"50,001 - 100,000",79.04,Mike Henry,Australia,Melbourne,"Construction, Oil & Gas Operations, Mining and Chemicals"
228,LG Corporation,1958,"10,001 - 50,000",79.00,Mo Koo Kwang,South Korea,Seoul,Conglomerate
229,Hyundai Motor Group,1967,"100,001 - 500,000",78.99,Chung Eui-sun,South Korea,Seoul,Automotive (Automotive and Suppliers)
230,Boehringer Ingelheim,1885,"50,001 - 100,000",78.93,Hubertus von Baumbach,Germany,Ingelheim,Drugs & Biotechnology
231,Honeywell,1906,"50,001 - 100,000",78.91,Vimal Kapur,United States,Charlotte,Aerospace & Defense
232,Harel Group,1935,"1,001 - 5,000",78.91,Yair Hamburger,Israel,Ramat Gan,Insurance
233,Advanced Micro Devices (AMD),1969,"10,001 - 50,000",78.90,Lisa Su,United States,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
234,Corning,1851,"50,001 - 100,000",78.85,Wendell P. Weeks,United States,Corning,"Construction, Oil & Gas Operations, Mining and Chemicals"
235,Toshiba,1875,"100,001 - 500,000",78.77,Taro Shimada,Japan,Tokyo,Conglomerate
236,Air Canada,1937,"10,001 - 50,000",78.73,Michael Rousseau,Canada,Saint-Laurent,Transportation and Logistics
237,Accor,1967,"100,001 - 500,000",78.63,Sébastien Bazin,France,Issy-les-Moulineaux,Travel & Leisure
238,Regeneron Pharmaceuticals,1988,"10,001 - 50,000",78.60,Leonard Schleifer,United States,Tarrytown,"Construction, Oil & Gas Operations, Mining and Chemicals"
239,Murata Manufacturing,1944,"50,001 - 100,000",78.57,Tsuneo Murata,Japan,Kyoto,"Engineering, Manufacturing"
240,Goodyear,1898,"50,001 - 100,000",78.56,Richard J. Kramer,United States,Akron,Automotive (Automotive and Suppliers)
241,Reliance Steel & Aluminum,1939,"10,001 - 50,000",78.55,Karla Lewis,United States,Los Angeles,"Engineering, Manufacturing"
242,Bajaj Group,1945,"10,001 - 50,000",78.54,Rajiv Bajaj,India,Mumbai,Conglomerate
243,Motorola Solutions,2011,"5,001 - 10,000",78.51,Gregory Q. Brown,United States,Chicago,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
244,Astra International,1957,"100,001 - 500,000",78.50,Prijono Sugiarto,Indonesia,Jakarta,Automotive (Automotive and Suppliers)
245,Ericsson,1876,"100,001 - 500,000",78.48,Boerje Ekholm,Sweden,Stockholm,"Telecommunications Services, Cable Supplier"
246,A2A,2008,"10,001 - 50,000",78.46,Renato Mazzoncini,Italy,Brescia,Utilities
247,Fujitsu,1935,"100,001 - 500,000",78.45,Takahito Tokita,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
248,Deutsche Lufthansa,1953,"100,001 - 500,000",78.39,Carsten Spohr,Germany,Cologne,Transportation and Logistics
249,Deichmann,1913,"10,001 - 50,000",78.37,Heinrich Deichmann,Germany,Essen,Retail and Wholesale
250,IHH Healthcare,2010,"50,001 - 100,000",78.36,Dr Kelvin Loh,Malaysia,Kuala Lumpur,Healthcare & Social
251,Palfinger,1932,"10,001 - 50,000",78.33,Andreas Klauser,Austria,Bergheim bei Salzburg,"Engineering, Manufacturing"
252,Korea Electric Power Corporation (KEPCO),1898,"10,001 - 50,000",78.25,,South Korea,Naju,Utilities
253,Aditya Birla,1857,"100,001 - 500,000",78.22,Kumar Mangalam Birla,India,Mumbai,Conglomerate
254,Hong Leong Group,1941,"10,001 - 50,000",78.19,Tan Kong Khoon,Singapore,Singapore,Business Services & Supplies
255,Merck & Co. (MSD),1891,"50,001 - 100,000",78.17,Robert M. Davis,United States,Rahway,Drugs & Biotechnology
256,Singapore Airlines,1971,"10,001 - 50,000",78.14,Goh Choon Phong,Singapore,Singapore,Transportation and Logistics
257,American Airlines Group,1926,"100,001 - 500,000",78.11,Robert Isom,United States,Fort Worth,Transportation and Logistics
258,Lloyds Banking Group,2009,"50,001 - 100,000",78.10,Charlie Nunn,United Kingdom,London,Banking and Financial Services
259,Nestlé,1866,"100,001 - 500,000",78.09,Mark Schneider,Switzerland,Vevey,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
260,Ralph Lauren Corporation,1967,"10,001 - 50,000",78.07,Patrice Louvet,United States,New York,"Clothing, Shoes, Sports Equipment"
261,NTPC,1975,"10,001 - 50,000",78.06,Gurdeep Singh,India,New Delhi,Utilities
262,Sapporo,1876,"10,001 - 50,000",78.02,Hiroyuki Nose,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
263,Mapei,1937,"10,001 - 50,000",78.01,Marco Squinzi,Italy,Milan,"Construction, Oil & Gas Operations, Mining and Chemicals"
264,Suzuki Motor Corporation,1909,"10,001 - 50,000",77.98,Toshihiro Suzuki,Japan,Hamamatsu,Automotive (Automotive and Suppliers)
265,GOLDBECK,1969,"10,001 - 50,000",77.95,Jörg-Uwe Goldbeck,Germany,Bielefeld,"Construction, Oil & Gas Operations, Mining and Chemicals"
266,Olympus,1968,"10,001 - 50,000",77.90,Yasuo Takeuchi,Japan,Tokyo,Health Care Equipment & Services
267,Sick,1946,"10,001 - 50,000",77.90,Dr. Mats Gökstorp,Germany,Waldkirch,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
268,Grupo Argos,1934,"10,001 - 50,000",77.89,Jorge Mario Velasquez,Colombia,Medellín,"Construction, Oil & Gas Operations, Mining and Chemicals"
269,Takeda Pharmaceutical,1781,"10,001 - 50,000",77.88,Christophe Weber,Japan,Tokyo,Drugs & Biotechnology
270,Phoenix Contact,1923,"10,001 - 50,000",77.87,Frank Stührenberg,Germany,Blomberg,"Engineering, Manufacturing"
271,Power Corporation of Canada,1925,"10,001 - 50,000",77.86,Jeffrey Orr,Canada,Montreal,Insurance
272,Kimberly-Clark,1872,"10,001 - 50,000",77.85,Michael D. Hsu,United States,Irving,Packaged Goods
273,Medtronic,1949,"50,001 - 100,000",77.83,Geoffrey S. Martha,Ireland,Dublin,Health Care Equipment & Services
274,Sumitomo Corporation,1919,"5,001 - 10,000",77.82,Masayuki Hyodo,Japan,Tokyo,Retail and Wholesale
275,Ooredoo,1987,"10,001 - 50,000",77.78,Aziz Aluthman Fakhroo,Qatar,Doha,Utilities
276,JCDecaux Group,1964,"10,001 - 50,000",77.75,Jean-Charles Decaux Jean-Francois Decaux,France,Neuilly-sur-Seine,Media & Advertising
277,Grupo ACS,1997,"100,001 - 500,000",77.75,Florentino Pérez Rodríguez,Spain,Madrid,"Construction, Oil & Gas Operations, Mining and Chemicals"
278,Ecolab,1923,"10,001 - 50,000",77.74,Christophe Beck,United States,Saint Paul,Business Services & Supplies
279,Hager Group,1955,"10,001 - 50,000",77.73,Daniel Hager,Germany,Blieskastel,Business Services & Supplies
280,Orange,1988,"100,001 - 500,000",77.72,Christel Heydemann,France,Paris,"Telecommunications Services, Cable Supplier"
281,Nissan,1933,"100,001 - 500,000",77.69,Makoto Uchida,Japan,Yokohama,Automotive (Automotive and Suppliers)
282,Ackermans & van Haaren,1876,"10,001 - 50,000",77.69,John-Eric Bertrand Piet Dejonghe,Belgium,Antwerp,"Construction, Oil & Gas Operations, Mining and Chemicals"
283,Alliance Global Group,1993,"10,001 - 50,000",77.68,Kevin Tan,Philippines,Manila,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
284,Groupe Fnac Darty,1957,"10,001 - 50,000",77.67,Enrique Martinez,France,Ivry-sur-Seine,Retail and Wholesale
285,Nielsen,1923,"5,001 - 10,000",77.66,David Kenny,United Kingdom,Oxford,Business Services & Supplies
286,Groupe Atlantic,1968,"5,001 - 10,000",77.65,Pierre-Louis Francois,France,La Roche-sur-Yon,"Engineering, Manufacturing"
287,Lanxess,2004,"10,001 - 50,000",77.64,Matthias Zachert,Germany,Cologne,"Construction, Oil & Gas Operations, Mining and Chemicals"
288,Hero Motors Company,1984,"5,001 - 10,000",77.58,Amit Gupta,India,New Delhi,Automotive (Automotive and Suppliers)
289,Fujifilm,1934,"50,001 - 100,000",77.57,Teiichi Goto,Japan,Tokyo,Conglomerate
290,MetLife,1868,"10,001 - 50,000",77.55,Michel A. Khalaf,United States,New York,Insurance
291,Chery Automobile,1997,"10,001 - 50,000",77.51,Yin Tongyue,China,Wuhu,Automotive (Automotive and Suppliers)
292,Estée Lauder,1946,"50,001 - 100,000",77.51,Fabrizio Freda,United States,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
293,Check Point Software Technologies,1993,"5,001 - 10,000",77.50,Gil Shwed,Israel,Tel Aviv,"IT, Internet, Software & Services"
294,Evonik,2007,"10,001 - 50,000",77.48,Christian Kullmann,Germany,Essen,"Construction, Oil & Gas Operations, Mining and Chemicals"
295,Bauhaus,1960,"10,001 - 50,000",77.30,Bernd Baus,Germany,Mannheim,Retail and Wholesale
296,Emirates,1985,"50,001 - 100,000",77.29,Ahmed bin Saeed Al Maktoum,United Arab Emirates,Dubai,Transportation and Logistics
297,Mobile Telecommunications Company (Zain),1983,"5,001 - 10,000",77.26,Sultan Bin Abdulaziz Al-Deghaither,Kuwait,Kuwait City,"Telecommunications Services, Cable Supplier"
298,Huntington Ingalls Industries,1886,"10,001 - 50,000",77.25,Christopher D. Kastner,United States,Newport News,Aerospace & Defense
299,Aflac,1955,"1,001 - 5,000",77.24,Daniel P. Amos,United States,Columbus,Insurance
300,Heraeus,1851,"10,001 - 50,000",77.22,Jan Rinnert,Germany,Hanau,"Engineering, Manufacturing"
301,AMC Entertainment,1920,"10,001 - 50,000",77.22,Adam Aron,United States,Kansas City,Travel & Leisure
302,Unilever,1929,"100,001 - 500,000",77.18,Hein Schumacher,United Kingdom,London,Packaged Goods
303,Calzedonia,1986,"10,001 - 50,000",77.15,Sandro Veronesi,Italy,Veneto,"Clothing, Shoes, Sports Equipment"
304,Land Bank of the Philippines,1963,"5,001 - 10,000",77.13,Lynette Ortiz,Philippines,Manila,Banking and Financial Services
305,Intact Financial,1809,"10,001 - 50,000",77.13,Charles Brindamour,Canada,Toronto,Insurance
306,Schwarz Gruppe,1930,"500,001 - 1,000,000",77.11,Gerd Chrzanowski,Germany,Neckarsulm,Retail and Wholesale
307,Commonwealth Bank of Australia,1911,"10,001 - 50,000",77.08,Matt Comyn,Australia,Sydney,Banking and Financial Services
308,Kawasaki Heavy Industries,1896,"10,001 - 50,000",77.07,Yasuhiko Hashimoto,Japan,Tokyo,"Engineering, Manufacturing"
309,Richemont,1988,"10,001 - 50,000",77.07,Jérôme Lambert,Switzerland,Bellevue,"Clothing, Shoes, Sports Equipment"
310,Axis Bank,1993,"50,001 - 100,000",77.07,Amitabh Chaudhry,India,Mumbai,Banking and Financial Services
311,Prudential Financial,1875,"10,001 - 50,000",77.05,Charles F. Lowrey,United States,Newark,Banking and Financial Services
312,MBDA,2001,"10,001 - 50,000",77.02,Éric Béranger,France,Paris,Aerospace & Defense
313,CF Industries,1946,"1,001 - 5,000",76.99,Tony Will,United States,Deerfield,"Construction, Oil & Gas Operations, Mining and Chemicals"
314,London Stock Exchange Group,2007,"10,001 - 50,000",76.99,David Schwimmer,United Kingdom,London,Banking and Financial Services
315,National Bank of Canada,1979,"10,001 - 50,000",76.95,Laurent Ferreira,Canada,Montreal,Banking and Financial Services
316,Maybank,1960,"10,001 - 50,000",76.95,Dato’ Khairussaleh Ramli,Malaysia,Kuala Lumpur,Banking and Financial Services
317,HDFC Bank,1994,"100,001 - 500,000",76.93,Sashidhar Jagdishan​​​​​​​,India,Mumbai,Banking and Financial Services
318,MGM Resorts International,1986,"50,001 - 100,000",76.91,William Hornbuckle,United States,Las Vegas,Travel & Leisure
319,FESTO,1925,"10,001 - 50,000",76.89,Oliver D. Jung,Germany,Esslingen am Neckar,"Engineering, Manufacturing"
320,H&R Block,1955,"50,001 - 100,000",76.87,Jeffrey J. Jones II,United States,Kansas City,Business Services & Supplies
321,Paychex,1971,"10,001 - 50,000",76.80,John Gibson,United States,Rochester,Business Services & Supplies
322,Leonardo,1948,"50,001 - 100,000",76.80,Roberto Cingolani,Italy,Rome,Aerospace & Defense
323,Lowe's Companies,1921,"100,001 - 500,000",76.77,Marvin R. Ellison,United States,Mooresville,Retail and Wholesale
324,Bouygues,1952,"100,001 - 500,000",76.75,Oliver Roussat,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
325,Autozone,1979,"100,001 - 500,000",76.73,William C. Rhodes III,United States,Memphis,Retail and Wholesale
326,Givaudan,1895,"10,001 - 50,000",76.73,Gilles Andrier,Switzerland,Vernier,"Construction, Oil & Gas Operations, Mining and Chemicals"
327,Repsol,1987,"10,001 - 50,000",76.71,Josu Jon Imaz San Miguel,Spain,Madrid,"Construction, Oil & Gas Operations, Mining and Chemicals"
328,TotalEnergies,1924,"50,001 - 100,000",76.68,Patrick Pouyanné,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
329,LS Electric,1974,"1,001 - 5,000",76.63,Roe-Hyun Myung,South Korea,Seoul,"Engineering, Manufacturing"
330,Garmin,1989,"10,001 - 50,000",76.62,Clifton Pemble,United States,Olathe,"Engineering, Manufacturing"
331,PNC Financial Services Group,1852,"50,001 - 100,000",76.62,William S. Demchak,United States,Pittsburgh,Banking and Financial Services
332,Polaris,1954,"10,001 - 50,000",76.61,Michael Speetzen,United States,Medina,Automotive (Automotive and Suppliers)
333,State Grid Corporation of China,2002,">1,000,000",76.61,Xin Baoan,China,Beijing,Utilities
334,Next plc,1864,"10,001 - 50,000",76.61,Simon Wolfson,United Kingdom,Leicester,"Clothing, Shoes, Sports Equipment"
335,General Electric,1892,"100,001 - 500,000",76.59,"H. Lawrence Culp, Jr.",United States,Boston,"Engineering, Manufacturing"
336,Chevron Phillips Chemical,2000,"1,001 - 5,000",76.58,Bruce Chinn,United States,The Woodlands,"Construction, Oil & Gas Operations, Mining and Chemicals"
337,Live Nation Entertainment,2010,"10,001 - 50,000",76.57,Michael Rapino,United States,Beverly Hills,"IT, Internet, Software & Services"
338,Haier Group,1984,"50,001 - 100,000",76.56,Zhang Ruimin,China,Shangdong,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
339,Airbnb,2008,"5,001 - 10,000",76.54,Brian Chesky,United States,San Francisco,Travel & Leisure
340,D'leteren Group,1878,"10,001 - 50,000",76.49,Francis Deprez,Belgium,Brussels,Conglomerate
341,Micron Technology,1978,"10,001 - 50,000",76.47,Sanjay Mehrotra,United States,Boise,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
342,BBVA,1857,"100,001 - 500,000",76.46,Onur Genç,Spain,Madrid,Banking and Financial Services
343,Lexmark,1991,"5,001 - 10,000",76.42,Allen Waugerman,United States,Lexington,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
344,BioNTech,2008,"1,001 - 5,000",76.40,Prof. Dr. Ugur Sahin,Germany,Mainz,Drugs & Biotechnology
345,Groupama Group,1900,"10,001 - 50,000",76.38,Thierry Martel,France,Paris,Insurance
346,Kajima Corporation,1840,"10,001 - 50,000",76.37,Yoshikazu Oshimi,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
347,Ping An Insurance,1988,"500,001 - 1,000,000",76.36,Yonglin Xie Sin Yin Tan,China,Shenzhen,Insurance
348,Adaro Energy,1982,"5,001 - 10,000",76.34,Garibaldi Thohir,Indonesia,Tabalong,"Construction, Oil & Gas Operations, Mining and Chemicals"
349,Bank of America,1998,"100,001 - 500,000",76.29,Brian Moynihan,United States,New York,Banking and Financial Services
350,PGNiG Group,1976,"10,001 - 50,000",76.27,Piotr Woźniak,Poland,Warsaw,"Construction, Oil & Gas Operations, Mining and Chemicals"
351,Aldi Nord,1946,"50,001 - 100,000",76.26,Torsten Hufnagel,Germany,Essen,Retail and Wholesale
352,Deutsche Bahn,1994,"100,001 - 500,000",76.20,Richard Lutz,Germany,Berlin,Transportation and Logistics
353,H&M - Hennes & Mauritz,1947,"100,001 - 500,000",76.20,Helena Helmersson,Sweden,Stockholm,"Clothing, Shoes, Sports Equipment"
354,Life Insurance Corporation of India,1956,"50,001 - 100,000",76.19,Siddhartha Mohanty,India,Mumbai,Banking and Financial Services
355,Amgen,1980,"10,001 - 50,000",76.15,Robert A. Bradway,United States,Thousand Oaks,Drugs & Biotechnology
356,SKF Group,1907,"10,001 - 50,000",76.15,Rickard Gustafson,Sweden,Gothenburg,"Engineering, Manufacturing"
357,Kubota,1890,"50,001 - 100,000",76.14,Yuichi Kitao,Japan,Osaka,"Engineering, Manufacturing"
358,Carnival Corporation,1972,"100,001 - 500,000",76.12,Josh Weinstein,United States,Miami,Travel & Leisure
359,Nordstrom,1901,"50,001 - 100,000",76.08,Erik Nordstrom,United States,Seattle,Retail and Wholesale
360,Aldi Süd,1960,"100,001 - 500,000",76.07,Tom Daunt Thomas Ziegler,Germany,Essen,Retail and Wholesale
361,LT Group,1937,"10,001 - 50,000",76.05,Florido P. Casuela,Philippines,Taguig,Banking and Financial Services
362,Hard Rock International,1971,"10,001 - 50,000",76.01,Jim Allen,United States,Davie,Travel & Leisure
363,Hellmann Worldwide Logistics,1871,"10,001 - 50,000",75.96,Reiner Heiken,Germany,Osnabrück,Transportation and Logistics
364,BAIC Group,1958,"10,001 - 50,000",75.96,Huang Wenbing,China,Beijing,Automotive (Automotive and Suppliers)
365,Petronas,1974,"10,001 - 50,000",75.95,YM Tan Sri Tengku Muhammad Taufik Tengku Kamadjaja Aziz,Malaysia,Kuala Lumpur,Drugs & Biotechnology
366,Otto Group,1949,"10,001 - 50,000",75.95,Alexander Birken,Germany,Hamburg,Retail and Wholesale
367,Warner Bros. Discovery,2022,"10,001 - 50,000",75.93,David Zaslav,United States,New York,Media & Advertising
368,AVL,1948,"10,001 - 50,000",75.92,Helmut O. List,Austria,Graz,Automotive (Automotive and Suppliers)
369,Knauf Gruppe,1932,"10,001 - 50,000",75.88,Uwe Knotzer,Germany,Iphofen,"Engineering, Manufacturing"
370,Shanghai Construction Group,1994,"50,001 - 100,000",75.87,Zheng Xu,China,Shanghai,"Construction, Oil & Gas Operations, Mining and Chemicals"
371,Foot Locker,1974,"10,001 - 50,000",75.84,Mary Dillon,United States,New York,Retail and Wholesale
372,Intersport,1968,"50,001 - 100,000",75.84,Steve Evers,Switzerland,Bern,Retail and Wholesale
373,Emerson Electric,1890,"50,001 - 100,000",75.80,Lal Karsanbhai,United States,St. Louis,"Engineering, Manufacturing"
374,ExxonMobil,1999,"50,001 - 100,000",75.79,Darren W. Woods,United States,Irving,"Construction, Oil & Gas Operations, Mining and Chemicals"
375,Müller Handels,1953,"10,001 - 50,000",75.76,Erwin Müller,Germany,Ulm,Retail and Wholesale
376,Midea Group,1968,"100,001 - 500,000",75.75,Fang Hongbo,China,Guandong,"Engineering, Manufacturing"
377,Booking Holdings,1996,"10,001 - 50,000",75.74,Glenn D. Fogel,United States,Norwalk,Travel & Leisure
378,Marubeni,1858,"10,001 - 50,000",75.73,Masumi Kakinoki,Japan,Tokyo,Conglomerate
379,Cummins,1919,"50,001 - 100,000",75.72,Jennifer Rumsey,United States,Columbus,"Engineering, Manufacturing"
380,Marks & Spencer,1884,"50,001 - 100,000",75.72,Stuart Machin,United Kingdom,Leeds,Retail and Wholesale
381,Marathon Petroleum,2009,"10,001 - 50,000",75.69,Michael J. Hennigan,United States,Findlay,"Construction, Oil & Gas Operations, Mining and Chemicals"
382,Geberit,1874,"10,001 - 50,000",75.65,Christian Buhl,Switzerland,Rapperswil-Jona,"Engineering, Manufacturing"
383,Boston Consulting Group,1963,"10,001 - 50,000",75.55,Christoph Schweizer,United States,Boston,Professional Services
384,Aviva,2000,"10,001 - 50,000",75.54,Amanda Blanc,United Kingdom,London,Insurance
385,Starbucks,1971,"100,001 - 500,000",75.51,Laxman Narasimhan,United States,Seattle,Restaurants
386,Rheinmetall,1889,"10,001 - 50,000",75.50,Armin Papperger,Germany,Düsseldorf,"Engineering, Manufacturing"
387,E.On,2000,"50,001 - 100,000",75.49,Leonhard Birnbaum,Germany,Essen,Utilities
388,POSCO,1968,"10,001 - 50,000",75.48,Jeong-Woo Choi,South Korea,Pohang,"Construction, Oil & Gas Operations, Mining and Chemicals"
389,Hisense Group,1994,"50,001 - 100,000",75.45,,China,Qingdao,"Engineering, Manufacturing"
390,Electronic Arts,1982,"10,001 - 50,000",75.45,Andrew Wilson,United States,Redwood City,Media & Advertising
391,OCBC Bank,1912,"10,001 - 50,000",75.45,Helen Wong,Singapore,Singapore,Banking and Financial Services
392,Allianz,1890,"100,001 - 500,000",75.44,Oliver Bäte,Germany,Munich,Insurance
393,Atlas Holdings,2002,"10,001 - 50,000",75.43,Tim Fazio,United States,Greenwich,"Engineering, Manufacturing"
394,Bain & Company,1973,"10,001 - 50,000",75.40,Manny Maceda,United States,Boston,Professional Services
395,MTN Group,1994,"10,001 - 50,000",75.40,Ralph Mupita,South Africa,Johannesburg,"Telecommunications Services, Cable Supplier"
396,BYD Company,1995,"100,001 - 500,000",75.37,Wang Chuanfu,China,Shenzhen,Automotive (Automotive and Suppliers)
397,KKR & CO.,1976,"1,001 - 5,000",75.35,Scott Nuttall Joseph Bae,United States,New York,Banking and Financial Services
398,Dürr Group,1896,"10,001 - 50,000",75.35,Dr. Jochen Weyrauch,Germany,Stuttgart,"Engineering, Manufacturing"
399,Fuji Electric,1923,"10,001 - 50,000",75.32,Michihiro Kitazawa,Japan,Tokyo,"Engineering, Manufacturing"
400,Bank of Montreal (BMO),1817,"10,001 - 50,000",75.31,Darryl White,Canada,Montreal,Banking and Financial Services
401,Bechtel,1906,"50,001 - 100,000",75.30,Brendan Bechtel,United States,Reston,"Construction, Oil & Gas Operations, Mining and Chemicals"
402,OMV Group,1956,"10,001 - 50,000",75.29,Alfred Stern,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
403,Umdasch Group,1868,"5,001 - 10,000",75.27,Wolfgang Litzlbauer,Austria,Amstetten,"Construction, Oil & Gas Operations, Mining and Chemicals"
404,Microchip Technology,1989,"10,001 - 50,000",75.21,Ganesh Moorthy,United States,Chandler,"Engineering, Manufacturing"
405,Nedbank Group,1888,"10,001 - 50,000",75.21,Michael William Thomas Brown,South Africa,Sandton,Business Services & Supplies
406,BRP,2003,"10,001 - 50,000",75.20,Jose Boisjoli,Canada,Valcourt,Automotive (Automotive and Suppliers)
407,Gree Electric Appliances,1991,"50,001 - 100,000",75.20,Dong Mingzhu,China,Zhuhai,"Engineering, Manufacturing"
408,Ecopetrol,1921,"5,001 - 10,000",75.19,Ricardo Roa,Colombia,Bogotá,"Construction, Oil & Gas Operations, Mining and Chemicals"
409,Kering,1963,"10,001 - 50,000",75.19,François-Henri Pinault,France,Paris,"Clothing, Shoes, Sports Equipment"
410,Kohler,1873,"10,001 - 50,000",75.16,David Kohler,United States,Kohler,"Engineering, Manufacturing"
411,Lululemon Athletica,1998,"10,001 - 50,000",75.15,Calvin McDonald,Canada,Vancouver,Retail and Wholesale
412,Pernod Ricard,1975,"10,001 - 50,000",75.15,Alexandre Ricard,France,Paris,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
413,Grafton Group,1902,"10,001 - 50,000",75.15,Eric Born,Ireland,Dublin,Retail and Wholesale
414,Bristol Myers Squibb,1933,"10,001 - 50,000",75.14,Giovanni Caforio,United States,New York,Drugs & Biotechnology
415,Dow,1897,"10,001 - 50,000",75.14,Jim Fitterling,United States,Midland,"Construction, Oil & Gas Operations, Mining and Chemicals"
416,Comcast Corporation,1963,"100,001 - 500,000",75.11,Brian L. Roberts,United States,Philadelphia,Media & Advertising
417,Linde,1879,"50,001 - 100,000",75.09,Sanjiv Lamba,Ireland,Dublin,"Construction, Oil & Gas Operations, Mining and Chemicals"
418,NetEase,1997,"10,001 - 50,000",75.08,William Lei Ding,China,Hangzhou,"IT, Internet, Software & Services"
419,H-E-B Grocery Company,1905,"100,001 - 500,000",75.08,Charles Butt,United States,San Antonio,Retail and Wholesale
420,SM Investments Corporation,1958,"100,001 - 500,000",74.99,Harley T. Sy,Philippines,Manila,Professional Services
421,Telkom Indonesia,1965,"10,001 - 50,000",74.95,Ririek Adriansyah,Indonesia,Jakarta,"Telecommunications Services, Cable Supplier"
422,CIBC,1961,"10,001 - 50,000",74.95,Victor G. Dodig,Canada,Toronto,Banking and Financial Services
423,Bloomberg,1981,"10,001 - 50,000",74.92,Vlad Kliatchko,United States,New York,"IT, Internet, Software & Services"
424,Brother Industries,1908,"10,001 - 50,000",74.89,Toshikazu Koike,Japan,Nagoya,"Engineering, Manufacturing"
425,Mazda,1920,"10,001 - 50,000",74.89,Masahiro Moro,Japan,Hiroshima,Automotive (Automotive and Suppliers)
426,HeidelbergCement,1874,"50,001 - 100,000",74.87,Dominik von Achten,Germany,Heidelberg,"Construction, Oil & Gas Operations, Mining and Chemicals"
427,Sinotruk Group,1935,"10,001 - 50,000",74.80,Cai Dong,China,Jinan,Automotive (Automotive and Suppliers)
428,Rohde & Schwarz,1933,"10,001 - 50,000",74.78,Christian Leicher,Germany,Munich,"Engineering, Manufacturing"
429,Industrial Bank of Korea,1961,"10,001 - 50,000",74.77,Kim Sung-tae,South Korea,Seoul,Banking and Financial Services
430,Schneider Electric,1836,"100,001 - 500,000",74.75,Peter Herweck,France,Rueil-Malmaison,"Engineering, Manufacturing"
431,Royal Caribbean Group,1968,"100,001 - 500,000",74.75,Michael Bayley,United States,Miami,Travel & Leisure
432,Kakao Corporation,1995,"10,001 - 50,000",74.74,Eun-taek Hong,South Korea,Jejusi,"IT, Internet, Software & Services"
433,Qihoo 360,2005,"5,001 - 10,000",74.74,Zhou Hongyi,China,Beijing,"IT, Internet, Software & Services"
434,Koç Holding,1963,"100,001 - 500,000",74.74,Levent Çakıroğlu,Türkiye,Istanbul,Conglomerate
435,Nippon Steel,1950,"10,001 - 50,000",74.71,Eiji Hashimoto,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
436,Cardinal Health,1971,"10,001 - 50,000",74.71,Jason Hollar,United States,Dublin,Retail and Wholesale
437,Keysight Technologies,1939,"10,001 - 50,000",74.68,Satish Dhanasekaran,United States,Santa Rosa,"Engineering, Manufacturing"
438,Bucher Industries,1807,"10,001 - 50,000",74.64,Jacques Sanche,Switzerland,Niederweningen,"Engineering, Manufacturing"
439,CNP Assurances,1959,"5,001 - 10,000",74.60,Stéphane Dedeyan,France,Paris,Insurance
440,MinebeaMitsumi,1951,"50,001 - 100,000",74.59,Yoshihisa Kainuma,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
441,Applied Materials,1967,"10,001 - 50,000",74.58,Gary Dickserson,United States,Santa Clara,"Engineering, Manufacturing"
442,Mitsubishi Corporation,1954,"50,001 - 100,000",74.54,Katsuya Nakanishi,Japan,Tokyo,Retail and Wholesale
443,Royal Bank of Canada,1864,"50,001 - 100,000",74.49,David I. McKay,Canada,Montreal,Banking and Financial Services
444,Vaillant Group,1874,"10,001 - 50,000",74.47,Norbert Schiedeck,Germany,Remscheid,"Engineering, Manufacturing"
445,Industrial and Commercial Bank of China,1984,"100,001 - 500,000",74.47,Chen Siqing,China,Beijing,Banking and Financial Services
446,Amadeus IT Group,1987,"10,001 - 50,000",74.44,Luis Maroto,Spain,Madrid,"IT, Internet, Software & Services"
447,Sembcorp Industries,1998,"5,001 - 10,000",74.42,Wong Kim Yin,Singapore,Singapore,Utilities
448,Kingfisher,1982,"50,001 - 100,000",74.42,Thierry Garnier,United Kingdom,London,Retail and Wholesale
