rank,company,founded,employees,score,ceo,state,hq,industry
240,Scheels All Sports,1902,"5,001 - 10,000",74.03,Steve M. Scheel,North Dakota,Fargo,"Clothing, Shoes, Sports Equipment"
241,University of Oklahoma,1890,"10,001 - 50,000",73.94,"Joseph Harroz, Jr.",Oklahoma,Norman,Education
242,Boehringer Ingelheim,1885,"50,001 - 100,000",73.90,Hubertus von Baumbach,Connecticut,Ridgefield,Drugs & Biotechnology
243,Grifols,1909,"10,001 - 50,000",73.83,Raimon Grifols,California,Los Angeles,Drugs & Biotechnology
244,Gap,1969,"50,001 - 100,000",73.74,Bobby Martin,California,San Francisco,"Clothing, Shoes, Sports Equipment"
245,Indiana University-Purdue University-Indianapolis,1969,"10,001 - 50,000",73.66,Andrew R. Klein,Indiana,Indianapolis,Education
246,BlueCross BlueShield of North Carolina,1933,"1,001 - 5,000",73.66,Tunde Sotunde,North Carolina,Durham,Insurance
247,Acument Global Technologies,1995,"1,001 - 5,000",73.57,Daniel Di Sebastian,Michigan,Sterling Heights,"Engineering, Manufacturing"
248,Hallmark Cards,1910,"10,001 - 50,000",73.54,Mike Perry,Missouri,Kansas City,Packaged Goods
249,Duke University,1924,"10,001 - 50,000",73.52,Vincent E. Price,North Carolina,Durham,Education
250,Exelon,2000,"10,001 - 50,000",73.51,Chris M. Crane,Illinois,Chicago,Utilities
251,"Delek US Holdings, Inc.",2001,"1,001 - 5,000",73.48,Uzi Yemin,Tennessee,Brentwood,"Construction, Oil & Gas Operations, Mining and Chemicals"
252,American Income Life,1951,">5,000",73.42,Roger Smith,Texas,Waco,Insurance
253,Lincoln Financial,1905,"10,001 - 50,000",73.18,Ellen Cooper,Pennsylvania,Radnor,Banking and Financial Services
254,Citizens Financial Group,1828,"10,001 - 50,000",73.14,Bruce Van Saun,Rhode Island,Providence,Banking and Financial Services
255,Idexx Laboratories,1983,"10,001 - 50,000",73.14,Jay Mazelsky,Maine,Westbrook,Health Care Equipment & Services
256,Gilead Sciences,1987,"10,001 - 50,000",73.00,Daniel O'Day,California,Foster City,Drugs & Biotechnology
257,Hard Rock International,1971,"10,001 - 50,000",72.97,Jim Allen,Florida,Davie,Travel & Leisure
258,Businessolver,1998,">1,000",72.96,Jon Shanahan,Iowa,West Des Moines,"IT, Internet, Software & Services"
259,Adidas,1949,"50,001 - 100,000",72.91,Kasper Rørsted,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
260,Paylocity,1997,"1,001 - 5,000",72.89,Steve Beauchamp,Illinois,Arlington Heights,"IT, Internet, Software & Services"
261,Hot Topic,1989,"5,001 - 10,000",72.83,Steve Vranes,California,City of Industry,"Clothing, Shoes, Sports Equipment"
262,CACI International,1962,"10,001 - 50,000",72.79,John S. Mengucci,Virginia,Arlington,Aerospace & Defense
263,Liberty Mutual Insurance,1912,"10,001 - 50,000",72.75,David H. Long,Massachusetts,Boston,Insurance
264,Novartis,1996,"100,001 - 500,000",72.73,Vasant (Vas) Narasimhan,New Jersey,East Hanover,Drugs & Biotechnology
265,Dutch Bros. Coffee,1992,"10,001 - 50,000",72.66,Joth Ricci,Oregon,Grants Pass,Restaurants
266,Rutgers University,1766,"10,001 - 50,000",72.61,Jonathan Holloway,New Jersey,New Brunswick,Education
267,Planet Fitness,1992,">5,000",72.53,Chris Rondeau,New Hampshire,Newington,Travel & Leisure
268,BlueCross BlueShield of Massachusetts,1988,"1,001 - 5,000",72.49,Andrew Dreyfus,Massachusetts,Boston,Insurance
269,Mars,1911,"100,001 - 500,000",72.44,Grant F. Reid,Virginia,McLean,"Food, Soft Beverages, Alcohol & Tobacco"
270,Stryker,1941,"10,001 - 50,000",72.33,Kevin A. Lobo,Michigan,Kalamazoo,Health Care Equipment & Services
271,Georgia State University,1913,">5,000",72.26,M. Brian Blake,Georgia,Atlanta,Education
272,Choctaw Casinos & Resorts,1830,">10,000",72.25,Gary Batton,Oklahoma,Durant,Travel & Leisure
273,Estes Express Lines,1931,"10,001 - 50,000",72.16,Rob Estes,Virginia,Richmond,Transportation and Logistics
274,Levy,1978,">10,000",72.13,Andrew J. Lansing,Illinois,Chicago,Restaurants
275,Wegmans Food Markets,1916,"50,001 - 100,000",72.08,Colleen Wegman,New York,Rochester,Retail and Wholesale
276,Delta Dental,1966,">1,000",71.83,Mike Castro,California,San Francisco,Insurance
277,CDW,1984,"10,001 - 50,000",71.76,Christine A. Leahy,Illinois,Vernon Hills,"IT, Internet, Software & Services"
278,Amy's Kitchen,1987,"1,001 - 5,000",71.73,Andy Berliner,California,Santa Rosa,"Food, Soft Beverages, Alcohol & Tobacco"
279,H&M,1947,"100,001 - 500,000",71.71,Helena Helmersson,New York,New York,"Clothing, Shoes, Sports Equipment"
280,Expedia Group,1996,"10,001 - 50,000",71.63,Peter M. Kern,Washington,Seattle,Travel & Leisure
281,Bank of America,1904,"100,001 - 500,000",71.63,Brian Moynihan,North Carolina,Charlotte,Banking and Financial Services
282,PayPal,1998,"10,001 - 50,000",71.61,Dan Schulman,California,San Jose,Banking and Financial Services
283,DSM,1902,"10,001 - 50,000",71.44,Geraldine Matchett,Illinois,Elgin,"Engineering, Manufacturing"
284,FICO,1956,"1,001 - 5,000",71.38,William J. Lansing,California,San Jose,"IT, Internet, Software & Services"
285,Marriott International,1927,"50,001 - 100,000",71.35,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
286,Becton Dickinson,1897,"50,001 - 100,000",71.35,Tom Polen,New Jersey,Franklin Lakes,Health Care Equipment & Services
287,Dell Technologies,1984,"10,001 - 50,000",71.24,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
288,PG&E (Pacific Gas and Electric),1905,"10,001 - 50,000",71.23,Patricia K. Poppe,California,San Francisco,Utilities
289,Securian Financial Group,1880,"5,001 - 10,000",71.20,Chris Hilger,Minnesota,Saint Paul,Banking and Financial Services
290,Sally Beauty Holdings,1964,"10,001 - 50,000",71.09,Denise Paulonis,Texas,Denton,Retail and Wholesale
291,Sherwin-Williams,1866,"10,001 - 50,000",70.96,John G. Morikis,Ohio,Cleveland,"Engineering, Manufacturing"
292,RE/MAX,1973,"100,001 - 500,000",70.83,Nick Bailey,Colorado,Denver,Business Services & Supplies
293,Insight Enterprises,1988,"10,001 - 50,000",70.83,Joyce Mullen,Arizona,Tempe,"IT, Internet, Software & Services"
294,Google,1998,"100,001 - 500,000",70.82,Sundar Pichai,California,Mountain View,"IT, Internet, Software & Services"
295,Aflac,1955,"1,001 - 5,000",70.72,Daniel P. Amos,Georgia,Columbus,Insurance
296,Dominion Energy,1983,"10,001 - 50,000",70.69,Robert M. Blue,Virginia,Richmond,Utilities
297,Consolidated Edison,1823,"10,001 - 50,000",70.66,Timothy P. Cawley,New York,New York,Utilities
298,The Hershey Company,1894,"10,001 - 50,000",70.51,Michele Buck,Pennsylvania,Derry,"Food, Soft Beverages, Alcohol & Tobacco"
299,Raytheon Technologies,1922,"100,001 - 500,000",70.41,Gregory J. Hayes,Massachusetts,Waltham,Aerospace & Defense
300,Sitel Group,1985,"100,001 - 500,000",70.39,Laurent Uberti,Florida,Miami,Business Services & Supplies
301,Baxter International,1931,"10,001 - 50,000",70.36,Jose E. Almeida,Illinois,Deerfield,Health Care Equipment & Services
302,KeHE Distributors,1952,"5,001 - 10,000",70.33,Brandon Barnholt,Illinois,Naperville,Transportation and Logistics
303,Boston Consulting Group,1963,"10,001 - 50,000",70.32,Christoph Schweizer,Massachusetts,Boston,Professional Services
304,Avery Dennison,1990,"10,001 - 50,000",70.14,Mitch Butier,California,Glendale,"Engineering, Manufacturing"
305,Delta Air Lines,1924,"50,001 - 100,000",70.14,Ed Bastian,Georgia,Atlanta,Transportation and Logistics
306,Highmark Health,1977,"10,001 - 50,000",70.11,Deborah L. Rich-Johnson,Pennsylvania,Pittsburgh,Insurance
307,Cleveland-Cliffs,1847,"10,001 - 50,000",70.08,Lourenco Goncalves,Ohio,Cleveland,"Construction, Oil & Gas Operations, Mining and Chemicals"
308,Kwik Trip/Kwik Star,1965,"10,001 - 50,000",70.00,Don Zieltow,Wisconsin,La Crosse,Retail and Wholesale
309,Charles Schwab,1971,"10,001 - 50,000",69.99,Walter W. Bettinger II,California,San Francisco,Banking and Financial Services
310,PSEG (Public Service Enterprise Group),1903,"10,001 - 50,000",69.99,Ralph Izzo,New Jersey,Newark,Utilities
311,Raymond James Financial,1962,"5,001 - 10,000",69.97,Paul C. Reilly,Florida,St. Petersburg,Banking and Financial Services
312,Southwest Airlines,1967,"50,001 - 100,000",69.93,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
313,Esri,1969,"1,001 - 5,000",69.92,Jack Dangermond,California,Redlands,"IT, Internet, Software & Services"
314,Goldman Sachs,1869,"10,001 - 50,000",69.90,David M. Solomon,New York,New York,Banking and Financial Services
315,PNC Financial Services,1845,"50,001 - 100,000",69.88,William S. Demchak,Pennsylvania,Pittsburgh,Banking and Financial Services
316,Air Liquide,1902,"10,001 - 50,000",69.76,Benoît Potier,Texas,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
317,JetBlue Airways,1999,"10,001 - 50,000",69.75,Robin Hayes,New York,Long Island City,Transportation and Logistics
318,Duke Energy,1904,"10,001 - 50,000",69.75,Lynn J. Good,North Carolina,Charlotte,Utilities
319,CBRE Group,1906,"100,001 - 500,000",69.72,Bob Sulentic,Texas,Dallas,Business Services & Supplies
320,Vanguard,1975,">10,000",69.70,Mortimer J. Buckley,Pennsylvania,Malvern,Banking and Financial Services
321,JPMorgan Chase,2000,"100,001 - 500,000",69.68,James Dimon,New York,New York,Banking and Financial Services
322,Comcast NBCUniversal,1963,"100,001 - 500,000",69.56,Brian L. Roberts,Pennsylvania,Philadelphia,Media & Advertising
323,United Services Automobile Association (USAA),1922,"10,001 - 50,000",69.41,Wayne Peacock,Texas,San Antonio,Insurance
324,LexisNexis Legal & Professional,1970,">10,000",69.36,Mike Walsh,New York,New York,"IT, Internet, Software & Services"
325,Festival Foods,1955,">5,000",69.35,Mark Skogen,Minnesota,Vadnais Heights,Retail and Wholesale
326,CWT,1994,"10,001 - 50,000",69.29,Michelle McKinney Frymire,Minnesota,Minnetonka,Business Services & Supplies
327,Kellogg Company,1906,"10,001 - 50,000",69.20,Steven Cahillane,Michigan,Battle Creek,"Food, Soft Beverages, Alcohol & Tobacco"
328,Hilton,1919,"100,001 - 500,000",69.18,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
329,Texas Instruments,1930,"10,001 - 50,000",69.13,Richard K. Templeton,Texas,Dallas,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
330,GEICO,1936,"10,001 - 50,000",69.10,Todd Combs,Maryland,Chevy Chase,Insurance
331,Saint-Gobain,1665,"10,001 - 50,000",69.10,Tom Kinsky,Pennsylvania,Malvern,"Engineering, Manufacturing"
332,Adient,1985,"50,001 - 100,000",69.07,Doug Del Grosso,Michigan,Plymouth,Automotive (Automotive and Suppliers)
333,AAF International,1921,"1,001 - 5,000",68.95,Philip Whitaker,Kentucky,Louisville,"Engineering, Manufacturing"
334,BAE Systems,1999,"10,001 - 50,000",68.94,Tom Arseneault,Virginia,Falls Church,Aerospace & Defense
335,Oracle,1977,"100,001 - 500,000",68.85,Safra A. Catz,California,Redwood Shores,"IT, Internet, Software & Services"
336,RTI International,1958,"5,001 - 10,000",68.69,Tim J. Gabel,North Carolina,Durham,Professional Services
337,Emerson Electric,1890,"50,001 - 100,000",68.67,Lal Karsanbhai,Missouri,St. Louis,"Engineering, Manufacturing"
338,SS&C,1986,"10,001 - 50,000",68.64,William C. Stone,Connecticut,Windsor,"IT, Internet, Software & Services"
339,Foot Locker,1974,"10,001 - 50,000",68.64,Richard Johnson,New York,New York,"Clothing, Shoes, Sports Equipment"
340,United Parcel Service,1907,"500,001 - 1,000,000",68.53,Carol B. Tomé,Georgia,Atlanta,Transportation and Logistics
341,eBay,1995,"5,001 - 10,000",68.51,Jamie Iannone,California,San Jose,Retail and Wholesale
342,General Motors,1908,"50,001 - 100,000",68.27,Mary T. Barra,Michigan,Detroit,Automotive (Automotive and Suppliers)
343,UBS,1862,"50,001 - 100,000",68.23,Ralph Hamers,New York,New York,Banking and Financial Services
344,Siemens,1847,"100,001 - 500,000",68.12,Barbara Humpton,District of Columbia,Washington,"Engineering, Manufacturing"
345,CarMax,1993,"10,001 - 50,000",68.11,Bill Nash,Virginia,Richmond,Retail and Wholesale
346,Eaton,1911,"50,001 - 100,000",68.10,Craig Arnold,Ohio,Beachwood,"Engineering, Manufacturing"
347,Abercrombie & Fitch,1892,"10,001 - 50,000",68.08,Fran Horowitz,Ohio,New Albany,"Clothing, Shoes, Sports Equipment"
348,Auto-Owners Insurance,1916,"5,001 - 10,000",68.04,Jeffrey S. Tagsold,Michigan,Lansing,Insurance
349,Chick-fil-A,1946,"100,001 - 500,000",68.03,Andrew Truett Cathy,Georgia,Atlanta,Restaurants
350,Apple,1976,"100,001 - 500,000",68.03,Tim Cook,California,Cupertino,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
351,BMC Software,1980,">5,000",68.02,Ayman Sayed,Texas,Houston,"IT, Internet, Software & Services"
352,UnitedHealth Group,1977,"100,001 - 500,000",68.00,Andrew Witty,Minnesota,Minnetonka,Insurance
353,Georgia-Pacific,1927,"5,001 - 10,000",67.77,Christian Fischer,Georgia,Atlanta,Packaged Goods
354,Butterball,2006,"5,001 - 10,000",67.65,Jay Jandrain,North Carolina,Garner,"Food, Soft Beverages, Alcohol & Tobacco"
355,Live Nation,2005,"10,001 - 50,000",67.63,Michael Rapino,California,Beverly Hills,Travel & Leisure
356,Assurant,1892,"10,001 - 50,000",67.60,Alan B. Colberg,New York,New York,Insurance
357,Discover Financial Services,1985,"10,001 - 50,000",67.55,Roger C. Hochschild,Illinois,Riverwoods,Banking and Financial Services
358,Kraft Heinz Company,2015,"10,001 - 50,000",67.51,Miguel Patricio,Illinois,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
359,Regions Financial,1971,"10,001 - 50,000",67.49,"John M. Turner, Jr.",Alabama,Birmingham,Banking and Financial Services
360,Wolters Kluwer,1987,"10,001 - 50,000",67.46,Nancy McKinstry,South Holland,Alphen aan Den Rijn,Professional Services
361,Capital Group,1930,"5,001 - 10,000",67.40,Timothy D. Armour,California,Los Angeles,Banking and Financial Services
362,Selective Insurance Group,1926,"1,001 - 5,000",67.39,John J. Marchioni,New Jersey,Branchville,Insurance
363,Netflix,1997,"5,001 - 10,000",67.23,Reed Hastings Ted Sarandos,California,Los Gatos,Media & Advertising
364,BNSF Railway,1995,"10,001 - 50,000",67.21,Kathryn Farmer,Texas,Fort Worth,Transportation and Logistics
365,Aon,1982,"10,001 - 50,000",67.21,Gregory C. Case,England,London,Insurance
366,Abbott Laboratories,1888,"10,001 - 50,000",67.07,Robert B. Ford,Illinois,Chicago,Health Care Equipment & Services
367,Cato Fashions,1946,"5,001 - 10,000",67.03,John P. Derham Cato,North Carolina,Charlotte,"Clothing, Shoes, Sports Equipment"
368,Prudential Financial,1875,"10,001 - 50,000",67.01,Charles F. Lowrey,New Jersey,Newark,Banking and Financial Services
369,Marsh & McLennan,1905,"50,001 - 100,000",66.95,Daniel S. Glaser,New York,New York,Professional Services
370,BASF,1865,"10,001 - 50,000",66.95,Martin Brudermüller,New Jersey,Florham Park,"Construction, Oil & Gas Operations, Mining and Chemicals"
371,Thermo Fisher Scientific,1983,"100,001 - 500,000",66.94,Marc N. Casper,Massachusetts,Waltham,Drugs & Biotechnology
372,Quest Diagnostics,1967,"10,001 - 50,000",66.90,Steve Rusckowski,New Jersey,Secaucus,Health Care Equipment & Services
373,Philips,1891,"50,001 - 100,000",66.86,Frans van Houten,North Holland,Amsterdam,Health Care Equipment & Services
374,Paychex,1971,"10,001 - 50,000",66.84,Martin Mucci,New York,Rochester,Business Services & Supplies
375,Cardinal Health,1971,"10,001 - 50,000",66.80,Mike Kaufmann,Ohio,Dublin,Health Care Equipment & Services
376,Hyundai,1967,">5,000",66.69,JeaHoon Chang,California,Fountain Valley,Automotive (Automotive and Suppliers)
377,VF,1899,"10,001 - 50,000",66.67,Steve Rendle,Colorado,Denver,"Clothing, Shoes, Sports Equipment"
378,"URBN Urban Outfitters, Inc.",1970,"10,001 - 50,000",66.66,Dick Hayne,Pennsylvania,Philadelphia,"Clothing, Shoes, Sports Equipment"
379,Costco Wholesale,1983,"100,001 - 500,000",66.59,W. Craig Jelinek,Washington,Issaquah,Retail and Wholesale
380,Comtech Telecommunications,1967,"1,001 - 5,000",66.59,Fred Kornberg,New York,Huntington,"Telecommunications Services, Cable Supplier"
381,Whirlpool,1911,"50,001 - 100,000",66.47,Marc R. Bitzer,Michigan,Benton Harbor,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
382,U.S. Bank,1863,"50,001 - 100,000",66.40,Andrew Cecere,Minnesota,Minneapolis,Banking and Financial Services
383,Freddy's Frozen Custard & Steakburgers,2002,">5,000",66.39,Chris Dull,Kansas,Wichita,Restaurants
384,Wayfair,2002,"10,001 - 50,000",66.33,Niraj Shah,Massachusetts,Boston,Retail and Wholesale
385,"PVH (Tommy Hilfiger, Calvin Klein)",1881,"10,001 - 50,000",66.28,Stefan Larsson,New York,New York,"Clothing, Shoes, Sports Equipment"
386,Mr. Cooper,1994,"5,001 - 10,000",66.25,Jay Bray,Texas,Dallas,Retail and Wholesale
387,Qualcomm,1985,"10,001 - 50,000",66.16,Cristiano R. Amon,California,San Diego,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
388,Schneider National,1935,"10,001 - 50,000",66.05,Mark Rourke,Wisconsin,Green Bay,Transportation and Logistics
389,David's Bridal,1950,">5,000",65.97,James Marcum,Pennsylvania,Conshohocken,"Clothing, Shoes, Sports Equipment"
390,Six Flags,1961,"1,001 - 5,000",65.92,Selim Bassoul,Texas,Grand Prairie,Travel & Leisure
391,CareCentrix,1996,">1,000",65.85,John Driscoll,Florida,Tampa,Health Care Equipment & Services
392,Scentsy,2004,">1,000",65.74,Dan Orchard,Idaho,Meridian,Packaged Goods
393,WSP USA,1885,"10,001 - 50,000",65.73,Lou Cornell,New York,New York,"Engineering, Manufacturing"
394,ALDI,1976,"10,001 - 50,000",65.66,Jason Hart,Illinois,Batavia,Retail and Wholesale
395,Keurig Dr Pepper,2018,"10,001 - 50,000",65.60,Robert Gamgort,Texas,Plano,"Food, Soft Beverages, Alcohol & Tobacco"
396,"Meta Platforms, Inc.",2004,"50,001 - 100,000",65.57,Mark Zuckerberg,California,Menlo Park,"IT, Internet, Software & Services"
397,Nationwide Mutual Insurance,1926,">10,000",65.53,Kirt Walker,Ohio,Columbus,Insurance
398,Amazon.com,1994,">1,000,000",65.50,Andy Jassy,Washington,Seattle,Retail and Wholesale
399,Publicis Groupe,1926,"50,001 - 100,000",65.49,Arthur Sadoun,New York,New York,Media & Advertising
400,Advantage Solutions,1987,"50,001 - 100,000",65.48,Jill Griffin,California,Irvine,Business Services & Supplies
