rank,company,founded,employees,score,ceo,state,hq,industry
236,"Delek US Holdings, Inc.",2001,"1,001 - 5,000",69.86,Uzi Yemin,Tennessee,Brentwood,"Construction, Oil & Gas Operations, Mining and Chemicals"
237,Capital Blue Cross,1938,">1,000",69.69,Todd A. Shamash,Pennsylvania,Harrisburg,Insurance
238,Fantastic Sams,1974,">1,000",69.56,Kathie Lee,Massachusetts,Beverly,Travel & Leisure
239,Resources Global Professionals,1996,"1,001 - 5,000",69.52,Kate Duchene,California,Irvine,Professional Services
240,"University Health (UH), Kansas City",1962,">1,000",69.51,Charlie Shields,Missouri,Kansas City,Healthcare & Social
241,1st Franklin Financial,1941,">1,000",69.32,Ginger Herring,Georgia,Toccoa,Banking and Financial Services
242,Reid Health,1905,">1,000",69.30,Craig Kinyon,Indiana,Richmond,Healthcare & Social
243,One Medical,2007,"1,001 - 5,000",69.27,Amir Dan Rubin,California,San Francisco,Healthcare & Social
244,1st Source Bank,1863,"1,001 - 5,000",69.25,Christopher J. Murphy III,Indiana,South Bend,Banking and Financial Services
245,Ball State University,1918,"1,001 - 5,000",69.18,Geoffrey S. Mearns,Indiana,Muncie,Education
246,Mercy Medical Center,1874,">1,000",69.16,David N. Maine,Maryland,Baltimore,Healthcare & Social
247,University of Texas at Dallas,1961,">1,000",69.15,Richard C. Benson,Texas,Richardson,Education
248,Insurance Office of America,1988,"1,001 - 5,000",68.92,Heath Ritenour,Florida,Longwood,Insurance
249,Teleflex,1943,"1,001 - 5,000",68.79,Liam J. Kelly,Pennsylvania,Wayne,Health Care Equipment & Services
250,Huron Consulting Group,2002,"1,001 - 5,000",68.70,Jim Roth,Illinois,Chicago,Professional Services
251,Williams,1908,"1,001 - 5,000",68.68,Alan S. Armstrong,Oklahoma,Tulsa,"Construction, Oil & Gas Operations, Mining and Chemicals"
252,JEA,1968,"1,001 - 5,000",68.67,Jay Stowe,Florida,Jacksonville,Utilities
253,Blue Buffalo,2003,">1,000",68.60,Bill Bishop,Connecticut,Wilton,"Food, Soft Beverages, Alcohol & Tobacco"
254,Acument Global Technologies,1995,"1,001 - 5,000",68.59,Daniel Di Sebastian,Michigan,Sterling Heights,"Engineering, Manufacturing"
255,Texas Farm Bureau Insurance,1950,"1,001 - 5,000",68.39,Russell Boening,Texas,Waco,Insurance
256,Aerotek,1983,"1,001 - 5,000",68.34,Tom Kelly,Maryland,Hanover,Business Services & Supplies
257,Grand Valley State University,1960,">1,000",68.26,Philomena V. Mantella,Michigan,Allendale,Education
258,Anderson Trucking Service,1955,">1,000",68.26,Rollie Anderson,Minnesota,St. Cloud,Transportation and Logistics
259,Mallinckrodt Pharmaceuticals,1867,"1,001 - 5,000",68.18,Sigurdur Olafsson,England,Staines-Upon-Thames,Drugs & Biotechnology
260,DART (Dallas Area Rapid Transit),1983,"1,001 - 5,000",68.18,Nadine S. Lee,Texas,Dallas,Transportation and Logistics
261,Allied Building Products,1950,">1,000",68.17,Julian G. Francis,New Jersey,East Rutherford,Retail and Wholesale
262,"Medford School District 549C, Medford, OR",1955,"1,001 - 5,000",68.11,Bret Dr. Champion,Oregon,Medford,Education
263,Western & Southern Financial Group,1888,"1,001 - 5,000",68.11,John F. Barret,Ohio,Cincinnati,Banking and Financial Services
264,Half Price Books,1972,">1,000",68.10,Sharon Anderson Wright,Texas,Dallas,Retail and Wholesale
265,Equal Employment Opportunity Commission,1965,">1,000",67.99,Janet Dhillon,District of Columbia,Washington,Government Services
266,Bio-Techne,1981,"1,001 - 5,000",67.93,Charles R. Kummeth,Minnesota,Minneapolis,Drugs & Biotechnology
267,Fanatics,1995,"5,001 - 10,000",67.91,MICHAEL RUBIN,Florida,Jacksonville,"Clothing, Shoes, Sports Equipment"
268,Ann & Robert H. Lurie Children's Hospital of Chicago,1882,">1,000",67.86,Tom Shanley,Illinois,Chicago,Healthcare & Social
269,UMC Health System,1978,"1,001 - 5,000",67.82,Mark Funderburk,Texas,Lubbock,Healthcare & Social
270,Blue Apron,2012,"1,001 - 5,000",67.82,Linda Findley,New York,New York,Retail and Wholesale
271,Metropolitan Museum of Art,1870,">1,000",67.68,Daniel H. Weiss,New York,New York,Travel & Leisure
272,Chicago Park District,1934,">1,000",67.67,Rosa Escareño,Illinois,Chicago,Government Services
273,Park National Bank,1908,"1,001 - 5,000",67.66,David Trautman,Ohio,Newark,Banking and Financial Services
274,Woodhouse Auto Family,1975,">1,000",67.52,Lance Pittak,Nebraska,Omaha,Automotive (Automotive and Suppliers)
275,Crowe LLP,1942,">1,000",67.52,Mark A. Baer,Illinois,Chicago,Professional Services
276,Concord Hospital,1891,"1,001 - 5,000",67.38,Robert P. Steigmeyer,New Hampshire,Concord,Healthcare & Social
277,Blain's Farm & Fleet,1955,">1,000",67.33,Jane Blain Gilbertson,Wisconsin,Janesville,Retail and Wholesale
278,St. Tammany Parish Public School System,1900,"1,001 - 5,000",67.31,Frank Jabbia,Louisiana,Covington,Education
279,Condé Nast,1909,">1,000",67.20,Roger Lynch,New York,New York,Media & Advertising
280,Old National Bank,1834,"1,001 - 5,000",67.13,Chady M. AlAhmar,Indiana,Evansville,Banking and Financial Services
281,"Utz Brands, Inc.",1921,"1,001 - 5,000",67.09,Dylan Lisette,Pennsylvania,Hanover,"Food, Soft Beverages, Alcohol & Tobacco"
282,At Home Healthcare,1992,">1,000",67.06,Johnny Grice,Texas,Tyler,Healthcare & Social
283,Allscripts Healthcare Solutions,1986,"1,001 - 5,000",67.04,Paul Black,Illinois,Chicago,Health Care Equipment & Services
284,SelectQuote Insurance Services,1985,">1,000",66.98,Tim Danker,Kansas,Overland Park,Insurance
285,HSBC,1850,"1,001 - 5,000",66.88,Michael Roberts,New York,New York,Banking and Financial Services
286,Unisys,1986,"1,001 - 5,000",66.84,Peter Altabef,Pennsylvania,Blue Bell,"IT, Internet, Software & Services"
287,United States Department of Education,1979,"1,001 - 5,000",66.82,Miguel Cardona,District of Columbia,Washington,Government Services
288,Southwest Research Institute (SwRI),1947,"1,001 - 5,000",66.75,Adam L. Hamilton,Texas,San Antonio,Professional Services
289,Affiliated Managers Group,1993,"1,001 - 5,000",66.73,Jay C. Horgen,Florida,West Palm Beach,Banking and Financial Services
290,CSAA Insurance Group,1914,">1,000",66.70,Thomas M. Troy,California,Walnut Creek,Insurance
291,Admiral Security Services,2004,">1,000",66.59,Mohamed Ahmed,California,Concord,Business Services & Supplies
292,Commerce Bank,1865,"1,001 - 5,000",66.56,John W. Kemper,Missouri,Kansas City,Banking and Financial Services
293,Abt Electronics,1936,"1,001 - 5,000",66.54,Mike Abt Jon Abt,Illinois,Glenview,Retail and Wholesale
294,Church & Dwight,1846,"5,001 - 10,000",66.50,Matthew T. Farrell,New Jersey,Ewing,Packaged Goods
295,City of Miami,1896,">1,000",66.45,Arthur Noriega,Florida,Miami,Government Services
296,United Refining Company,1902,"1,001 - 5,000",66.36,John A. Catsimatidis,Pennsylvania,Warren,"Construction, Oil & Gas Operations, Mining and Chemicals"
297,JE Dunn Construction,1924,"1,001 - 5,000",66.12,Gordon Lansford,Missouri,Kansas City,"Construction, Oil & Gas Operations, Mining and Chemicals"
298,ABC Fine Wine & Spirits,1936,">1,000",66.06,Charles Bailes III.,Florida,Orlando,"Food, Soft Beverages, Alcohol & Tobacco"
299,BlueCross BlueShield of Minnesota,1933,"1,001 - 5,000",66.04,Dana Erickson,Minnesota,Eagan,Insurance
300,Beltone,1940,">1,000",66.01,David Molella,Illinois,Glenview,Health Care Equipment & Services
301,Architect of the Capitol,1793,">1,000",66.00,J. Brett Blanton,District of Columbia,Washington,Government Services
302,Internet Brands,1988,"1,001 - 5,000",65.94,Robert N. Brisco,California,El Segundo,"IT, Internet, Software & Services"
303,UMB,1913,"1,001 - 5,000",65.90,Jim Rine,Missouri,Kansas City,Banking and Financial Services
304,Treasure Island,1993,">1,000",65.89,Phil Ruffin,Nevada,Las Vegas,Travel & Leisure
305,TrueBlue,1989,"1,001 - 5,000",65.78,Patrick Beharelle,Washington,Tacoma,Business Services & Supplies
306,BuzzFeed,2006,"1,001 - 5,000",65.68,Jonah Peretti,New York,New York,Media & Advertising
307,"Sonoma County, CA",1850,">1,000",65.66,Sheryl Bratton,California,Santa Rosa,Government Services
308,Businessolver,1998,">1,000",65.59,Jon Shanahan,Iowa,West Des Moines,"IT, Internet, Software & Services"
309,F5 Networks,1996,"1,001 - 5,000",65.57,François Locoh-Donou,Washington,Seattle,"IT, Internet, Software & Services"
310,The Aerospace Corporation,1960,">1,000",65.53,Steven J. Isakowitz,California,El Segundo,Aerospace & Defense
311,American City Business Journals,1982,"1,001 - 5,000",65.45,Mike Olivieri,New York,Charlotte,Media & Advertising
312,Quest Software,1987,">1,000",65.34,Patrick Nichols,California,Aliso Viejo,"IT, Internet, Software & Services"
313,Johnsonville,1945,"1,001 - 5,000",65.33,Nick Meriggioli,Wisconsin,Sheboygan Falls,"Food, Soft Beverages, Alcohol & Tobacco"
314,Steve Madden,1990,"1,001 - 5,000",65.27,Edward Rosenfed,New York,Long Island City,Retail and Wholesale
315,Tri-State Generation and Transmission Association,1952,"1,001 - 5,000",65.16,Duane Highley,Colorado,Westminster,Utilities
316,BankUnited,2009,"1,001 - 5,000",65.15,Rajinder P. Singh,Florida,Miami Lakes,Banking and Financial Services
317,Movement Mortgage,2008,"1,001 - 5,000",65.14,Casey Crawford,South Carolina,Fort Mill,Banking and Financial Services
318,Maritz,1894,">1,000",65.13,David Peckinpaugh,Missouri,Fenton,Business Services & Supplies
319,Medical Mutual of Ohio,1934,">1,000",64.92,Steven C. Glass,Ohio,Cleveland,Insurance
320,Apple Bus,2012,"1,001 - 5,000",64.85,Mike Oyster,Missouri,Cleveland,Transportation and Logistics
321,Von Maur,1872,">1,000",64.83,James D. von Maur,Iowa,Davenport,Retail and Wholesale
322,"Auburn School District, Auburn, WA",1896,"1,001 - 5,000",64.69,Alan Spicciati,Washington,Auburn,Education
323,Applied Systems,1983,">1,000",64.53,Taylor Rhodes,Illinois,University Park,"IT, Internet, Software & Services"
324,Mattel,1945,"1,001 - 5,000",64.45,Ynon Kreiz,California,El Segundo,Packaged Goods
325,ACCO Engineered Systems,1934,"1,001 - 5,000",64.42,Jeff Marrs,California,Pasadena,"Construction, Oil & Gas Operations, Mining and Chemicals"
326,AAON Heating and Cooling Products,1988,"1,001 - 5,000",64.30,Gary Fields,Oklahoma,Tulsa,"Engineering, Manufacturing"
327,Medica,1975,">1,000",64.29,John Naylor,Minnesota,Minnetonka,Insurance
328,Akamai,1998,"1,001 - 5,000",64.29,Tom Leighton,Massachusetts,Cambridge,"IT, Internet, Software & Services"
329,Electronic Arts,1982,"1,001 - 5,000",64.23,Andrew Wilson,California,Redwood City,Media & Advertising
330,Affinity Interactive,2010,">1,000",64.20,Mary Beth Higgins,Nevada,Las Vegas,Travel & Leisure
331,Berkshire Health Systems,1982,"1,001 - 5,000",64.18,Darlene Rodowicz,Massachusetts,Pittsfield,Healthcare & Social
332,ScribeAmerica,2003,"1,001 - 5,000",64.09,Dave King,Florida,Fort Lauderdale,Health Care Equipment & Services
333,"Des Moines Public Schools, Des Moines, IA",1907,"1,001 - 5,000",63.97,Matt Smith,Iowa,Des Moines,Education
334,City of St. Petersburg,1903,">1,000",63.94,Ken Welch,Florida,St. Petersburg,Government Services
335,United States Government Accountability Office,1921,"1,001 - 5,000",63.66,Gene L. Dodaro,District of Columbia,Washington,Government Services
336,Capella University,1993,">1,000",63.65,Richard Senese,Minnesota,Minneapolis,Education
337,The Raymond Corporation,1922,">1,000",63.62,Michael G. Field,New York,Greene,"Engineering, Manufacturing"
338,"Community Unit School District 300, Algonquin, IL",1948,">1,000",63.61,Susan Harkin,Illinois,Algonquin,Education
339,RetailData,1988,">1,000",63.45,Jacob Blondin,Virginia,Glen Allen,"IT, Internet, Software & Services"
340,Trustmark,1889,"1,001 - 5,000",63.41,Kevin Slawin,Mississippi,Jackson,Banking and Financial Services
341,Juniper Networks,1996,"10,001 - 50,000",63.31,Rami Rahim,California,Sunnyvale,"IT, Internet, Software & Services"
342,University of Arkansas,1871,"1,001 - 5,000",63.29,Christina Drale,Arkansas,Fayetteville,Education
343,Marc's,1979,"1,001 - 5,000",63.20,Marc Glassman,Ohio,Cleveland,Retail and Wholesale
344,Colony Brands,1926,"1,001 - 5,000",63.12,Bob Erb,Wisconsin,Monroe,Retail and Wholesale
345,"Berkeley County Schools, Martinsburg, WV",1874,"1,001 - 5,000",62.79,Deon Jackson,West Virginia,Martinsburg,Education
346,Atlantic Aviation,1962,">1,000",62.77,Louis T. Pepper,Texas,Plano,Transportation and Logistics
347,UIC Alaska Native Corporation,1973,"1,001 - 5,000",62.68,Pearl K. Brower,Alaska,Barrow,"Construction, Oil & Gas Operations, Mining and Chemicals"
348,Western Union,1851,"1,001 - 5,000",62.63,Devin McGranahan,Colorado,Meridian,Banking and Financial Services
349,East Tennessee Children's Hospital,1937,">1,000",62.61,Matt Schaefer,Tennessee,Knoxville,Healthcare & Social
350,Loyola University Chicago,1870,"1,001 - 5,000",62.59,Jo Ann Rooney,Illinois,Chicago,Education
351,University of Massachusetts-Boston,1964,"1,001 - 5,000",62.59,Marcelo Suárez-Orozco,Massachusetts,Boston,Education
352,University of Nevada-Las Vegas (UNLV),1957,"1,001 - 5,000",62.54,Keith Whitfield,Nevada,Paradise,Education
353,RCN Telecom Services,1993,"1,001 - 5,000",62.34,Jim Holanda,New Jersey,Princeton,"Telecommunications Services, Cable Supplier"
354,Vertex Pharmaceuticals,1989,"1,001 - 5,000",62.26,Reshma Kewalramani,Massachusetts,Boston,Drugs & Biotechnology
355,Daktronics,1968,"1,001 - 5,000",62.10,Reece A. Kurtenbach,South Dakota,Brookings,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
356,North Carolina A&T State University,1891,"1,001 - 5,000",62.02,Harold L. Martin,North Carolina,Greensboro,Education
357,See's Candies,1921,">1,000",61.97,Pat Egan,California,Long Beach,"Food, Soft Beverages, Alcohol & Tobacco"
358,"Baltimore County, MD",1659,">1,000",61.73,John Olszewski,Maryland,Baltimore,Government Services
359,Bellin Health,1907,">1,000",61.64,Chris Woleske,Wisconsin,Green Bay,Healthcare & Social
360,Marten Transport,1946,"1,001 - 5,000",61.37,Timothy M. Kohl,Wisconsin,Mondovi,Transportation and Logistics
361,Cafe Rio Mexican Grill,1997,">1,000",61.37,Steve Vaughan,Utah,Salt Lake City,Restaurants
362,American National Insurance,1905,"1,001 - 5,000",61.09,James Edward Pozzi,Texas,Galveston,Insurance
363,Pet Supplies Plus,1988,">1,000",60.91,Christopher Rowland,Michigan,Livonia,Retail and Wholesale
364,Perdoceo Education,1994,"1,001 - 5,000",60.86,Andrew Hurst,Illinois,Schaumburg,Education
365,WesBanco,1870,"1,001 - 5,000",60.85,Todd F. Clossin,West Virginia,Wheeling,Banking and Financial Services
366,TriMet,1969,"1,001 - 5,000",60.75,"Sam Desue, Jr",Oregon,Portland,Transportation and Logistics
367,ADAC Automotive,1975,">1,000",60.75,Jim Teets,Michigan,Grand Rapids,Automotive (Automotive and Suppliers)
368,Krispy Kreme Doughnuts,1937,">1,000",60.73,Michael J. Trattersfield,North Carolina,Winston-Salem,Restaurants
369,Citgo Refining & Chemicals,1910,"1,001 - 5,000",60.67,Carlos E. Jordá,Texas,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
370,Delta Community,1940,"1,001 - 5,000",60.66,Hank Halter,Georgia,Atlanta,Banking and Financial Services
371,Ashland,1924,"1,001 - 5,000",60.59,Guillermo Novo,Delaware,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
372,NRG Energy,1989,"5,001 - 10,000",60.53,Mauricio Gutierrez,Texas,Houston,Utilities
373,Webster Bank,1935,"1,001 - 5,000",60.47,John R. Ciulla,Connecticut,Waterbury,Banking and Financial Services
374,Riverside Healthcare,1964,">1,000",60.41,William L. Brauer,Illinois,Kankakee,Healthcare & Social
375,Sammons Enterprises,1938,"5,001 - 10,000",60.32,Heather Kreager,Texas,Dallas,Banking and Financial Services
376,Ryan LLC,1991,"1,001 - 5,000",60.20,G.Briant Ryan,Texas,Dallas,Professional Services
377,"Academy School District No. 20, Colorado Springs, CO",1957,"1,001 - 5,000",60.11,Thomas Gregory,Colorado,Colorado Springs,Education
378,Associated Bank,1861,"1,001 - 5,000",59.89,Andrew J. Harmening,Wisconsin,Green Bay,Banking and Financial Services
379,SHI International,1989,"5,001 - 10,000",59.82,Thai Lee,New Jersey,Somerset,"IT, Internet, Software & Services"
380,The Honey Baked Ham Company,1957,">1,000",59.81,Jim Dinkins,Georgia,Alpharetta,Retail and Wholesale
381,Choice Hotels International,1939,"1,001 - 5,000",59.70,Patrick Pacious,Maryland,Rockville,Travel & Leisure
382,Exeter Finance,2006,">1,000",59.69,Jason Grubb,Texas,Irving,Banking and Financial Services
383,Air Wisconsin,1965,">1,000",59.38,Robert Binns,Wisconsin,Appleton,Transportation and Logistics
384,Planet Fitness,1992,"1,001 - 5,000",59.37,Chris Rondeau,New Hampshire,Newington,Travel & Leisure
385,STARTEK,1987,"1,001 - 5,000",59.32,Bharat Rao,Colorado,Greenwood Village,Business Services & Supplies
386,Shoney's,1947,"1,001 - 5,000",59.31,David Davoudpour,Tennessee,Nashville,Restaurants
387,BlueCross BlueShield Kansas,1942,"1,001 - 5,000",59.30,Matthew D. All,Kansas,Topeka,Insurance
388,Wolverine World Wide,1883,"1,001 - 5,000",59.24,Brendan L. Hoffman,Michigan,Rockford,"Clothing, Shoes, Sports Equipment"
389,DentaQuest,2001,">1,000",59.21,Steven Pollock,Massachusetts,Boston,Health Care Equipment & Services
390,Ansell,1929,"10,001 - 50,000",58.87,Neil I. Salmon,Victoria,Melbourne,Health Care Equipment & Services
391,Blackbaud,1981,"1,001 - 5,000",58.74,Michael Gianoni,South Carolina,Charleston,"IT, Internet, Software & Services"
392,Alverno Laboratories,1999,"1,001 - 5,000",58.69,Elisabeth Shearon,Indiana,Hammond,Health Care Equipment & Services
393,Blackstone Group,1985,">1,000",58.65,Stephen A. Schwarzman,New York,New York,Banking and Financial Services
394,EXCEL,1983,">1,000",58.47,David Roberts,Louisiana,Baton Rouge,"Construction, Oil & Gas Operations, Mining and Chemicals"
395,Pitt Ohio,1979,">1,000",58.42,Charles L. Hammel III,Pennsylvania,Pittsburgh,Transportation and Logistics
396,Academy Mortgage Corporation,1988,">1,000",58.32,Adam Kessler,Utah,Draper,Banking and Financial Services
397,Melaleuca,1985,"1,001 - 5,000",58.30,Jim Fields,Idaho,Idaho Falls,Retail and Wholesale
398,Pinnacle Bank,1938,"1,001 - 5,000",58.29,M.Terry Turner,Nebraska,Omaha,Banking and Financial Services
399,McCain Foods USA,1957,"10,001 - 50,000",58.12,Max Koeune,Ontario,Toronto,"Food, Soft Beverages, Alcohol & Tobacco"
400,"CFI (Contract Freighters, Inc.)",1951,">1,000",58.05,Kashunda Cooper,Missouri,Joplin,Transportation and Logistics
401,Talen Energy,2015,"1,001 - 5,000",58.05,Alejandro Hernandez,Texas,The Woodlands,Utilities
402,Westat,1963,"1,001 - 5,000",57.98,Scott Royal,Maryland,Rockville,Professional Services
403,Depository Trust & Clearing Corporation,1999,"5,001 - 10,000",57.94,Frank La Salla,New Jersey,Jersey City,Banking and Financial Services
404,ERM (Environmental Resources Management),1977,"1,001 - 5,000",57.68,Tom Reichert,Illinois,Rolling Meadows,Professional Services
405,Heinen's Grocery Store,1929,">1,000",57.49,Tom Heinen Jeff Heinen,Ohio,Warrensville Heights,Retail and Wholesale
406,Coushatta Casino Resort,1994,"1,001 - 5,000",57.31,Scott Sirois,Louisiana,Kinder,Travel & Leisure
407,CannonDesign,1945,">1,000",57.25,Brad Lukanic,New York,New York,Business Services & Supplies
408,"Johnson County, KS",1855,"1,001 - 5,000",57.22,Penny Postoak Ferguson,Kansas,Olathe,Government Services
409,Stevens Transport,1980,">1,000",57.09,Todd Aaron,Texas,Dallas,Transportation and Logistics
410,GCI General Communication,1979,"1,001 - 5,000",57.05,Ronald Duncan,Alaska,Anchorage,"Telecommunications Services, Cable Supplier"
411,North American Lighting,1983,">1,000",56.92,Kishore Ahuja,Illinois,Paris,Automotive (Automotive and Suppliers)
412,Boise Cascade,1957,"5,001 - 10,000",56.79,Nate Jorgensen,Idaho,Boise,"Engineering, Manufacturing"
413,Alliant Energy,1917,"1,001 - 5,000",56.77,John O. Larsen,Wisconsin,Madison,Utilities
414,AmWINS,2001,"5,001 - 10,000",56.74,Scott Purviance,North Carolina,Charlotte,Insurance
415,American Crystal Sugar,1899,"1,001 - 5,000",56.64,Tom Astrup,Minnesota,Moorhead,"Food, Soft Beverages, Alcohol & Tobacco"
416,Danone North America,1919,"5,001 - 10,000",56.37,Shane Grant,Colorado,Broomfield,"Food, Soft Beverages, Alcohol & Tobacco"
417,Insurance Auto Auctions,1982,"1,001 - 5,000",56.23,John Kett,Illinois,Westchester,Insurance
418,Progrexion,2000,"1,001 - 5,000",56.15,Michael DeVico,Utah,Salt Lake City,Professional Services
419,NCR,1884,"1,001 - 5,000",55.86,Michael Hayford,Georgia,Duluth,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
420,Nintendo,1889,"1,001 - 5,000",55.80,Doug Bowser,Washington,Redmond,"IT, Internet, Software & Services"
421,Baker Donelson,1888,">1,000",55.54,Timothy M. Lupinacci,Tennessee,Memphis,Professional Services
422,Deckers Brands,1973,"1,001 - 5,000",55.47,Dave Powers,California,Goleta,"Clothing, Shoes, Sports Equipment"
423,Redfin,2004,"5,001 - 10,000",55.31,Glenn Kelman,Washington,Seattle,Business Services & Supplies
424,Axis Capital,2001,"1,001 - 5,000",55.25,Albert Benchimol,Bermuda,Pembroke,Insurance
425,Consumer Cellular,1995,"1,001 - 5,000",55.02,John Marick,Oregon,Portland,"Telecommunications Services, Cable Supplier"
426,Royal Farms,1959,">1,000",54.98,John Kemp,Maryland,Baltimore,Retail and Wholesale
427,AAF International,1921,"1,001 - 5,000",54.86,Philip Whitaker,Kentucky,Louisville,"Engineering, Manufacturing"
428,Meditech,1969,"1,001 - 5,000",54.80,Michelle O'Connor,Massachusetts,Westwood,Health Care Equipment & Services
429,Lazer Logistics,1996,">1,000",54.78,Adam Newsome,Georgia,Alpharetta,Transportation and Logistics
430,Tropical Smoothie Cafe,1997,">1,000",54.76,Charles Watson,Georgia,Atlanta,Restaurants
431,Ameris Bank,1971,"1,001 - 5,000",54.62,H. Palmer Proctor Jr.,Minnesota,Minneapolis,Banking and Financial Services
432,Sorenson Communications,2000,">1,000",54.59,Jorge Rodriguez,Utah,Salt Lake City,"IT, Internet, Software & Services"
433,Arnot Health,1890,">1,000",54.56,Jonathan Lawrence,New York,Elmira,Healthcare & Social
434,Kelly Services,1946,"1,001 - 5,000",54.33,Peter Quigley,Michigan,Troy,Business Services & Supplies
435,Prometric,1990,">1,000",54.31,Roy Simrell,Maryland,Baltimore,"IT, Internet, Software & Services"
436,Morgan & Morgan,1988,"1,001 - 5,000",54.30,John Morgan,Florida,Orlando,Professional Services
437,TMC Transportation,1972,">1,000",53.54,Harrold W. Annett,Iowa,Des Moines,Transportation and Logistics
438,Dollywood,1961,">1,000",53.46,Eugene Naughton,Tennessee,Pigeon Forge,Travel & Leisure
439,True Value,1948,"1,001 - 5,000",53.42,CHRIS KEMPA,Illinois,Chicago,Retail and Wholesale
440,Utah Transit Authority,1970,"1,001 - 5,000",53.24,Jay Fox,Utah,Salt Lake City,Transportation and Logistics
441,United Community Bank,1950,"1,001 - 5,000",53.22,Lynn Harton,Georgia,Blairsville,Banking and Financial Services
442,American Heart Association,1924,"1,001 - 5,000",53.06,Nancy Brown,Texas,Dallas,Healthcare & Social
443,Plastipak Packaging,1967,"5,001 - 10,000",52.84,William C. Young,Michigan,Plymouth,Drugs & Biotechnology
444,Allegiant Travel Company,1997,"1,001 - 5,000",52.75,John Redmond,Nevada,Las Vegas,Transportation and Logistics
445,Sunoco,1886,"1,001 - 5,000",52.62,Joseph Kim,Texas,Dallas,"Construction, Oil & Gas Operations, Mining and Chemicals"
446,MileOne,1997,">1,000",52.42,Steven Fader,Maryland,Towson,Retail and Wholesale
447,Stewart's Shops,1945,"1,001 - 5,000",52.23,Gary Dake,New York,Ballston Spa,Retail and Wholesale
448,Jackson National Life,1961,">1,000",52.15,Laura Prieskorn,Michigan,Lansing,Insurance
449,Defender Services,1958,">1,000",52.09,Nicky McCarter,South Carolina,Columbia,Business Services & Supplies
450,Alpha Baking Company,1979,">1,000",51.96,Lawrence L. Marcucci,Illinois,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
451,CNO Financial Group,1979,"1,001 - 5,000",51.53,Gary C. Bhojwani,Indiana,Carmel,Insurance
452,Beam Suntory,2011,"1,001 - 5,000",51.45,Albert Baladi,Illinois,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
453,AAR,1951,"1,001 - 5,000",51.09,John M. Holmes,Illinois,Wood Dale,Aerospace & Defense
454,Berkshire Bank,1846,"1,001 - 5,000",50.80,Nitin Mhatre,Massachusetts,Boston,Banking and Financial Services
455,American Modern Insurance Group,1965,"1,001 - 5,000",50.73,Andreas Kleiner,Ohio,Amelia,Insurance
456,Ryerson,1842,"1,001 - 5,000",50.62,Edward J. Lehner,Illinois,Chicago,"Engineering, Manufacturing"
457,Lutheran Social Services of Illinois,1867,">1,000",50.19,Mark A. Stutrud,Illinois,Des Plaines,Healthcare & Social
458,Agero,1972,">1,000",49.70,Dave Ferrik,Massachusetts,Medford,"IT, Internet, Software & Services"
459,Benco Dental,1930,">1,000",49.37,Chris Mellon,Pennsylvania,Pittston,Retail and Wholesale
460,MTD,1932,"1,001 - 5,000",49.25,Robert T. Moll,Ohio,Valley City,Packaged Goods
461,John Wiley and Sons,1807,"5,001 - 10,000",49.22,Brian Napack,New Jersey,Hoboken,Media & Advertising
462,TriWest Healthcare Alliance,1996,">1,000",48.95,David J. McIntyre Jr.,Arizona,Phoenix,Health Care Equipment & Services
463,The Keyes Company,1926,">1,000",48.69,Mike Pappas,Florida,Weston,Business Services & Supplies
464,Dierbergs,1854,"1,001 - 5,000",48.12,Greg Dierberg,Missouri,Chesterfield,Retail and Wholesale
465,Ardent Mills,2014,">1,000",47.89,Dan Dye,Colorado,Denver,"Food, Soft Beverages, Alcohol & Tobacco"
466,Denny's,1953,"1,001 - 5,000",47.65,Kelli Valade,South Carolina,Spartanburg,Restaurants
467,Hexion,1899,">1,000",47.19,Craig A. Rogerson,Ohio,Columbus,"Construction, Oil & Gas Operations, Mining and Chemicals"
468,WPS Health Solutions,1946,">1,000",47.06,Mike Hamerlik,Wisconsin,Madison,Insurance
469,Vitamin Shoppe,1977,">1,000",46.50,Sharon Leite,New Jersey,Secaucus,Retail and Wholesale
470,Bank of Hope,1980,"1,001 - 5,000",46.45,Kevin S. Kim,California,Los Angeles,Banking and Financial Services
471,Houghton Mifflin Harcourt,1832,"1,001 - 5,000",45.82,"John ""Jack"" Lynch",Massachusetts,Boston,Media & Advertising
472,Alta Resources,1995,">1,000",45.53,Jim Bere,Wisconsin,Neenah,Business Services & Supplies
473,NextGen Healthcare,1974,"1,001 - 5,000",45.05,David Sides,Georgia,Atlanta,Health Care Equipment & Services
474,Ingram Content Group,2009,">1,000",44.85,Shawn Morin,Tennessee,La Vergne,Retail and Wholesale
475,Cosentino's Food Stores,1948,">1,000",44.83,Frank Curci,Kansas,Kansas City,Retail and Wholesale
476,Mercury Insurance,1962,"1,001 - 5,000",44.66,Gabriel Tirador,California,Los Angeles,Insurance
477,Mediacom Communications,1995,"5,001 - 10,000",44.48,Rocco B. Commisso,New York,Blooming Grove,"Telecommunications Services, Cable Supplier"
