rank,company,founded,employees,score,ceo,state,hq,industry
240,Hallmark Cards,1910,"10,001 - 50,000",82.42,Mike Perry,Missouri,Kansas City,Packaged Goods
241,Carhartt,1889,>5000,82.36,Mark Valade,Michigan,Dearborn,"Clothing, Shoes, Sports Equipment"
242,University of South Carolina,1801,"10,001 - 50,000",82.32,Michael Amiridis,South Carolina,Columbia,Education
243,"Hennepin County, MN",1852,>5000,82.29,David J. Hugh,Minnesota,Minneapolis,Government Services
244,Zillow,2006,"5,001 - 10,000",82.27,Rich Barton,Washington,Seattle,Business Services & Supplies
245,Synovus,1888,"5,001 - 10,000",82.27,Kevin Blair,Georgia,Columbus,Banking and Financial Services
246,Boston Scientific,1979,"10,001 - 50,000",82.19,Michael F. Mahoney,Massachusetts,Marlborough,Health Care Equipment & Services
247,United States Department of Energy,1977,>10000,82.19,Jennifer M. Granholm,District of Columbia,Washington,Government Services
248,QuikTrip,1958,"10,001 - 50,000",82.18,Chet Cadieux,Oklahoma,Tulsa,Retail and Wholesale
249,Ralph Lauren,1967,"10,001 - 50,000",82.16,Patrice Louvet,New York,New York,"Clothing, Shoes, Sports Equipment"
250,Uline,1980,"5,001 - 10,000",82.12,Dick Uline,Wisconsin,Pleasant Prairie,Packaged Goods
251,Rush University,1972,>10000,82.09,Sherine E. Gabriel,Illinois,Chicago,Education
252,Werner Enterprises,1956,"10,001 - 50,000",82.05,Derek J. Leathers,Nebraska,Omaha,Transportation and Logistics
253,Bosch,1886,"10,001 - 50,000",82.03,Mike Mansuetti,Michigan,Farmington Hills,"Engineering, Manufacturing"
254,Expedia Group,1996,"10,001 - 50,000",81.99,Peter M. Kern,Washington,Seattle,Travel & Leisure
255,ALDI,1976,"10,001 - 50,000",81.96,Jason Hart,Illinois,Batavia,Retail and Wholesale
256,Estes Express Lines,1931,>5000,81.93,Rob Estes,Virginia,Richmond,Transportation and Logistics
257,Grainger,1927,"10,001 - 50,000",81.86,DG Macpherson Macpherson,Illinois,Lake Forest,Retail and Wholesale
258,The Cheesecake Factory,1972,"10,001 - 50,000",81.83,David Overton,California,Calabasas Hills,Restaurants
259,Wynn Resorts,2002,"10,001 - 50,000",81.82,Craig Billings,Nevada,Las Vegas,Travel & Leisure
260,Rockwell Automation,1903,"5,001 - 10,000",81.77,Blake Moret,Wisconsin,Milwaukee,"Semiconductors, Electronics, Electrical Engineering"
261,Bridgestone,1931,>5000,81.71,Paolo Ferrari,Tennessee,Nashville,Automotive (Automotive and Suppliers)
262,CNH Industrial,1999,"10,001 - 50,000",81.68,Scott Wine,Illinois,Burr Ridge,Automotive (Automotive and Suppliers)
263,Norwegian Cruise Lines Holding,1966,"10,001 - 50,000",81.65,Frank J. Del Rio,Florida,Miami-Dade County,Travel & Leisure
264,Mars,1911,"100,001 - 500,000",81.62,Poul Weihrauch,Virginia,McLean,Packaged Goods
265,Guardian Life Ins. Co. of America,1860,"5,001 - 10,000",81.59,Andrew J. Mcmahon,New York,New York,Insurance
266,Micron Technology,1978,"10,001 - 50,000",81.55,Sanjay Mehrotra,Idaho,Boise,"Semiconductors, Electronics, Electrical Engineering"
267,RTX (formerly Raytheon Technologies),1922,"100,001 - 500,000",81.52,Gregory J. Hayes,Massachusetts,Waltham,Aerospace & Defense
268,Slalom Consulting,2001,"10,001 - 50,000",81.51,Brad Jackson,Washington,Seattle,Professional Services
269,Maverik,1928,>5000,81.48,Chuck Maggelet,Utah,Salt Lake City,Retail and Wholesale
270,Humana,1961,"50,001 - 100,000",81.45,Bruce D. Broussard,Kentucky,Louisville,Insurance
271,Southwest Airlines,1967,"50,001 - 100,000",81.42,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
272,Bath & Body Works,1990,"50,001 - 100,000",81.42,Gina Boswell,Ohio,Columbus,Retail and Wholesale
273,eBay,1995,"5,001 - 10,000",81.41,Jamie Iannone,California,San Jose,Retail and Wholesale
274,RealPage,1998,"5,001 - 10,000",81.4,Dana Jones,Texas,Richardson,IT Software & Services
275,Smithsonian Institution,1846,"5,001 - 10,000",81.39,Lonnie G. Bunch,District of Columbia,Washington,Travel & Leisure
276,Daimler Truck North America,2008,"50,001 - 100,000",81.34,John O'Leary,Oregon,Portland,Automotive (Automotive and Suppliers)
277,Valero Energy,1980,"5,001 - 10,000",81.19,Joseph W. Gorder,Texas,San Antonio,"Construction, Chemicals, Raw Materials"
278,"Rocket Mortgage, LLC",1985,"10,001 - 50,000",81.19,Jay Farner,Michigan,Detroit,Banking and Financial Services
279,Cadence Bank,2009,>5000,81.14,James D. Rollins III,Georgia,Atlanta,Banking and Financial Services
280,Discover Financial Services,1985,"10,001 - 50,000",81.1,Michael Rhodes,Illinois,Riverwoods,Banking and Financial Services
281,JPMorgan Chase,2000,"100,001 - 500,000",81.04,James Dimon,New York,New York,Banking and Financial Services
282,Fidelity National Financial,1847,"10,001 - 50,000",81,Mike Nolan,Florida,Jacksonville,Banking and Financial Services
283,Crete Carrier,1937,>5000,80.99,Tonn Ostergard,Nebraska,Lincoln,Transportation and Logistics
284,Toyota Boshoku,1918,"10,001 - 50,000",80.89,Hidenori Ozaki,Kentucky,Erlanger,Automotive (Automotive and Suppliers)
285,Talbots,1947,>5000,80.88,Lizanne Kindler,Massachusetts,Hingham,"Clothing, Shoes, Sports Equipment"
286,Bank of America,1904,"100,001 - 500,000",80.81,Brian Moynihan,North Carolina,Charlotte,Banking and Financial Services
287,GlaxoSmithKline,2000,"50,001 - 100,000",80.81,Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
288,"PVH (Tommy Hilfiger, Calvin Klein)",1881,"10,001 - 50,000",80.77,Stefan Larsson,New York,New York,"Clothing, Shoes, Sports Equipment"
289,Freeport-McMoRan,1897,>10000,80.74,Richard Adkerson,Arizona,Phoenix,"Construction, Chemicals, Raw Materials"
290,PayPal,1998,"10,001 - 50,000",80.64,Dan Schulman,California,San Jose,Banking and Financial Services
291,Jabil,1966,"100,001 - 500,000",80.63,Mark T. Mondello,Florida,St. Petersburg,"Semiconductors, Electronics, Electrical Engineering"
292,Four Seasons Hotels and Resorts,1960,>10000,80.56,John Davison,Ontario,Toronto,Travel & Leisure
293,Sephora,1970,"100,001 - 500,000",80.52,Jean-André Rougeot,California,San Francisco,Retail and Wholesale
294,Insight Enterprises,1988,"10,001 - 50,000",80.51,Joyce Mullen,Arizona,Tempe,IT Software & Services
295,Set and Service Resources,2003,"10,001 - 50,000",80.48,Patrick Henderson,North Carolina,Raleigh,Business Services & Supplies
296,"City and County of Honolulu, HI",1828,>5000,80.47,Rick Blangiardi,Hawaii,Honolulu,Government Services
297,Buckle,1948,>5000,80.45,Dennis H. Nelson,Nebraska,Kearney,"Clothing, Shoes, Sports Equipment"
298,Gensler,1965,>5000,80.44,Diane Hoskins / Andy Cohen,California,San Francisco,Professional Services
299,JR Simplot,1929,"10,001 - 50,000",80.3,Garrett Lofto,Idaho,Boise,"Food, Soft Beverages, Alcohol & Tobacco"
300,Constellation Software,1995,"10,001 - 50,000",80.3,Mark Leonard Leonard,Ontario,Toronto,IT Software & Services
301,Regeneron Pharmaceuticals,1988,"5,001 - 10,000",80.29,Leonard S. Schleifer,New York,Tarrytown,Drugs & Biotechnology
302,United States Department of State,1789,"10,001 - 50,000",80.24,Antony J. Blinken,District of Columbia,Washington,Government Services
303,Applied Materials,1967,"10,001 - 50,000",80.2,Gary E. Dickerson,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
304,City of Seattle,1851,"5,001 - 10,000",80.17,Bruce Harrell,Washington,Seattle,Government Services
305,Cinemark,1961,"10,001 - 50,000",80.15,Sean Gamble,Texas,Plano,Travel & Leisure
306,TIAA,1918,>10000,80.14,Thasunda Brown Duckett,New York,New York,Banking and Financial Services
307,"San Diego County, CA",1850,"10,001 - 50,000",80.13,Helen N. Robbins-Meyer,California,San Diego,Government Services
308,Interpublic Group (IPG),1930,"50,001 - 100,000",80.13,Philippe Krakowsky,New York,New York,Media & Advertising
309,American Family Insurance,1927,>5000,80.07,Bill Westrate,Wisconsin,Madison,Insurance
310,Hewlett Packard Enterprise,2015,"50,001 - 100,000",80.04,Antonio Neri,California,San Jose,IT Software & Services
311,Consolidated Edison,1823,"10,001 - 50,000",80.01,Timothy P. Cawley,New York,New York,Utilities
312,Sherwin-Williams,1866,"50,001 - 100,000",79.88,John G. Morikis,Ohio,Cleveland,"Engineering, Manufacturing"
313,Kimberly-Clark,1872,"10,001 - 50,000",79.83,Michael D. Hsu,Texas,Irving,Packaged Goods
314,Duke Energy,1904,"10,001 - 50,000",79.8,Lynn J. Good,North Carolina,Charlotte,Utilities
315,CACI International,1962,"10,001 - 50,000",79.77,John S. Mengucci,Virginia,Reston,Aerospace & Defense
316,Firehouse Subs,1994,"5,001 - 10,000",79.76,Don Fox,Florida,Jacksonville,Restaurants
317,United States Department of Veterans Affairs,1930,"100,001 - 500,000",79.72,Denis J. McDonough,District of Columbia,Washington,Government Services
318,Visa,1958,"5,001 - 10,000",79.68,Ryan McLnerney,California,Foster City,Banking and Financial Services
319,IBEX Global,2017,"10,001 - 50,000",79.67,Robert Dechant,District of Columbia,Washington,Business Services & Supplies
320,PG&E (Pacific Gas and Electric),1905,"10,001 - 50,000",79.64,Patricia K. Poppe,California,San Francisco,Utilities
321,Tractor Supply Company,1938,"50,001 - 100,000",79.64,Hal Lawton,Tennessee,Brentwood,Retail and Wholesale
322,Associated Food Stores,1940,>5000,79.63,David Rice,Utah,Salt Lake City,Transportation and Logistics
323,Ultimate Kronos Group,2020,"10,001 - 50,000",79.56,Chris Todd,Florida,Weston,IT Software & Services
324,Citizens Financial Group,1828,"10,001 - 50,000",79.55,Bruce Van Saun,Rhode Island,Providence,Banking and Financial Services
325,Huntington Ingalls Industries,2011,"10,001 - 50,000",79.5,Christopher D. Kastner,Virginia,Newport News,Aerospace & Defense
326,Nelnet,1996,"5,001 - 10,000",79.42,Jeffrey R. Noordhoek,Nebraska,Lincoln,Banking and Financial Services
327,BlueCross BlueShield of Michigan,1939,"5,001 - 10,000",79.39,Daniel J. Loepp,Michigan,Detroit,Insurance
328,Ameriprise Financial,1894,"10,001 - 50,000",79.36,James M. Cracchiolo,Minnesota,Minneapolis,Banking and Financial Services
329,Ford Motor,1903,"100,001 - 500,000",79.36,"James D. Farley, Jr.",Michigan,Dearborn,Automotive (Automotive and Suppliers)
330,Verizon Communications,1983,"100,001 - 500,000",79.35,Hans Vestberg,New York,New York,"Telecommunications Services, Cable Supplier"
331,State Farm,1922,>10000,79.32,Michael L. Tipsord,Illinois,Bloomington,Insurance
332,Deere & Company,1837,"50,001 - 100,000",79.32,John C. May,Illinois,Moline,Automotive (Automotive and Suppliers)
333,HDR,1917,"10,001 - 50,000",79.31,EricL. KeenP.E.,Nebraska,Omaha,"Construction, Chemicals, Raw Materials"
334,Nissan Motor,1933,>10000,79.29,Makoto Uchida,Tennessee,Smyrna,Automotive (Automotive and Suppliers)
335,Polaris Inc.,1954,"5,001 - 10,000",79.28,Michael T. Speetzen,Minnesota,Medina,Automotive (Automotive and Suppliers)
336,Cummins,1919,"50,001 - 100,000",79.26,Jennifer Rumsey,Indiana,Columbus,"Engineering, Manufacturing"
337,Arconic,1888,"5,001 - 10,000",79.21,Timothy D. Myers,Pennsylvania,Pittsburgh,"Engineering, Manufacturing"
338,Jacobs Engineering,1947,"50,001 - 100,000",79.19,Steve Demetriou,Texas,Dallas,"Construction, Chemicals, Raw Materials"
339,Bechtel,1898,"10,001 - 50,000",79.18,Brendan Bechtel,Virginia,Reston,"Construction, Chemicals, Raw Materials"
340,Toshiba,1875,"5,001 - 10,000",79.16,Taro Shimada,Tokyo,Minato-ku,"Semiconductors, Electronics, Electrical Engineering"
341,Sheetz,1952,>10000,79.13,Travis Sheetz,Pennsylvania,Altoona,Retail and Wholesale
342,Bluegreen Vacations,1966,"5,001 - 10,000",79.13,Alan B. Levan,Florida,Boca Raton,Travel & Leisure
343,"City and County of San Francisco, CA",1776,"10,001 - 50,000",79.06,Carmen Chu,California,San Francisco,Government Services
344,H&M,1947,"100,001 - 500,000",79.04,Helena Helmersson,New York,New York,"Clothing, Shoes, Sports Equipment"
345,Americold,1903,"10,001 - 50,000",78.99,Fred Boehler,Georgia,Atlanta,Transportation and Logistics
346,"Miami-Dade County, FL",1836,>10000,78.96,Eulois Cleckley,Florida,Miami,Government Services
347,United States Department of Transportation (DOT),1967,"50,001 - 100,000",78.96,Pete Buttigieg,District of Columbia,Washington,Government Services
348,Big 5 Sporting Goods,1955,>5000,78.95,Steven G. Miller,California,El Segundo,Retail and Wholesale
349,Howmet Aerospace,1888,"10,001 - 50,000",78.91,John C. Plant,Pennsylvania,Pittsburgh,Aerospace & Defense
350,Siemens,1847,"100,001 - 500,000",78.91,Barbara Humpton,District of Columbia,Washington,"Engineering, Manufacturing"
351,GM Financial,1992,>5000,78.88,Daniel E. Berce,Texas,Fort Worth,Banking and Financial Services
352,Hyundai,1967,>5000,78.87,JaeHoon Chang,California,Fountain Valley,Automotive (Automotive and Suppliers)
353,New York Life,1845,>10000,78.83,Craig DeSanto,New York,New York,Insurance
354,Halliburton,1919,"10,001 - 50,000",78.82,Alan M. Bennett,Texas,Houston,"Construction, Chemicals, Raw Materials"
355,H&R Block,1955,"1,001 - 5,000",78.82,Jeffrey J. Jones II,Missouri,Kansas City,Professional Services
356,Zions Bank,1873,"5,001 - 10,000",78.8,A. Scott Anderson,Utah,Salt Lake City,Banking and Financial Services
357,Intercontinental Hotels Group (IHG),2003,"100,001 - 500,000",78.79,Keith Barr,Georgia,Dunwoody,Travel & Leisure
358,Stantec,1954,"10,001 - 50,000",78.79,Gord Johnston,Alberta,Edmonton,Professional Services
359,Georgia-Pacific,1927,"10,001 - 50,000",78.75,Christian Fischer,Georgia,Atlanta,Packaged Goods
360,"Patterson Companies, Inc",1877,"5,001 - 10,000",78.74,Mark Walchirk,Minnesota,Saint Paul,Health Care Equipment & Services
361,"Santa Clara County, CA",1851,"10,001 - 50,000",78.73,Jeffrey V. Smith,California,San Jose,Government Services
362,General Electric,1892,"50,001 - 100,000",78.73,H.Lawrence Culp,Massachusetts,Boston,"Engineering, Manufacturing"
363,Caltrans,1972,"10,001 - 50,000",78.66,Tony Tavares,California,Sacramento,Transportation and Logistics
364,Battelle Memorial Institute,1929,"10,001 - 50,000",78.65,Chris Boynton,Ohio,Columbus,Professional Services
365,MetLife,1868,"10,001 - 50,000",78.64,Michel A. Khalaf,New York,New York,Insurance
366,AbbVie,2013,"10,001 - 50,000",78.64,Richard A. Gonzalez,Illinois,North Chicago,Drugs & Biotechnology
367,Tailored Brands,1905,"10,001 - 50,000",78.62,Bob Hull Peter Sachse,Texas,Houston,Retail and Wholesale
368,Nationwide Mutual Insurance,1926,>10000,78.59,Kirt Walker,Ohio,Columbus,Insurance
369,Subaru-Indiana Automotive,1987,"5,001 - 10,000",78.57,Tomomi Nakamura,Indiana,Lafayette,Automotive (Automotive and Suppliers)
370,Dave & Buster's,1982,"10,001 - 50,000",78.57,Chris Morris,Texas,Dallas,Restaurants
371,BP,1909,"50,001 - 100,000",78.57,Bernard Looney,Texas,Houston,"Construction, Chemicals, Raw Materials"
372,REI,1938,"5,001 - 10,000",78.47,Eric Artz,Washington,Kent,"Clothing, Shoes, Sports Equipment"
373,Coca-Cola,1886,"5,001 - 10,000",78.43,James Quincey,Georgia,Atlanta,"Food, Soft Beverages, Alcohol & Tobacco"
374,Chanel,1910,>10000,78.41,Alain Wertheimer,New Jersey,Piscataway Township,Packaged Goods
375,UnitedHealth Group,1977,"100,001 - 500,000",78.38,Andrew Witty,Minnesota,Minnetonka,Insurance
376,Bayer,1863,"10,001 - 50,000",78.3,Patrick Lockwood-Taylor,New Jersey,Whippany,Drugs & Biotechnology
377,Honda Motor,1959,"10,001 - 50,000",78.26,Noriya Kaihara,California,Torrance,Automotive (Automotive and Suppliers)
378,New Balance,1906,"5,001 - 10,000",78.25,Joe Preston,Massachusetts,Boston,"Clothing, Shoes, Sports Equipment"
379,Nestlé,1866,"10,001 - 50,000",78.24,Steven Wood Presley,California,Glendale,"Food, Soft Beverages, Alcohol & Tobacco"
380,CNA Financial,1853,>5000,78.21,Dino E. Robusto,Illinois,Chicago,Insurance
381,Genentech,1976,"10,001 - 50,000",78.15,Alexander Hardy,California,South San Francisco,Drugs & Biotechnology
382,Veolia North America,1853,"100,001 - 500,000",78.11,Frederic Van Heems,Massachusetts,Boston,Utilities
383,Cushman & Wakefield,1917,"10,001 - 50,000",78.03,John Forrester,Illinois,Chicago,Business Services & Supplies
384,Clayton Homes,1966,"10,001 - 50,000",77.96,Kevin T. Clayton,Tennessee,Maryville,"Engineering, Manufacturing"
385,Edwards Lifesciences,1958,"10,001 - 50,000",77.87,Bernard J. Zovighian,California,Irvine,Health Care Equipment & Services
386,Radisson Hotel Group Americas,1938,"50,001 - 100,000",77.84,Federico J. González,Minnesota,Minnetonka,Travel & Leisure
387,Oklahoma Department of Human Services,1936,>5000,77.79,Deborah Shropshire,Oklahoma,Oklahoma City,Government Services
388,Premium Retail Services,1985,>10000,77.74,Ron Travers,Missouri,Chesterfield,Business Services & Supplies
389,McKesson,1833,"10,001 - 50,000",77.67,Brian S. Tyler,Texas,Irving,Health Care Equipment & Services
390,Saks Fifth Avenue,1924,>10000,77.66,Marc J. Metrick,New York,New York,Retail and Wholesale
391,Nucor,1905,"10,001 - 50,000",77.65,Leon J. Topalian,North Carolina,Charlotte,"Engineering, Manufacturing"
392,ACE Hardware,1924,>5000,77.62,John Venhuizen,Illinois,Oak Brook,Retail and Wholesale
393,Schreiber Foods,1945,>5000,77.56,Ron Dunford,Wisconsin,Green Bay,"Food, Soft Beverages, Alcohol & Tobacco"
394,PSEG (Public Service Enterprise Group),1903,"10,001 - 50,000",77.55,Ralph LaRossa,New Jersey,Newark,Utilities
395,Health Care Service Corporation,1936,"10,001 - 50,000",77.54,Maurice Smith,Illinois,Chicago,Insurance
396,Clorox,1913,"5,001 - 10,000",77.53,Linda Rendle,California,Oakland,Packaged Goods
397,PricewaterhouseCoopers,1998,"100,001 - 500,000",77.53,Bob Moritz,New York,New York,Professional Services
398,SP+,1929,"10,001 - 50,000",77.52,Marc Baumann,Illinois,Chicago,Business Services & Supplies
399,Unilever,1872,"100,001 - 500,000",77.51,Alan Jope,New Jersey,Englewood Cliffs,Packaged Goods
400,CenterPoint Energy,1882,"5,001 - 10,000",77.49,David J. Lesar,Texas,Houston,Utilities
401,L'Oréal USA,1909,"10,001 - 50,000",77.49,David Greenberg,New York,New York,Packaged Goods
402,Chick-fil-A,1946,"100,001 - 500,000",77.47,Andrew Truett Cathy,Georgia,Atlanta,Restaurants
403,Cardinal Glass Industries,1962,"5,001 - 10,000",77.45,Roger O'Shaughnessy,Minnesota,Eden Prairie,"Engineering, Manufacturing"
404,The Hershey Company,1894,"10,001 - 50,000",77.41,Michele Buck,Pennsylvania,Derry,"Food, Soft Beverages, Alcohol & Tobacco"
405,Tennessee Valley Authority,1933,"5,001 - 10,000",77.38,Jeffrey J. Lyash,Tennessee,Knoxville,Utilities
406,Massage Envy Spa,2002,"10,001 - 50,000",77.37,Beth Stiller,Arizona,Scottsdale,Travel & Leisure
407,International Game Technology (IGT),1990,"10,001 - 50,000",77.37,Marco Sala,Nevada,Las Vegas,Business Services & Supplies
408,Boehringer Ingelheim,1885,"50,001 - 100,000",77.34,Hubertus von Baumbach,Connecticut,Ridgefield,Drugs & Biotechnology
409,Harbor Freight Tools,1977,"10,001 - 50,000",77.3,Eric Smidt,California,Calabasas,Retail and Wholesale
410,State of Nebraska,1867,>10000,77.28,Pete Rocketts,Nebraska,Lincoln,Government Services
411,Enterprise Holdings,1957,>10000,77.25,Andrew C. Taylor,Missouri,St. Louis,Travel & Leisure
412,Tyler Technologies,1966,"5,001 - 10,000",77.21,"Lynn Moore, Jr.",Texas,Plano,IT Software & Services
413,CBRE Group,1906,"100,001 - 500,000",77.21,Bob Sulentic,Texas,Dallas,Business Services & Supplies
414,McLane Company,1894,"10,001 - 50,000",77.21,Grady Rosier,Texas,Temple,Transportation and Logistics
415,Agilent Technologies,1999,"10,001 - 50,000",77.2,Mike McMullen,California,Santa Clara,Health Care Equipment & Services
416,Travelers,1864,"10,001 - 50,000",77.19,Alan D. Schnitzer,New York,New York,Insurance
417,Microchip Technology,1989,>10000,77.16,Ganesh Moorthy,Arizona,Chandler,"Semiconductors, Electronics, Electrical Engineering"
418,Cargill,1865,"100,001 - 500,000",77.13,Brian Sikes,Minnesota,Wayzata,"Food, Soft Beverages, Alcohol & Tobacco"
419,Disney,1923,"100,001 - 500,000",77.09,Robert A. Iger,California,Burbank,Media & Advertising
420,Lear,1917,"100,001 - 500,000",77.08,Ray Scott,Michigan,Southfield,Automotive (Automotive and Suppliers)
421,Federal Deposit Insurance Corporation,1933,>1000000,77.04,Jelena McWilliams,District of Columbia,Washington,Government Services
422,RSM US,1926,"10,001 - 50,000",77.03,Brian Becker,Illinois,Chicago,Professional Services
423,United States Department of Health and Human Services,1979,"10,001 - 50,000",77,Xavier Becerra,District of Columbia,Washington,Government Services
424,CDW,1984,"10,001 - 50,000",76.95,Christine A. Leahy,Illinois,Vernon Hills,IT Software & Services
425,Pentair,1966,"5,001 - 10,000",76.91,John L. Stauch,Minnesota,Minneapolis,"Engineering, Manufacturing"
426,General Motors,1908,"50,001 - 100,000",76.9,Mary T. Barra,Michigan,Detroit,Automotive (Automotive and Suppliers)
427,Ascensus,1983,>5000,76.89,David Musto,Pennsylvania,Dresher,Business Services & Supplies
428,Crown Equipment,1945,"10,001 - 50,000",76.89,James F. Dicke II,Ohio,New Bremen,"Engineering, Manufacturing"
429,Schneider National,1935,"10,001 - 50,000",76.89,Mark Rourke,Wisconsin,Green Bay,Transportation and Logistics
430,Wipro,1945,"100,001 - 500,000",76.86,Thierry Delaporte,Karnataka,Bangalore,IT Software & Services
431,Texas Instruments,1930,"10,001 - 50,000",76.78,Richard K. Templeton,Texas,Dallas,"Semiconductors, Electronics, Electrical Engineering"
432,L3Harris,2019,"10,001 - 50,000",76.77,Christopher E. Kubasik,Florida,Melbourne,Aerospace & Defense
433,AMD,1969,"10,001 - 50,000",76.71,Lisa Su,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
434,CareFirst BlueCross BlueShield,1934,"5,001 - 10,000",76.71,Brian D. Pieninck,Maryland,Baltimore,Insurance
435,Abbott Laboratories,1888,"10,001 - 50,000",76.71,Robert B. Ford,Illinois,Chicago,Health Care Equipment & Services
436,Exelon,2000,"10,001 - 50,000",76.66,Calvin G. Butler,Illinois,Chicago,Utilities
437,Cleveland-Cliffs,1847,"10,001 - 50,000",76.58,Lourenco Goncalves,Ohio,Cleveland,"Construction, Chemicals, Raw Materials"
438,Lidl,1973,"100,001 - 500,000",76.55,Johannes Fieber,Virginia,Arlington,Retail and Wholesale
439,Caesars Entertainment,1937,"10,001 - 50,000",76.51,Tom Reeg,Nevada,Las Vegas,Travel & Leisure
440,DICK's Sporting Goods,1948,"50,001 - 100,000",76.5,Lauren R. Hobart,Pennsylvania,Coraopolis,Retail and Wholesale
441,Rue 21,1976,>10000,76.5,Bill Brand,Pennsylvania,Warrendale,"Clothing, Shoes, Sports Equipment"
442,Oracle,1977,"100,001 - 500,000",76.49,Safra A. Catz,California,Redwood Shores,IT Software & Services
443,United States Department of Commerce,1903,"10,001 - 50,000",76.48,Gina Raimondo,District of Columbia,Washington,Government Services
444,Topgolf,2000,>10000,76.47,Artie Starrs,Texas,Dallas,Travel & Leisure
445,Ingram Micro,1979,"10,001 - 50,000",76.44,Alain Monié,California,Irvine,Retail and Wholesale
446,BorgWarner,1928,"50,001 - 100,000",76.43,Frédéric B. Lissdale,Michigan,Auburn Hills,Automotive (Automotive and Suppliers)
447,Shaw Industries,1967,>5000,76.41,Tim Baucom,Georgia,Dalton,"Engineering, Manufacturing"
448,"Orange County, CA",1889,"10,001 - 50,000",76.36,Frank Kim,California,Santa Ana,Government Services
449,Lilly,1876,"10,001 - 50,000",76.34,David A. Ricks,Indiana,Indianapolis,Drugs & Biotechnology
450,Allstate,1931,"50,001 - 100,000",76.32,Thomas J. Wilson,Illinois,Northbrook,Insurance
451,Liberty Mutual Insurance,1912,"10,001 - 50,000",76.32,Timothy M. Sweeney,Massachusetts,Boston,Insurance
452,New York State Police,1917,>5000,76.31,Steven Nigrelli,New York,Albany,Government Services
453,JLL,1999,"100,001 - 500,000",76.27,Christian Ulbrich,Illinois,Chicago,Business Services & Supplies
454,State of California,1850,"100,001 - 500,000",76.22,Gavin Newsom,California,Sacramento,Government Services
455,Club Demonstration Services (CDS),1988,>10000,76.02,Don Dohanyos,California,San Diego,Media & Advertising
456,Cox Enterprises,1898,"10,001 - 50,000",76.01,Alex Taylor,Georgia,Atlanta,"Telecommunications Services, Cable Supplier"
457,TRC Companies,1969,"5,001 - 10,000",76,Christopher P. Vincze,Connecticut,Windsor,"Construction, Chemicals, Raw Materials"
458,United States Department of Labor,1913,"10,001 - 50,000",75.91,Christina Yancey,District of Columbia,Washington,Government Services
459,O'Reilly Auto Parts,1957,"50,001 - 100,000",75.91,Greg Johnson,Missouri,Springfield,Retail and Wholesale
460,Comcast NBCUniversal,1963,"100,001 - 500,000",75.84,Brian L. Roberts,Pennsylvania,Philadelphia,Media & Advertising
461,Zimmer Biomet,1927,>10000,75.79,Bryan C. Hanson,Indiana,Warsaw,Health Care Equipment & Services
462,KeHE Distributors,1952,"5,001 - 10,000",75.78,Brandon Barnholt,Illinois,Naperville,Transportation and Logistics
463,Texas Roadhouse,1993,"50,001 - 100,000",75.78,Gerald L. Morgan,Kentucky,Louisville,Restaurants
464,Idexx Laboratories,1983,"10,001 - 50,000",75.77,Jay Mazelsky,Maine,Westbrook,Health Care Equipment & Services
465,"Broward County, FL",1915,>5000,75.73,​Mark Gale,Florida,Fort Lauderdale,Government Services
466,Bausch Health Companies Inc.,1959,"5,001 - 10,000",75.72,Thomas J. Appio,New Jersey,Bridgewater,Health Care Equipment & Services
467,Assurant,1892,"10,001 - 50,000",75.68,Keith W. Demmings,New York,New York,Insurance
468,Foot Locker,1974,"10,001 - 50,000",75.67,Mary N. Dillon,New York,New York,"Clothing, Shoes, Sports Equipment"
469,Stewart Title Guaranty,1908,"5,001 - 10,000",75.63,Frederick H. Eppinger,Texas,Houston,Business Services & Supplies
470,Warner Bros. Discovery,2022,>10000,75.59,David Zaslav,New York,New York,Media & Advertising
471,Del Taco,1964,>5000,75.52,"John D. Cappasola, Jr.",California,Lake Forest,Restaurants
472,United States Citizenship and Immigration Services,1891,"10,001 - 50,000",75.51,Kenneth T. (Ken) Cuccinelli,District of Columbia,Washington,Government Services
473,Corning,1851,"50,001 - 100,000",75.47,Wendell P. Weeks,New York,Corning,"Engineering, Manufacturing"
474,Ecolab,1923,"10,001 - 50,000",75.45,Christophe Beck,Minnesota,Saint Paul,Business Services & Supplies
475,Corteva,2019,"10,001 - 50,000",75.32,Chuck Magro,Delaware,Wilmington,"Construction, Chemicals, Raw Materials"
476,Brunswick,1845,"10,001 - 50,000",75.32,David M. Foulkes,Illinois,Lake Forest,"Engineering, Manufacturing"
477,Cigna,1792,"50,001 - 100,000",75.3,David Cordani,Connecticut,Bloomfield,Insurance
478,Serco,1929,"10,001 - 50,000",75.29,Dave Dacquino,Virginia,Herndon,Aerospace & Defense
479,Leidos,1969,"10,001 - 50,000",75.27,Roger Krone,Virginia,Reston,IT Software & Services
480,Gordon Food Service,1897,"10,001 - 50,000",75.23,Rich Wolowski,Michigan,Wyoming,Retail and Wholesale
481,Advanced Call Center Technologies,1997,>5000,75.2,Hunter Croft,Pennsylvania,Berwyn,Business Services & Supplies
