rank,company,founded,employees,score,ceo,state,hq,industry
236,Innova Solutions,1998,"10,001 - 50,000",84.42,Raj Sardana,Georgia,Duluth,Professional Services
237,Cummins,1919,"50,001 - 100,000",84.31,Jennifer Rumsey,Indiana,Columbus,"Engineering, Manufacturing"
238,Nationwide Mutual Insurance,1926,>10000,84.3,Kirt Walker,Ohio,Columbus,Insurance
239,Medtronic,1949,"10,001 - 50,000",84.27,Geoffrey S. Martha,Minnesota,Minneapolis,Health Care Equipment & Services
240,GlaxoSmithKline,2000,"50,001 - 100,000",84.23,Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
241,E. & J. Gallo Winery,1933,>5000,84.2,Joseph Edward Gallo,California,Modesto,"Food, Soft Beverages, Alcohol & Tobacco"
242,Health Care Service Corporation,1936,"10,001 - 50,000",84.19,Maurice Smith,Illinois,Chicago,Insurance
243,"Colorado State University, Fort Collins",1903,"5,001 - 10,000",84.18,Amy Parsons,Colorado,Fort Collins,Education
244,Western Governors University,1997,"5,001 - 10,000",84.18,Scott D. Pulsipher,Utah,Salt Lake City,Education
245,NiSource,1847,"5,001 - 10,000",84.18,Lloyd Yates,Indiana,Merrillville,Utilities
246,University of Florida,1853,"10,001 - 50,000",84.16,Kent Fuchs,Florida,Gainesville,Education
247,MasterCard,1966,"10,001 - 50,000",84.15,Michael Miebach,New York,Purchase,Banking and Financial Services
248,University of South Carolina,1801,"10,001 - 50,000",84.15,Michael Amiridis,South Carolina,Columbia,Education
249,Advanced Call Center Technologies,1997,>5000,84.1,Hunter Croft,Pennsylvania,Berwyn,Business Services & Supplies
250,Charles Schwab,1971,"10,001 - 50,000",84.1,Walter W. Bettinger II,California,San Francisco,Banking and Financial Services
251,Bank of America,1904,"100,001 - 500,000",84.04,Brian Moynihan,North Carolina,Charlotte,Banking and Financial Services
252,Harley-Davidson,1903,"5,001 - 10,000",84.02,Jochen Zeitz,Wisconsin,Milwaukee,Automotive (Automotive and Suppliers)
253,Regal Entertainment Group,1989,>10000,83.99,Mooky Greidinger,Tennessee,Knoxville,Travel & Leisure
254,LPL Financial Holdings Inc.,1989,"5,001 - 10,000",83.99,Dan H. Arnold,Massachusetts,Boston,Banking and Financial Services
255,Kent State University,1910,"10,001 - 50,000",83.96,Todd A. Diacon,Ohio,Kent,Education
256,Chevron,1879,"10,001 - 50,000",83.9,Michael K. Wirth,California,San Ramon,"Construction, Chemicals, Raw Materials"
257,Waste Connections,1997,"10,001 - 50,000",83.87,Ronald J. Mittelstaedt,Texas,The Woodlands,Utilities
258,"North Carolina State University, Raleigh",1887,"5,001 - 10,000",83.87,Randy Woodson,North Carolina,Raleigh,Education
259,IKEA,1985,"100,001 - 500,000",83.85,Jon Abrahamsson Ring,Pennsylvania,Conshohocken,Retail and Wholesale
260,PNC Financial Services,1845,"50,001 - 100,000",83.79,William S. Demchak,Pennsylvania,Pittsburgh,Banking and Financial Services
261,lululemon athletica,1998,"10,001 - 50,000",83.72,Calvin McDonald,Washington,Sumner,"Clothing, Shoes, Sports Equipment"
262,Saks Fifth Avenue,1924,>10000,83.7,Marc J. Metrick,New York,New York,Retail and Wholesale
263,Levi Strauss & Co,1853,"5,001 - 10,000",83.66,Michelle Gass,California,San Francisco,"Clothing, Shoes, Sports Equipment"
264,Atrium Hospitality,2015,>5000,83.65,Rob mangiarelli,Georgia,Alpharetta,Travel & Leisure
265,Morgan Stanley,1931,"50,001 - 100,000",83.65,Edward Pick,New York,New York,Banking and Financial Services
266,United States Environmental Protection Agency (EPA),1970,"10,001 - 50,000",83.64,Michael S. Regan,District of Columbia,Washington,Government Services
267,CDW,1984,"10,001 - 50,000",83.63,Christine A. Leahy,Illinois,Vernon Hills,IT Software & Services
268,Verizon Communications,1983,"50,001 - 100,000",83.61,Hans Vestberg,New York,New York,"Telecommunications Services, Cable Supplier"
269,Nutrien,2018,"10,001 - 50,000",83.6,Ken Seitz,Saskatchewan,Saskatoon,Drugs & Biotechnology
270,Lennox International,1895,"10,001 - 50,000",83.59,Alok Maskara,Texas,Lake Park Blvd. Richardson,"Semiconductors, Electronics, Electrical Engineering"
271,Johns Hopkins University,1876,"10,001 - 50,000",83.57,Ronald J. Daniels,Maryland,Baltimore,Education
272,American Electric Power,1906,"10,001 - 50,000",83.57,Benjamin G.S. Fowke,Ohio,Columbus,Utilities
273,"San Diego County, CA",1850,"10,001 - 50,000",83.56,Ebony N. Shelton,California,San Diego,Government Services
274,Mohawk Industries,1878,"10,001 - 50,000",83.56,Jeffrey Lorberbaum,Georgia,Calhoun,"Engineering, Manufacturing"
275,Humana,1961,"50,001 - 100,000",83.55,Bruce D. Broussard,Kentucky,Louisville,Insurance
276,Citigroup,1812,"100,001 - 500,000",83.54,Jane Fraser,New York,New York,Banking and Financial Services
277,Atmos Energy,1906,"5,001 - 10,000",83.53,Kevin Akers,Texas,Dallas,Utilities
278,ARCADIS,1888,"10,001 - 50,000",83.52,Alan Brookes,Colorado,Highlands Ranch,Professional Services
279,General Mills,1866,"10,001 - 50,000",83.51,Jeffrey L. Harmening,Minnesota,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
280,Panasonic,1918,"100,001 - 500,000",83.45,Yuki Kusumi,New Jersey,Newark,"Semiconductors, Electronics, Electrical Engineering"
281,MassMutual,1851,>5000,83.43,Roger W. Crandall Mark T. Bertolini,Massachusetts,Springfield,Insurance
282,United States Department of Commerce,1903,"10,001 - 50,000",83.43,Gina M. Raimondo,District of Columbia,Washington,Government Services
283,Cardinal Health,1971,"10,001 - 50,000",83.37,Jason Hollar,Ohio,Dublin,Health Care Equipment & Services
284,FirstEnergy,1997,"10,001 - 50,000",83.35,Brian X. Tierney,Ohio,Akron,Utilities
285,General Motors,1908,"50,001 - 100,000",83.35,Mary T. Barra,Michigan,Detroit,Automotive (Automotive and Suppliers)
286,Genentech,1976,"10,001 - 50,000",83.34,Ashley Magargee,California,South San Francisco,Drugs & Biotechnology
287,Lone Star College,1973,"5,001 - 10,000",83.33,Mario K. Castillo J.D.,Texas,The Woodlands,Education
288,Dell Technologies,1984,"10,001 - 50,000",83.27,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering"
289,Ivy Tech Community College,1963,"5,001 - 10,000",83.22,Sue Ellspermann,Indiana,Indianapolis,Education
290,Bain & Co,1973,"10,001 - 50,000",83.22,Manny Maceda,Massachusetts,Boston,Professional Services
291,Purdue University,1869,"5,001 - 10,000",83.21,Mung Chiang,Indiana,West Lafayette,Education
292,United States Citizenship and Immigration Services,1891,"10,001 - 50,000",83.2,Ur M. Jaddou,District of Columbia,Washington,Government Services
293,Yale University,1701,"10,001 - 50,000",83.2,Peter Salovey,Connecticut,New Haven,Education
294,ConocoPhillips,1875,"10,001 - 50,000",83.2,Ryan Lance,Texas,Houston,"Construction, Chemicals, Raw Materials"
295,Markel,1930,"10,001 - 50,000",83.18,Thomas S. Gayner,Virginia,Glen Allen,Insurance
296,Paychex,1971,"10,001 - 50,000",83.1,John B. Gibson,New York,Rochester,Business Services & Supplies
297,Auto-Owners Insurance,1916,"5,001 - 10,000",83.1,Jeffrey S. Tagsold,Michigan,Lansing,Insurance
298,State Farm,1922,>10000,83.08,Michael L. Tipsord,Illinois,Bloomington,Insurance
299,Ecolab,1923,"10,001 - 50,000",83.06,Christophe Beck,Minnesota,Saint Paul,Business Services & Supplies
300,Alaska Airlines,1932,"10,001 - 50,000",83.04,Ben Minicucci,Washington,SeaTac,Transportation and Logistics
301,Rutgers University,1766,"10,001 - 50,000",82.99,Jonathan Holloway,New Jersey,New Brunswick,Education
302,Steel Dynamics,1993,"10,001 - 50,000",82.93,Mark D. Millet,Indiana,Fort Wayne,"Engineering, Manufacturing"
303,United Services Automobile Association (USAA),1922,"10,001 - 50,000",82.93,Wayne Peacock,Texas,San Antonio,Insurance
304,Estes Express Lines,1931,"10,001 - 50,000",82.91,Rob Estes,Virginia,Richmond,Transportation and Logistics
305,"Computer Aid, Inc. (CAI)",1981,"5,001 - 10,000",82.9,Tom Salvaggio,Pennsylvania,Allentown,Professional Services
306,Yardi,1982,"5,001 - 10,000",82.9,Anant Yardi,California,Santa Barbara,IT Software & Services
307,Cornell University,1865,"10,001 - 50,000",82.85,Martha E. Pollack,New York,Ithaca,Education
308,Upstate Medical University - State University of New York,1834,"5,001 - 10,000",82.82,Robert Corona,New York,Syracuse,Education
309,Arconic,1888,"5,001 - 10,000",82.82,Christopher L. Ayers,Pennsylvania,Pittsburgh,"Engineering, Manufacturing"
310,"Cobb County School District, Marietta, GA",1832,"10,001 - 50,000",82.8,Chris Ragsdale,Georgia,Marietta,Education
311,"SASR Workforce Solutions (Set and Service Resources, LLC)",2003,"10,001 - 50,000",82.79,Patrick Henderson,North Carolina,Raleigh,Business Services & Supplies
312,Columbia University,1754,"10,001 - 50,000",82.78,Katrina Armstrong,New York,New York,Education
313,Safelite AutoGlass,1947,>10000,82.75,Renee Cacchillo,Ohio,Columbus,Retail and Wholesale
314,American Woodmark,1980,"5,001 - 10,000",82.72,Scott Culbreth,Virginia,Winchester,Packaged Goods
315,Davis School District,1911,"5,001 - 10,000",82.71,Dan Linford,Utah,Farmington,Education
316,Under Armour,1996,"10,001 - 50,000",82.68,Kevin Plank,Maryland,Baltimore,"Clothing, Shoes, Sports Equipment"
317,"Texas A & M University, College Station",1876,"5,001 - 10,000",82.66,Mark A. Welsh III,Texas,College Station,Education
318,American Water,1886,"5,001 - 10,000",82.56,M. Susan Hardwick,New Jersey,Camden,Utilities
319,Cardinal Glass Industries,1962,"5,001 - 10,000",82.48,Roger O'Shaughnessy,Minnesota,Eden Prairie,"Engineering, Manufacturing"
320,United States Department of Housing and Urban Development,1965,"5,001 - 10,000",82.48,Adrianne Todman,District of Columbia,Washington,Government Services
321,Adidas,1949,"5,001 - 10,000",82.45,Bjørn Gulden,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
322,City of Los Angeles,1920,"10,001 - 50,000",82.44,Karen Bass,California,Los Angeles,Government Services
323,IBEX Global,2017,"10,001 - 50,000",82.34,Robert Dechant,District of Columbia,Washington,Business Services & Supplies
324,MetLife,1868,"10,001 - 50,000",82.31,Michel A. Khalaf,New York,New York,Insurance
325,K-VA-T Food Stores,1955,>10000,82.26,Steven C. Smith,Virginia,Abingdon,Retail and Wholesale
326,Emerson Electric,1890,"50,001 - 100,000",82.26,Lal Karsanbhai,Missouri,St. Louis,"Engineering, Manufacturing"
327,Volvo Group,1927,"10,001 - 50,000",82.24,Martin Lundstedt,North Carolina,Greensboro,Automotive (Automotive and Suppliers)
328,Gallagher Bassett,1962,>5000,82.22,Mike Hessing,Illinois,Rolling Meadows,Insurance
329,Tempur Sealy International,1992,"10,001 - 50,000",82.22,Scott L. Thompson,Kentucky,Lexington,Packaged Goods
330,Florida Blue,1945,"5,001 - 10,000",82.21,Patrick J. Geraghty,Florida,Jacksonville,Insurance
331,Noodles & Company,1995,"5,001 - 10,000",82.19,Drew Madsen,Colorado,Broomfield,Restaurants
332,House of Raeford Farms,1955,>5000,82.18,Bob Johnson,North Carolina,Rose Hill,"Food, Soft Beverages, Alcohol & Tobacco"
333,Chick-fil-A,1946,"100,001 - 500,000",82.15,Andrew Truett Cathy,Georgia,Atlanta,Restaurants
334,SAIC,1969,"10,001 - 50,000",82.13,Toni Townes-Whitley,Virginia,Reston,IT Software & Services
335,Penguin Random House,1927,"5,001 - 10,000",82.08,Nihar Malaviya,New York,New York,Media & Advertising
336,CACI International,1962,"10,001 - 50,000",82.04,John S. Mengucci,Virginia,Reston,Aerospace & Defense
337,McKesson,1833,"10,001 - 50,000",82.02,Brian Tyler,Texas,Irving,Health Care Equipment & Services
338,ACE Hardware,1924,>5000,82.01,John Venhuizen,Illinois,Oak Brook,Retail and Wholesale
339,Motorola Solutions,1928,"10,001 - 50,000",81.99,Greg Brown,Illinois,Chicago,"Telecommunications Services, Cable Supplier"
340,Nucor,1905,"10,001 - 50,000",81.98,Leon J. Topalian,North Carolina,Charlotte,"Engineering, Manufacturing"
341,Oracle,1977,"50,001 - 100,000",81.98,Safra A. Catz,California,Redwood Shores,IT Software & Services
342,Werner Enterprises,1956,"10,001 - 50,000",81.94,Derek J. Leathers,Nebraska,Omaha,Transportation and Logistics
343,Vanguard,1975,"10,001 - 50,000",81.94,Salim Ramji,Pennsylvania,Malvern,Banking and Financial Services
344,Chanel,1910,"10,001 - 50,000",81.93,Stephane Blanchard,New Jersey,Piscataway Township,Packaged Goods
345,Moog,1953,"10,001 - 50,000",81.81,Patrick J. Roche,New York,Elma,Aerospace & Defense
346,Old Dominion Freight Line,1934,"10,001 - 50,000",81.78,David S. Congdon,North Carolina,Thomasville,Transportation and Logistics
347,Automatic Data Processing,1949,"50,001 - 100,000",81.78,Maria Black,New Jersey,Roseland,Business Services & Supplies
348,R+L Carriers,1965,>10000,81.77,Robert Zimmerman,Ohio,Wilmington,Transportation and Logistics
349,Comcast NBCUniversal,1963,"100,001 - 500,000",81.76,Brian L. Roberts,Pennsylvania,Philadelphia,Media & Advertising
350,Discover Financial Services,1985,"10,001 - 50,000",81.75,Michael Shepherd,Illinois,Riverwoods,Banking and Financial Services
351,NextEra Energy,1984,"10,001 - 50,000",81.73,John W. Ketchum,Florida,Juno Beach,Utilities
352,Citizens Financial Group,1828,"10,001 - 50,000",81.72,Bruce Van Saun,Rhode Island,Providence,Banking and Financial Services
353,Daimler Truck North America,1942,>10000,81.7,John O'Leary,Oregon,Portland,Automotive (Automotive and Suppliers)
354,Robert Half,1948,"10,001 - 50,000",81.7,M. Keith Waddell,California,Menlo Park,Business Services & Supplies
355,Expedia Group,1996,"10,001 - 50,000",81.64,Ariane Gorin,Washington,Seattle,Travel & Leisure
356,Xylem,2011,"5,001 - 10,000",81.64,Matthew Pine,District of Columbia,Washington,"Semiconductors, Electronics, Electrical Engineering"
357,Kohler,1873,"10,001 - 50,000",81.6,David Kohler,Wisconsin,Kohler,"Engineering, Manufacturing"
358,Ford Motor,1903,"50,001 - 100,000",81.59,James D. Farley,Michigan,Dearborn,Automotive (Automotive and Suppliers)
359,PAREXEL International,1982,"10,001 - 50,000",81.57,Jamie Macdonald,Massachusetts,Waltham,Drugs & Biotechnology
360,Disney,1923,"100,001 - 500,000",81.56,Robert A. Iger,California,Burbank,Media & Advertising
361,C.H. Robinson,1905,"10,001 - 50,000",81.55,David (Dave) Bozeman,Minnesota,Eden Prairie,Business Services & Supplies
362,McCormick,1889,"10,001 - 50,000",81.53,Brendan Foley,Maryland,Hunt Valley,"Food, Soft Beverages, Alcohol & Tobacco"
363,United Airlines,1926,"100,001 - 500,000",81.49,Scott Kirby,Illinois,Chicago,Transportation and Logistics
364,ArcBest,1923,"10,001 - 50,000",81.49,Judy McReynolds,Arkansas,Fort Smith,Transportation and Logistics
365,Carnival Corporation,1974,"50,001 - 100,000",81.48,Josh Weinstein,Florida,Miami,Travel & Leisure
366,CoStar Group,1986,"5,001 - 10,000",81.47,Andy Florance,District of Columbia,Washington,Business Services & Supplies
367,ALDI,1976,"10,001 - 50,000",81.46,Jason Hart,Illinois,Batavia,Retail and Wholesale
368,HP,1939,"50,001 - 100,000",81.42,Enrique Lores,California,Palo Alto,"Semiconductors, Electronics, Electrical Engineering"
369,"Rocket Mortgage, LLC",1985,"10,001 - 50,000",81.42,Varun Krishna,Michigan,Detroit,Banking and Financial Services
370,Rooms To Go,1991,"5,001 - 10,000",81.38,Jeffrey Seaman,Florida,Seffner,Retail and Wholesale
371,Mortenson,1954,"5,001 - 10,000",81.36,Dan Johnson,Minnesota,Minneapolis,Retail and Wholesale
372,Experian Information Solutions,1992,"10,001 - 50,000",81.34,Brian Cassin,California,Costa Mesa,Business Services & Supplies
373,SPAR Group,1967,"10,001 - 50,000",81.31,Michael Matacunas,Michigan,Auburn Hills,Retail and Wholesale
374,DTE Energy,1996,"5,001 - 10,000",81.29,Jerry Norcia,Michigan,Detroit,Utilities
375,Stryker,1941,"10,001 - 50,000",81.23,Kevin A. Lobo,Michigan,Kalamazoo,Health Care Equipment & Services
376,Cigna,1792,"50,001 - 100,000",81.14,David Cordani,Connecticut,Bloomfield,Insurance
377,Owens Corning,1938,"5,001 - 10,000",81.13,Brian Chambers,Ohio,Toledo,"Engineering, Manufacturing"
378,City of Austin,1837,"10,001 - 50,000",81.13,Kirk Watson,Texas,Austin,Government Services
379,Labcorp,1995,"50,001 - 100,000",81.05,Adam Schechter,North Carolina,Burlington,Health Care Equipment & Services
380,Marsh McLennan,1905,"10,001 - 50,000",81.04,John Q. Doyle,New York,New York,Professional Services
381,"Miami-Dade County, FL",1836,>10000,81.03,Daniella Levine Cava,Florida,Miami,Government Services
382,Federal Deposit Insurance Corporation,1933,"5,001 - 10,000",81,Martin J. Gruenberg,District of Columbia,Washington,Government Services
383,Transamerica,1904,"5,001 - 10,000",81,Will Fuller,Iowa,Cedar Rapids,Insurance
384,Premium Retail Services,1985,>10000,80.98,Brian Travers Kevin Travers,Missouri,Chesterfield,Business Services & Supplies
385,World Bank Group,1944,"10,001 - 50,000",80.98,Ajay Banga,District of Columbia,Washington,Banking and Financial Services
386,PepsiCo,1965,"100,001 - 500,000",80.96,Ramon L. Laguarta,New York,Purchase,"Food, Soft Beverages, Alcohol & Tobacco"
387,Wolters Kluwer,1987,"10,001 - 50,000",80.95,Nancy McKinstry,South Holland,Alphen aan Den Rijn,Professional Services
388,American Express Global Business Travel,1850,"10,001 - 50,000",80.93,Paul Abbott,New York,New York,Business Services & Supplies
389,S&P Global,1917,"10,001 - 50,000",80.9,Douglas L. Peterson,New York,New York,Professional Services
390,Amtrak,1971,"10,001 - 50,000",80.89,Stephen J. Gardner,District of Columbia,Washington,Transportation and Logistics
391,Loudoun County Government,1757,>5000,80.88,Tim Hemstreet,Virginia,Leesburg,Government Services
392,H&R Block,1955,"50,001 - 100,000",80.88,Jeffrey J. Jones,Missouri,Kansas City,Professional Services
393,Cox Enterprises,1898,"10,001 - 50,000",80.85,Alex Taylor,Georgia,Atlanta,"Telecommunications Services, Cable Supplier"
394,Jason's Deli,1976,>10000,80.85,Troy Cormier,Texas,Beaumont,Restaurants
395,Bosch,1886,"10,001 - 50,000",80.76,Mike Mansuetti,Michigan,Farmington Hills,"Engineering, Manufacturing"
396,Bayer,1863,"10,001 - 50,000",80.72,Sebastian Guth,New Jersey,Whippany,Drugs & Biotechnology
397,Carlson,1938,>10000,80.67,Richard C. Gage,Minnesota,Hopkins,Travel & Leisure
398,Siemens Healthineers,2017,"50,001 - 100,000",80.64,Bernd Montag,Bavaria,Erlangen,Health Care Equipment & Services
399,Freeport-McMoRan,1897,>10000,80.62,Richard Adkerson,Arizona,Phoenix,"Construction, Chemicals, Raw Materials"
400,SAP,1972,"100,001 - 500,000",80.62,Lloyd Adams,Pennsylvania,Newtown Square,IT Software & Services
401,DICK's Sporting Goods,1948,"50,001 - 100,000",80.6,Lauren R. Hobart,Pennsylvania,Coraopolis,Retail and Wholesale
402,Mazda,1920,"10,001 - 50,000",80.59,Tom Donnelly,Tokyo,Fuchu,Automotive (Automotive and Suppliers)
403,McKinsey & Company,1926,>10000,80.55,Bob Sternfels,New York,New York,Professional Services
404,State of New Mexico,1912,"10,001 - 50,000",80.54,Michelle Lujan,New Mexico,Santa Fe,Government Services
405,3M,1902,"10,001 - 50,000",80.52,Bill Brown,Minnesota,St. Paul,Packaged Goods
406,Blue Origin,2000,"10,001 - 50,000",80.51,Dave Limp,Washington,Kent,Aerospace & Defense
407,BlueCross BlueShield of Michigan,1939,"10,001 - 50,000",80.49,Daniel J. Loepp,Michigan,Detroit,Insurance
408,Pfizer,1849,"10,001 - 50,000",80.48,Albert Bourla,New York,New York,Drugs & Biotechnology
409,Puma,1948,"10,001 - 50,000",80.45,Arne Freundt,Massachusetts,Westford,"Clothing, Shoes, Sports Equipment"
410,The Cheesecake Factory,1972,"10,001 - 50,000",80.44,David Overton,California,Calabasas Hills,Restaurants
411,Colgate-Palmolive,1806,"5,001 - 10,000",80.44,Noel Wallace,New York,New York,Packaged Goods
412,Qualcomm,1985,"10,001 - 50,000",80.42,Cristiano R. Amon,California,San Diego,"Semiconductors, Electronics, Electrical Engineering"
413,Honda Motor,1959,"10,001 - 50,000",80.36,Noriya Kaihara,California,Torrance,Automotive (Automotive and Suppliers)
414,Microchip Technology,1989,"5,001 - 10,000",80.3,Ganesh Moorthy,Arizona,Chandler,"Semiconductors, Electronics, Electrical Engineering"
415,H&M,1947,"100,001 - 500,000",80.26,Daniel Ervér,New York,New York,"Clothing, Shoes, Sports Equipment"
416,"City and County of Honolulu, HI",1828,>5000,80.26,Rick Blangiardi,Hawaii,Honolulu,Government Services
417,Chewy,2011,"10,001 - 50,000",80.25,Sumit Singh,Florida,Dania Beach,Retail and Wholesale
418,RTX (formerly Raytheon Technologies),1922,"100,001 - 500,000",80.22,Christopher T. Calio,Massachusetts,Waltham,Aerospace & Defense
419,Abbott Laboratories,1888,"10,001 - 50,000",80.21,Robert B. Ford,Illinois,Chicago,Health Care Equipment & Services
420,Victoria’s Secret & Co.,1977,"10,001 - 50,000",80.2,Martin Waters,Ohio,Reynoldsburg,"Clothing, Shoes, Sports Equipment"
421,Cadence Bank,1876,>5000,80.18,James D. Rollins III,Texas,Houston,Banking and Financial Services
422,LexisNexis Legal & Professional,1970,"10,001 - 50,000",80.13,Mike Walsh,New York,New York,IT Software & Services
423,Autoliv,1997,"50,001 - 100,000",80.13,Mikael Bratt,Massachusetts,Lowell,Automotive (Automotive and Suppliers)
424,Norwegian Cruise Lines Holding,1966,"10,001 - 50,000",80.11,Harry J. Sommer,Florida,Miami-Dade County,Travel & Leisure
425,LyondellBasell,2007,"5,001 - 10,000",80.11,Peter Vanacker,Texas,Houston,"Construction, Chemicals, Raw Materials"
426,United States Department of Veterans Affairs,1930,"100,001 - 500,000",80.02,Denis R. McDonough,District of Columbia,Washington,Government Services
427,Zara,1975,"100,001 - 500,000",80.01,Oscar Garcia Maceiras,New York,New York,"Clothing, Shoes, Sports Equipment"
428,Sandia National Laboratories,1948,"10,001 - 50,000",80.01,James S. Peery,New Mexico,Albuquerque,Aerospace & Defense
429,"Meta Platforms, Inc.",2004,"50,001 - 100,000",80.01,Mark Zuckerberg,California,Menlo Park,IT Software & Services
430,P.F. Chang's China Bistro,1993,"10,001 - 50,000",80,Eduardo Luz,Arizona,Scottsdale,Restaurants
431,Regions Financial,1971,"10,001 - 50,000",79.96,"John M. Turner, Jr.",Alabama,Birmingham,Banking and Financial Services
432,Paccar,1972,"10,001 - 50,000",79.95,Mark C. Pigott,Washington,Bellevue,Automotive (Automotive and Suppliers)
433,Ambassador Personnel,1985,>5000,79.94,Douglas O. Wilson,Georgia,Thomasville,Business Services & Supplies
434,"Continental Automotive Systems, Inc.",1871,"100,001 - 500,000",79.93,Nikolai Setzer,South Carolina,Fort Mill,Automotive (Automotive and Suppliers)
435,Volkswagen,1955,"500,001 - 1,000,000",79.88,Pablo Di Si,Virginia,Herndon,Automotive (Automotive and Suppliers)
436,United States Department of Health and Human Services,1979,"10,001 - 50,000",79.86,Xavier Becerra,District of Columbia,Washington,Government Services
437,"Patterson Companies, Inc",1877,"5,001 - 10,000",79.85,Don Zurbay,Minnesota,Saint Paul,Health Care Equipment & Services
438,Blain's Farm & Fleet,1955,"5,001 - 10,000",79.83,Mark Hasting,Wisconsin,Janesville,Retail and Wholesale
439,Texas Instruments,1930,"10,001 - 50,000",79.82,Haviv Ilan,Texas,Dallas,"Semiconductors, Electronics, Electrical Engineering"
440,M&T Bank,1856,"10,001 - 50,000",79.81,René F. Jones,New York,Buffalo,Banking and Financial Services
441,Tyler Technologies,1966,"5,001 - 10,000",79.8,Lynn Moore,Texas,Plano,IT Software & Services
442,Hewlett Packard Enterprise,2015,"50,001 - 100,000",79.8,Antonio Neri,California,San Jose,IT Software & Services
443,Square,2009,"5,001 - 10,000",79.79,Jack Dorsey,California,San Francisco,IT Software & Services
444,Sherwin-Williams,1866,"10,001 - 50,000",79.76,Heidi G. Petz,Ohio,Cleveland,"Engineering, Manufacturing"
445,Republic Services,1998,"10,001 - 50,000",79.75,Jon Vander Ark,Arizona,Phoenix,Utilities
446,Sheetz,1952,"10,001 - 50,000",79.74,Travis Sheetz,Pennsylvania,Altoona,Retail and Wholesale
447,State of Oregon,1859,"10,001 - 50,000",79.72,Tina Kotek,Oregon,Salem,Government Services
448,Rackspace,1998,"5,001 - 10,000",79.72,Amar Maletira,Texas,San Antonio,IT Software & Services
449,Amazon.com,1994,>1000000,79.66,Andy Jassy,Washington,Seattle,Retail and Wholesale
450,Great American Insurance,1872,"5,001 - 10,000",79.63,Carl H. Lindner III S. Craig Lindner,Ohio,Cincinnati,Insurance
451,Cintas,1968,"10,001 - 50,000",79.6,Todd M. Schneider,Ohio,Cincinnati,Business Services & Supplies
452,Harbor Freight Tools,1977,"10,001 - 50,000",79.58,Eric Smidt,California,Calabasas,Retail and Wholesale
453,Great Clips,1982,"10,001 - 50,000",79.57,Steve Hockett,Minnesota,Minneapolis,Retail and Wholesale
454,Team Health,1979,"10,001 - 50,000",79.56,Leif M. Murphy,Tennessee,Knoxville,Health Care Equipment & Services
455,Texas Roadhouse,1993,"50,001 - 100,000",79.54,Gerald L. Morgan,Kentucky,Louisville,Restaurants
456,Crete Carrier,1937,"5,001 - 10,000",79.54,Tonn Ostergard,Nebraska,Lincoln,Transportation and Logistics
457,Guardian Life Ins. Co. of America,1860,"5,001 - 10,000",79.47,Andrew J. Mcmahon,New York,New York,Insurance
458,PricewaterhouseCoopers,1998,"100,001 - 500,000",79.46,Bob Moritz,New York,New York,Professional Services
459,Independence Blue Cross,1938,"10,001 - 50,000",79.46,Gregory E. Deavens,Pennsylvania,Philadelphia,Insurance
460,Deloitte,1845,"100,001 - 500,000",79.42,Jason Girzadas,New York,New York,Professional Services
461,Anywhere Real Estate Inc.,2006,"5,001 - 10,000",79.4,Ryan M. Schneider,New Jersey,Madison,Business Services & Supplies
462,Dow,1897,"10,001 - 50,000",79.38,Jim Fitterling,Michigan,Midland,"Construction, Chemicals, Raw Materials"
463,Sunbelt Rentals,1983,"10,001 - 50,000",79.37,Brendan Horgan,South Carolina,Fort Mill,Business Services & Supplies
464,Edwards Lifesciences,1958,"10,001 - 50,000",79.37,Bernard J. Zovighian,California,Irvine,Health Care Equipment & Services
465,Rich Products,1945,"10,001 - 50,000",79.36,Richard Ferranti,New York,Buffalo,"Food, Soft Beverages, Alcohol & Tobacco"
466,BorgWarner,1928,"10,001 - 50,000",79.33,Frédéric B. Lissalde,Michigan,Auburn Hills,Automotive (Automotive and Suppliers)
467,Trane Technologies,1971,"10,001 - 50,000",79.33,Dave Regnery,North Carolina,Davidson,"Engineering, Manufacturing"
468,Americold,1903,"10,001 - 50,000",79.3,George F. Chappelle Jr,Georgia,Atlanta,Transportation and Logistics
469,Uline,1980,"5,001 - 10,000",79.3,Dick Uihlein,Wisconsin,Pleasant Prairie,Packaged Goods
470,Georgia-Pacific,1927,"10,001 - 50,000",79.28,Christian Fischer,Georgia,Atlanta,Packaged Goods
471,Subaru-Indiana Automotive,1987,"5,001 - 10,000",79.26,Nobuyuki Bando,Indiana,Lafayette,Automotive (Automotive and Suppliers)
472,Prime,1970,"5,001 - 10,000",79.25,Robert E. Low,Missouri,Sprinfield,Transportation and Logistics
473,American Family Insurance,1927,>10000,79.24,Bill Westrate,Wisconsin,Madison,Insurance
474,Ericsson,1876,"50,001 - 100,000",79.23,Börje Ekholm,Stockholms län,Stockholm,"Semiconductors, Electronics, Electrical Engineering"
475,Ameriprise Financial,1894,"10,001 - 50,000",79.21,James M. Cracchiolo,Minnesota,Minneapolis,Banking and Financial Services
