rank,company,founded,employees,score,ceo,state,hq,industry
233,Naval Group,1631,"10,001 - 50,000",66.29,Pierre Éric Pommellet,France,Paris,Aerospace & Defense
234,Sanofi,2004,"50,001 - 100,000",66.22,Paul Hudson,France,Paris,Drugs & Biotechnology
235,KPMG,1987,"100,001 - 500,000",66.18,Bill Thomas,United Kingdom,London,Business Services & Supplies
236,Palfinger,1932,"10,001 - 50,000",66.15,Andreas Klauser,Austria,Bergheim bei Salzburg,"Engineering, Manufacturing"
237,Carrier Global Corp,1915,"50,001 - 100,000",66.13,David Gitlin,United States,Palm Beach Gardens,"Engineering, Manufacturing"
238,UnitedHealth Group,1977,"100,001 - 500,000",66.1,Andrew Witty,United States,Minnetonka,Insurance
239,Komatsu,1921,"50,001 - 100,000",66.08,Rodney Schrader,Japan,Tokyo,"Engineering, Manufacturing"
240,Teleperformance,1978,"100,001 - 500,000",66.08,Daniel Julien,France,Paris,Business Services & Supplies
241,Walgreens Boots Alliance,1901,"100,001 - 500,000",66.04,Tim Wentworth,United States,Deerfield,Retail and Wholesale
242,Beiersdorf,1882,"10,001 - 50,000",66.03,Vincent Warnery,Germany,Hamburg,Packaged Goods
243,Cenovus Energy,2009,"5,001 - 10,000",65.91,Jon McKenzie,Canada,Calgary,Utilities
244,Baxter International,1931,"50,001 - 100,000",65.79,José E. Almeida,United States,Deerfield,Health Care Equipment & Services
245,Rohde & Schwarz,1933,"10,001 - 50,000",65.64,Christian Leicher,Germany,Munich,"Engineering, Manufacturing"
246,Groupe Lactalis,1933,"50,001 - 100,000",65.63,Emmanuel Besnier,France,Mayenne,Retail and Wholesale
247,Acer,1976,"5,001 - 10,000",65.63,Jason Chen,Taiwan,New Taipei,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
248,Sartorius,1870,"10,001 - 50,000",65.62,Joachim Kreuzburg,Germany,Göttingen,Drugs & Biotechnology
249,Lego,1932,"10,001 - 50,000",65.62,Niels B. Christiansen,Denmark,Billund,Packaged Goods
250,Freudenberg & Co.,1849,"50,001 - 100,000",65.62,Mohsen Sohi,Germany,Weinheim,Automotive (Automotive and Suppliers)
251,GAP,1969,"50,001 - 100,000",65.61,Richard Dickson,United States,San Francisco,"Clothing, Shoes, Sports Equipment"
252,Corning,1851,"50,001 - 100,000",65.61,Wendell Weeks,United States,Corning,"Construction, Oil & Gas Operations, Mining and Chemicals"
253,Mckesson Corporation,1833,"50,001 - 100,000",65.61,Brian Tyler,United States,Irving,Health Care Equipment & Services
254,ACS Actividades de Construccion Y Servicios,1997,"100,001 - 500,000",65.6,Juan Santamaría,Spain,Madrid,"Construction, Oil & Gas Operations, Mining and Chemicals"
255,Agfa-Gevaert (Agfa),1867,"10,001 - 50,000",65.58,Pascal Juéry,Belgium,Mortsel,Health Care Equipment & Services
256,Great-West Lifeco,1925,"10,001 - 50,000",65.54,Paul A. Mahon,Canada,Montreal,Insurance
257,Siemens,1847,"100,001 - 500,000",65.52,Roland Busch,Germany,Munich,"Engineering, Manufacturing"
258,BDO Unibank Inc,1967,"10,001 - 50,000",65.46,Nestor V. Tan,Philippines,Makati City,Banking and Financial Services
259,McDonald's Corporation,1995,"100,001 - 500,000",65.43,Chris Kempczinski,United States,Chicago,Restaurants
260,Avaya,2000,"5,001 - 10,000",65.41,Alan Masarek,United States,Morristown,"Telecommunications Services, Cable Supplier"
261,Linde plc,1879,"50,001 - 100,000",65.38,Sanjiv Lamba,Ireland,Dublin,"Construction, Oil & Gas Operations, Mining and Chemicals"
262,General Mills,1928,"10,001 - 50,000",65.23,Jeffrey Harmening,United States,Golden Valley,"Food, Soft Beverages, Alcohol & Tobacco"
263,Samsung,1938,"100,001 - 500,000",65.22,Jong-Hee Han,South Korea,Seoul,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
264,WPP,1971,"100,001 - 500,000",65.21,Mark Read CBE,United Kingdom,London,Media & Advertising
265,Canadian Natural Resources,1973,"10,001 - 50,000",65.2,N. Murray Edwards,Canada,Calgary,"Construction, Oil & Gas Operations, Mining and Chemicals"
266,Owens Corning,1938,"10,001 - 50,000",65.12,Brian Chambers,United States,Toledo,"Construction, Oil & Gas Operations, Mining and Chemicals"
267,Visa,1958,"10,001 - 50,000",65.11,Ryan McInerney,United States,San Francisco,Banking and Financial Services
268,Total S.A.,1924,"50,001 - 100,000",65.1,Patrick Pouyanné,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
269,Canadian Tire Corporation,1922,"10,001 - 50,000",65.08,Greg Hicks,Canada,Toronto,Retail and Wholesale
270,Flex,1969,"100,001 - 500,000",65.08,Revathi Advaithi,United States,Austin,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
271,IBM,1911,"100,001 - 500,000",65.07,​​​​​Arvind Krishna,United States,Armonk,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
272,Telenor,1855,"10,001 - 50,000",65.07,Sigve Brekke,Norway,Fornebu,"Telecommunications Services, Cable Supplier"
273,Computacenter,1981,"10,001 - 50,000",65.06,Mike Norris,United Kingdom,Hatfield,"IT, Software and Services"
274,Esprit,1968,"1,001 - 5,000",65.01,William Eui Won Pak,Hong Kong,Hong Kong,"Clothing, Shoes, Sports Equipment"
275,Keppel Corporation,1968,"10,001 - 50,000",64.98,Loh Chin Hua,Singapore,Singapore,Banking and Financial Services
276,Royal Bank of Canada,1864,"50,001 - 100,000",64.82,David McKay,Canada,Montreal,Banking and Financial Services
277,Mitsui & CO,1947,"50,001 - 100,000",64.75,Kenichi Hori,Japan,Tokyo,Retail and Wholesale
278,AstraZeneca,1999,"50,001 - 100,000",64.75,Pascal Soriot,United Kingdom,Cambridge,Drugs & Biotechnology
279,San Miguel,1890,"50,001 - 100,000",64.72,Ramon S. Ang,Philippines,Mandaluyong,"Food, Soft Beverages, Alcohol & Tobacco"
280,Hilti,1941,"10,001 - 50,000",64.71,Jahangir Doongaji,Liechtenstein,Schaan,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
281,Goldman Sachs Group,1869,"10,001 - 50,000",64.68,Fabrice Collet,United States,New York,Banking and Financial Services
282,Bath & Body Works,1963,"50,001 - 100,000",64.65,Gina Boswell,United States,Columbus,Retail and Wholesale
283,Liberty Mutual Group,1912,"10,001 - 50,000",64.65,Timothy Sweeney,United States,Boston,Insurance
284,Swiss Re,1863,"10,001 - 50,000",64.65,Christian Mumenthaler,Switzerland,Zürich,Insurance
285,Chevron,1879,"10,001 - 50,000",64.64,Michael K. (Mike) Wirth,United States,San Ramon,"Construction, Oil & Gas Operations, Mining and Chemicals"
286,Amplifon,1950,"10,001 - 50,000",64.59,Enrico Vita,Italy,Milan,Health Care Equipment & Services
287,AIR Products & Chemicals,1940,"10,001 - 50,000",64.53,Seifi Ghasemi,United States,Allentown,"Construction, Oil & Gas Operations, Mining and Chemicals"
288,Lvmh Moet Hennessy - Louis Vuitton,1987,"100,001 - 500,000",64.4,Bernard Arnault,France,Paris,"Clothing, Shoes, Sports Equipment"
289,Kapsch,1892,"1,001 - 5,000",64.2,Georg Kapsch,Austria,Vienna,"Telecommunications Services, Cable Supplier"
290,Burelle,1957,"10,001 - 50,000",64.18,Laurent Favre,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
291,Societe Generale,1864,"100,001 - 500,000",64.14,Slawomir Krupa,France,Paris,Banking and Financial Services
292,Walt Disney,1923,"100,001 - 500,000",64.14,Robert A. Iger,United States,Burbank,Media & Advertising
293,Alimentation Couche-Tard,1980,"100,001 - 500,000",64.09,Alex Miller,Canada,Laval,"Food, Soft Beverages, Alcohol & Tobacco"
294,Molson Coors,2005,"10,001 - 50,000",63.98,Gavin Hattersley,United States,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
295,Prudential Plc,1848,"10,001 - 50,000",63.92,Anil Wadhwani,United Kingdom,Hong Kong & London,Banking and Financial Services
296,Frasers Property,1988,"5,001 - 10,000",63.89,Panote Sirivadhanabhakdi,Singapore,Singapore,Professional Services
297,Novartis,1996,"100,001 - 500,000",63.88,Vasant Narasimhan,Switzerland,Basel,Drugs & Biotechnology
298,Global Payments,2000,"10,001 - 50,000",63.86,Cameron Bready,United States,Atlanta,"IT, Software and Services"
299,Cinemark Holdings,1984,"10,001 - 50,000",63.86,Sean Gamble,United States,Plano,Travel & Leisure
300,Royal Dutch Shell,2005,"100,001 - 500,000",63.86,Wael Sawan,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
301,Boston Scientific,1979,"10,001 - 50,000",63.85,Michael F. Mahoney,United States,Marlborough,Health Care Equipment & Services
302,IFF,1889,"10,001 - 50,000",63.85,Erik Fyrwald,United States,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
303,BAWAG Group,1883,"1,001 - 5,000",63.81,Anas Abuzaakouk,Austria,Vienna,Banking and Financial Services
304,Barclays,1896,"50,001 - 100,000",63.78,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
305,CommScope,1976,"10,001 - 50,000",63.71,Charles L. Treadway,United States,Claremont,"Telecommunications Services, Cable Supplier"
306,Zalando,2008,"10,001 - 50,000",63.69,Robert Gentz David Schröder,Germany,Berlin,"Clothing, Shoes, Sports Equipment"
307,Intuit,1983,"10,001 - 50,000",63.65,Sasan Goodarzi,United States,Mountain View,"IT, Software and Services"
308,BorgWarner,1880,"10,001 - 50,000",63.63,Frédéric Lissalde,United States,Auburn Hills,Automotive (Automotive and Suppliers)
309,HelloFresh,2011,"10,001 - 50,000",63.61,Dominik Richter,Germany,Berlin,"Food, Soft Beverages, Alcohol & Tobacco"
310,Keysight Technologies,2014,"10,001 - 50,000",63.61,Satish Dhanasekaran,United States,Santa Rosa,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
311,Carnival Corporation,1972,"100,001 - 500,000",63.6,Josh Weinstein,United States,Miami,Travel & Leisure
312,Sodexo,1966,"100,001 - 500,000",63.6,Sophie Bellon,France,Issy-les-Moulineaux,Business Services & Supplies
313,Netapp,1992,"10,001 - 50,000",63.53,George Kurian,United States,San Jose,"IT, Software and Services"
314,NCR Corp,1884,"10,001 - 50,000",63.52,David Wilkinson,United States,Atlanta,Banking and Financial Services
315,Arrow Electronics,1935,"10,001 - 50,000",63.51,Sean J. Kerins,United States,Centennial,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
316,Arkema,2004,"10,001 - 50,000",63.49,Thierry Le Hénaff,France,Colombes,"Construction, Oil & Gas Operations, Mining and Chemicals"
317,Bloomin' Brands,1987,"50,001 - 100,000",63.48,David Deno,United States,Tampa,Restaurants
318,Menarini Group,1886,"10,001 - 50,000",63.47,Elcin Barker Ergun,Italy,Florence,Drugs & Biotechnology
319,EF Education First,1965,"50,001 - 100,000",63.42,Edward Hult,Switzerland,Lucerne,Education
320,Parexel,1982,"10,001 - 50,000",63.28,Peyton Howell,United States,Durham,Drugs & Biotechnology
321,Aviva,2000,"10,001 - 50,000",63.2,Amanda Blanc,United Kingdom,London,Insurance
322,Aareal Bank,1923,"1,001 - 5,000",63.2,Christian Ricken,Germany,Wiesbaden,Banking and Financial Services
323,Absa Group,1991,"10,001 - 50,000",63.17,Arrie Rautenbach,South Africa,Johannesburg,Banking and Financial Services
324,Maximus,1975,"10,001 - 50,000",63.15,Bruce Caswell,United States,Reston,Professional Services
325,Tenaris,2001,"10,001 - 50,000",63.11,Paolo Rocca,Luxembourg,Luxembourg,"Engineering, Manufacturing"
326,Aegon,1844,"100,001 - 500,000",63.11,Lard Friese,Netherlands,South Holland,Insurance
327,Otto,1949,"10,001 - 50,000",63.07,Alexander Birken,Germany,Hamburg,Retail and Wholesale
328,Baywa,1923,"10,001 - 50,000",63.06,Marcus Pöllinger,Germany,Munich,"Construction, Oil & Gas Operations, Mining and Chemicals"
329,Automatic Data Processing,1949,"50,001 - 100,000",63.06,Maria Blanck,United States,Roseland,"IT, Software and Services"
330,Specsavers Optical Group,1984,"10,001 - 50,000",63.04,John Perkins,United Kingdom,Guernsey,Retail and Wholesale
331,KIA Motors,1944,"50,001 - 100,000",63.03,Ho-Sung Song,South Korea,Seoul,Automotive (Automotive and Suppliers)
332,Kbr,1998,"10,001 - 50,000",63.01,Stuart J. B. Bradie,United States,Houston,"IT, Software and Services"
333,Fraport,1924,"50,001 - 100,000",62.94,Stefan Schulte,Germany,Frankfurt am Main,Transportation and Logistics
334,Bechtle,1983,"10,001 - 50,000",62.91,Thomas Olemotz,Germany,Neckarsulm,"Construction, Oil & Gas Operations, Mining and Chemicals"
335,FedEx,1971,"500,001 - 1,000,000",62.89,Raj Subramaniam,United States,Memphis,Transportation and Logistics
336,Legrand,1860,"10,001 - 50,000",62.88,Benoît Coquart,France,Limoges,"Engineering, Manufacturing"
337,Autoliv,1953,"50,001 - 100,000",62.88,Mikael Bratt,Sweden,Stockholm,Automotive (Automotive and Suppliers)
338,Nestle,1866,"100,001 - 500,000",62.87,Mark Schneider,Switzerland,Vevey,"Food, Soft Beverages, Alcohol & Tobacco"
339,Panasonic,1918,"50,001 - 100,000",62.84,Masahiro Shinada,Japan,Osaka,"Engineering, Manufacturing"
340,UNIQA,1999,"10,001 - 50,000",62.83,Andreas Brandstetter,Austria,Vienna,Insurance
341,Merck & Co.,1891,"50,001 - 100,000",62.81,Robert M. Davis,United States,Rahway,Drugs & Biotechnology
342,Mediclinic International,1983,"10,001 - 50,000",62.67,Ronnie van der Merwe,South Africa,Stellenbosch,Healthcare & Social
343,Electrolux Group,1919,"50,001 - 100,000",62.65,Jonas Samuelson,Sweden,Stockholm,"Engineering, Manufacturing"
344,Concordia Financial Group,2016,"5,001 - 10,000",62.64,Tatsuya Kataoka,Japan,Tokyo,Banking and Financial Services
345,BearingPoint,1997,"5,001 - 10,000",62.62,Kiumars Hamidian,Netherlands,Amsterdam,Professional Services
346,Egger,1961,"10,001 - 50,000",62.61,Thomas Leissing,Austria,St. Johann in Tirol,"Engineering, Manufacturing"
347,Concentrix,1983,"100,001 - 500,000",62.59,Chris Caldwell,United States,Newark,Business Services & Supplies
348,Fast Retailing,1963,"50,001 - 100,000",62.58,Tadashi Yanai,Japan,Yamaguchi,Retail and Wholesale
349,Anywhere,2003,"5,001 - 10,000",62.54,Ryan M. Scneider,United States,Madison,Business Services & Supplies
350,SHI International Corp.,1989,"5,001 - 10,000",62.52,Thai Lee,United States,Somerset,"IT, Software and Services"
351,dm-Drogerie Markt,1973,"50,001 - 100,000",62.46,Christoph Werner,Germany,Karlsruhe,Retail and Wholesale
352,Valeo,1980,"100,001 - 500,000",62.45,Christophe Périllat,France,Paris,Automotive (Automotive and Suppliers)
353,Stellantis,2021,"100,001 - 500,000",62.42,Carlos Tavares,Netherlands,Hoofddorp,Automotive (Automotive and Suppliers)
354,Energie AG Oberoesterreich,1892,"5,001 - 10,000",62.38,Leonhard Schitter,Austria,Linz,Utilities
355,KLA,1997,"10,001 - 50,000",62.24,Rick Wallace,United States,Milpitas,"IT, Software and Services"
356,Airbus,1970,"100,001 - 500,000",62.17,Guillaume Faury,Netherlands,Leiden,Aerospace & Defense
357,Vestas Wind Systems,1945,"10,001 - 50,000",62.16,Henrik Andersen,Denmark,Aarhus,"Engineering, Manufacturing"
358,Clariant,1995,"10,001 - 50,000",62.1,Conrad Keijzer,Switzerland,Muttenz,"Construction, Oil & Gas Operations, Mining and Chemicals"
359,Ericsson,1876,"50,001 - 100,000",62.09,Börje Ekholm,Sweden,Stockholm,"Telecommunications Services, Cable Supplier"
360,CBRE,1906,"100,001 - 500,000",62.07,Leslie Wininger,United States,Dallas,Professional Services
361,Carlsberg,1847,"10,001 - 50,000",62.06,Jacob Aarup-Andersen,Denmark,Copenhagen,"Food, Soft Beverages, Alcohol & Tobacco"
362,RE/MAX,1973,"501 - 1,000",62.03,ERIK CARLSON,United States,Denver,Business Services & Supplies
363,Cargill,1865,"100,001 - 500,000",62.01,Bracken P. Sikes,United States,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
364,ByteDance,2012,"100,001 - 500,000",61.99,Liang Rubo,China,Beijing,"IT, Software and Services"
365,Edizione,1981,"50,001 - 100,000",61.98,Alessandro Benetton,Italy,Treviso,Retail and Wholesale
366,TJX Companies,1987,"100,001 - 500,000",61.98,Ernie Herrman,United States,Framingham,Retail and Wholesale
367,Raiffeisen Bank International,2010,"10,001 - 50,000",61.88,Johann Strobl,Austria,Vienna,Banking and Financial Services
368,Covea,1999,"10,001 - 50,000",61.87,Georges de Macedo,France,Paris,Insurance
369,Nucor,1955,"10,001 - 50,000",61.86,Leon Topalian,United States,Charlotte,"Construction, Oil & Gas Operations, Mining and Chemicals"
370,Magna International,1957,"100,001 - 500,000",61.86,Seetarama Kotagiri,Canada,Aurora,Automotive (Automotive and Suppliers)
371,Mahle Group,1920,"50,001 - 100,000",61.84,Arnd Franz,Germany,Stuttgart,Automotive (Automotive and Suppliers)
372,LG,1958,"10,001 - 50,000",61.82,William Cho,South Korea,Seoul,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
373,Dupont de Nemours,2017,"10,001 - 50,000",61.74,Lori Koch,United States,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
374,Standard Chartered,1969,"50,001 - 100,000",61.69,Bill Winters,United Kingdom,London,Banking and Financial Services
375,International Airlines Group,2011,"50,001 - 100,000",61.68,Luis Gallego,United Kingdom,London,Transportation and Logistics
376,Abbvie,2013,"10,001 - 50,000",61.68,Robert Michael,United States,North Chicago,Drugs & Biotechnology
377,Daimler,1998,"100,001 - 500,000",61.67,Ola Kaellenius,Germany,Stuttgart,Automotive (Automotive and Suppliers)
378,LEONI,1917,"50,001 - 100,000",61.67,Klaus Rinnerberger,Germany,Nuremberg,Automotive (Automotive and Suppliers)
379,AAK,2005,"1,001 - 5,000",61.65,Johan Westman,Sweden,Malmö,"Food, Soft Beverages, Alcohol & Tobacco"
380,Thermo Fisher Scientific,1956,"100,001 - 500,000",61.59,Marc N. Casper,United States,Waltham,Health Care Equipment & Services
381,J. M. Smucker Company,1897,"5,001 - 10,000",61.52,Mark Smucker,United States,Orrville,"Food, Soft Beverages, Alcohol & Tobacco"
382,Jysk,1979,"10,001 - 50,000",61.52,Rami Jensen,Denmark,Aarhus,Retail and Wholesale
383,Cooper Standard Automotiv,1936,"10,001 - 50,000",61.46,Jeffrey S. Edwards,United States,Novi,Automotive (Automotive and Suppliers)
384,Belron,1878,"10,001 - 50,000",61.44,Francis Deprez,Belgium,Brussels,Automotive (Automotive and Suppliers)
385,Eli Lilly,1876,"10,001 - 50,000",61.44,David A. Ricks,United States,Indianapolis,Drugs & Biotechnology
386,Xerox,1906,"10,001 - 50,000",61.41,Steve Bandrowczak,United States,Norwalk,Business Services & Supplies
387,Frasers Group,1982,"10,001 - 50,000",61.29,Michael Murray,United Kingdom,Mansfield,Retail and Wholesale
388,Omron,1933,"10,001 - 50,000",61.26,Junta Tsujinaga,Japan,Kyoto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
389,Midea Group Company,1968,"100,001 - 500,000",61.25,Hongbo Fang,China,Guandong,"Engineering, Manufacturing"
390,Air Liquide,1902,"50,001 - 100,000",61.2,François Jackow,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
391,ArianeGroup,2015,"5,001 - 10,000",61.2,Martin Sion,France,Paris,Aerospace & Defense
392,Robert Half International,1948,"10,001 - 50,000",61.17,M. Keith Waddell,United States,Menlo Park,Business Services & Supplies
393,Bank of America,1998,"100,001 - 500,000",61.13,Brian Moynihan,United States,New York,Banking and Financial Services
394,Viatris,1961,"10,001 - 50,000",61.06,Scott A. Smith,United States,Canonsburg,Drugs & Biotechnology
395,CCL Industries,1951,"10,001 - 50,000",61.06,Geoffrey Martin,Canada,Toronto,"Engineering, Manufacturing"
396,TD Synnex,1980,"10,001 - 50,000",61.02,Rich Hume,United States,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
397,Grupo Saica,1943,"5,001 - 10,000",60.99,Susana Alejandro,Spain,Zaragoza,"Engineering, Manufacturing"
398,Cadence Design Systems,1988,"10,001 - 50,000",60.96,Anirudh Devgan,United States,San Jose,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
399,Bank of Ireland,1783,"10,001 - 50,000",60.96,Myles O’Grady,Ireland,Dublin,Banking and Financial Services
400,Fraunhofer Society,1949,"10,001 - 50,000",60.95,Holger Hanselka,Germany,Munich,Healthcare & Social
301,Boston Scientific,1979,"10,001 - 50,000",63.85,Michael F. Mahoney,United States,Marlborough,Health Care Equipment & Services
302,IFF,1889,"10,001 - 50,000",63.85,Erik Fyrwald,United States,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
303,BAWAG Group,1883,"1,001 - 5,000",63.81,Anas Abuzaakouk,Austria,Vienna,Banking and Financial Services
304,Barclays,1896,"50,001 - 100,000",63.78,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
305,CommScope,1976,"10,001 - 50,000",63.71,Charles L. Treadway,United States,Claremont,"Telecommunications Services, Cable Supplier"
306,Zalando,2008,"10,001 - 50,000",63.69,Robert Gentz David Schröder,Germany,Berlin,"Clothing, Shoes, Sports Equipment"
307,Intuit,1983,"10,001 - 50,000",63.65,Sasan Goodarzi,United States,Mountain View,"IT, Software and Services"
308,BorgWarner,1880,"10,001 - 50,000",63.63,Frédéric Lissalde,United States,Auburn Hills,Automotive (Automotive and Suppliers)
309,HelloFresh,2011,"10,001 - 50,000",63.61,Dominik Richter,Germany,Berlin,"Food, Soft Beverages, Alcohol & Tobacco"
310,Keysight Technologies,2014,"10,001 - 50,000",63.61,Satish Dhanasekaran,United States,Santa Rosa,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
311,Carnival Corporation,1972,"100,001 - 500,000",63.6,Josh Weinstein,United States,Miami,Travel & Leisure
312,Sodexo,1966,"100,001 - 500,000",63.6,Sophie Bellon,France,Issy-les-Moulineaux,Business Services & Supplies
313,Netapp,1992,"10,001 - 50,000",63.53,George Kurian,United States,San Jose,"IT, Software and Services"
314,NCR Corp,1884,"10,001 - 50,000",63.52,David Wilkinson,United States,Atlanta,Banking and Financial Services
315,Arrow Electronics,1935,"10,001 - 50,000",63.51,Sean J. Kerins,United States,Centennial,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
316,Arkema,2004,"10,001 - 50,000",63.49,Thierry Le Hénaff,France,Colombes,"Construction, Oil & Gas Operations, Mining and Chemicals"
317,Bloomin' Brands,1987,"50,001 - 100,000",63.48,David Deno,United States,Tampa,Restaurants
318,Menarini Group,1886,"10,001 - 50,000",63.47,Elcin Barker Ergun,Italy,Florence,Drugs & Biotechnology
319,EF Education First,1965,"50,001 - 100,000",63.42,Edward Hult,Switzerland,Lucerne,Education
320,Parexel,1982,"10,001 - 50,000",63.28,Peyton Howell,United States,Durham,Drugs & Biotechnology
321,Aviva,2000,"10,001 - 50,000",63.2,Amanda Blanc,United Kingdom,London,Insurance
322,Aareal Bank,1923,"1,001 - 5,000",63.2,Christian Ricken,Germany,Wiesbaden,Banking and Financial Services
323,Absa Group,1991,"10,001 - 50,000",63.17,Arrie Rautenbach,South Africa,Johannesburg,Banking and Financial Services
324,Maximus,1975,"10,001 - 50,000",63.15,Bruce Caswell,United States,Reston,Professional Services
325,Tenaris,2001,"10,001 - 50,000",63.11,Paolo Rocca,Luxembourg,Luxembourg,"Engineering, Manufacturing"
326,Aegon,1844,"100,001 - 500,000",63.11,Lard Friese,Netherlands,South Holland,Insurance
327,Otto,1949,"10,001 - 50,000",63.07,Alexander Birken,Germany,Hamburg,Retail and Wholesale
328,Baywa,1923,"10,001 - 50,000",63.06,Marcus Pöllinger,Germany,Munich,"Construction, Oil & Gas Operations, Mining and Chemicals"
329,Automatic Data Processing,1949,"50,001 - 100,000",63.06,Maria Blanck,United States,Roseland,"IT, Software and Services"
330,Specsavers Optical Group,1984,"10,001 - 50,000",63.04,John Perkins,United Kingdom,Guernsey,Retail and Wholesale
331,KIA Motors,1944,"50,001 - 100,000",63.03,Ho-Sung Song,South Korea,Seoul,Automotive (Automotive and Suppliers)
332,Kbr,1998,"10,001 - 50,000",63.01,Stuart J. B. Bradie,United States,Houston,"IT, Software and Services"
333,Fraport,1924,"50,001 - 100,000",62.94,Stefan Schulte,Germany,Frankfurt am Main,Transportation and Logistics
334,Bechtle,1983,"10,001 - 50,000",62.91,Thomas Olemotz,Germany,Neckarsulm,"Construction, Oil & Gas Operations, Mining and Chemicals"
335,FedEx,1971,"500,001 - 1,000,000",62.89,Raj Subramaniam,United States,Memphis,Transportation and Logistics
336,Legrand,1860,"10,001 - 50,000",62.88,Benoît Coquart,France,Limoges,"Engineering, Manufacturing"
337,Autoliv,1953,"50,001 - 100,000",62.88,Mikael Bratt,Sweden,Stockholm,Automotive (Automotive and Suppliers)
338,Nestle,1866,"100,001 - 500,000",62.87,Mark Schneider,Switzerland,Vevey,"Food, Soft Beverages, Alcohol & Tobacco"
339,Panasonic,1918,"50,001 - 100,000",62.84,Masahiro Shinada,Japan,Osaka,"Engineering, Manufacturing"
340,UNIQA,1999,"10,001 - 50,000",62.83,Andreas Brandstetter,Austria,Vienna,Insurance
341,Merck & Co.,1891,"50,001 - 100,000",62.81,Robert M. Davis,United States,Rahway,Drugs & Biotechnology
342,Mediclinic International,1983,"10,001 - 50,000",62.67,Ronnie van der Merwe,South Africa,Stellenbosch,Healthcare & Social
343,Electrolux Group,1919,"50,001 - 100,000",62.65,Jonas Samuelson,Sweden,Stockholm,"Engineering, Manufacturing"
344,Concordia Financial Group,2016,"5,001 - 10,000",62.64,Tatsuya Kataoka,Japan,Tokyo,Banking and Financial Services
345,BearingPoint,1997,"5,001 - 10,000",62.62,Kiumars Hamidian,Netherlands,Amsterdam,Professional Services
346,Egger,1961,"10,001 - 50,000",62.61,Thomas Leissing,Austria,St. Johann in Tirol,"Engineering, Manufacturing"
347,Concentrix,1983,"100,001 - 500,000",62.59,Chris Caldwell,United States,Newark,Business Services & Supplies
348,Fast Retailing,1963,"50,001 - 100,000",62.58,Tadashi Yanai,Japan,Yamaguchi,Retail and Wholesale
349,Anywhere,2003,"5,001 - 10,000",62.54,Ryan M. Scneider,United States,Madison,Business Services & Supplies
350,SHI International Corp.,1989,"5,001 - 10,000",62.52,Thai Lee,United States,Somerset,"IT, Software and Services"
351,dm-Drogerie Markt,1973,"50,001 - 100,000",62.46,Christoph Werner,Germany,Karlsruhe,Retail and Wholesale
352,Valeo,1980,"100,001 - 500,000",62.45,Christophe Périllat,France,Paris,Automotive (Automotive and Suppliers)
353,Stellantis,2021,"100,001 - 500,000",62.42,Carlos Tavares,Netherlands,Hoofddorp,Automotive (Automotive and Suppliers)
354,Energie AG Oberoesterreich,1892,"5,001 - 10,000",62.38,Leonhard Schitter,Austria,Linz,Utilities
355,KLA,1997,"10,001 - 50,000",62.24,Rick Wallace,United States,Milpitas,"IT, Software and Services"
356,Airbus,1970,"100,001 - 500,000",62.17,Guillaume Faury,Netherlands,Leiden,Aerospace & Defense
357,Vestas Wind Systems,1945,"10,001 - 50,000",62.16,Henrik Andersen,Denmark,Aarhus,"Engineering, Manufacturing"
358,Clariant,1995,"10,001 - 50,000",62.1,Conrad Keijzer,Switzerland,Muttenz,"Construction, Oil & Gas Operations, Mining and Chemicals"
359,Ericsson,1876,"50,001 - 100,000",62.09,Börje Ekholm,Sweden,Stockholm,"Telecommunications Services, Cable Supplier"
360,CBRE,1906,"100,001 - 500,000",62.07,Leslie Wininger,United States,Dallas,Professional Services
