rank,company,founded,employees,score,ceo,state,hq,industry
245,ADAC Automotive,1975,>1000,83.54,Jim Teets,Michigan,Grand Rapids,Automotive (Automotive and Suppliers)
246,Nebraska Furniture Mart,1937,>1000,83.53,Irv Blumkin,Nebraska,Omaha,Retail and Wholesale
247,Delta Galil Industries,1975,>10000,83.52,Isaac Dabah,New York,New York,"Clothing, Shoes, Sports Equipment"
248,Milliken & Company,1865,"5,001 - 10,000",83.48,"Halsey M. Cook, Jr.",South Carolina,Spartanburg,"Engineering, Manufacturing"
249,Mercury Insurance,1962,"1,001 - 5,000",83.45,Gabriel Tirador,California,Los Angeles,Insurance
250,Ivanti,1985,"1,001 - 5,000",83.44,Jeff Abbott,Utah,South Jordan,IT Software & Services
251,Ryerson,1842,"1,001 - 5,000",83.44,Edward J. Lehner,Illinois,Chicago,"Engineering, Manufacturing"
252,Lunds & Byerlys,1997,"1,001 - 5,000",83.38,Russell T. Lund III,Minnesota,Minneapolis,Retail and Wholesale
253,MSA - The Safety Company,1914,"1,001 - 5,000",83.26,Nish J. Vartanian,Pennsylvania,Cranberry Township,"Engineering, Manufacturing"
254,Boar’s Head,1905,>1000,83.19,Robert Martin,New York,New York,"Food, Soft Beverages, Alcohol & Tobacco"
255,HNTB,1914,>1000,83.19,Rob Slimp,Missouri,Kansas City,Professional Services
256,Exeter Finance,2006,>1000,83.18,Jason Grubb,Texas,Irving,Banking and Financial Services
257,FICO,1956,"1,001 - 5,000",83.14,William J. Lansing,California,San Jose,IT Software & Services
258,Maritz,1894,>1000,83.13,David Peckinpaugh,Missouri,Fenton,Business Services & Supplies
259,Nintendo,1889,"1,001 - 5,000",83.13,Doug Bowser,Washington,Redmond,IT Software & Services
260,InfoCision,1982,>1000,83.04,Sean Yalamanchi,Ohio,Akron,Business Services & Supplies
261,American Savings Bank Hawaii,1925,"1,001 - 5,000",82.98,Ann Teranishi,Hawaii,Honolulu,Banking and Financial Services
262,Encore Capital Group,1953,"1,001 - 5,000",82.89,Ashish Masih,California,San Diego,Banking and Financial Services
263,Tory Burch,2004,>1000,82.86,Pierre-Yeves Roussel,New York,New York,"Clothing, Shoes, Sports Equipment"
264,Protective Life,1907,"1,001 - 5,000",82.7,Richard J. Bielen,Alabama,Birmingham,Insurance
265,Integra Connect,2015,"1,001 - 5,000",82.69,Charles Saunders,Florida,West Palm Beach,IT Software & Services
266,Bosselman Enterprises,1948,>1000,82.64,Charlie Bosselmann,Nebraska,Grand Island,Retail and Wholesale
267,Associated Wholesale Grocers,1924,>1000,82.58,David Smith,Kansas,Kansas City,Retail and Wholesale
268,Cafe Rio Mexican Grill,1997,>1000,82.58,Steve Vaughan,Utah,Salt Lake City,Restaurants
269,Alamo Drafthouse Cinema,1997,"1,001 - 5,000",82.55,Michael Kustermann,Texas,Austin,Travel & Leisure
270,Gentex Corporation,1974,"1,001 - 5,000",82.39,Steve Downing,Michigan,Zeeland,Automotive (Automotive and Suppliers)
271,"Winnebago County, WI",1848,>1000,82.38,Patrick J. Thompson,Wisconsin,Oshkosh,Government Services
272,CPC Logistics,1973,>1000,82.38,Butch Wallis,Missouri,Chesterfield,Transportation and Logistics
273,Mallinckrodt Pharmaceuticals,1867,"1,001 - 5,000",82.35,Sigurdur Olafsson,England,Staines-Upon-Thames,Drugs & Biotechnology
274,Boardwalk Pipeline Partners,2005,"1,001 - 5,000",82.28,Stanley Horton,Texas,Houston,"Construction, Chemicals, Raw Materials"
275,Old National Bank,1834,"1,001 - 5,000",82.24,Chady M. AlAhmar,Indiana,Evansville,Banking and Financial Services
276,GAF Materials,1886,"1,001 - 5,000",82.23,John Altmeyer,New Jersey,Parsippany-Troy Hills,"Engineering, Manufacturing"
277,AAA Cooper Transportation,1955,>1000,82.16,Reid Dove,Alabama,Dothan,Transportation and Logistics
278,Blue Cross and Blue Shield of Kansas City,1938,>1000,82.12,Erin Stucky,Missouri,Kansas City,Insurance
279,Badcock,1904,>1000,82.08,Brian Kahn,Florida,Mulberry,Retail and Wholesale
280,TMC Transportation,1972,>1000,82.08,Harrold W. Annett,Iowa,Des Moines,Transportation and Logistics
281,Jostens,1897,>1000,82.07,Michael Burgess,Minnesota,Minneapolis,Packaged Goods
282,Genesys,1990,"5,001 - 10,000",82.07,Tony Bates,California,Daly City,IT Software & Services
283,National Archives and Records Administration,1934,>1000,82.01,Debra Wall,Maryland,College Park,Government Services
284,Robert W. Baird,1919,"1,001 - 5,000",82.01,Steve Booth,Wisconsin,Milwaukee,Banking and Financial Services
285,Steve Madden,1990,"1,001 - 5,000",82,Edward Rosenfed,New York,Long Island City,Retail and Wholesale
286,Morgan & Morgan,1988,>1000,81.98,John Morgan,Florida,Orlando,Professional Services
287,Woodhouse Auto Family,1975,>1000,81.97,Lance Pittak,Nebraska,Omaha,Automotive (Automotive and Suppliers)
288,Zebra,1969,"10,001 - 50,000",81.94,Anders Gustafsson,Illinois,Lincolnshire,"Semiconductors, Electronics, Electrical Engineering"
289,New York State Insurance Fund (NYSIF),1914,>1000,81.93,Gaurav Vasisht,New York,Albany,Insurance
290,Cadence,1988,"5,001 - 10,000",81.9,Anirudh Devgan,California,San Jose,IT Software & Services
291,Border States Industries,1952,"1,001 - 5,000",81.89,David White,North Dakota,Fargo,Retail and Wholesale
292,Sentry Insurance,1904,"1,001 - 5,000",81.88,Pete McPartland,Wisconsin,Stevens Point,Insurance
293,Electronic Arts,1982,"1,001 - 5,000",81.85,Andrew Wilson,California,Redwood City,Media & Advertising
294,"Pinellas County, FL",1911,"1,001 - 5,000",81.85,Barry A. Burton,Florida,Clearwater,Government Services
295,United Refining Company,1902,"1,001 - 5,000",81.82,John A. Catsimatidis,Pennsylvania,Warren,"Construction, Chemicals, Raw Materials"
296,Triumph Foods,2006,"1,001 - 5,000",81.7,Matt England,Missouri,St. Joseph,"Food, Soft Beverages, Alcohol & Tobacco"
297,CSC ServiceWorks,2013,"1,001 - 5,000",81.7,Mark Hjelle,New York,Melville,Utilities
298,Apex Systems,1995,>1000,81.66,Sean Casey,Virginia,Glen Allen,Business Services & Supplies
299,LHH Recruitment Solutions,1997,"5,001 - 10,000",81.66,Gaëlle de la Fosse,Florida,Jacksonville,Professional Services
300,Jacksons Food Stores,1975,"1,001 - 5,000",81.65,John D. Jackson,Idaho,Meridian,Retail and Wholesale
301,ACTIVE Network,1999,>1000,81.6,Dana Jones,Texas,Dallas,IT Software & Services
302,Bio-Techne,1981,"1,001 - 5,000",81.6,Charles R. Kummeth,Minnesota,Minneapolis,Drugs & Biotechnology
303,First National Bank Texas,1901,"1,001 - 5,000",81.58,William P. Stafford II,Texas,Killeen,Banking and Financial Services
304,Wake County Government,1771,"1,001 - 5,000",81.55,David Ellis,North Carolina,Raleigh,Government Services
305,DriveTime,2002,"1,001 - 5,000",81.53,Scott Worthington,Arizona,Tempe,Automotive (Automotive and Suppliers)
306,Take-Two Interactive Software,1993,"1,001 - 5,000",81.52,Strauss Zelnick,New York,New York,Media & Advertising
307,Admiral Security Services,2004,>1000,81.51,Mohamed Ahmed,California,Concord,Business Services & Supplies
308,Royal Farms,1959,>1000,81.46,John Kemp,Maryland,Baltimore,Retail and Wholesale
309,Regional Transportation District,1969,>1000,81.42,Debra Johnson,Colorado,Denver–Aurora,Transportation and Logistics
310,Global Credit Union,1948,>1000,81.42,Geoff Lundfelt,Alaska,Anchorage,Banking and Financial Services
311,American Crystal Sugar,1899,"1,001 - 5,000",81.4,Tom Astrup,Minnesota,Moorhead,"Food, Soft Beverages, Alcohol & Tobacco"
312,McCain Foods USA,1957,"10,001 - 50,000",81.31,Max Koeune,Ontario,Toronto,"Food, Soft Beverages, Alcohol & Tobacco"
313,American Tire Distributors,1935,"1,001 - 5,000",81.3,Stuart Schuette,North Carolina,Huntersville,Retail and Wholesale
314,Apple Leisure Group,1969,>10000,81.26,Mark S. Hoplamazian,Pennsylvania,Newtown Square,Travel & Leisure
315,Harmons,1932,"1,001 - 5,000",81.12,Mark Jensen,Utah,West Valley,Retail and Wholesale
316,Canon U.S.A.,1937,>1000,81.1,Kazuto Ogawa,New York,Melville,"Semiconductors, Electronics, Electrical Engineering"
317,LG Electronics,1958,"50,001 - 100,000",81.08,Kwang Mo Koo,New Jersey,Englewood Cliffs,"Semiconductors, Electronics, Electrical Engineering"
318,"Prince William County, VA",1731,"1,001 - 5,000",81.01,Christopher Shorter,Virginia,Manassas,Government Services
319,Ameris Bank,1971,"1,001 - 5,000",81.01,H. Palmer Proctor Jr.,Georgia,Atlanta,Banking and Financial Services
320,BCD Travel,2006,"10,001 - 50,000",81,Stephan Baars,Georgia,Atlanta,Business Services & Supplies
321,Seagate Technology,1979,"10,001 - 50,000",80.94,Dave Mosley,California,Cupertino,"Semiconductors, Electronics, Electrical Engineering"
322,Evonik Industries,1968,"10,001 - 50,000",80.91,Christian Kullmann,North Rhine-Westphalia,Essen,"Construction, Chemicals, Raw Materials"
323,Austal USA,1988,"1,001 - 5,000",80.87,Paddy Gregg,Alabama,Mobile,Aerospace & Defense
324,American City Business Journals,1982,"1,001 - 5,000",80.81,Mike Olivieri,New York,Charlotte,Media & Advertising
325,Executive Management Services,1989,"1,001 - 5,000",80.81,David A. Bego,Indiana,Greenfield,Business Services & Supplies
326,Krispy Kreme Doughnuts,1937,>1000,80.72,Michael J. Trattersfield,North Carolina,Winston-Salem,Restaurants
327,City of Tacoma,1872,"1,001 - 5,000",80.71,Victoria Woodards,Washington,Tacoma,Government Services
328,City of Mobile,1702,>1000,80.69,Sandy Stimpson,Alabama,Mobile,Government Services
329,W.R. Grace,1854,"1,001 - 5,000",80.68,Hudson La Force,Maryland,Columbia,"Construction, Chemicals, Raw Materials"
330,Brighthouse Financial,2017,"1,001 - 5,000",80.63,Eric T. Steigerwalt,North Carolina,Charlotte,Insurance
331,BECU,1935,>1000,80.62,J Benson Porter,Washington,Tukwila,Banking and Financial Services
332,ABC Technologies,1974,"5,001 - 10,000",80.6,Todd Sheppelmann,Ontario,Toronto,Automotive (Automotive and Suppliers)
333,Bi-Mart,1955,"1,001 - 5,000",80.54,Rich Truett,Oregon,Eugene,Retail and Wholesale
334,Granite Telecommunications,2002,>1000,80.52,Rob Hale,Massachusetts,Quincy,"Telecommunications Services, Cable Supplier"
335,Beltone,1940,>1000,80.48,David Molella,Illinois,Chicago,Health Care Equipment & Services
336,Latham & Watkins,1934,"1,001 - 5,000",80.44,Rich Trobman,New York,New York,Professional Services
337,1-800-FLOWERS.COM,1982,"1,001 - 5,000",80.4,Christopher G. McCann,New York,Carle Place,Retail and Wholesale
338,"Opko Health, Inc.",2007,"1,001 - 5,000",80.33,Phillip Frost,Florida,Miami,Health Care Equipment & Services
339,Challenge Manufacturing Company,1981,"1,001 - 5,000",80.26,Joel Scheffler,Michigan,Walker,"Engineering, Manufacturing"
340,Northwest Bank (PA),1896,"1,001 - 5,000",80.18,Louis J. Torchio,Pennsylvania,Warren,Banking and Financial Services
341,4M Building Solutions,1978,"1,001 - 5,000",80.15,Tim Murch,Missouri,St. Louis,Professional Services
342,Arup,1946,"1,001 - 5,000",80.05,Alan Belfield,England,London,Professional Services
343,Allen Tate Companies,1957,>1000,80.04,Pat Riley,North Carolina,Charlotte,Business Services & Supplies
344,American Tower,1995,"1,001 - 5,000",79.91,Tom Bartlett,Massachusetts,Boston,"Telecommunications Services, Cable Supplier"
345,Avison Young,1978,"1,001 - 5,000",79.91,Harry Klaff,Ontario,Toronto,Business Services & Supplies
346,ACE Cash Express,1968,>1000,79.88,Jay Shipowitz,Texas,Irving,Banking and Financial Services
347,TechStyle Fashion Group,2010,>1000,79.87,Don Ressler Adam Goldenberg,California,El Segundo,"Clothing, Shoes, Sports Equipment"
348,Discount Drug Mart,1969,"1,001 - 5,000",79.82,Donald Boodjeh,Ohio,Medina,Retail and Wholesale
349,Aflac,1955,"1,001 - 5,000",79.78,Daniel P. Amos,Georgia,Columbus,Insurance
350,CoBank,1989,"1,001 - 5,000",79.77,Kevin G. Riel,Colorado,Greenwood Village,Banking and Financial Services
351,Allied Solutions,1987,>1000,79.72,Pete Hilger,Indiana,Carmel,Insurance
352,Development Dimensions International (DDI),1970,>1000,79.65,Tacy Byham,Pennsylvania,Bridgeville,Professional Services
353,AMC Networks,1980,"1,001 - 5,000",79.63,Christina Spade,New York,New York,Media & Advertising
354,The Paper Store,1964,>1000,79.59,Tom Anderson,Massachusetts,Acton,Retail and Wholesale
355,ABB Optical Group,1989,>1000,79.55,Thomas Burke,Florida,Coral Springs,Health Care Equipment & Services
356,Kaiser Aluminum,1946,"1,001 - 5,000",79.5,Keith A. Harvey,Michigan,Kalamazoo,"Construction, Chemicals, Raw Materials"
357,HireRight,1997,"1,001 - 5,000",79.42,Guy Abramo,California,Irvine,Business Services & Supplies
358,Fellowes Brands,1917,>1000,79.26,John Fellowes,Illinois,Itasca,Business Services & Supplies
359,Lindsay,1955,"1,001 - 5,000",79.23,Randy Wood,Nebraska,Omaha,"Engineering, Manufacturing"
360,Trustmark,1889,"1,001 - 5,000",79.19,Augustus L. Collins,Mississippi,Jackson,Banking and Financial Services
361,Cognosante,2008,>1000,79.15,Michele Kang,Virginia,Falls Church,IT Software & Services
362,Shelter Insurance,1946,"1,001 - 5,000",79.14,Randa Rawlins,Missouri,Columbia,Insurance
363,American National Insurance,1905,"1,001 - 5,000",79.13,James Edward Pozzi,Texas,Galveston,Insurance
364,CSAA Insurance Group,1914,"1,001 - 5,000",79.12,Thomas M. Troy,California,Walnut Creek,Insurance
365,"Anoka County, MN",1857,"1,001 - 5,000",79.06,Rhonda Sivarajah,Minnesota,Anoka,Government Services
366,Oscar Health,2012,"1,001 - 5,000",79.05,Mario Schlosser,New York,New York City,Insurance
367,Columbia Bank,1993,"1,001 - 5,000",79,Clint Stein,Washington,Tacoma,Banking and Financial Services
368,Dassault Systèmes,1981,"10,001 - 50,000",78.95,Bernard Charlès,Île-de-France,Vélizy-Villacoublay,IT Software & Services
369,City of Knoxville,1815,>1000,78.95,Indya Kincannon,Tennessee,Knoxville,Government Services
370,Q2ebanking (Q2),2004,"1,001 - 5,000",78.94,Matt Flake,Texas,Austin,Banking and Financial Services
371,CannonDesign,1945,>1000,78.83,Brad Lukanic,New York,New York,Business Services & Supplies
372,Kleinfelder,1961,"1,001 - 5,000",78.78,Louis Armstrong,California,San Diego,Professional Services
373,Agero,1972,>1000,78.73,Dave Ferrik,Massachusetts,Medford,IT Software & Services
374,Reser's Fine Foods,1950,"1,001 - 5,000",78.72,Mark Reser,Oregon,Beaverton,"Food, Soft Beverages, Alcohol & Tobacco"
375,Boise Cascade,1957,"5,001 - 10,000",78.69,Nate Jorgensen,Idaho,Boise,"Engineering, Manufacturing"
376,United States Government Accountability Office,1921,"1,001 - 5,000",78.67,Gene L. Dodaro,District of Columbia,Washington,Government Services
377,Oceaneering International,1969,"1,001 - 5,000",78.62,Roderick Larson,Texas,Huston,"Construction, Chemicals, Raw Materials"
378,Tijuana Flats Tex-Mex,1995,>1000,78.55,Joe Christina,Florida,Maitland,Restaurants
379,City of Tucson,1877,>1000,78.42,Regina Romero,Arizona,Tucson,Government Services
380,Marten Transport,1946,"1,001 - 5,000",78.36,Timothy M. Kohl,Wisconsin,Mondovi,Transportation and Logistics
381,WPS Health Solutions,1946,>1000,78.34,Mike Hamerlik,Wisconsin,Madison,Insurance
382,Texas Farm Bureau Insurance,1950,"1,001 - 5,000",78.19,Russell Boening,Texas,Waco,Insurance
383,ACCO Engineered Systems,1934,"1,001 - 5,000",78.19,Jeff Marrs,California,Pasadena,"Construction, Chemicals, Raw Materials"
384,DocuSign,2003,"1,001 - 5,000",78.12,Dan Springer,California,San Francisco,IT Software & Services
385,The Nutrition Group,1975,"1,001 - 5,000",78.06,Ed Caswell,Pennsylvania,Irwin,Business Services & Supplies
386,Alltech,1980,"5,001 - 10,000",77.97,Mark Lyons,Kentucky,Lexington,"Food, Soft Beverages, Alcohol & Tobacco"
387,Guess,1981,"1,001 - 5,000",77.95,Carlos Alberini,California,Los Angeles,"Clothing, Shoes, Sports Equipment"
388,Carter Machinery,1952,"1,001 - 5,000",77.92,Drew Parker,Virginia,Salem,Retail and Wholesale
389,Fantastic Sams,1974,>1000,77.91,Kathie Lee,Massachusetts,Beverly,Travel & Leisure
390,Dropbox,2007,"1,001 - 5,000",77.89,Drew Houston,California,San Francisco,IT Software & Services
391,NextGen Healthcare,1974,"1,001 - 5,000",77.84,David Sides,Georgia,Remote,Health Care Equipment & Services
392,Educational Testing Service,1947,>1000,77.84,Amit Sevak,New Jersey,Princeton,Business Services & Supplies
393,Albemarle,1994,"1,001 - 5,000",77.8,Kent Masters,North Carolina,Charlotte,"Construction, Chemicals, Raw Materials"
394,L.L. Bean,1912,>1000,77.75,Stephen Smith,Maine,Freeport,"Clothing, Shoes, Sports Equipment"
395,Philadelphia Insurance Companies,1980,"1,001 - 5,000",77.74,John W. Glomb Jr.,Pennsylvania,Bala Cynwyd,Insurance
396,Primerica,1977,"1,001 - 5,000",77.62,Glenn J. Williams,Georgia,Duluth,Insurance
397,Aggreko,1962,"5,001 - 10,000",77.61,Chris Weston,Texas,Houston,Business Services & Supplies
398,"Larimer County, CO",1861,>1000,77.61,Lorenda Volker,Colorado,Fort Collins,Government Services
399,Port of Seattle,1911,>1000,77.53,Stephen P. Metruck,Washington,Seattle,Government Services
400,Percepta,2000,"1,001 - 5,000",77.53,Karen Gurganious,Michigan,Dearborn,Business Services & Supplies
301,ACTIVE Network,1999,>1000,81.6,Dana Jones,Texas,Dallas,IT Software & Services
302,Bio-Techne,1981,"1,001 - 5,000",81.6,Charles R. Kummeth,Minnesota,Minneapolis,Drugs & Biotechnology
303,First National Bank Texas,1901,"1,001 - 5,000",81.58,William P. Stafford II,Texas,Killeen,Banking and Financial Services
304,Wake County Government,1771,"1,001 - 5,000",81.55,David Ellis,North Carolina,Raleigh,Government Services
305,DriveTime,2002,"1,001 - 5,000",81.53,Scott Worthington,Arizona,Tempe,Automotive (Automotive and Suppliers)
306,Take-Two Interactive Software,1993,"1,001 - 5,000",81.52,Strauss Zelnick,New York,New York,Media & Advertising
307,Admiral Security Services,2004,>1000,81.51,Mohamed Ahmed,California,Concord,Business Services & Supplies
308,Royal Farms,1959,>1000,81.46,John Kemp,Maryland,Baltimore,Retail and Wholesale
309,Regional Transportation District,1969,>1000,81.42,Debra Johnson,Colorado,Denver–Aurora,Transportation and Logistics
310,Global Credit Union,1948,>1000,81.42,Geoff Lundfelt,Alaska,Anchorage,Banking and Financial Services
311,American Crystal Sugar,1899,"1,001 - 5,000",81.4,Tom Astrup,Minnesota,Moorhead,"Food, Soft Beverages, Alcohol & Tobacco"
312,McCain Foods USA,1957,"10,001 - 50,000",81.31,Max Koeune,Ontario,Toronto,"Food, Soft Beverages, Alcohol & Tobacco"
313,American Tire Distributors,1935,"1,001 - 5,000",81.3,Stuart Schuette,North Carolina,Huntersville,Retail and Wholesale
314,Apple Leisure Group,1969,>10000,81.26,Mark S. Hoplamazian,Pennsylvania,Newtown Square,Travel & Leisure
315,Harmons,1932,"1,001 - 5,000",81.12,Mark Jensen,Utah,West Valley,Retail and Wholesale
316,Canon U.S.A.,1937,>1000,81.1,Kazuto Ogawa,New York,Melville,"Semiconductors, Electronics, Electrical Engineering"
317,LG Electronics,1958,"50,001 - 100,000",81.08,Kwang Mo Koo,New Jersey,Englewood Cliffs,"Semiconductors, Electronics, Electrical Engineering"
318,"Prince William County, VA",1731,"1,001 - 5,000",81.01,Christopher Shorter,Virginia,Manassas,Government Services
319,Ameris Bank,1971,"1,001 - 5,000",81.01,H. Palmer Proctor Jr.,Georgia,Atlanta,Banking and Financial Services
320,BCD Travel,2006,"10,001 - 50,000",81,Stephan Baars,Georgia,Atlanta,Business Services & Supplies
321,Seagate Technology,1979,"10,001 - 50,000",80.94,Dave Mosley,California,Cupertino,"Semiconductors, Electronics, Electrical Engineering"
322,Evonik Industries,1968,"10,001 - 50,000",80.91,Christian Kullmann,North Rhine-Westphalia,Essen,"Construction, Chemicals, Raw Materials"
323,Austal USA,1988,"1,001 - 5,000",80.87,Paddy Gregg,Alabama,Mobile,Aerospace & Defense
324,American City Business Journals,1982,"1,001 - 5,000",80.81,Mike Olivieri,New York,Charlotte,Media & Advertising
325,Executive Management Services,1989,"1,001 - 5,000",80.81,David A. Bego,Indiana,Greenfield,Business Services & Supplies
326,Krispy Kreme Doughnuts,1937,>1000,80.72,Michael J. Trattersfield,North Carolina,Winston-Salem,Restaurants
327,City of Tacoma,1872,"1,001 - 5,000",80.71,Victoria Woodards,Washington,Tacoma,Government Services
328,City of Mobile,1702,>1000,80.69,Sandy Stimpson,Alabama,Mobile,Government Services
329,W.R. Grace,1854,"1,001 - 5,000",80.68,Hudson La Force,Maryland,Columbia,"Construction, Chemicals, Raw Materials"
330,Brighthouse Financial,2017,"1,001 - 5,000",80.63,Eric T. Steigerwalt,North Carolina,Charlotte,Insurance
331,BECU,1935,>1000,80.62,J Benson Porter,Washington,Tukwila,Banking and Financial Services
332,ABC Technologies,1974,"5,001 - 10,000",80.6,Todd Sheppelmann,Ontario,Toronto,Automotive (Automotive and Suppliers)
333,Bi-Mart,1955,"1,001 - 5,000",80.54,Rich Truett,Oregon,Eugene,Retail and Wholesale
334,Granite Telecommunications,2002,>1000,80.52,Rob Hale,Massachusetts,Quincy,"Telecommunications Services, Cable Supplier"
335,Beltone,1940,>1000,80.48,David Molella,Illinois,Chicago,Health Care Equipment & Services
336,Latham & Watkins,1934,"1,001 - 5,000",80.44,Rich Trobman,New York,New York,Professional Services
337,1-800-FLOWERS.COM,1982,"1,001 - 5,000",80.4,Christopher G. McCann,New York,Carle Place,Retail and Wholesale
338,"Opko Health, Inc.",2007,"1,001 - 5,000",80.33,Phillip Frost,Florida,Miami,Health Care Equipment & Services
339,Challenge Manufacturing Company,1981,"1,001 - 5,000",80.26,Joel Scheffler,Michigan,Walker,"Engineering, Manufacturing"
340,Northwest Bank (PA),1896,"1,001 - 5,000",80.18,Louis J. Torchio,Pennsylvania,Warren,Banking and Financial Services
341,4M Building Solutions,1978,"1,001 - 5,000",80.15,Tim Murch,Missouri,St. Louis,Professional Services
342,Arup,1946,"1,001 - 5,000",80.05,Alan Belfield,England,London,Professional Services
343,Allen Tate Companies,1957,>1000,80.04,Pat Riley,North Carolina,Charlotte,Business Services & Supplies
344,American Tower,1995,"1,001 - 5,000",79.91,Tom Bartlett,Massachusetts,Boston,"Telecommunications Services, Cable Supplier"
345,Avison Young,1978,"1,001 - 5,000",79.91,Harry Klaff,Ontario,Toronto,Business Services & Supplies
346,ACE Cash Express,1968,>1000,79.88,Jay Shipowitz,Texas,Irving,Banking and Financial Services
347,TechStyle Fashion Group,2010,>1000,79.87,Don Ressler Adam Goldenberg,California,El Segundo,"Clothing, Shoes, Sports Equipment"
348,Discount Drug Mart,1969,"1,001 - 5,000",79.82,Donald Boodjeh,Ohio,Medina,Retail and Wholesale
349,Aflac,1955,"1,001 - 5,000",79.78,Daniel P. Amos,Georgia,Columbus,Insurance
350,CoBank,1989,"1,001 - 5,000",79.77,Kevin G. Riel,Colorado,Greenwood Village,Banking and Financial Services
351,Allied Solutions,1987,>1000,79.72,Pete Hilger,Indiana,Carmel,Insurance
352,Development Dimensions International (DDI),1970,>1000,79.65,Tacy Byham,Pennsylvania,Bridgeville,Professional Services
353,AMC Networks,1980,"1,001 - 5,000",79.63,Christina Spade,New York,New York,Media & Advertising
354,The Paper Store,1964,>1000,79.59,Tom Anderson,Massachusetts,Acton,Retail and Wholesale
355,ABB Optical Group,1989,>1000,79.55,Thomas Burke,Florida,Coral Springs,Health Care Equipment & Services
356,Kaiser Aluminum,1946,"1,001 - 5,000",79.5,Keith A. Harvey,Michigan,Kalamazoo,"Construction, Chemicals, Raw Materials"
357,HireRight,1997,"1,001 - 5,000",79.42,Guy Abramo,California,Irvine,Business Services & Supplies
358,Fellowes Brands,1917,>1000,79.26,John Fellowes,Illinois,Itasca,Business Services & Supplies
359,Lindsay,1955,"1,001 - 5,000",79.23,Randy Wood,Nebraska,Omaha,"Engineering, Manufacturing"
360,Trustmark,1889,"1,001 - 5,000",79.19,Augustus L. Collins,Mississippi,Jackson,Banking and Financial Services
361,Cognosante,2008,>1000,79.15,Michele Kang,Virginia,Falls Church,IT Software & Services
362,Shelter Insurance,1946,"1,001 - 5,000",79.14,Randa Rawlins,Missouri,Columbia,Insurance
363,American National Insurance,1905,"1,001 - 5,000",79.13,James Edward Pozzi,Texas,Galveston,Insurance
364,CSAA Insurance Group,1914,"1,001 - 5,000",79.12,Thomas M. Troy,California,Walnut Creek,Insurance
365,"Anoka County, MN",1857,"1,001 - 5,000",79.06,Rhonda Sivarajah,Minnesota,Anoka,Government Services
366,Oscar Health,2012,"1,001 - 5,000",79.05,Mario Schlosser,New York,New York City,Insurance
367,Columbia Bank,1993,"1,001 - 5,000",79,Clint Stein,Washington,Tacoma,Banking and Financial Services
368,Dassault Systèmes,1981,"10,001 - 50,000",78.95,Bernard Charlès,Île-de-France,Vélizy-Villacoublay,IT Software & Services
369,City of Knoxville,1815,>1000,78.95,Indya Kincannon,Tennessee,Knoxville,Government Services
370,Q2ebanking (Q2),2004,"1,001 - 5,000",78.94,Matt Flake,Texas,Austin,Banking and Financial Services
371,CannonDesign,1945,>1000,78.83,Brad Lukanic,New York,New York,Business Services & Supplies
372,Kleinfelder,1961,"1,001 - 5,000",78.78,Louis Armstrong,California,San Diego,Professional Services
373,Agero,1972,>1000,78.73,Dave Ferrik,Massachusetts,Medford,IT Software & Services
374,Reser's Fine Foods,1950,"1,001 - 5,000",78.72,Mark Reser,Oregon,Beaverton,"Food, Soft Beverages, Alcohol & Tobacco"
375,Boise Cascade,1957,"5,001 - 10,000",78.69,Nate Jorgensen,Idaho,Boise,"Engineering, Manufacturing"
376,United States Government Accountability Office,1921,"1,001 - 5,000",78.67,Gene L. Dodaro,District of Columbia,Washington,Government Services
377,Oceaneering International,1969,"1,001 - 5,000",78.62,Roderick Larson,Texas,Huston,"Construction, Chemicals, Raw Materials"
378,Tijuana Flats Tex-Mex,1995,>1000,78.55,Joe Christina,Florida,Maitland,Restaurants
379,City of Tucson,1877,>1000,78.42,Regina Romero,Arizona,Tucson,Government Services
380,Marten Transport,1946,"1,001 - 5,000",78.36,Timothy M. Kohl,Wisconsin,Mondovi,Transportation and Logistics
381,WPS Health Solutions,1946,>1000,78.34,Mike Hamerlik,Wisconsin,Madison,Insurance
382,Texas Farm Bureau Insurance,1950,"1,001 - 5,000",78.19,Russell Boening,Texas,Waco,Insurance
383,ACCO Engineered Systems,1934,"1,001 - 5,000",78.19,Jeff Marrs,California,Pasadena,"Construction, Chemicals, Raw Materials"
384,DocuSign,2003,"1,001 - 5,000",78.12,Dan Springer,California,San Francisco,IT Software & Services
385,The Nutrition Group,1975,"1,001 - 5,000",78.06,Ed Caswell,Pennsylvania,Irwin,Business Services & Supplies
386,Alltech,1980,"5,001 - 10,000",77.97,Mark Lyons,Kentucky,Lexington,"Food, Soft Beverages, Alcohol & Tobacco"
387,Guess,1981,"1,001 - 5,000",77.95,Carlos Alberini,California,Los Angeles,"Clothing, Shoes, Sports Equipment"
388,Carter Machinery,1952,"1,001 - 5,000",77.92,Drew Parker,Virginia,Salem,Retail and Wholesale
389,Fantastic Sams,1974,>1000,77.91,Kathie Lee,Massachusetts,Beverly,Travel & Leisure
390,Dropbox,2007,"1,001 - 5,000",77.89,Drew Houston,California,San Francisco,IT Software & Services
391,NextGen Healthcare,1974,"1,001 - 5,000",77.84,David Sides,Georgia,Remote,Health Care Equipment & Services
392,Educational Testing Service,1947,>1000,77.84,Amit Sevak,New Jersey,Princeton,Business Services & Supplies
