rank,company,founded,employees,score,ceo,state,hq,industry
225,TIWAG,1924,"1,001 - 5,000",6.67,Mag. Dr. Erich Entstrasser,Tyrol,Innsbruck,"Raw Materials, Utilities"
226,Tiroler Versicherung,1821,201 - 500,6.67,Dr. Walter Schieferer,Tyrol,Innsbruck,Insurance
227,Kapsch,1892,"1,001 - 5,000",6.67,Georg Kapsch,Vienna,Wien,"IT, Internet, Telecommunication"
228,Anton Paar,1922,"1,001 - 5,000",6.66,Dr. Friedrich Santner,Styria,Graz,"Electronics, Electrical Engineering, Medical Devices"
229,Wüstenrot,1925,"1,001 - 5,000",6.66,Dr. Susanne Riess,Salzburg,Salzburg,Banking and Financial Services
230,Trodat Trotec,1912,"501 - 1,000",6.66,Roland Rier,Upper Austria,Wels,Finished Goods and Consumer Goods
231,Quester Baustoffhandel,1934,201 - 500,6.66,Barbara Bernsteiner,Vienna,Wien,Wholesale
232,Sprecher Automation,2002,>200,6.66,Erwin Raffeiner,Upper Austria,Linz,"Electronics, Electrical Engineering, Medical Devices"
233,TransGourmet,1963,"1,001 - 5,000",6.66,Mag. Manfred Hayböck,Upper Austria,Traun,Wholesale
234,Billa Plus,1953,"10,001 - 50,000",6.65,Robert Nagele,Upper Austria,Wiener Neudorf,Retail and Retail Services
235,OMICRON,1984,"501 - 1,000",6.65,Manfred Strauß,Vorarlberg,Klaus,"Electronics, Electrical Engineering, Medical Devices"
236,Österreichische Kontrollbank,1946,"501 - 1,000",6.64,Helmut Bernkopf,Vienna,Wien,Banking and Financial Services
237,FH Wiener Neustadt,1994,201 - 500,6.64,Mag. Armin Mahr,Lower Austria,Wiener Neustadt,Education and Research
238,KONE,1910,201 - 500,6.64,Petru Huurinainen,Vienna,Wien,Construction
239,Knorr-Bremse,1968,"501 - 1,000",6.63,Dipl.-Ing. Oliver Schmidt,Lower Austria,Mödling,Automotive (Producers and Suppliers)
240,Kellner & Kunz,1922,"501 - 1,000",6.63,Walter Bostelmann,Upper Austria,Wels,Wholesale
241,Österreichische Beamtenversicherung (ÖBV),1895,"501 - 1,000",6.63,Mag. Josef Trawöger,Vienna,Wien,Insurance
242,Haribo,1920,201 - 500,6.62,Hans Guido Riegel,Upper Austria,Linz,"Food, Soft Beverages, FMCG"
243,Blum,1952,"5,001 - 10,000",6.62,Philipp Blum,Vorarlberg,Höchst,Manufacture and Processing of Materials
244,JTI Austria,1908,201 - 500,6.62,Eddy Pirard,Vienna,Wien,"Food, Soft Beverages, FMCG"
245,MED-EL,1975,"1,001 - 5,000",6.62,Ingeborg Hochmair,Tyrol,Innsbruck,"Electronics, Electrical Engineering, Medical Devices"
246,Neuman Aluminium,1780,"1,001 - 5,000",6.61,Cornelius Grupp,Lower Austria,Marktl,Manufacture and Processing of Materials
247,ACP,1993,"1,001 - 5,000",6.61,Rainer Kalkbrener,Vienna,Wien,"IT, Internet, Telecommunication"
248,hali,1942,201 - 500,6.60,Manfred Huber,Upper Austria,Eferding,Finished Goods and Consumer Goods
249,Hofer,1968,"10,001 - 50,000",6.60,Horst Leitner,Upper Austria,Sattledt,Retail and Retail Services
250,Knapp,1952,"1,001 - 5,000",6.60,Gerald Hofer,Styria,Hart bei Graz,Transportation and Logistics
251,Universität Salzburg,1622,"1,001 - 5,000",6.60,Prof. Dr. Dr. h.c. Hendrik Lehnert,Salzburg,Salzburg,Education and Research
252,Diakoniewerk,1874,"1,001 - 5,000",6.59,Dr. Daniela Palk,Upper Austria,Gallneukirchen,"Healthcare, Social Services"
253,HUMANIC,1872,"501 - 1,000",6.59,Wolfgang Neussner,Styria,Graz,Retail and Retail Services
254,FH Joanneum,1995,"501 - 1,000",6.59,Karl Peter Pfeiffer,Styria,Graz,Education and Research
255,Bene,1790,>200,6.58,Michael Fried,Lower Austria,Waidhofen an der Ybbs,Finished Goods and Consumer Goods
256,Wintersteiger,1953,"501 - 1,000",6.58,Florestan von Boxberg,Upper Austria,Ried im Innkreis,"Engineering, Manufacturing"
257,Siemens,1879,"5,001 - 10,000",6.58,KR Ing. Wolfgang Hesoun,Vienna,Wien,"Electronics, Electrical Engineering, Medical Devices"
258,Plansee,1921,"1,001 - 5,000",6.58,Andreas Feichtinger,Tyrol,Reutte,Manufacture and Processing of Materials
259,Oberbank,1869,"1,001 - 5,000",6.58,"Dr. Franz Gasselsberger, MBA",Upper Austria,Linz,Banking and Financial Services
260,Sappi,1706,"1,001 - 5,000",6.57,DI Dr. Max Oberhumer,Styria,Gratkorn,Manufacture and Processing of Materials
261,WIBERG,1947,201 - 500,6.57,Godert Tegelberg,Salzburg,Salzburg,"Food, Soft Beverages, FMCG"
262,Fachhochschule St. Pölten,1976,"1,001 - 5,000",6.57,Gernot Kohl,Lower Austria,St. Pölten,Education and Research
263,P&G,1967,201 - 500,6.56,Jon R. Moeller,Vienna,Wien,"Food, Soft Beverages, FMCG"
264,GRAWE - Grazer Wechselseitige Versicherung,1828,"1,001 - 5,000",6.56,Klaus Scheitegel,Styria,Graz,Insurance
265,Santander,2009,201 - 500,6.55,Olaf Peter Poenisch,Vienna,Wien,Banking and Financial Services
266,Otto Bock Healthcare Products,1919,"501 - 1,000",6.55,Philipp Schulte-Noelle,Vienna,Wien,Finished Goods and Consumer Goods
267,Raiffeisenlandesbank Oberösterreich,1894,"5,001 - 10,000",6.55,Heinrich Schaller,Upper Austria,Linz,Banking and Financial Services
268,D.A.S. Rechtsschutz,1917,201 - 500,6.55,Johannes Loinger,Vienna,Wien,Insurance
269,Schelling,1917,201 - 500,6.54,Wolfgang Rohner,Vorarlberg,Schwarzach,"Engineering, Manufacturing"
270,LKW Walter,1924,"1,001 - 5,000",6.54,Alois Höfler,Lower Austria,Laxenburg,Transportation and Logistics
271,Sonepar,2001,201 - 500,6.54,Uwe Klingsbigl,Vienna,Wien,Wholesale
272,Doppelmayr/Garaventa,1892,"1,001 - 5,000",6.54,Thomas Pichler,Vorarlberg,Wolfurt,"Engineering, Manufacturing"
273,Intersport,1964,"1,001 - 5,000",6.53,Thorsten Schmitz,Upper Austria,Wels,Retail and Retail Services
274,Binderholz,1957,"1,001 - 5,000",6.53,Matteo Binder,Tyrol,Fügen,Manufacture and Processing of Materials
275,Berglandmilch,1995,"1,001 - 5,000",6.52,Josef Braunshofer,Upper Austria,Wels,"Food, Soft Beverages, FMCG"
276,PKE,1979,>200,6.52,Ronald Düller,Vienna,Wien,"Electronics, Electrical Engineering, Medical Devices"
277,Palfinger,1932,"1,001 - 5,000",6.52,Andreas Klauser,Salzburg,Bergheim,"Engineering, Manufacturing"
278,Kwizda,1853,>200,6.51,Richard Peter Kwizda,Vienna,Wien,Chemicals and Pharmaceuticals
279,Otis,1853,201 - 500,6.51,Judy Marks,Vienna,Wien,"Engineering, Manufacturing"
280,Chemson Polymer-Additive,2000,>200,6.51,Eren Ziya Dik,Carinthia,Arnoldstein,Chemicals and Pharmaceuticals
281,Raiffeisen Bank International (RBI),1898,"1,001 - 5,000",6.51,Johann Strobl,Vienna,Wien,Banking and Financial Services
282,Silhouette International,1964,"501 - 1,000",6.50,Reinhard Mahr,Upper Austria,Linz,Finished Goods and Consumer Goods
283,Sodexo,1966,"1,001 - 5,000",6.50,Michael Freitag,Vienna,Wien,"Business Services (HR, Real Estate, Call-Centers)"
284,Handelshaus Wedl,1904,"1,001 - 5,000",6.50,Lorenz Wedl,Tyrol,Innsbruck,Retail and Retail Services
285,ERGO Versicherung,1911,"501 - 1,000",6.49,Philipp Wassenberg,Vienna,Wien,Insurance
286,ADEG,1895,"1,001 - 5,000",6.49,Brian Oliver Beck,Lower Austria,Wiener Neudorf,Retail and Retail Services
287,Fresenius Kabi,1999,"1,001 - 5,000",6.49,Frank-Joachim Simon,Styria,Graz,Chemicals and Pharmaceuticals
288,Hainzl,1965,"501 - 1,000",6.49,Wilhelm Eibner,Upper Austria,Linz,"Engineering, Manufacturing"
289,Fill,1966,"501 - 1,000",6.48,Andreas Fill,Upper Austria,Gurten,"Engineering, Manufacturing"
290,IBM,1928,>200,6.48,Marco Porak,Vienna,Wien,"IT, Internet, Telecommunication"
291,pewag,1479,>200,6.47,Ägyd Pengg,Styria,Graz,Finished Goods and Consumer Goods
292,AUVA,1889,"5,001 - 10,000",6.47,Mario Watz,Vienna,Wien,"Healthcare, Social Services"
293,Hartlauer,1971,"1,001 - 5,000",6.47,Robert F. Hartlauer,Upper Austria,Steyr,Retail and Retail Services
294,Allianz Technology,2011,"501 - 1,000",6.46,Thomas Baach,Vienna,Wien,"IT, Internet, Telecommunication"
295,TGW,1969,"1,001 - 5,000",6.46,Harald Schröpf,Upper Austria,Marchtrenk,Transportation and Logistics
296,Rosenbauer,1866,"1,001 - 5,000",6.46,KommR Dr. Dieter Siegel,Upper Austria,Leonding,Automotive (Producers and Suppliers)
297,Kröswang,1974,201 - 500,6.46,Manfred Kröswang,Upper Austria,Grieskirchen,Wholesale
298,Breitenfeld,1942,201 - 500,6.46,Dipl.-Ing. Andreas Graf,Styria,St. Barbara-Mitterdorf,Manufacture and Processing of Materials
299,Schrack Technik,1920,201 - 500,6.46,Wilhelm Großeibl,Vienna,Wien,Manufacture and Processing of Materials
300,Loacker Recycling,1876,>200,6.45,Christian Loacker,Vorarlberg,Götzis,"Raw Materials, Utilities"
