rank,company,founded,employees,score,ceo,state,hq,industry
236,Amberg Group,1966,201 - 500,6.76,Svein G. Vatslid,Grisons,Chur,Construction
237,Bank Vontobel,1924,"1,001 - 5,000",6.76,Dr. Zeno Staub,Zürich,Zürich,International and Investment Banking
238,Medbase,2001,"1,001 - 5,000",6.76,Marcel Napierala,Zürich,Winterthur,Healthcare and Social
239,GEWA Stiftung für berufliche Integration,1986,"501 - 1,000",6.75,Bernhard Zaugg,Bern,Zollifoken,Healthcare and Social
240,Owiba,1939,201 - 500,6.75,Johann Pintarich,Bern,Bolligen,Wholesale
241,Siemens Schweiz,1894,"5,001 - 10,000",6.74,Matthias Rebellius,Zürich,Zürich,Automotive and Vehicle Manufacturing and Sales
242,KPMG,1890,"1,001 - 5,000",6.74,Stefan Pfister,Zürich,Zürich,Consulting
243,Thurbo,2001,201 - 500,6.74,Claudia Bossert,Thurgovia,Kreuzlingen,Transportation and Logistics
244,Services industriels de Genève,1896,>200,6.74,Christian Brunier,Geneva,Genf,Energy and Communal Services
245,Nestlé,1905,"10,001 - 50,000",6.71,Ulf Mark Schneider,Vaud,Vevey,Manufacture of Food and other Consumer Goods
246,BASF,1865,"501 - 1,000",6.71,Martin Brudermüller,Basle-City,Basel,Chemicals and Pharmaceuticals
247,Bergbahnen Destination Gstaad,2004,201 - 500,6.71,Matthias In-Albon,Bern,Saanen,Transportation and Logistics
248,Luzerner Kantonalbank,1850,"1,001 - 5,000",6.71,Daniel Salzmann,Lucerne,Luzern,Regional and Savings Banks
249,Kantonsspital St.Gallen,1873,"5,001 - 10,000",6.71,Stefan Lichtensteiger,St. Gallen,St. Gallen,Healthcare and Social
250,Derendinger,1930,201 - 500,6.70,Kurt Schnyder,Zug,Cham,Automotive and Vehicle Manufacturing and Sales
