rank,company,founded,employees,score,ceo,state,hq,industry
229,BAIC Group,1958,"100,001 - 500,000",80.22,Huang Wenbing,China,Beijing,Automotive (Automotive and Suppliers)
230,Corning,1851,"50,001 - 100,000",80.16,Wendell P. Weeks,United States,Corning,"Construction, Oil & Gas Operations, Mining and Chemicals"
231,Advanced Micro Devices (AMD),1969,"10,001 - 50,000",80.15,Lisa Su,United States,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
232,United Parcel Service (UPS),1907,"500,001 - 1,000,000",80.14,Carol B. Tomé,United States,Atlanta,Transportation and Logistics
233,NetEase,1997,"10,001 - 50,000",80.10,William Lei Ding,China,Hangzhou,"IT, Internet, Software & Services"
234,Shanghai Construction Group,1994,"10,001 - 50,000",80.05,Zheng Xu,China,Shanghai,"Construction, Oil & Gas Operations, Mining and Chemicals"
235,Orange,1988,"100,001 - 500,000",80.03,Christel Heydemann,France,Paris,"Telecommunications Services, Cable Supplier"
236,Deutsche Lufthansa,1953,"100,001 - 500,000",80.02,Carsten Spohr,Germany,Cologne,Transportation and Logistics
237,China Communications Construction Company,2005,"100,001 - 500,000",79.99,Wang Haihuai,China,Beijing,"Construction, Oil & Gas Operations, Mining and Chemicals"
238,Amgen,1980,"10,001 - 50,000",79.93,Robert A. Bradway,United States,Thousand Oaks,Drugs & Biotechnology
239,Hilti,1941,"10,001 - 50,000",79.93,Christoph Loos,Liechtenstein,Schaan,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
240,Aditya Birla,1857,"10,001 - 50,000",79.91,Kumar Mangalam Birla,India,Mumbai,Conglomerate
241,Atlas Copco,1873,"10,001 - 50,000",79.88,Mats Rahmström,Sweden,Nacka,"Engineering, Manufacturing"
242,Yves Rocher,1965,"10,001 - 50,000",79.86,Jean-David Schwartz,France,Rennes,Packaged Goods
243,BBK Electronics,1995,"10,001 - 50,000",79.84,Duan Yongping,China,Guangzhou,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
244,Plansee Group,1921,"10,001 - 50,000",79.81,Karlheinz Wex,Austria,Breitenwang,"Engineering, Manufacturing"
245,SAP,1972,"100,001 - 500,000",79.80,Christian Klein,Germany,Walldorf,"IT, Internet, Software & Services"
246,Hitachi,1910,"100,001 - 500,000",79.73,Keiji Kojima,Japan,Tokyo,Conglomerate
247,Abu Dhabi National Oil Company (ADNOC),1971,"10,001 - 50,000",79.72,Sultan Ahmed Al Jaber,United Arab Emirates,Abu Dhabi,"Construction, Oil & Gas Operations, Mining and Chemicals"
248,Procter & Gamble,1837,"100,001 - 500,000",79.72,Jon R. Moeller,United States,Cincinnati,Packaged Goods
249,TELUS International,1990,"50,001 - 100,000",79.69,Darren W. Entwistle,Canada,Vancouver,"Telecommunications Services, Cable Supplier"
250,Prudential Financial,1875,"10,001 - 50,000",79.63,Charles F. Lowrey,United States,Newark,Banking and Financial Services
251,Xiaomi,2010,"10,001 - 50,000",79.62,Lei Jun,China,Beijing,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
252,Grupo Argos,1934,"10,001 - 50,000",79.61,Jorge Mario Velasquez,Colombia,Medellín,"Construction, Oil & Gas Operations, Mining and Chemicals"
253,Western Union,1851,"10,001 - 50,000",79.61,Devin McGranahan,United States,Denver,Banking and Financial Services
254,Sick,1946,"10,001 - 50,000",79.59,Dr. Mats Gökstorp,Germany,Waldkirch,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
255,Manulife Financial,1887,"10,001 - 50,000",79.53,Roy Gori,Canada,Toronto,Banking and Financial Services
256,TUEV SUED,1866,"10,001 - 50,000",79.53,Axel Stepken,Germany,Munich,Professional Services
257,Standard Chartered,1969,"50,001 - 100,000",79.49,Bill Winters,United Kingdom,London,Banking and Financial Services
258,Ralph Lauren,1967,"10,001 - 50,000",79.47,Patrice Louvet,United States,New York,"Clothing, Shoes, Sports Equipment"
259,IHH Healthcare,2010,"50,001 - 100,000",79.35,Dr Kelvin Loh,Malaysia,Kuala Lumpur,Healthcare & Social
260,Asustek Computer,1989,"10,001 - 50,000",79.30,S.Y. Hsu Samson Hu,Taiwan,Taipei,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
261,Lloyds Banking Group,2009,"50,001 - 100,000",79.29,Charlie Nunn,United Kingdom,London,Banking and Financial Services
262,StepStone Group,2006,"1,001 - 5,000",79.27,Scott Hart,United States,New York,Banking and Financial Services
263,Air France - KLM,2004,"10,001 - 50,000",79.24,Benjamin Smith,France,Paris,Transportation and Logistics
264,SKF Group,1907,"10,001 - 50,000",79.21,Rickard Gustafson,Sweden,Gothenburg,"Engineering, Manufacturing"
265,TUI Group,1923,"50,001 - 100,000",79.21,Friedrich Joussen,Germany,Hannover,Travel & Leisure
266,Deutsche Bahn,1994,"100,001 - 500,000",79.21,Richard Lutz,Germany,Berlin,Transportation and Logistics
267,Toyota Group,2009,"100,001 - 500,000",79.20,Akio Toyoda,Japan,Kariya,Automotive (Automotive and Suppliers)
268,Starbucks,1971,"100,001 - 500,000",79.18,Howard Schultz,United States,Seattle,Restaurants
269,Douglas,1821,"10,001 - 50,000",79.18,Tina Müller,Germany,Düsseldorf,Retail and Wholesale
270,Wayfair,2002,"10,001 - 50,000",79.17,Niraj Shah,United States,Boston,Retail and Wholesale
271,GSK,2000,"50,001 - 100,000",79.16,Emma Walmsley,United Kingdom,London,Drugs & Biotechnology
272,Legrand,1860,"10,001 - 50,000",79.15,Benoît Coquart,France,Limoges,"Engineering, Manufacturing"
273,Accor,1967,"100,001 - 500,000",79.14,Sébastien Bazin,France,Issy-les-Moulineaux,Travel & Leisure
274,Hyundai Motor Group,1967,"100,001 - 500,000",79.08,Chung Eui-sun,South Korea,Seoul,Automotive (Automotive and Suppliers)
275,Under Armour,1996,"10,001 - 50,000",79.08,Patrik Frisk,United States,Baltimore,"Clothing, Shoes, Sports Equipment"
276,Agilent Technologies,1999,"10,001 - 50,000",79.02,Mike McMullen,United States,Santa Clara,Health Care Equipment & Services
277,Hugo Boss,1924,"10,001 - 50,000",79.02,Daniel Grieder,Germany,Metzingen,"Clothing, Shoes, Sports Equipment"
278,Alpitour,1947,"1,001 - 5,000",79.01,Gabriele Burgio,Italy,Turin,Travel & Leisure
279,McCain Foods Group,1957,"10,001 - 50,000",78.96,Max Koeune,Canada,Florenceville-Bristol,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
280,Vinci,1899,"100,001 - 500,000",78.96,Xavier Huillard,France,Nanterre,"Construction, Oil & Gas Operations, Mining and Chemicals"
281,Thales,1949,"50,001 - 100,000",78.94,Patrice Caine,France,Paris,Aerospace & Defense
282,Bouygues,1952,"100,001 - 500,000",78.93,Oliver Roussat,France,Paris,"Telecommunications Services, Cable Supplier"
283,National Bank of Canada,1979,"10,001 - 50,000",78.92,Laurent Ferreira,Canada,Montreal,Banking and Financial Services
284,Eiffage,1992,"50,001 - 100,000",78.91,Benoît de Ruffray,France,Vélizy-Villacoublay,"Construction, Oil & Gas Operations, Mining and Chemicals"
285,Chevron,1879,"10,001 - 50,000",78.88,Michael K. Wirth,United States,San Ramon,"Construction, Oil & Gas Operations, Mining and Chemicals"
286,Alstom,1928,"50,001 - 100,000",78.85,Sławomir Cyza,France,Saint-Ouen-sur-seine,"Engineering, Manufacturing"
287,D'leteren Group,1878,"10,001 - 50,000",78.84,Francis Deprez,Belgium,Brussels,Conglomerate
288,Suntory Holdings,1899,"10,001 - 50,000",78.83,Takeshi Niinami,Japan,Osaka,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
289,GOLDBECK,1969,"5,001 - 10,000",78.82,Jörg-Uwe Goldbeck,Germany,Bielefeld,"Construction, Oil & Gas Operations, Mining and Chemicals"
290,Ubisoft Entertainment,1986,"10,001 - 50,000",78.81,Yves Guillemot,France,Montreuil,Media & Advertising
291,Commonwealth Bank of Australia,1911,"10,001 - 50,000",78.81,Matt Comyn,Australia,Sydney,Banking and Financial Services
292,International Airlines Group,2011,"50,001 - 100,000",78.80,Luis Gallego,United Kingdom,London,Transportation and Logistics
293,Carrefour,1959,"100,001 - 500,000",78.76,Alexandre Bompard,France,Massy,Retail and Wholesale
294,H-E-B Grocery Company,1905,"100,001 - 500,000",78.76,Charles Butt,United States,San Antonio,Retail and Wholesale
295,Hapag-Lloyd,1970,"10,001 - 50,000",78.75,Rolf Habben Jansen,Germany,Hamburg,Transportation and Logistics
296,Valeo,1980,"100,001 - 500,000",78.73,Jacques Aschenbrioch,France,Paris,Automotive (Automotive and Suppliers)
297,Honeywell,1906,"50,001 - 100,000",78.72,Darius E. Adamczyk,United States,Charlotte,Aerospace & Defense
298,Cummins,1919,"50,001 - 100,000",78.71,Tom Linebarger,United States,Columbus,"Engineering, Manufacturing"
299,DEKRA,1925,"10,001 - 50,000",78.70,Stan Zurkiewicz,Germany,Stuttgart,Professional Services
300,Verizon,1983,"100,001 - 500,000",78.69,Hans Vestberg,United States,New York,"Telecommunications Services, Cable Supplier"
301,Nestlé,1866,"100,001 - 500,000",78.67,Mark Schneider,Switzerland,Vevey,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
302,Lanxess,2004,"10,001 - 50,000",78.67,Matthias Zachert,Germany,Cologne,"Construction, Oil & Gas Operations, Mining and Chemicals"
303,Nintendo,1889,"5,001 - 10,000",78.63,Shuntaro Furukawa,Japan,Kyoto,Media & Advertising
304,Liberty Mutual Insurance,1912,"10,001 - 50,000",78.63,David H. Long,United States,Boston,Insurance
305,Toshiba,1875,"100,001 - 500,000",78.62,Taro Shimada,Japan,Tokyo,Conglomerate
306,Medtronic,1949,"50,001 - 100,000",78.61,Geoffrey S. Martha,Ireland,Dublin,Health Care Equipment & Services
307,BHP Group,1885,"10,001 - 50,000",78.59,Mike Henry,Australia,Melbourne,"Construction, Oil & Gas Operations, Mining and Chemicals"
308,ArianeGroup,2015,"5,001 - 10,000",78.59,André-Hubert Roussel,France,Paris,Aerospace & Defense
309,Olympus,1968,"10,001 - 50,000",78.58,Yasuo Takeuchi,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
310,Hornbach,1877,"10,001 - 50,000",78.53,Albrecht Hornbach,Germany,Neustadt an der Weinstraße,Retail and Wholesale
311,Lindt & Sprüngli,1845,"10,001 - 50,000",78.52,Adalbert Lechner,Switzerland,Kilchberg,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
312,JCDecaux Group,1964,"10,001 - 50,000",78.51,Jean-Charles Decaux Jean-Francois Decaux,France,Neuilly-sur-Seine,Media & Advertising
313,Mitsubishi Chemical Group,2005,"50,001 - 100,000",78.47,Jean-Marc Gilson,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
314,Marathon Petroleum,2009,"10,001 - 50,000",78.41,Michael J. Hennigan,United States,Findlay,"Construction, Oil & Gas Operations, Mining and Chemicals"
315,Covestro,2015,"10,001 - 50,000",78.39,Markus Steilemann,Germany,Leverkusen,"Construction, Oil & Gas Operations, Mining and Chemicals"
316,Sandvik,1862,"10,001 - 50,000",78.39,Stefan Widing,Sweden,Stockholm,"Engineering, Manufacturing"
317,AMC Entertainment,1920,"10,001 - 50,000",78.38,Adam Aron,United States,Kansas City,Travel & Leisure
318,Paychex,1971,"10,001 - 50,000",78.35,Martin Mucci,United States,Rochester,Business Services & Supplies
319,RWE,1898,"10,001 - 50,000",78.28,Markus Krebber,Germany,Essen,Utilities
320,ByteDance,2012,"50,001 - 100,000",78.28,Liang Rubo,China,Beijing,"IT, Internet, Software & Services"
321,Otto Group,1949,"10,001 - 50,000",78.27,Alexander Birken,Germany,Hamburg,Retail and Wholesale
322,Les Mousquetaires,1969,"100,001 - 500,000",78.27,Didier Duhaupand,France,Bondoufle,Retail and Wholesale
323,Lenovo,1984,"50,001 - 100,000",78.26,Yang Yuanqing,Hong Kong,Quarry Bay,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
324,Expedia Group,1996,"10,001 - 50,000",78.24,Peter M. Kern,United States,Seattle,Travel & Leisure
325,Atlas Holdings,2002,"5,001 - 10,000",78.20,Andrew Bursky Timothy Fazio,United States,Greenwich,"Engineering, Manufacturing"
326,Calzedonia,1986,"10,001 - 50,000",78.19,Sandro Veronesi,Italy,Veneto,"Clothing, Shoes, Sports Equipment"
327,Artsana Group,1946,"5,001 - 10,000",78.19,Nicola Zotta,Italy,Grandate,Health Care Equipment & Services
328,BYD Company,1995,"100,001 - 500,000",78.18,Wang Chuanfu,China,Shenzhen,Automotive (Automotive and Suppliers)
329,Rohde & Schwarz,1933,"10,001 - 50,000",78.18,Christian Leicher,Germany,Munich,"Engineering, Manufacturing"
330,E.Leclerc,1948,"100,001 - 500,000",78.17,Michel Edouard Leclerc,France,Ivry-sur-Seine,Retail and Wholesale
331,Amadeus IT Group,1987,"10,001 - 50,000",78.16,Luis Maroto,Spain,Madrid,"IT, Internet, Software & Services"
332,Hyundai Green Food,1968,"5,001 - 10,000",78.15,Park Hong Jin,South Korea,Yongin,Retail and Wholesale
333,Hero Motocorp,1984,"5,001 - 10,000",78.14,Dr. Pawan Munjal,India,New Delhi,Automotive (Automotive and Suppliers)
334,PNC Financial Services Group,1852,"50,001 - 100,000",78.13,William S. Demchak,United States,Pittsburgh,Banking and Financial Services
335,Signa Holding,2000,"10,001 - 50,000",78.10,Christoph Stadlhuber,Austria,Innsbruck,Professional Services
336,Ecolab,1923,"10,001 - 50,000",78.08,Christophe Beck,United States,Saint Paul,Business Services & Supplies
337,Südzucker,1926,"10,001 - 50,000",78.03,Niels Pörksen,Germany,Mannheim,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
338,Strabag,1835,"50,001 - 100,000",78.02,Klemens Haselsteiner,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
339,Mazda,1920,"50,001 - 100,000",77.98,Akira Marumoto,Japan,Hiroshima,Automotive (Automotive and Suppliers)
340,Hager Group,1955,"10,001 - 50,000",77.96,Daniel Hager,Germany,Blieskastel,Business Services & Supplies
341,AAC Technologies,1993,"10,001 - 50,000",77.91,Pan Benjamin Zhengmin,Hong Kong,Hong Kong,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
342,Travel + Leisure Co.,2006,"10,001 - 50,000",77.90,Michael D. Brown,United States,Orlando,Travel & Leisure
343,Snap-on,1920,"10,001 - 50,000",77.85,Nicholas T. Pinchuk,United States,Milwaukee,"Engineering, Manufacturing"
344,Evonik,2007,"10,001 - 50,000",77.81,Christian Kullmann,Germany,Essen,"Construction, Oil & Gas Operations, Mining and Chemicals"
345,H&R Block,1955,"50,001 - 100,000",77.81,Jeffrey J. Jones II,United States,Kansas City,Business Services & Supplies
346,Indeed,2004,"10,001 - 50,000",77.79,Chris Hyams,United States,Austin,"IT, Internet, Software & Services"
347,Woori Financial Group,2001,"10,001 - 50,000",77.78,Tae-Seung Song,South Korea,Seoul,Banking and Financial Services
348,Coca-Cola Europacific Partners,2016,"10,001 - 50,000",77.78,Damian Gammell,United Kingdom,Uxbridge,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
349,Kawasaki Heavy Industries,1896,"10,001 - 50,000",77.76,Yasuhiko Hashimoto,Japan,Tokyo,"Engineering, Manufacturing"
350,Lowe's Companies,1921,"100,001 - 500,000",77.75,Marvin R. Ellison,United States,Mooresville,Retail and Wholesale
351,Accenture,1989,"500,001 - 1,000,000",77.74,Julie Sweet,Ireland,Dublin,Professional Services
352,AXA,1816,"100,001 - 500,000",77.73,Thomas Buberl,France,Paris,Insurance
353,Grimaldi Group,1947,"10,001 - 50,000",77.71,Emanuele Grimaldi,Italy,Naples,Transportation and Logistics
354,Larsen & Toubro (L&T),1938,"10,001 - 50,000",77.70,Sekharipuram Narayanan Subrahmanyan,India,Mumbai,Conglomerate
355,Goodyear,1898,"50,001 - 100,000",77.70,Richard J. Kramer,United States,Akron,Automotive (Automotive and Suppliers)
356,Bristol Myers Squibb,1933,"10,001 - 50,000",77.66,Giovanni Caforio,United States,New York,Drugs & Biotechnology
357,Papa John's International,1984,"10,001 - 50,000",77.65,Robert Lynch,United States,Louisville,Restaurants
358,Midea Group,1968,"100,001 - 500,000",77.64,Fang Hongbo,China,Guandong,"Engineering, Manufacturing"
359,Allianz,1890,"100,001 - 500,000",77.61,Oliver Bäte,Germany,Munich,Insurance
360,Carlsberg,1847,"10,001 - 50,000",77.59,Cees 't Hart,Denmark,Copenhagen,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
361,Kakao,1995,"10,001 - 50,000",77.59,Whon Namkoong Euntaek Hong,South Korea,Jejusi,"IT, Internet, Software & Services"
362,MetLife,1868,"10,001 - 50,000",77.58,Michel A. Khalaf,United States,New York,Insurance
363,Vaillant Group,1874,"10,001 - 50,000",77.56,Norbert Schiedeck,Germany,Remscheid,"Engineering, Manufacturing"
364,Merck & Co. (MSD),1891,"50,001 - 100,000",77.56,Robert M. Davis,United States,Kenilworth,Drugs & Biotechnology
365,ICICI Bank,1994,"100,001 - 500,000",77.53,Sandeep Bakhshi,India,Vadodara,Banking and Financial Services
366,Ericsson,1876,"100,001 - 500,000",77.53,Boerje Ekholm,Sweden,Stockholm,"Telecommunications Services, Cable Supplier"
367,MGM Resorts International,1986,"50,001 - 100,000",77.51,William Hornbuckle,United States,Las Vegas,Travel & Leisure
368,Live Nation Entertainment,2010,"10,001 - 50,000",77.49,Michael Rapino,United States,Beverly Hills,"IT, Internet, Software & Services"
369,Micron Technology,1978,"10,001 - 50,000",77.46,Sanjay Mehrotra,United States,Boise,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
370,Aldi Süd,1960,"10,001 - 50,000",77.43,Matthew Barnes,Germany,Essen,Retail and Wholesale
371,Asurion,1994,"10,001 - 50,000",77.43,Tony Detter,United States,Nashville,Insurance
372,Best Buy,1966,"100,001 - 500,000",77.42,Corie S. Barry,United States,Richfield,Retail and Wholesale
373,Aldi Nord,1946,"50,001 - 100,000",77.42,Torsten Hufnagel,Germany,Essen,Retail and Wholesale
374,Bain & Company,1973,"10,001 - 50,000",77.42,Manny Maceda,United States,Boston,Professional Services
375,TotalEnergies,1924,"50,001 - 100,000",77.42,Patrick Pouyanne,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
376,Bank of Montreal (BMO),1817,"10,001 - 50,000",77.38,Darryl White,Canada,Montreal,Banking and Financial Services
377,Canadian Natural Resources,1973,"5,001 - 10,000",77.38,Murray Edwards,Canada,Calgary,"Construction, Oil & Gas Operations, Mining and Chemicals"
378,Aviva,2000,"10,001 - 50,000",77.33,Amanda Blanc,United Kingdom,London,Insurance
379,Sun Life Financial,1865,"10,001 - 50,000",77.33,Kevin David Strain,Canada,Toronto,Banking and Financial Services
380,KT Corporation,1981,"10,001 - 50,000",77.27,Hyeon-Mo Ku,South Korea,Seongnam,"Telecommunications Services, Cable Supplier"
381,Aflac,1955,"10,001 - 50,000",77.26,Daniel P. Amos,United States,Columbus,Insurance
382,Liebherr Group,1949,"10,001 - 50,000",77.23,Willi Liebherr,Switzerland,Bulle,"Engineering, Manufacturing"
383,Industrial and Commercial Bank of China,1984,"100,001 - 500,000",77.19,Shu Gu,China,Beijing,Banking and Financial Services
384,WL Gore & Associates,1958,"10,001 - 50,000",77.17,Bret Snyder,United States,Newark,"Engineering, Manufacturing"
385,thyssenkrupp,1999,"100,001 - 500,000",77.16,Martina Merz,Germany,Essen,"Engineering, Manufacturing"
386,Fujifilm,1934,"10,001 - 50,000",77.15,Teiichi Goto,Japan,Tokyo,Conglomerate
387,Autozone,1979,"100,001 - 500,000",77.14,William C. Rhodes III,United States,Memphis,Retail and Wholesale
388,OpenText Corporation,1991,"10,001 - 50,000",77.12,Mark J. Barrenechea,Canada,Waterloo,"IT, Internet, Software & Services"
389,Weichai Group,1946,"50,001 - 100,000",77.12,Tan Xuguang,China,Weifang,Automotive (Automotive and Suppliers)
390,Six Flags,1961,"10,001 - 50,000",77.11,Selim Bassoul,United States,Arlington,Travel & Leisure
391,Schwarz Gruppe,1930,"500,001 - 1,000,000",77.07,Gerd Chrzanowski,Germany,Neckarsulm,Retail and Wholesale
392,Nexity,2000,"5,001 - 10,000",77.07,Alain Dinin,France,Paris,Business Services & Supplies
393,Acciona,1997,"10,001 - 50,000",77.06,Jose Manuel Entrecanales Domecq,Spain,Alcobendas,Conglomerate
394,Genpact,1997,"50,001 - 100,000",77.05,Tiger Tyagarajan,United States,New York,Professional Services
395,Baidu,2000,"10,001 - 50,000",77.04,Robin Li,China,Beijing,"IT, Internet, Software & Services"
396,Groupe Fnac Darty,1957,"10,001 - 50,000",77.03,Enrique Martinez,France,Ivry-sur-Seine,Retail and Wholesale
397,HeidelbergCement,1874,"50,001 - 100,000",77.03,Dominik von Achten,Germany,Heidelberg,"Construction, Oil & Gas Operations, Mining and Chemicals"
398,Ferrero,1946,"10,001 - 50,000",77.03,Lapo Civiletti,Italy,Alba,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
399,Travelers,1864,"10,001 - 50,000",77.00,Alan D. Schnitzer,United States,New York,Insurance
400,Wuchan Zhongda Group,1992,"10,001 - 50,000",76.99,Song Hongjiong,China,Hangzhou,Conglomerate
401,ExxonMobil,1999,"50,001 - 100,000",76.99,Darren W. Woods,United States,Irving,"Construction, Oil & Gas Operations, Mining and Chemicals"
402,CACI International,1962,"10,001 - 50,000",76.98,John S. Mengucci,United States,Reston,Professional Services
403,Electronic Arts,1982,"10,001 - 50,000",76.98,Andrew Wilson,United States,Redwood City,Media & Advertising
404,Diehl,1902,"10,001 - 50,000",76.97,Klaus Richter,Germany,Nuremberg,Aerospace & Defense
405,Haier Group,1984,"100,001 - 500,000",76.97,Zhang Ruimin,China,Shangdong,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
406,Hilton Worldwide,1919,"100,001 - 500,000",76.95,Christopher J. Nassetta,United States,Tysons Corner,Travel & Leisure
407,Mapei,1937,"10,001 - 50,000",76.92,Marco Squinzi,Italy,Milan,"Construction, Oil & Gas Operations, Mining and Chemicals"
408,Borealis,1994,"5,001 - 10,000",76.91,Thomas Gangl,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
409,ZF Friedrichshafen,1915,"100,001 - 500,000",76.90,Wolf-Henning Scheider,Germany,Friedrichshafen,Automotive (Automotive and Suppliers)
410,Airbnb,2008,"5,001 - 10,000",76.87,Brian Chesky,United States,San Francisco,Travel & Leisure
411,Vodafone Group,1984,"100,001 - 500,000",76.86,Nick Read,United Kingdom,Berkshire,"Telecommunications Services, Cable Supplier"
412,Repsol,1987,"10,001 - 50,000",76.84,Josu Jon Imaz San Miguel,Spain,Madrid,"Construction, Oil & Gas Operations, Mining and Chemicals"
413,HELLA,1899,"10,001 - 50,000",76.83,Michel Favre,Germany,Lippstadt,Automotive (Automotive and Suppliers)
414,PSA International,1964,"10,001 - 50,000",76.82,Tan Chong Meng,Singapore,Singapore,Transportation and Logistics
415,People's Insurance Company of China,1949,"5,001 - 10,000",76.79,Luo Xi,China,Beijing,Insurance
416,BP,1909,"50,001 - 100,000",76.75,Bernard Looney,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
417,Fortis Inc,1987,"5,001 - 10,000",76.74,David Hutchens,Canada,St. John's,Utilities
418,Carnival Corporation,1972,"100,001 - 500,000",76.73,Josh Weinstein,United States,Miami,Travel & Leisure
419,Marubeni,1858,"10,001 - 50,000",76.71,Masumi Kakinoki,Japan,Tokyo,Conglomerate
420,General Electric,1892,"100,001 - 500,000",76.69,"H. Lawrence Culp, Jr.",United States,Boston,"Engineering, Manufacturing"
421,EGGER,1961,"10,001 - 50,000",76.68,Thomas Leissing,Austria,St. Johann in Tirol,"Engineering, Manufacturing"
422,ICRC International Committee of the Red Cross,1863,"10,001 - 50,000",76.67,Peter Maurer,Switzerland,Geneva,Healthcare & Social
423,Unibel,1865,"10,001 - 50,000",76.67,Cécile Béliot,France,Suresnes,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
424,Sodiaal,1989,"10,001 - 50,000",76.67,Jorge Boucas,France,Paris,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
425,Heraeus,1851,"10,001 - 50,000",76.64,Jan Rinnert,Germany,Hanau,"Engineering, Manufacturing"
426,TCL Technology,1981,"10,001 - 50,000",76.62,Li Dongsheng,China,Shenzhen,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
427,Comcast Corporation,1963,"100,001 - 500,000",76.59,Brian L. Roberts,United States,Philadelphia,Media & Advertising
428,Tchibo,1949,"10,001 - 50,000",76.59,Werner Weber,Germany,Hamburg,Retail and Wholesale
429,E.On,2000,"50,001 - 100,000",76.56,Leonhard Birnbaum,Germany,Essen,Utilities
430,Deutsche Post DHL Group,1995,"500,001 - 1,000,000",76.55,Frank Appel,Germany,Bonn,Transportation and Logistics
431,Unilever,1929,"100,001 - 500,000",76.54,Alan Jope,United Kingdom,London,Packaged Goods
432,Schindler Group,1874,"50,001 - 100,000",76.51,Silvio Napoli,Switzerland,Ebikon,"Engineering, Manufacturing"
433,BBVA,1857,"100,001 - 500,000",76.48,Onur Genç,Spain,Madrid,Banking and Financial Services
434,H&M - Hennes & Mauritz,1947,"100,001 - 500,000",76.46,Helena Helmersson,Sweden,Stockholm,"Clothing, Shoes, Sports Equipment"
435,Illinois Tool Works,1912,"10,001 - 50,000",76.46,Ernest Scott Santi,United States,Glenview,"Engineering, Manufacturing"
436,Warner Bros. Discovery,2022,"10,001 - 50,000",76.45,David Zaslav,United States,New York,Media & Advertising
437,BioNTech,2008,"1,001 - 5,000",76.39,Prof. Dr. Ugur Sahin,Germany,Mainz,Drugs & Biotechnology
438,OMV Group,1956,"10,001 - 50,000",76.37,Alfred Stern,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
439,Emerson Electric,1890,"50,001 - 100,000",76.34,Lal Karsanbhai,United States,St. Louis,"Engineering, Manufacturing"
440,Standard Industries,1886,"10,001 - 50,000",76.33,David J. Millstone,United States,New York,"Engineering, Manufacturing"
441,Workday,2005,"10,001 - 50,000",76.30,Aneel Bhusri Chano Fernandez,United States,Pleasanton,"IT, Internet, Software & Services"
442,Moog Incorporated,1951,"10,001 - 50,000",76.29,John Scannell,United States,Elma,"Engineering, Manufacturing"
443,Intact Financial,1809,"10,001 - 50,000",76.28,Charles Brindamour,Canada,Toronto,Insurance
444,Fraport,1924,"10,001 - 50,000",76.27,Stefan Schulte,Germany,Frankfurt am Main,Transportation and Logistics
445,Givaudan,1895,"10,001 - 50,000",76.23,Gilles Andrier,Switzerland,Vernier,"Construction, Oil & Gas Operations, Mining and Chemicals"
446,Groupe Atlantic,1968,"5,001 - 10,000",76.23,Pierre-Louis François,France,La Roche-sur-Yon,"Engineering, Manufacturing"
447,Keller Williams Realty,1983,"100,001 - 500,000",76.17,Gary Keller,United States,Austin,Business Services & Supplies
448,ManpowerGroup,1990,"10,001 - 50,000",76.17,Jonas Prising,United States,Milwaukee,Business Services & Supplies
449,Bank of America,1998,"100,001 - 500,000",76.15,Brian Moynihan,United States,New York,Banking and Financial Services
450,DZ Bank,2001,"10,001 - 50,000",76.15,Uwe Fröhlich Cornelius Riese,Germany,Frankfurt am Main,Banking and Financial Services
451,FAW Group,1953,"100,001 - 500,000",76.06,Xu Liuping,China,Changchun,Automotive (Automotive and Suppliers)
452,Abu Dhabi Commercial Bank,1985,"5,001 - 10,000",76.04,Ala'a Eraiqat,United Arab Emirates,Abu Dhabi,Banking and Financial Services
