rank,company,founded,employees,score,ceo,state,hq,industry
238,Spirit Aero Systems,2005,"10,001 - 50,000",70.6,Pat Shanahan,Kansas,Wichita,Aerospace & Defense
239,International Game Technology (IGT),1990,"10,001 - 50,000",70.57,Vincent L. Sadusky,Nevada,Las Vegas,Business Services & Supplies
240,IBEX Global,2017,"10,001 - 50,000",70.56,Robert Dechant,District of Columbia,Washington,Business Services & Supplies
241,H-E-B,1905,"100,001 - 500,000",70.54,Charles Butt,Texas,San Antonio,Retail and Wholesale
242,OPENLANE,2006,"1,001 - 5,000",70.46,Peter Kelly,Indiana,Carmel,Business Services & Supplies
243,City National Bank (CA),1954,"5,001 - 10,000",70.45,George Carmichael,California,Los Angeles,Banking and Financial Services
244,Medical Mutual of Ohio,1934,>1000,70.44,Steven C. Glass,Ohio,Cleveland,Insurance
245,Commerce Bank,1865,"1,001 - 5,000",70.43,John W. Kemper,Missouri,Kansas City,Banking and Financial Services
246,Ulta Beauty,1990,"50,001 - 100,000",70.35,Dave Kimbell,Illinois,Bolingbrook,Retail and Wholesale
247,Panasonic,1918,"100,001 - 500,000",70.35,Yuki Kusumi,New Jersey,Newark,"Semiconductors, Electronics, Electrical Engineering"
248,Western Carolina University,1889,"1,001 - 5,000",70.34,Kelli R. Brown,North Carolina,Cullowhee,Education
249,Ford Motor,1903,"50,001 - 100,000",70.31,James D. Farley,Michigan,Dearborn,Automotive (Automotive and Suppliers)
250,LG Electronics,1958,"50,001 - 100,000",70.26,Kwang Mo Koo,New Jersey,Englewood Cliffs,"Semiconductors, Electronics, Electrical Engineering"
251,"Live Nation Entertainment, Inc.",2005,"10,001 - 50,000",70.26,Michael Rapino,California,Beverly Hills,Travel & Leisure
252,Medtronic,1949,"10,001 - 50,000",70.2,Geoffrey S. Martha,Minnesota,Minneapolis,Health Care Equipment & Services
253,"University of California, Irvine",1965,"10,001 - 50,000",70.18,Howard Gillman,California,Irvine,Education
254,Applied Research Associates,1979,>1000,70.16,Robert Sues,New Mexico,Albuquerque,Aerospace & Defense
255,Novo Nordisk,1923,"50,001 - 100,000",70.14,Lars Fruergaard Jørgensen,New Jersey,Plainsboro,Drugs & Biotechnology
256,Workday,2005,"10,001 - 50,000",70.13,Aneel Bhuri,California,Pleasanton,IT Software & Services
257,ATL Technology,1993,>1000,70.1,Joe Glover,Utah,Springfield,Health Care Equipment & Services
258,Rutgers University,1766,"10,001 - 50,000",70.09,Jonathan Holloway,New Jersey,New Brunswick,Education
259,BlueCross BlueShield of Tennessee,1945,>5000,69.92,JD Hickey,Tennessee,Chattanooga,Insurance
260,Alliance Hospitality Management,2003,>1000,69.9,Rolf Tweeten,North Carolina,Raleigh,Business Services & Supplies
261,Purple Communications,2002,>1000,69.87,Sherrin Turpin,California,Rocklin,IT Software & Services
262,LPL Financial Holdings Inc.,1989,"5,001 - 10,000",69.85,Dan H. Arnold,Massachusetts,Boston,Banking and Financial Services
263,Netsmart,1968,"1,001 - 5,000",69.82,Mike Valentine,Kansas,Overland Park,IT Software & Services
264,HealthEquity,2002,"1,001 - 5,000",69.82,Jon Kessler,Utah,Draper,Banking and Financial Services
265,Goldman Sachs,1869,"10,001 - 50,000",69.8,David M. Solomon,New York,New York,Banking and Financial Services
266,Mutual of Omaha,1909,"5,001 - 10,000",69.69,James T. Blackledge,Nebraska,Omaha,Insurance
267,Cambia Health Solutions,1996,>5000,69.68,Jared L. Short,Oregon,Portland,Insurance
268,Bank of Oklahoma,1908,"1,001 - 5,000",69.6,Stacy C. Kymes,Oklahoma,Tulsa,Banking and Financial Services
269,Zillow,2006,"5,001 - 10,000",69.59,Jeremy Wacksman,Washington,Seattle,Business Services & Supplies
270,Houston Community College,1971,>1000,69.58,Margaret Ford Fisher,Texas,Houston,Education
271,FreshDirect,2002,>1000,69.49,Hatice Evren,New York,New York,Retail and Wholesale
272,UnitedHealth Group,1977,"100,001 - 500,000",69.49,Andrew Witty,Minnesota,Minnetonka,Insurance
273,Citigroup,1812,"100,001 - 500,000",69.47,Jane Fraser,New York,New York,Banking and Financial Services
274,Hot Topic,1989,"5,001 - 10,000",69.47,Steve Vranes,California,City of Industry,"Clothing, Shoes, Sports Equipment"
275,Deloitte,1845,"100,001 - 500,000",69.39,Jason Girzadas,New York,New York,Professional Services
276,Genentech,1976,"10,001 - 50,000",69.37,Ashley Magargee,California,South San Francisco,Drugs & Biotechnology
277,Zions Bank,1873,"5,001 - 10,000",69.35,Paul Burdiss,Utah,Salt Lake City,Banking and Financial Services
278,City of Seattle,1851,"10,001 - 50,000",69.31,Bruce Harrell,Washington,Seattle,Government Services
279,Internet Brands,1988,"5,001 - 10,000",69.31,Robert N. Brisco,California,El Segundo,IT Software & Services
280,University of Pennsylvania,1740,"10,001 - 50,000",69.3,Larry Jameson,Pennsylvania,Philadelphia,Education
281,Chick-fil-A,1946,"100,001 - 500,000",69.27,Andrew Truett Cathy,Georgia,Atlanta,Restaurants
282,"University of Maryland, College Park",1858,"10,001 - 50,000",69.25,Darryll J. Pines,Maryland,College Park,Education
283,Sumitomo Mitsui Banking Corporation,2001,"1,001 - 5,000",69.24,Akihiro Fukutome,Tokyo,Tokyo,Banking and Financial Services
284,City of Los Angeles,1920,"10,001 - 50,000",69.22,Karen Bass,California,Los Angeles,Government Services
285,Lincoln Financial,1905,"10,001 - 50,000",69.17,Ellen G. Cooper,Pennsylvania,Radnor,Banking and Financial Services
286,Juniper Networks,1996,"1,001 - 5,000",69.16,Rami Rahim,California,Sunnyvale,IT Software & Services
287,Matson,1882,"1,001 - 5,000",69.16,Matthew J. Cox,Hawaii,Honolulu,Transportation and Logistics
288,Spencer Gifts,1947,>10000,69.07,Steven Silverstein,New Jersey,Egg Harbor Township,Retail and Wholesale
289,Dotdash Meredith,1902,"1,001 - 5,000",69.05,Neil Vogel,Iowa,Des Moines,Media & Advertising
290,Medica,1975,>1000,69.04,Lisa Erickson,Minnesota,Minnetonka,Insurance
291,United States Federal Reserve System,1913,>10000,69,Jerome H. Powell,District of Columbia,Washington,Government Services
292,American City Business Journals,1982,"1,001 - 5,000",68.97,Mike Olivieri,New York,Charlotte,Media & Advertising
293,TE Connectivity,2007,"10,001 - 50,000",68.97,Terrence R. Curtin,Schaffhausen,Galway,"Semiconductors, Electronics, Electrical Engineering"
294,Advocates,1975,>1000,68.92,Diane Gould,Massachusetts,Framingham,Professional Services
295,United States Department of State,1789,"50,001 - 100,000",68.9,Antony J. Blinken,District of Columbia,Washington,Government Services
296,Plastic Omnium,1946,"10,001 - 50,000",68.89,Laurent Favre,Île-de-France,Levallois-Perret,Automotive (Automotive and Suppliers)
297,Western Governors University,1997,"5,001 - 10,000",68.87,Scott D. Pulsipher,Utah,Salt Lake City,Education
298,United States Department of Transportation (DOT),1967,"50,001 - 100,000",68.86,Pete Buttigieg,District of Columbia,Washington,Government Services
299,Trader Joe's,1967,>10000,68.83,Bryan Palbaum,California,Monrovia,Retail and Wholesale
300,McDonald's,1955,"10,001 - 50,000",68.81,Chris Kempczinski,Illinois,Chicago,Restaurants
301,Washington Metropolitan Area Transit Authority (WMATA),1967,>10000,68.74,Randy Clarke,District of Columbia,Washington,Transportation and Logistics
302,Harmons,1932,>1000,68.71,Troy Johnson,Utah,West Valley,Retail and Wholesale
303,Fanatics,1995,"10,001 - 50,000",68.69,Michael Rubin,Florida,Jacksonville,"Clothing, Shoes, Sports Equipment"
304,"Colorado State University, Fort Collins",1903,"5,001 - 10,000",68.68,Amy Parsons,Colorado,Fort Collins,Education
305,Stantec,1954,"10,001 - 50,000",68.63,Gord Johnston,Alberta,Edmonton,Professional Services
306,Tory Burch,2004,"1,001 - 5,000",68.62,Pierre-Yeves Roussel,New York,New York,"Clothing, Shoes, Sports Equipment"
307,CACI International,1962,"10,001 - 50,000",68.58,John S. Mengucci,Virginia,Reston,Aerospace & Defense
308,Yale University,1701,"10,001 - 50,000",68.56,Peter Salovey,Connecticut,New Haven,Education
309,Independence Blue Cross,1938,"10,001 - 50,000",68.53,Gregory E. Deavens,Pennsylvania,Philadelphia,Insurance
310,Toyota Boshoku,1918,"10,001 - 50,000",68.52,Masayoshi Shirayanagi,Kentucky,Erlanger,Automotive (Automotive and Suppliers)
311,Dassault Systèmes,1981,"10,001 - 50,000",68.49,Bernard Charlès,Île-de-France,Vélizy-Villacoublay,IT Software & Services
312,HHM,1984,>1000,68.48,Naveen P. Kakarla,Pennsylvania,Harrisburg,Business Services & Supplies
313,Starbucks,1971,"100,001 - 500,000",68.47,Laxman Narasimhan,Washington,Seattle,Restaurants
314,DSV Global Transport and Logistics,1976,"50,001 - 100,000",68.45,Jens H. Lund,Capital Region of Denmark,Hedehusene,Transportation and Logistics
315,New American Funding,2003,"1,001 - 5,000",68.42,Rick Arvielo,California,Tustin,Banking and Financial Services
316,Keller Williams Realty,1983,"100,001 - 500,000",68.34,Mark Willis,Texas,Austin,Business Services & Supplies
317,EDUStaff,2010,"50,001 - 100,000",68.33,Derek Vogel,Michigan,Grand Rapids,Business Services & Supplies
318,"EBSCO Industries, Inc.",1984,"1,001 - 5,000",68.32,Tim Collins,Massachusetts,Ipswich,Business Services & Supplies
319,Ellucian Company,1968,>1000,68.24,Laura Ipsen,Virginia,Reston,IT Software & Services
320,Office of the Director of National Intelligence (ODNI),2005,>1000,68.23,Avril Haines,District of Columbia,Washington,Government Services
321,Gainwell Technologies,2020,>10000,68.21,Paul Saleh,Arkansas,Conway,Health Care Equipment & Services
322,World Bank Group,1944,"10,001 - 50,000",68.2,Ajay Banga,District of Columbia,Washington,Banking and Financial Services
323,DocuSign,2003,"1,001 - 5,000",68.19,Dan Springer,California,San Francisco,IT Software & Services
324,Acument Global Technologies,1995,"1,001 - 5,000",68.16,Daniel Di Sebastian,Michigan,Sterling Heights,"Engineering, Manufacturing"
325,American Savings Bank Hawaii,1925,"1,001 - 5,000",68.15,Ann Teranishi,Hawaii,Honolulu,Banking and Financial Services
326,Rolls-Royce,1904,"5,001 - 10,000",68.14,Tufan Erginbilgic,Virginia,Reston,"Engineering, Manufacturing"
327,BlueCross BlueShield of North Carolina,1933,"5,001 - 10,000",68.13,Tunde Sotunde,North Carolina,Durham,Insurance
328,Duke University,1924,"10,001 - 50,000",68.09,Vincent E. Price,North Carolina,Durham,Education
329,MidFirst Bank,1982,"1,001 - 5,000",68.06,Jeff Records,Oklahoma,Oklahoma City,Banking and Financial Services
330,Cox Enterprises,1898,"10,001 - 50,000",67.99,Alex Taylor,Georgia,Atlanta,"Telecommunications Services, Cable Supplier"
331,New Balance,1906,"5,001 - 10,000",67.97,Joe Preston,Massachusetts,Boston,"Clothing, Shoes, Sports Equipment"
332,Wolters Kluwer,1987,"10,001 - 50,000",67.96,Nancy McKinstry,South Holland,Alphen aan Den Rijn,Professional Services
333,Smithsonian Institution,1846,"5,001 - 10,000",67.9,Lonnie G. Bunch,District of Columbia,Washington,Travel & Leisure
334,Booking Holdings,1996,"1,001 - 5,000",67.84,Glenn D. Fogel,Connecticut,Norwalk,IT Software & Services
335,Idexx Laboratories,1983,"10,001 - 50,000",67.82,Jay Mazelsky,Maine,Westbrook,Health Care Equipment & Services
336,Tyler Technologies,1966,"5,001 - 10,000",67.79,Lynn Moore,Texas,Plano,IT Software & Services
337,Progressive,1937,"50,001 - 100,000",67.76,Tricia Griffith,Ohio,Mayfield Village,Insurance
338,Baxter International,1931,"10,001 - 50,000",67.76,Jose E. Almeida,Illinois,Deerfield,Health Care Equipment & Services
339,Shoney's,1947,"1,001 - 5,000",67.69,David Davoudpour,Tennessee,Nashville,Restaurants
340,Synovus,1888,"1,001 - 5,000",67.68,Kevin Blair,Georgia,Columbus,Banking and Financial Services
341,HubSpot,2004,"5,001 - 10,000",67.66,Yamini Rangan,Massachusetts,Cambridge,IT Software & Services
342,Maritz,1894,>1000,67.65,David Peckinpaugh,Missouri,Fenton,Business Services & Supplies
343,"San Diego County, CA",1850,"10,001 - 50,000",67.64,Sarah E. Aghassi,California,San Diego,Government Services
344,TrueBlue,1989,"1,001 - 5,000",67.63,Taryn Owen,Washington,Tacoma,Business Services & Supplies
345,JR Simplot,1929,"10,001 - 50,000",67.61,Garrett Lofto,Idaho,Boise,"Food, Soft Beverages, Alcohol & Tobacco"
346,General Mills,1866,"10,001 - 50,000",67.6,Jeffrey L. Harmening,Minnesota,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
347,Coca-Cola,1886,"5,001 - 10,000",67.6,James Quincey,Georgia,Atlanta,"Food, Soft Beverages, Alcohol & Tobacco"
348,Kwik Trip/Kwik Star,1965,"10,001 - 50,000",67.59,Scott Zietlow,Wisconsin,La Crosse,Retail and Wholesale
349,Mississippi State University,1878,"5,001 - 10,000",67.56,Mark E. Keenum,Mississippi,Mississippi State,Education
350,Oklahoma State University - Stillwater,1890,>1000,67.53,Kayse Shrum,Oklahoma,Stillwater,Education
351,C.H. Robinson,1905,"10,001 - 50,000",67.52,David (Dave) Bozeman,Minnesota,Eden Prairie,Business Services & Supplies
352,GoDaddy.com,1997,"5,001 - 10,000",67.5,Aman Bhutani,Arizona,Scottsdale,IT Software & Services
353,Delta Galil Industries,1975,"1,001 - 5,000",67.49,Isaac Dabah,New York,New York,"Clothing, Shoes, Sports Equipment"
354,United States Government Accountability Office,1921,"1,001 - 5,000",67.47,Linda Nancy Birnbaum,District of Columbia,Washington,Government Services
355,Granite Telecommunications,2002,>1000,67.46,Rob Hale,Massachusetts,Quincy,"Telecommunications Services, Cable Supplier"
356,Ralph Lauren,1967,"10,001 - 50,000",67.44,Patrice Louvet,New York,New York,"Clothing, Shoes, Sports Equipment"
357,United States Citizenship and Immigration Services,1891,"10,001 - 50,000",67.39,Ur M. Jaddou,District of Columbia,Washington,Government Services
358,Florida Blue,1945,"5,001 - 10,000",67.34,Patrick J. Geraghty,Florida,Jacksonville,Insurance
359,Heinen's Grocery Store,1929,>1000,67.28,Tom Heinen Jeff Heinen,Ohio,Warrensville Heights,Retail and Wholesale
360,Averitt Express,1958,"5,001 - 10,000",67.28,Gary Sasser,Tennessee,Cookeville,Transportation and Logistics
361,CarMax,1993,"10,001 - 50,000",67.2,Bill Nash,Virginia,Richmond,Retail and Wholesale
362,RTI International,1958,"5,001 - 10,000",67.2,Tim J. Gabel,North Carolina,Durham,Professional Services
363,PepsiCo,1965,"100,001 - 500,000",67.19,Ramon L. Laguarta,New York,Purchase,"Food, Soft Beverages, Alcohol & Tobacco"
364,Insight Global,2001,>1000,67.19,Bert Bean,Georgia,Atlanta,Business Services & Supplies
365,HDR,1917,"10,001 - 50,000",67.15,John W. Henderson,Nebraska,Omaha,"Construction, Chemicals, Raw Materials"
366,Constellation Brands,1945,"1,001 - 5,000",67.14,Bill Newlands,New York,Victor,"Food, Soft Beverages, Alcohol & Tobacco"
367,University of North Carolina at Chapel Hill,1789,"10,001 - 50,000",67.13,Lee H. Roberts,North Carolina,Chapel Hill,Education
368,Discover Financial Services,1985,"10,001 - 50,000",67.12,Michael Shepherd,Illinois,Riverwoods,Banking and Financial Services
369,Volvo Group,1927,"10,001 - 50,000",67.05,Martin Lundstedt,North Carolina,Greensboro,Automotive (Automotive and Suppliers)
370,"Miami-Dade County, FL",1836,>10000,67.03,Daniella Levine Cava,Florida,Miami,Government Services
371,Guardian Life Ins. Co. of America,1860,"5,001 - 10,000",67.02,Andrew J. Mcmahon,New York,New York,Insurance
372,First Watch Restaurants,1983,"10,001 - 50,000",66.92,Chris Tomasso,Florida,Bradenton,Restaurants
373,University of Michigan,1817,"50,001 - 100,000",66.84,Santa J. Ono,Michigan,Ann Arbor,Education
374,Caltrans,1972,"10,001 - 50,000",66.81,Tony Tavares,California,Sacramento,Transportation and Logistics
375,Interpublic Group (IPG),1930,"10,001 - 50,000",66.81,Philippe Krakowsky,New York,New York,Media & Advertising
376,Royal Caribbean Group,1997,"1,001 - 5,000",66.79,Jason Liberty,Florida,Miami,Travel & Leisure
377,Healthfirst,1993,"1,001 - 5,000",66.78,Pat Wang,New York,New York,Insurance
378,Moog,1953,"10,001 - 50,000",66.78,Patrick J. Roche,New York,Elma,Aerospace & Defense
379,University of Virginia,1819,"10,001 - 50,000",66.75,James E. Ryan,Virginia,Charlottesville,Education
380,LyondellBasell,2007,"5,001 - 10,000",66.74,Peter Vanacker,Texas,Houston,"Construction, Chemicals, Raw Materials"
381,"Orange County, CA",1889,"10,001 - 50,000",66.73,Michelle Aguirre,California,Santa Ana,Government Services
382,Alpha Baking Company,1979,"501 - 1,000",66.67,Lawrence L. Marcucci,Illinois,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
383,SAP,1972,"100,001 - 500,000",66.63,Lloyd Adams,Pennsylvania,Newtown Square,IT Software & Services
384,ITT,1920,"1,001 - 5,000",66.56,Luca Savi,New York,White Plains,"Engineering, Manufacturing"
385,Nelnet,1996,"5,001 - 10,000",66.54,Jeffrey R. Noordhoek,Nebraska,Lincoln,Banking and Financial Services
386,Texas Instruments,1930,"10,001 - 50,000",66.49,Haviv Ilan,Texas,Dallas,"Semiconductors, Electronics, Electrical Engineering"
387,Movement Mortgage,2008,"1,001 - 5,000",66.49,Casey Crawford,South Carolina,Fort Mill,Banking and Financial Services
388,Edward Jones,1922,"10,001 - 50,000",66.48,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
389,State of California,1850,"100,001 - 500,000",66.46,Gavin Newsom,California,Sacramento,Government Services
390,Experian Information Solutions,1992,"10,001 - 50,000",66.44,Brian Cassin,California,Costa Mesa,Business Services & Supplies
391,Gartner,1979,"10,001 - 50,000",66.41,Eugene A. Hall,Connecticut,Stamford,Professional Services
392,LHH Recruitment Solutions,1997,"5,001 - 10,000",66.41,John Morgan,Florida,Jacksonville,Professional Services
393,Inspire Brands,2018,"100,001 - 500,000",66.39,Paul Brown,Georgia,Atlanta,Restaurants
394,Simon Property Group,1993,"1,001 - 5,000",66.39,David Simon,Indiana,Indianapolis,Business Services & Supplies
395,Sweetgreen,2007,"5,001 - 10,000",66.38,Jonathan Neman,California,Los Angeles,Restaurants
396,Architect of the Capitol,1793,"1,001 - 5,000",66.35,Joseph R. DiPietro,District of Columbia,Washington,Government Services
397,Paychex,1971,"10,001 - 50,000",66.35,John B. Gibson,New York,Rochester,Business Services & Supplies
398,Teleflex,1943,"1,001 - 5,000",66.34,Liam J. Kelly,Pennsylvania,Wayne,Health Care Equipment & Services
399,Wolverine World Wide,1883,"1,001 - 5,000",66.33,Christopher Hufnagel,Michigan,Rockford,"Clothing, Shoes, Sports Equipment"
400,Barnes & Noble,1886,"10,001 - 50,000",66.32,James Daunt,New York,New York,Retail and Wholesale
401,Ancora Education,2013,>1000,66.31,Bill Nance,Texas,Hurst,Education
402,Alfa Insurance,1946,"1,001 - 5,000",66.3,Jimmy Parnell,Alabama,Montgomery,Insurance
403,Ericsson,1876,"50,001 - 100,000",66.27,Börje Ekholm,Stockholms län,Stockholm,"Semiconductors, Electronics, Electrical Engineering"
404,Burns & McDonnell Engineering,1898,"10,001 - 50,000",66.24,Leslie Duke,Missouri,Kansas City,"Construction, Chemicals, Raw Materials"
405,United States Government Publishing Office,1861,"1,001 - 5,000",66.23,Hugh Nathanial Halpern,District of Columbia,Washington,Government Services
406,Crocs,2002,"5,001 - 10,000",66.22,Andrew Rees,Colorado,Broomfield,"Clothing, Shoes, Sports Equipment"
407,E. & J. Gallo Winery,1933,>5000,66.21,Joseph Edward Gallo,California,Modesto,"Food, Soft Beverages, Alcohol & Tobacco"
408,CrossCountry Mortgage,2003,"5,001 - 10,000",66.21,"Ronald Leonhardt, Jr.",Ohio,Cleveland,Banking and Financial Services
409,First Horizon National,1864,"5,001 - 10,000",66.2,Bryan Jordan,Tennessee,Memphis,Banking and Financial Services
410,"Fresno County, CA",1856,"5,001 - 10,000",66.18,Paul Nerland,California,Fresno,Government Services
411,Gilbane Building Company,1870,"1,001 - 5,000",66.17,Thomas F. Gilbane,Rhode Island,Providence,"Construction, Chemicals, Raw Materials"
412,Austin Community College District,1973,>1000,66.17,Russell Lowery Hart,Texas,Austin,Education
413,RAND Corporation,1948,"1,001 - 5,000",66.15,Jason Matheny,California,Santa Monica,Professional Services
414,LexisNexis Legal & Professional,1970,"10,001 - 50,000",66.15,Mike Walsh,New York,New York,IT Software & Services
415,Bath & Body Works,1990,"50,001 - 100,000",66.13,Gina Boswell,Ohio,Columbus,Retail and Wholesale
416,Alabama Institute for Deaf and Blind,1858,200 - 500,66.13,Dennis Gilliam,Alabama,Talladega,Education
417,FICO,1956,"1,001 - 5,000",66.12,William J. Lansing,California,San Jose,IT Software & Services
418,Estes Express Lines,1931,"10,001 - 50,000",66.11,Rob Estes,Virginia,Richmond,Transportation and Logistics
419,Equal Employment Opportunity Commission,1965,"1,001 - 5,000",66.1,Charlotte A. Burrows,District of Columbia,Washington,Government Services
420,AT&T,1876,"100,001 - 500,000",66.06,John Stankey,Texas,Dallas,"Telecommunications Services, Cable Supplier"
421,Honda Motor,1959,"10,001 - 50,000",66.04,Noriya Kaihara,California,Torrance,Automotive (Automotive and Suppliers)
422,Kimberly-Clark,1872,"10,001 - 50,000",66.02,Michael D. Hsu,Texas,Irving,Packaged Goods
423,Zara,1975,"100,001 - 500,000",65.99,Oscar Garcia Maceiras,New York,New York,"Clothing, Shoes, Sports Equipment"
424,"The Ohio State University, Columbus",1870,"10,001 - 50,000",65.97,Ted Carter,Ohio,Columbus,Education
425,Wells Fargo,1852,"10,001 - 50,000",65.95,Charles W. Scharf,California,San Francisco,Banking and Financial Services
426,Bloomberg,1981,"10,001 - 50,000",65.94,Vladimir Kliatchko,New York,New York,Media & Advertising
427,"University of California, San Diego",1960,"10,001 - 50,000",65.88,Pradeep K. Khosla,California,La Jolla,Education
428,Old National Bank,1834,"1,001 - 5,000",65.87,Chady M. AlAhmar,Indiana,Evansville,Banking and Financial Services
429,Middle Tennessee State University,1911,"1,001 - 5,000",65.84,Sidney A. McPhee,Tennessee,Murfreesboro,Education
430,Truist Financial,1872,"50,001 - 100,000",65.83,William H. Rogers,North Carolina,Charlotte,Banking and Financial Services
431,SAIC,1969,"10,001 - 50,000",65.82,Toni Townes-Whitley,Virginia,Reston,IT Software & Services
432,American Electric Power,1906,"10,001 - 50,000",65.79,Benjamin G.S. Fowke,Ohio,Columbus,Utilities
433,Gray Television,1897,"5,001 - 10,000",65.72,Hilton H. Howell,Georgia,Atlanta,Media & Advertising
434,New Jersey Transit,1979,"10,001 - 50,000",65.71,Kevin S. Corbett,New Jersey,Newark,Transportation and Logistics
435,Stewart Title Guaranty,1908,"5,001 - 10,000",65.68,Frederick H. Eppinger,Texas,Houston,Business Services & Supplies
436,Yelp,2004,"1,001 - 5,000",65.65,Jeremy Stoppelman,California,San Francisco,IT Software & Services
437,Premera Blue Cross,1945,"1,001 - 5,000",65.64,Jeffrey Roe,Washington,Mountlake Terrace,Insurance
438,University of Kentucky,1865,"10,001 - 50,000",65.59,Eli Capilouto,Kentucky,Lexington,Education
439,Premium Retail Services,1985,>10000,65.59,Brian Travers Kevin Travers,Missouri,Chesterfield,Business Services & Supplies
440,American Water,1886,"5,001 - 10,000",65.56,M. Susan Hardwick,New Jersey,Camden,Utilities
441,Procter & Gamble,1837,"10,001 - 50,000",65.53,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
442,Southern Company,1945,"10,001 - 50,000",65.52,Chris Womack,Georgia,Atlanta,Utilities
443,"City and County of Honolulu, HI",1828,>5000,65.5,Rick Blangiardi,Hawaii,Honolulu,Government Services
444,CareCentrix,1996,"1,001 - 5,000",65.49,Steve Horowitz,Florida,Tampa,Health Care Equipment & Services
445,Terracon,1965,"5,001 - 10,000",65.43,M. Gayle Packer,Kansas,Olathe,Professional Services
446,Christian Dior,1947,"100,001 - 500,000",65.42,Alexandra Winokur,Île-de-France,Paris,Retail and Wholesale
447,Mallinckrodt Pharmaceuticals,1867,"1,001 - 5,000",65.4,Sigurdur Olafsson,England,Staines-Upon-Thames,Drugs & Biotechnology
448,United States General Services Administration,1949,"10,001 - 50,000",65.4,Robin Carnahan,District of Columbia,Washington,Government Services
449,FedEx,1971,"500,001 - 1,000,000",65.37,Raj Subramaniam,Tennessee,Memphis,Transportation and Logistics
450,AAR,1951,"1,001 - 5,000",65.35,John M. Holmes,Illinois,Wood Dale,Aerospace & Defense
451,Molina Healthcare,1980,"10,001 - 50,000",65.32,Joseph Zubretsky,California,Long Beach,Health Care Equipment & Services
452,Bristol Meyers Squibb,1887,"10,001 - 50,000",65.3,Chris Boerner,New York,New York,Drugs & Biotechnology
453,"University of California, Berkeley",1868,"10,001 - 50,000",65.3,Carol Christ,California,Berkeley,Education
454,Levy,1978,>10000,65.29,Andrew J. Lansing,Illinois,Chicago,Restaurants
455,Americold,1903,"10,001 - 50,000",65.28,George F. Chappelle Jr,Georgia,Atlanta,Transportation and Logistics
456,Brown University,1764,>1000,65.27,Christina Paxson,Rhode Island,Providence,Education
457,Marriott International,1927,"100,001 - 500,000",65.26,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
458,Allen Tate Companies,1957,>1000,65.25,Pat Riley,North Carolina,Charlotte,Business Services & Supplies
459,LUSH Fresh Handmade Cosmetics,1995,"10,001 - 50,000",65.24,Mark Constantine,British Columbia,Vancouver,Retail and Wholesale
460,"City and County of San Francisco, CA",1776,"10,001 - 50,000",65.23,London N. Breed,California,San Francisco,Government Services
461,RBC,1864,"50,001 - 100,000",65.22,David I. McKay,Ontario,Toronto,Banking and Financial Services
462,Canon U.S.A.,1937,"100,001 - 500,000",65.19,Isao Kobayashi,New York,Melville,"Semiconductors, Electronics, Electrical Engineering"
463,Wegmans Food Markets,1916,"50,001 - 100,000",65.17,Colleen Wegman,New York,Rochester,Retail and Wholesale
464,Hibbett Sports,1945,>5000,65.16,Michael E. Longo,Alabama,Birmingham,"Clothing, Shoes, Sports Equipment"
465,U.S. Bank,1863,"50,001 - 100,000",65.15,Andrew Cecere,Minnesota,Minneapolis,Banking and Financial Services
466,Arkansas Blue Cross and Blue Shield,1929,"1,001 - 5,000",65.11,Curtis Barnett,Arkansas,Little Rock,Insurance
467,Horizon Blue Cross Blue Shield of New Jersey,1932,"5,001 - 10,000",65.11,Gary D. St. Hilaire,New Jersey,Newark,Insurance
468,NASDAQ,1971,"1,001 - 5,000",65.1,Adena T. Friedman,New York,New York,Banking and Financial Services
469,Wake Forest University,1834,>1000,65.09,Susan R. Wente,North Carolina,Winston-Salem,Education
470,Fujitsu,1935,"100,001 - 500,000",65.08,Takahito Tokita,Tokyo,Tokyo,"Semiconductors, Electronics, Electrical Engineering"
471,HP,1939,"50,001 - 100,000",65.06,Enrique Lores,California,Palo Alto,"Semiconductors, Electronics, Electrical Engineering"
472,Bank of Hawaii,1897,"1,001 - 5,000",65.06,Peter S. Ho,Hawaii,Honolulu,Banking and Financial Services
473,Turner Construction,1902,"5,001 - 10,000",65.05,Peter J. Davoren,New York,New York,"Construction, Chemicals, Raw Materials"
474,Shoe Carnival,1978,"5,001 - 10,000",65.01,Mark J. Worden,Indiana,Evansville,"Clothing, Shoes, Sports Equipment"
475,Automatic Data Processing,1949,"50,001 - 100,000",64.99,Maria Black,New Jersey,Roseland,Business Services & Supplies
476,Cadence Bank,1876,>5000,64.99,James D. Rollins III,Texas,Houston,Banking and Financial Services
477,NBT Bank,1856,>1000,64.98,Scott A. Kingsley,New York,Norwich,Banking and Financial Services
478,BAE Systems,1999,"10,001 - 50,000",64.98,Tom Arseneault,Virginia,Falls Church,Aerospace & Defense
479,Dupont De Nemours,1897,"10,001 - 50,000",64.97,Edward Breen,Delaware,Wilmington,"Construction, Chemicals, Raw Materials"
480,Hilton,1919,"100,001 - 500,000",64.96,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
