rank,company,founded,employees,score,ceo,state,hq,industry
227,Wien Energie,1899,"1,001 - 5,000",7.24,Dipl.-Ing. Mag. Michael Strebl,Vienna,Wien,"Raw Materials, Utilities"
228,General Electric,1892,"501 - 1,000",7.24,H. Lawrence Culp Jr.,Vienna,Wien,"Engineering, Manufacturing"
229,Continental,1871,>200,7.23,Kurt Bergmüller,Lower Austria,Wiener Neudorf,Automotive (Producers and Suppliers)
230,eww,1899,"501 - 1,000",7.23,Florian Niedersüß,Upper Austria,Wels,"Raw Materials, Utilities"
231,Raiffeisenverband Salzburg,1905,"1,001 - 5,000",7.23,Dr. Heinz Konrad,Salzburg,Salzburg,Banking and Financial Services
232,Gebrüder Weiss,1823,"1,001 - 5,000",7.22,Wolfram Senger-Weiss,Vorarlberg,Lauterach,Transportation and Logistics
233,TIGER,1930,"501 - 1,000",7.22,DI Dr. Clemens Steiner,Upper Austria,Wels,Manufacture and Processing of Materials
234,Medizinische Universität Wien,1365,"5,001 - 10,000",7.21,Elisabeth Chalupa-Gartner,Vienna,Wien,Education and Research
235,MCI Management Center Innsbruck,1995,201 - 500,7.20,Dirk Costolo,Tyrol,Innsbruck,Education and Research
236,Fronius International,1945,"1,001 - 5,000",7.20,Elisabeth Engelbrechtsmüller-Strauß,Upper Austria,Wels,"Electronics, Electrical Engineering, Medical Devices"
237,WILD,1970,201 - 500,7.19,Josef Hackl,Carinthia,Völkermarkt,"Electronics, Electrical Engineering, Medical Devices"
238,Internorm,1931,"1,001 - 5,000",7.19,Johann Brandstetter,Upper Austria,Traun,Manufacture and Processing of Materials
239,Borealis,1994,"1,001 - 5,000",7.19,Thomas Gangl,Vienna,Wien,Chemicals and Pharmaceuticals
240,ACP,1993,"1,001 - 5,000",7.19,Rainer Kalkbrener,Vienna,Wien,"IT, Internet, Telecommunication"
241,Kaindl,1897,"501 - 1,000",7.18,Adolf Schlatzer,Salzburg,Salzburg,Manufacture and Processing of Materials
242,Pensionsversicherungsanstalt,2003,"5,001 - 10,000",7.17,Sascha Helmut,Vienna,Wien,"Healthcare, Social Services"
243,STIHL Tirol,1981,"501 - 1,000",7.17,Dr. Clemens Schaller,Tyrol,Langkampfen,Finished Goods and Consumer Goods
244,Philips,1926,201 - 500,7.17,Michaela Latzelsberger,Vienna,Wien,Finished Goods and Consumer Goods
245,Kremsmüller,1961,"1,001 - 5,000",7.17,Gregor Kremsmüller,Upper Austria,Steinhaus,"Engineering, Manufacturing"
246,Die Kurzentren,1988,"1,001 - 5,000",7.16,Reinhard Ravidas,Tyrol,Kufstein,"Travel, Accommodation, Leisure"
247,Lidl,1998,"1,001 - 5,000",7.16,Alessando Wolf,Salzburg,Salzburg,Retail and Retail Services
248,NXP,2006,"501 - 1,000",7.15,Kurt Sievers,Styria,Gratkorn,"Electronics, Electrical Engineering, Medical Devices"
249,ZF Friedrichshafen,1915,"501 - 1,000",7.15,Wolf Henning Schneider,Vienna,Wien,Automotive (Producers and Suppliers)
250,Christof Group,2015,"1,001 - 5,000",7.15,Johann Helmut Christof,Styria,Graz,Construction
251,Kühne + Nagel,1970,"501 - 1,000",7.14,Franz Braunsberger,Vienna,Wien,Transportation and Logistics
252,ilf Consulting Engineers,1967,"501 - 1,000",7.14,Klaus Lässer,Tyrol,Innsbruck,"Consulting and Audit, Agencies and Legal Services"
253,Fiegl & Spielberger,1927,201 - 500,7.14,Leonhard Neuner,Tyrol,Innsbruck,"Electronics, Electrical Engineering, Medical Devices"
254,Bayer,1898,201 - 500,7.14,Lieven Hentschel,Vienna,Wien,Chemicals and Pharmaceuticals
255,Atomic,1955,"501 - 1,000",7.14,Dr. Michael Schineis,Salzburg,Altenmarkt im Pongau,Finished Goods and Consumer Goods
256,IMC Fachhochschule Krems,1994,"501 - 1,000",7.13,Ulrike Prommer,Lower Austria,Krems,Education and Research
257,Stoelzle Glass Group,1805,201 - 500,7.13,Georg Feith,Styria,Köflach,Manufacture and Processing of Materials
258,Knorr-Bremse,1968,"501 - 1,000",7.13,Dipl.-Ing. Oliver Schmidt,Lower Austria,Mödling,Automotive (Producers and Suppliers)
259,Medizinische Universität Innsbruck,2004,"1,001 - 5,000",7.12,Dr. Florian Becke,Tyrol,Innsbruck,Education and Research
260,Jacoby GM Pharma,1946,201 - 500,7.12,Peter Unterkofler,Salzburg,Hallein,Chemicals and Pharmaceuticals
261,Unger,1920,201 - 500,7.12,Niklas Unger,Burgenland,Oberwart,Manufacture and Processing of Materials
262,Schönherr,1950,201 - 500,7.12,Jakob Schönherr,Vienna,Wien,"Consulting and Audit, Agencies and Legal Services"
263,FH Campus Wien,2001,"1,001 - 5,000",7.11,Wilhelm Behensky,Vienna,Wien,Education and Research
264,Keba,1968,"501 - 1,000",7.11,Markus Schatz,Upper Austria,Linz,"Engineering, Manufacturing"
265,SIG Combibloc,2009,201 - 500,7.11,Samuel Sigrist,Salzburg,Saalfelden,Manufacture and Processing of Materials
266,Prangl,1965,201 - 500,7.11,Gerhard Eisenkölbl,Vienna,Wien,Transportation and Logistics
267,T-Systems,2000,"501 - 1,000",7.10,Peter Lenz,Vienna,Wien,"IT, Internet, Telecommunication"
268,Octapharma,1983,"1,001 - 5,000",7.10,Cornelia Kühn,Vienna,Wien,Chemicals and Pharmaceuticals
269,Caritas,1903,"10,001 - 50,000",7.10,Michael Landau,Vienna,Wien,"Healthcare, Social Services"
270,BKS Bank,1922,"501 - 1,000",7.09,Herta Stockbauer,Carinthia,Klagenfurt,Banking and Financial Services
271,Rosenbauer,1866,"1,001 - 5,000",7.09,KommR Dr. Dieter Siegel,Upper Austria,Leonding,Automotive (Producers and Suppliers)
272,Nespresso,1986,201 - 500,7.09,Alessandro Piccinini,Vienna,Wien,"Food, Soft Beverages, FMCG"
273,AccorHotels,1967,>200,7.09,Sébastien Bazin,Vienna,Wien,"Travel, Accommodation, Leisure"
274,Müller Drogeriemärkte,1953,"1,001 - 5,000",7.09,Günther Helm,Vienna,Wien,Retail and Retail Services
275,Trodat Trotec,1912,"501 - 1,000",7.09,Roland Rier,Upper Austria,Wels,Finished Goods and Consumer Goods
276,T-Mobile Austria,1996,"1,001 - 5,000",7.09,Andreas Bierwirth,Vienna,Wien,"IT, Internet, Telecommunication"
277,Lagerhaus Zwettl,1923,"501 - 1,000",7.08,Norbert Müller,Lower Austria,Zwettl,Wholesale
278,Stieglbrauerei zu Salzburg,1492,"501 - 1,000",7.08,Thomas Gerbl MBA,Salzburg,Salzburg,"Food, Soft Beverages, FMCG"
279,die Berater,1998,201 - 500,7.08,Martin Röhsner,Vienna,Wien,"Consulting and Audit, Agencies and Legal Services"
280,Zgonc,1972,201 - 500,7.08,Michael Dockal,Vienna,Wien,Retail and Retail Services
281,KPMG,1946,"1,001 - 5,000",7.08,Bill Thomas,Vienna,Wien,"Consulting and Audit, Agencies and Legal Services"
282,KONE,1910,201 - 500,7.08,Petru Huurinainen,Vienna,Wien,Construction
283,Binderholz,1957,"1,001 - 5,000",7.08,Matteo Binder,Tyrol,Fügen,Manufacture and Processing of Materials
284,Österreichische Gesundheitskasse (ÖGK),2020,"10,001 - 50,000",7.07,Bernhard Wurzer,Vienna,Wien,"Healthcare, Social Services"
285,Wintersteiger,1953,"501 - 1,000",7.07,Florestan von Boxberg,Upper Austria,Ried im Innkreis,"Engineering, Manufacturing"
286,FunderMax,1890,"1,001 - 5,000",7.07,Arnulf Penker,Carinthia,Sankt Veit an der Glan,Manufacture and Processing of Materials
287,SalzburgMilch,2013,201 - 500,7.07,Andreas Gasteiger,Salzburg,Salzburg,"Food, Soft Beverages, FMCG"
288,Bachmann electronic,1970,201 - 500,7.06,Bernhard Zangerl,Vorarlberg,Feldkirch,"Electronics, Electrical Engineering, Medical Devices"
289,Experis,1948,"1,001 - 5,000",7.06,Nuno Gameiro,Vienna,Wien,"Business Services (HR, Real Estate, Call-Centers)"
290,Coca-Cola HBC,1969,"1,001 - 5,000",7.05,Zoran Bogdanovic,Vienna,Wien,"Food, Soft Beverages, FMCG"
291,BDO,1962,"501 - 1,000",7.05,Michael Auer,Vienna,Wien,"Consulting and Audit, Agencies and Legal Services"
292,Hornbach,1996,"1,001 - 5,000",7.05,Marek Thiemel,Lower Austria,Wiener Neudorf,Retail and Retail Services
293,Eglo,1969,201 - 500,7.05,Mag. René Tiefenbacher,Tyrol,Pill,"Electronics, Electrical Engineering, Medical Devices"
294,Austrian Institute of Technology (AIT),1956,"1,001 - 5,000",7.05,Prof. Dr. Wolfgang Knoll,Vienna,Wien,Education and Research
295,Bauhaus,1972,"1,001 - 5,000",7.04,Alexander Aminger,Upper Austria,Wels,Retail and Retail Services
296,Wiener Städtische Versicherung,1824,"1,001 - 5,000",7.04,Robert Lasshofer,Vienna,Wien,Insurance
297,Hilton Hotels & Resorts,1919,201 - 500,7.04,Christopher J. Nassetta,Vienna,Wien,"Travel, Accommodation, Leisure"
298,OBI,1970,"1,001 - 5,000",7.04,Sergio Giroldi,Vienna,Wien,Retail and Retail Services
299,Konica Minolta,1973,201 - 500,7.03,Johannes Bischof,Vienna,Wien,Finished Goods and Consumer Goods
300,SSI Schäfer,1937,"1,001 - 5,000",7.03,Steffen Bersch,Styria,Graz,Transportation and Logistics
