rank,company,founded,employees,score,ceo,state,hq,industry
237,ELCA Informatik,1967,"1,001 - 5,000",6.95,Cédric Moret,Vaud,Lausanne,"Internet, Telecommunications and IT"
238,Amberg Group,1966,201 - 500,6.94,Svein G. Vatslid,Grisons,Chur,Construction
239,Hilton,1919,201 - 500,6.94,Christopher J. Nassetta,Zug,Zug,"Restaurants, Tourism, Sports and Recreational Services"
240,Bühler,1860,"1,001 - 5,000",6.94,Stefan Scheiber,St. Gallen,Uzwil,Mechanical and Plant Engineering
241,Stiftung für Schwerbehinderte,1971,"501 - 1,000",6.92,Pius Bernet,Lucerne,Emmen,Healthcare and Social
242,Stiftung Brändi,1968,"1,001 - 5,000",6.92,Marcel Hossli,Lucerne,Kriens,Healthcare and Social
243,Bechtle,1983,"501 - 1,000",6.92,Christian Speck,Aargau,Mägenwil,"Internet, Telecommunications and IT"
244,BCGE Genfer Kantonalbank,1953,"501 - 1,000",6.91,Blaise Goetschin,Geneva,Genf,Regional and Savings Banks
245,Acino,1836,>200,6.90,Steffen Saltofte,Zürich,Zürich,Chemicals and Pharmaceuticals
246,VZ VermögensZentrum,1993,"1,001 - 5,000",6.90,Giulio Vitarelli,Zürich,Zürich,International and Investment Banking
247,Hornbach,1877,"1,001 - 5,000",6.89,Alessandro Pellegrini,Lucerne,Sursee,Retail
248,AMAG Group,1945,"5,001 - 10,000",6.89,Helmut Ruhl,Zug,Cham,Automotive and Vehicle Manufacturing and Sales
249,Planzer,1936,"1,001 - 5,000",6.89,Nils Planzer,Schwyz,Seewen,Transportation and Logistics
250,Spital Wallis,2004,"5,001 - 10,000",6.89,Prof. Eric Bonvin,Valais,Sion,Healthcare and Social
