rank,company,founded,employees,score,ceo,state,hq,industry
265,Enterprise Rent-A-Car,1957,>250,7.57,Chrissy Taylor,United Kingdom,Egham,Travel and Leisure
266,Renfe,2005,>250,7.57,Isaías Táboas Suárez,Spain,Madrid,Transportation and Logistics
267,GSK (GlaxoSmithKline),1715,>250,7.57,Emma Walmsley,United Kingdom,Brentford,Drugs and Biotechnology
268,KUKA,1898,>250,7.57,Peter Mohnen,Germany,Augsburg,"Engineering, Manufacturing"
269,Bosch,1886,>250,7.57,"Stefan Ferber, Yvonne Reckling",Germany,Gerlingen-Schillerhöhe,Automotive (Producers and Suppliers)
270,Home Instead,1994,>250,7.57,Seth Sternberg,United Kingdom,Warrington,Healthcare (Social)
271,Knorr-Bremse,1905,>250,7.57,Frank Markus Weber,Germany,Munich,Automotive (Producers and Suppliers)
272,The Co-op Group,1863,>250,7.57,Shirine Khoury-Haq,United Kingdom,Manchester,Retail
273,ADP,1949,>250,7.57,Carlos Rodriguez,France,Nanterre,Business Services and Supplies
274,Picard Surgelés,1973,>250,7.57,Cathy Collart Geiger,France,Fontainebleau,Retail
275,Micro Focus,1976,>250,7.56,Stephen Murdoch,United Kingdom,Newbury,"IT, Internet, Software and Services"
276,Intel,1968,>250,7.56,Patrick Gelsinger,Germany,Meudon,"Semiconductors, Electronics, Electrical Engineering, Hardware"
277,Lenzing,1938,>250,7.56,Stephan Sielaff,Austria,Lenzing,"Manufacture and Processing of Materials, Metals and Paper"
278,Hofer,1968,>250,7.56,Horst Leitner,Austria,Sattledt,Retail
279,Procter & Gamble,1837,>250,7.56,Jon R. Moeller,Switzerland,Geneva,Packaged Goods
280,Kingfisher,1982,>250,7.56,Thierry Garnier,United Kingdom,London,Retail
281,Intesa Sanpaolo,2007,>250,7.56,Carlo Messina,Italy,Turin,Banking and Financial Services
282,Midroc,1996,>250,7.56,Roger Wikström,Sweden,Solna,Construction
283,Desigual,1984,>250,7.56,Thomas Meyer,Spain,Barcelona,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
284,Mondi,1967,>250,7.55,Andrew King,Austria,Vienna,"Manufacture and Processing of Materials, Metals and Paper"
285,Action,1993,>250,7.55,Hajir Hajji,Netherlands,Zwaagdijk-Oost,Retail
286,Hutchison 3G,2003,>250,7.55,Robert Finnegan,United Kingdom,Reading,"Telecommunications Services, Cable Supplier"
287,Pinsent Masons,1769,>250,7.55,Richard Foley,United Kingdom,London,Consulting and Accounting
288,PKN Orlen,1999,>250,7.55,Daniel Obajtek,Poland,Płock,"Oil and Gas Operations, Mining, and Chemicals"
289,Texas Instruments,1930,>250,7.55,Rich Templeton,Germany,Freising,"Semiconductors, Electronics, Electrical Engineering, Hardware"
290,Concentrix,1983,>250,7.70,Chris Caldwell,United Kingdom,Belfast,Business Services and Supplies
291,Atria,1903,>250,7.55,Juha Gröhn,Finland,Seinäjoki,"Food, Soft Beverages, Alcohol and Tobacco"
292,Liebherr,1949,>250,7.55,Jan Liebherr,Switzerland,Bulle,"Aerospace, Defence, Manufacture of Transport Equipment"
293,Sony,1946,>250,7.55,Hideyuki Furumi,United Kingdom,Weybridge,"Semiconductors, Electronics, Electrical Engineering, Hardware"
294,Sika,1910,>250,7.55,Martin Keller,Switzerland,Zurich,"Oil and Gas Operations, Mining, and Chemicals"
295,Network Rail,2002,>250,7.54,Andrew Haines,United Kingdom,Milton Keynes,Transportation and Logistics
296,Scandic Hotels,1963,>250,7.54,Jens Mathiesen,Sweden,Stockholm,Travel and Leisure
297,VKB Versicherungskammer Bayern,1811,>250,7.54,Frank Walthes,Germany,Munich,Insurance
298,Sainsbury's,1869,>250,7.54,Simon Roberts,United Kingdom,London,Retail
299,Inditex,1963,>250,7.54,Óscar García Maceiras,Spain,Arteixo,Retail
300,Airbus,1970,>250,7.54,Guillaume Faury,Netherlands,Leiden,"Aerospace, Defence, Manufacture of Transport Equipment"
301,Symrise,1874,>250,7.54,Heinz-Jürgen Bertram,Germany,Holzminden,"Oil and Gas Operations, Mining, and Chemicals"
302,Rheinmetall,1889,>250,7.54,Armin Papperger,Germany,Düsseldorf,Automotive (Producers and Suppliers)
303,Diageo,1997,>250,7.53,Ivan Menezes,United Kingdom,London,"Food, Soft Beverages, Alcohol and Tobacco"
304,RSA Insurance,1996,>250,7.53,Ken Norgrove,United Kingdom,Horsham,Insurance
305,Computacenter,1981,>250,7.53,Mike Norris,United Kingdom,Hatfield,"IT, Internet, Software and Services"
306,Alfa Laval,1883,>250,7.53,Dennis Jönsson,Sweden,Lund,"Engineering, Manufacturing"
307,Lujabetoni,1953,>250,7.53,Mikko Isotalo,Finland,Siilinjärvi,"Manufacture and Processing of Materials, Metals and Paper"
308,Primark,1969,>250,7.53,Paul Marchant,United Kingdom,London,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
309,Chanel,1910,>250,7.53,Leena Nair,United Kingdom,London,Packaged Goods
310,Philips,1891,>250,7.53,Frans van Houten,Netherlands,Amsterdam,"Semiconductors, Electronics, Electrical Engineering, Hardware"
311,BMW,1916,>250,7.53,Oliver Zipse,Germany,Munich,Automotive (Producers and Suppliers)
312,Solvay,1863,>250,7.53,Ilham Kadri,Belgium,Brussels,"Oil and Gas Operations, Mining, and Chemicals"
313,Deutsche Vermögensberatung,1975,>250,7.53,Andreas Pohl,Germany,Frankfurt am Main,Banking and Financial Services
314,Avery Dennison,1935,>250,7.53,Mitch Butier,Netherlands,Oegstgeest,"Manufacture and Processing of Materials, Metals and Paper"
315,Merlin Entertainments,1999,>250,7.53,Nick Varney,United Kingdom,Poole,Travel and Leisure
316,Hitachi,1910,>250,7.53,Keiji Kojima,United Kingdom,London,"Semiconductors, Electronics, Electrical Engineering, Hardware"
317,Bank of Ireland,1783,>250,7.53,Francesca McDonagh,Ireland,Dublin,Banking and Financial Services
318,Mars,1911,>250,7.52,Grant F. Reid,United Kingdom,Surrey,"Food, Soft Beverages, Alcohol and Tobacco"
319,dm-drogerie markt,1973,>250,7.52,Christoph Werner,Germany,Karlsruhe,Retail
320,Unilever,1929,>250,7.52,Alan Jope,United Kingdom,London,"Food, Soft Beverages, Alcohol and Tobacco"
321,Toyota Motor Corporation,1937,>250,7.52,Matt Harrison,Belgium,Brussels,Automotive (Producers and Suppliers)
322,Ocado Group,2000,>250,7.52,Tim Steiner,United Kingdom,Hatfield,Retail
323,Goodyear Dunlop,1898,>250,7.52,Richard J. Kramer,United Kingdom,Diegem,Automotive (Producers and Suppliers)
324,Benetton Group,1965,>250,7.52,Massimo Renon,Italy,Ponzano Veneto,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
325,Cepsa,1929,>250,7.51,Maarten Wetselaar,Spain,Madrid,"Oil and Gas Operations, Mining, and Chemicals"
326,EDF,1946,>250,7.51,Jean-Bernard Levy,France,Paris,Utilities
327,"BD (Becton, Dickinson and Co.)",1897,>250,7.51,Tom Polen,Switzerland,Eysins,Health Care Equipment and Services
328,Taylor Wimpey,2007,>250,7.51,Jennie Daly,United Kingdom,High Wycombe,Construction
329,Brenntag,1874,>250,7.51,Christian Kohlpaintner,Germany,Essen,Wholesale
330,Zürcher Kantonalbank,1870,>250,7.51,Urs Baumann,Switzerland,Zurich,Banking and Financial Services
331,COWI,1930,>250,7.51,Lars-Peter Søbye,Denmark,Lyngby,Consulting and Accounting
332,SCA,1929,>250,7.51,åsa bergman,Sweden,Sundsvall,"Oil and Gas Operations, Mining, and Chemicals"
333,Telenet,1996,>250,7.51,John Porter,Belgium,Mechelen,"IT, Internet, Software and Services"
334,Starbucks,1971,>250,7.51,Howard Schultz,United Kingdom,London,Restaurants
335,West Midlands Trains,2017,>250,7.50,Ian McConnell,United Kingdom,Birmingham,Transportation and Logistics
336,Rolls-Royce,1906,>250,7.50,Warren East,United Kingdom,London,"Aerospace, Defence, Manufacture of Transport Equipment"
337,Blue Arrow,1959,>250,7.50,Andy Hart,United Kingdom,Luton,Business Services and Supplies
338,Expleo,1966,>250,7.50,Rajesh Murthy,France,Montigny-le-Bretonneux,"Engineering, Manufacturing"
339,Parker Hannifin,1917,>250,7.50,Thomas Williams,Switzerland,Etoy,"Engineering, Manufacturing"
340,Helsana,1899,>250,7.50,Roman Sonderegger,Switzerland,Dübendorf,Insurance
341,Cool Blue,1999,>250,7.49,Pieter Zwart,Netherlands,Rotterdam,Retail
342,Carlsberg,1847,>250,7.49,Cees 'T Hart,Denmark,Copenhagen,"Food, Soft Beverages, Alcohol and Tobacco"
343,EWE,1943,>250,7.49,Stefan Dohler,Germany,Oldenburg,Utilities
344,J.P. Morgan,2000,>250,7.49,Jamie Dimon,United Kingdom,London,Banking and Financial Services
345,Kghm Miedz,1961,>250,7.49,Marcin Chludziński,Poland,Lubin,"Oil and Gas Operations, Mining, and Chemicals"
346,Telia Company,1853,>250,7.49,Allison Kirkby,Sweden,Solna,"Telecommunications Services, Cable Supplier"
347,AT&S,1987,>250,7.49,Andreas Gerstenmayer,Austria,Leoben,"Semiconductors, Electronics, Electrical Engineering, Hardware"
348,Amadeus,1987,>250,7.49,Luis Maroto,Spain,Madrid,"IT, Internet, Software and Services"
349,RB (Reckitt Benckiser),1938,>250,7.49,Laxman Narasimhan,United Kingdom,Slough,"Food, Soft Beverages, Alcohol and Tobacco"
350,Takeda,1781,>250,7.49,Christophe Weber,Switzerland,Zurich,Drugs and Biotechnology
351,Lufthansa,1953,>250,7.64,Carsten Spohr,Germany,Frankfurt am Main,Transportation and Logistics
352,PORR,1869,>250,7.49,Karl-Heinz Strauss,Austria,Vienna,Construction
353,Marks & Spencer,1884,>250,7.49,Stuart Machin,United Kingdom,London,Retail
354,Generali,1831,>250,7.49,Philippe Donnet,Italy,Trieste,Insurance
355,H&M Hennes & Mauritz,1947,>250,7.49,Helena Helmersson,Sweden,Stockholm,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
356,eBay,1995,>250,7.48,Jamie Iannone,Germany,Kleinmachnow,"IT, Internet, Software and Services"
357,BT Group,1980,>250,7.48,Philip Jansen,United Kingdom,London,"Telecommunications Services, Cable Supplier"
358,Axfood,1958,>250,7.48,Klas Balkow,Sweden,Stockholm,Retail
359,Otto Group,1949,>250,7.48,Alexander Birken,Germany,Hamburg,Retail
360,Equiniti,2007,>250,7.48,Paul Lynam,United Kingdom,Reading,"IT, Internet, Software and Services"
361,Grupa PZU,1803,>250,7.48,Beata Kozłowska - Chyła,Poland,Warsaw,Insurance
362,Free,1999,>250,7.48,Thomas Reynaud,France,Paris,"Telecommunications Services, Cable Supplier"
363,Liseberg,1923,>250,7.48,Andreas Andersen,Sweden,Gothenburg,Travel and Leisure
364,South Western Railway,2017,>250,7.48,Claire Mann,United Kingdom,London,Transportation and Logistics
365,Telefónica O2,1924,>250,7.48,Jose-Maria-Alvarez-Pallete,Spain,Madrid,"Telecommunications Services, Cable Supplier"
366,University Hospitals Of Leicester,2000,>250,7.63,Richard Mitchell,United Kingdom,Leicester,Healthcare (Social)
367,Nkt,1891,>250,7.48,Alexander Kara,Denmark,Copenhagen,"Semiconductors, Electronics, Electrical Engineering, Hardware"
368,Adva Optical Networking,1994,>250,7.48,Brian Protiva,Germany,Munich,"Semiconductors, Electronics, Electrical Engineering, Hardware"
369,Atlas Copco,1873,>250,7.48,Mats Rahmström,Sweden,Stockholm,"Engineering, Manufacturing"
370,Bank of Scotland,1695,>250,7.47,Charlie Nunn,United Kingdom,Edinburgh,Banking and Financial Services
371,Trumpf,1923,>250,7.47,Nicola Leibinger-Kammüller,Germany,Ditzingen,"Manufacture and Processing of Materials, Metals and Paper"
372,General Electric,1892,>250,7.47,"H. Lawrence Culp, Jr.",France,Paris,"Engineering, Manufacturing"
373,Lexmark,1991,>250,7.47,Allen Waugerman,United Kingdom,Geneve,"Semiconductors, Electronics, Electrical Engineering, Hardware"
374,LV= (Liverpool Victoria),1843,>250,7.47,Mark Hartigan,United Kingdom,Bournemouth,Insurance
375,National Grid,1990,>250,7.47,John Pettigrew,United Kingdom,London,Utilities
376,Ageas,1824,>250,7.47,Hans De Cuyper,Belgium,Brussels,Insurance
377,Vivantes,2001,>250,7.47,Johannes Danckert,Germany,Berlin,Healthcare (Social)
378,Air Europa,1986,>250,7.46,Juan José Hidalgo,Spain,Llucmajor,Transportation and Logistics
379,AXA,1958,>250,7.46,Thomas Buberl,France,Paris,Insurance
380,Bank Millennium,1989,>250,7.46,Joao Bras Jorge,Poland,Warsaw,Banking and Financial Services
381,Air Liquide,1902,>250,7.46,François Jackow,France,Paris,"Oil and Gas Operations, Mining, and Chemicals"
382,EY (Ernest & Young),1989,>250,7.46,Carmine Di Sibio,United Kingdom,London,Consulting and Accounting
383,About You,2014,>250,7.46,Tarek Müller,Germany,Hamburg,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
384,Brittany Ferries,1989,>250,7.46,Christophe Mathieu,United Kingdom,Brittany,Transportation and Logistics
385,Adeslas,1994,>250,7.46,Jose Antonio Garcia Morales,Spain,Madrid,Healthcare (Social)
386,Acea,1909,>250,7.46,Giuseppe Gola,Italy,Rome,Utilities
387,Capgemini,1967,>250,7.46,Aiman Ezzat,France,Paris,"IT, Internet, Software and Services"
388,Ralph Lauren,1967,>250,7.46,Ralph Lauren,Switzerland,Plan-les-Ouates,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
389,NFU Mutual,1910,>250,7.46,Nick Turner,United Kingdom,Stratford upon Avon,Insurance
390,Iberia,1927,>250,7.46,Javier Sánchez-Prieto,Spain,Madrid,Transportation and Logistics
391,CBRE,1906,>250,7.46,Bob Sulentic,United Kingdom,Schiphol,Business Services and Supplies
392,McLaren Automotive,1963,>250,7.46,Michael Leiters,United Kingdom,Woking,Automotive (Producers and Suppliers)
393,DSM,1902,>250,7.46,Geraldine Matchett,Netherlands,Maastricht,Drugs and Biotechnology
394,John Deere,1837,>250,7.46,John C. May,Germany,Walldorf,"Aerospace, Defence, Manufacture of Transport Equipment"
395,Asda,1920,>250,7.45,Mohsin Issa CBE,United Kingdom,Leeds,Retail
396,Bupa,1947,>250,7.45,Iñaki Ereño,Spain,London,Healthcare (Social)
397,Raytheon Technologies,1922,>250,7.45,Gregory J. Hayes,Germany,Harlow,"Aerospace, Defence, Manufacture of Transport Equipment"
398,Nordea Bank,1820,>250,7.45,Frank Vang-Jensen,Finland,Helsinki,Banking and Financial Services
399,Newsquest,1996,>250,7.45,Henry Faure Walker,United Kingdom,London,Media and Advertising
400,BASF,1865,>250,7.45,Kurt Bock,Germany,Ludwigshafen,"Oil and Gas Operations, Mining, and Chemicals"
401,Nestlé,1866,>250,7.45,Mark Schneider,Switzerland,Vevey,"Food, Soft Beverages, Alcohol and Tobacco"
402,Samsung,1969,>250,7.45,Man Young Kim,Germany,Schwalbach,"Semiconductors, Electronics, Electrical Engineering, Hardware"
403,McDonald's,1940,>250,7.45,Alistair Macrow,United Kingdom,London,Restaurants
404,Fortum,1998,>250,7.45,Markus Rauramo,Finland,Fortum,Utilities
405,Tetra Pak International,1952,>250,7.45,Adolfo Orive,Switzerland,Pully,"Manufacture and Processing of Materials, Metals and Paper"
406,Schindler,1874,>250,7.45,Silvio Napoli,Switzerland,Ebikon,"Engineering, Manufacturing"
407,ZF Friedrichshafen,1908,>250,7.45,Wolf-Henning Scheider,Germany,Friedrichshafen,Automotive (Producers and Suppliers)
408,Bourne Leisure,1964,>250,7.45,Paul Flaum,United Kingdom,Hertfordshire,Travel and Leisure
409,Oberbank,1869,>250,7.44,Dr. Franz Gasselsberger,Austria,Linz,Banking and Financial Services
410,Douglas,1821,>250,7.44,Tina Müller,Germany,Düsseldorf,Retail
411,Webhelp,2000,>250,7.44,Olivier Duha,France,Paris,Business Services and Supplies
412,Daimler,1886,>250,7.44,Ola Källenius,Germany,Stuttgart,Automotive (Producers and Suppliers)
413,OP Financial Group,1902,>250,7.44,Timo Ritakallio,Finland,Helsinki,Banking and Financial Services
414,Sunrise Communications,2000,>250,7.44,André Krause,Switzerland,Glattpark,"Telecommunications Services, Cable Supplier"
415,Shell,1907,>250,7.44,Ben van Beurden,United Kingdom,London,"Oil and Gas Operations, Mining, and Chemicals"
416,Bertelsmann,1835,>250,7.44,Thomas Rabe,Germany,Gütersloh,Media and Advertising
417,Maersk,1928,>250,7.44,Søren Skou,Denmark,Copenhagen,Transportation and Logistics
418,Techniker Krankenkasse,1884,>250,7.44,Dr. Jens Baas,Germany,Hamburg,Insurance
419,TalkTalk,2002,>250,7.44,Tristia Harrison,United Kingdom,Salford,"Telecommunications Services, Cable Supplier"
420,Arla Foods,1987,>250,7.44,Peder Tuborgh,Denmark,Viby J,"Food, Soft Beverages, Alcohol and Tobacco"
421,Groupe Bigard,1968,>250,7.43,Jean-Paul Bigard,France,Quimperlé,"Food, Soft Beverages, Alcohol and Tobacco"
422,Sanofi,1973,>250,7.43,Paul Hudson,France,Paris,Drugs and Biotechnology
423,Mediaset,1996,>250,7.43,Pier Silvio Berlusconi,Italy,Milan,Media and Advertising
424,Actief,1988,>250,7.43,Mark Maesen,Belgium,Limburg,Business Services and Supplies
425,OMV,1956,>250,7.43,Alfred Stern,Austria,Wien,"Oil and Gas Operations, Mining, and Chemicals"
426,Commerzbank,1870,>250,7.43,Manfred Knof,Germany,Frankfurt am Main,Banking and Financial Services
427,BlackRock,1988,>250,7.43,Larry Fink,United Kingdom,London,Banking and Financial Services
428,Angelini,1919,>250,7.43,Sergio Marullo di Condojanni,Italy,Rome,Drugs and Biotechnology
429,Telenor,1855,>250,7.43,Sigve Brekke,Norway,Fornebu,"Telecommunications Services, Cable Supplier"
430,NTV Italo,2006,>250,7.43,Luca Cordero Di Montezemolo,Italy,Rome,Transportation and Logistics
431,Keolis,1977,>250,7.43,Frédéric Baverez,France,Paris,Transportation and Logistics
432,Thales Group,1918,>250,7.43,Patrice Caine,France,Paris-La Défense,"Aerospace, Defence, Manufacture of Transport Equipment"
433,Evonik Industries,2007,>250,7.43,Christian Kullmann,Germany,Essen,"Oil and Gas Operations, Mining, and Chemicals"
434,Santander,1857,>250,7.43,José Antonio Álvarez Álvarez,Spain,Boadilla del Monte,Banking and Financial Services
435,The Coca-Cola Company,2016,>250,7.43,Damian Gammell,United Kingdom,Uxbridge,"Food, Soft Beverages, Alcohol and Tobacco"
436,LVM Versicherung,1896,>250,7.42,Dr. Mathias Kleuker,Germany,Münster,Insurance
437,BBVA,1857,>250,7.41,Onur Genç,Spain,Madrid,Banking and Financial Services
438,Volkswagen,1937,>250,7.42,Thomas Schäfer,Germany,Wolfsburg,Automotive (Producers and Suppliers)
439,Auto Trader,1988,>250,7.42,Nathan Coe,United Kingdom,Manchester,Retail
440,Caisse des Dépôts,1816,>250,7.42,Eric Lombard,France,Paris,Banking and Financial Services
441,Nando's,1992,>250,7.42,Rob Papps,United Kingdom,London,Restaurants
442,ABB,1988,>250,7.42,Björn Rosengren,Switzerland,Zurich,"Semiconductors, Electronics, Electrical Engineering, Hardware"
443,Schibsted,1839,>250,7.42,Kristin Skogen Lund,Norway,Oslo,Media and Advertising
444,Enel Group,1962,>250,7.42,Francesco Starace,Italy,Rome,Utilities
445,NatWest,1970,>250,7.57,Alison Rose,United Kingdom,Edinburgh,Banking and Financial Services
446,Aon,1982,>250,7.42,Greg Case,United Kingdom,London,Insurance
447,Österreichischen Bundesbahnen (ÖBB),2004,>250,7.42,Andreas Matthä,Austria,Wien,Transportation and Logistics
448,FM Logistic,1967,>250,7.41,Jean-Christophe Machet,France,Phalsbourg,Transportation and Logistics
449,Ahold Delhaize,2016,>250,7.41,Frans Muller,Netherlands,Zaandam,Retail
450,Berliner Sparkasse,1818,>250,7.41,Dr. Johannes Evers,Germany,Berlin,Banking and Financial Services
451,Farmfoods,1954,>250,7.41,George Herd,United Kingdom,Birmingham,Retail
452,MAHLE,1920,>250,7.41,Michael Frick,Germany,Stuttgart,Automotive (Producers and Suppliers)
453,The Works,1981,>250,7.41,Gavin Peck,United Kingdom,Birmingham,Retail
454,Yit,1912,>250,7.41,Markku Moilanen,Finland,Helsinki,Construction
455,Lego,1932,>250,7.41,Niels B. Christiansen,Denmark,Billund,Travel and Leisure
456,Barclays Bank,1690,>250,7.41,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
457,STEF,1920,>250,7.41,Stanislas Lemor,France,Paris,Transportation and Logistics
458,Tokmanni,1974,>250,7.41,Mika Rautiainen,Finland,Mäntsälä,Retail
459,Jabil,1966,>250,7.40,Mark T. Mondello,Spain,Livingston,"Semiconductors, Electronics, Electrical Engineering, Hardware"
460,HCA International,1995,>250,7.40,John Reay,United Kingdom,London,Healthcare (Social)
461,Kering,1963,>250,7.40,François-Henri Pinault,France,Paris,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
462,HEMA,1926,>250,7.40,Saskia Egas Reparaz,Netherlands,Amsterdam,Retail
463,Uber,2009,>250,7.55,Dara Khosrowshahi,Netherlands,Amsterdam,Travel and Leisure
464,Hyundai Motor Company,1967,>250,7.40,Michael Cole,Germany,Offenbach,Automotive (Producers and Suppliers)
465,Guardian Media Group,1907,>250,7.40,Anna Bateson,United Kingdom,London,Media and Advertising
466,Martin&Servera,2012,>250,7.40,Liv Forhaug,Sweden,Stockholm,Business Services and Supplies
467,Sandvik,1862,>250,7.40,Stefan Widing,Sweden,Stockholm,"Engineering, Manufacturing"
468,Kapsch Group,1892,>250,7.40,Georg Kapsch,Austria,Vienna,Transportation and Logistics
469,HSBC Bank,1865,>250,7.40,Noel Quinn,United Kingdom,London,Banking and Financial Services
470,Brembo,1961,>250,7.40,Daniele Schillaci,Italy,Curno,Automotive (Producers and Suppliers)
471,Deutsche Bank,1870,>250,7.40,Christian Sewing,Germany,Frankfurt am Main,Banking and Financial Services
472,Framatome,1958,>250,7.40,Bernard Fontana,France,Courbevoie,Utilities
473,Michelin,1889,>250,7.55,Florent Menegaux,France,Clermont-Ferrand,Automotive (Producers and Suppliers)
474,Pepsico,1965,>250,7.40,Ramon L. Laguarta,Switzerland,Geneva,"Food, Soft Beverages, Alcohol and Tobacco"
475,Halifax,1853,>250,7.40,James Crosby,United Kingdom,Leeds,Banking and Financial Services
476,MAX Burgers,1968,>250,7.40,Richard Bergfors,Sweden,Lulea,Restaurants
477,LeasePlan,1963,>250,7.39,Tex Gunning,Netherlands,Amsterdam,Banking and Financial Services
478,Die Schweizerische Post,1998,>250,7.39,Roberto Cirillo,Switzerland,Bern,Transportation and Logistics
479,E.on,2000,>250,7.39,Leonhard Birnbaum,Germany,Essen,Utilities
480,Grupa Azoty,1927,>250,7.39,Tomasz Hinc,Poland,Tarnow,"Oil and Gas Operations, Mining, and Chemicals"
481,Colruyt Group,1928,>250,7.39,Jef Colruy,Belgium,Halle,Retail
482,ExxonMobil,1999,>250,7.39,Darren W. Woods,Belgium,Brussels,"Oil and Gas Operations, Mining, and Chemicals"
483,Tim Telecom,1994,>250,7.39,Pietro Labriola,Italy,Rome,"IT, Internet, Software and Services"
484,Banca Monte Dei Paschi Di Siena,1472,>250,7.39,Luigi Lovaglio,Italy,Siena,Banking and Financial Services
485,Heathrow Airport Holdings,1946,>250,7.39,John Holland-Kaye,United Kingdom,Hounslow,Transportation and Logistics
486,Greggs,1939,>250,7.39,Roisin Currie,United Kingdom,Newcastle upon Tyne,Restaurants
487,Broadcom,1961,>250,7.39,Hock E. Tan,Germany,Munich,"IT, Internet, Software and Services"
488,Crédit Agricole,1894,>250,7.39,Philippe Brassac,France,Montrouge,Banking and Financial Services
489,KFC | Kentucky Fried Chicken,1952,>250,7.39,Sabir Sami,United Kingdom,Woking,Restaurants
490,Brakes,1958,>250,7.38,Hugo Mahoney,United Kingdom,Ashford,Wholesale
491,KNAPP,1952,>250,7.38,Gerald Hofer,Austria,Hart bei Graz,"Engineering, Manufacturing"
492,Lacoste,1933,>250,7.38,Thierry Guibert,France,Paris,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
493,Heinz,1869,>250,7.38,Miguel Patricio,United Kingdom,London,"Food, Soft Beverages, Alcohol and Tobacco"
494,Teleperformance,1978,>250,7.38,Daniel Julien,France,Paris,Business Services and Supplies
495,MTU Aero Engines,1913,>250,7.38,Reiner Winkler,Germany,Munich,"Aerospace, Defence, Manufacture of Transport Equipment"
496,Schweizerische Bundesbahnen (SBB),1902,>250,7.38,Vincent Ducrot,Switzerland,Bern,Transportation and Logistics
497,Repsol,1927,>250,7.38,Josu Jon Imaz,Spain,Madrid,"Oil and Gas Operations, Mining, and Chemicals"
498,SE Trains,2006,>250,7.38,Steve White,United Kingdom,London,Transportation and Logistics
499,Gothaer,1820,>250,7.37,Oliver Schoeller,Germany,Cologne,Insurance
500,Coca-Cola European Partners,1904,>250,7.37,Damian Gammell,United Kingdom,Uxbridge,"Food, Soft Beverages, Alcohol and Tobacco"
501,PizzaExpress,1965,>250,7.37,Paula MacKenzie,United Kingdom,Uxbridge,Restaurants
502,AVEVA Group,1967,>250,7.37,Peter Herweck,United Kingdom,Cambridge,"IT, Internet, Software and Services"
503,STMicroelectronics,1987,>250,7.37,Jean-Marc Chery,Switzerland,Geneva,"Semiconductors, Electronics, Electrical Engineering, Hardware"
504,AccorHotels,1967,>250,7.37,Sébastien Bazin,France,Evry Cedex,Travel and Leisure
505,MBDA,2001,>250,7.37,Éric Béranger,Germany,Robinson,"Aerospace, Defence, Manufacture of Transport Equipment"
506,Rabobank,1898,>250,7.37,Wiebe Draijer,Netherlands,Utrecht,Banking and Financial Services
507,Oracle,1977,>250,7.37,Larry Ellison,United Kingdom,Reading,"IT, Internet, Software and Services"
508,BAE Systems,1999,>250,7.37,Charles Woodburn,United Kingdom,London,"Aerospace, Defence, Manufacture of Transport Equipment"
509,Audi,1899,>250,7.37,Markus Duesmann,Germany,Ingolstadt,Automotive (Producers and Suppliers)
510,Danone,1919,>250,7.36,Antoine de Saint-Affrique,France,Paris,"Food, Soft Beverages, Alcohol and Tobacco"
511,DKV Deutsche Krankenversicherung,1927,>250,7.36,Clemens Muth,Germany,Cologne,Insurance
512,Bouygues,1952,>250,7.36,Edward Bouygues,France,Paris,"Telecommunications Services, Cable Supplier"
513,Voyage Care,1988,>250,7.36,Andrew Cannon,United Kingdom,Lichfield,Healthcare (Social)
514,Kiabi,1978,>250,7.36,Patrick Stassi,France,Hem,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
515,Harmonie Mutuelle,2013,>250,7.36,Catherine Touvrey,France,Paris,Insurance
516,Electrolux,1919,>250,7.36,Jonas Samuelson,Sweden,Stockholm,"Semiconductors, Electronics, Electrical Engineering, Hardware"
517,Ahlens,1899,>250,7.36,Annica Hagen,Sweden,Stockholm,Retail
518,Belron,1897,>250,7.36,Gary Lubner,United Kingdom,Egham,Retail
519,SNCF,1995,>250,7.36,Jean Pierre Farandou,France,Saint-Denis,Transportation and Logistics
520,Vattenfall,1909,>250,7.36,Anna Borg,Sweden,Stockholm,Utilities
521,TUI,1923,>250,7.36,Friedrich Joussen,Germany,Hanover,Travel and Leisure
522,Prudential PLC,1848,>250,7.36,Mark FitzPatrick,United Kingdom,London,Insurance
523,Lonza,1897,>250,7.36,Pierre-Alain Ruffieux,Switzerland,Basel,Drugs and Biotechnology
524,Swedavia Airports,2010,>250,7.36,Åke Svensson,Sweden,Stockholm,Transportation and Logistics
525,Siemens,1847,>250,7.36,Roland Busch,Germany,Munich,"Semiconductors, Electronics, Electrical Engineering, Hardware"
526,API Restauration,1956,>250,7.36,Damien Debosque,France,Mons-en-Baroeul,Restaurants
527,SEB (Skandinaviska Enskilda Banken) Group,1856,>250,7.36,Johan Torgeby,Sweden,Stockholm,Banking and Financial Services
528,New Look,1969,>250,7.35,Helen Connolly,United Kingdom,Weymouth,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
