rank,company,founded,employees,score,ceo,state,hq,industry
235,Lowe's,1946,"100,001 - 500,000",80.80,Marvin Ellison,North Carolina,Mooresville,Retail and Wholesale
236,Alberta Blue Cross,1948,"1,001 - 5,000",80.79,Mark Komlenic,Alberta,Edmonton,Insurances
237,GSK,1830,"50,001 - 100,000",80.79,Emma Walmsley,London,London,Drugs & Biotechnology
238,Provincial Health Services Authority (PHSA),2001,"10,001 - 50,000",80.73,Dr. David Byres,British Columbia,Vancouver,Healthcare & Social
239,Ernst & Young (EY),1989,"100,001 - 500,000",80.72,Carmine Di Sibio,London,London,"Professional Services (e.g. Consulting, Accounting)"
240,NAPA Auto Parts,1925,"50,001 - 100,000",80.72,Paul Donahue,Georgia,Atlanta,Retail and Wholesale
241,Schneider Electric,1836,"100,001 - 500,000",80.71,Jean-Pascal Tricoire,Île-de-France,Rueil-Malmaison,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
242,SE Health,1908,"5,001 - 10,000",80.68,John Yip,Ontario,Markham,Healthcare & Social
243,YMCA,1844,"50,001 - 100,000",80.67,Mary Beck,Ontario,Toronto,Healthcare & Social
244,AT&T,1983,"100,001 - 500,000",80.66,John Stankey,Texas,Dallas,"Telecommunications Services, Cable Supplier"
245,Oak Valley Health,1958,"1,001 - 5,000",80.66,Jo-Anne Marr,Ontario,Markham,Healthcare & Social
246,Wendy’s,1969,"10,001 - 50,000",80.63,Todd Penegor,Ohio,Dublin,Restaurants
247,Cactus Club Café,1988,"1,001 - 5,000",80.62,Richard Jaffray,British Columbia,Vancouver,Restaurants
248,Rio Tinto,1873,"10,001 - 50,000",80.60,Jakob Stausholm,London,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
249,MNP,1958,"5,001 - 10,000",80.51,Jason Tuffs,Alberta,Calgary,"Professional Services (e.g. Consulting, Accounting)"
250,Four Seasons Hotels and Resorts,1960,"10,001 - 50,000",80.51,John Davison,Ontario,Toronto,Travel & Leisure
251,Air Canada,1937,"10,001 - 50,000",80.37,Michael Rousseau,Quebec,Montreal,Transportation and Logistics
252,Gowling WLG (Canada) LLP,1887,"1,001 - 5,000",80.36,Steven McKersie,Ontario,Ottawa,"Professional Services (e.g. Consulting, Accounting)"
253,"A&W Food Services of Canada, Inc.",1956,"10,001 - 50,000",80.35,Susan Senecal,British Columbia,North Vancouver,Restaurants
254,CIMA+,1990,"1,001 - 5,000",80.31,Denis Thivierge,Quebec,Laval,"Professional Services (e.g. Consulting, Accounting)"
255,Pfizer,1849,"50,001 - 100,000",80.29,Albert Bourla,New York,New York,Drugs & Biotechnology
256,ACCEO Solutions,1988,"1,001 - 5,000",80.29,Gilles Létourneau,Quebec,Montreal,"IT, Internet, Software & Services"
257,Dell,1984,"100,001 - 500,000",80.27,Michael Dell,Texas,Round Rock,Retail and Wholesale
258,Amazon,1994,">1,000,000",80.27,Andy Jassy,Washington,Seattle,Retail and Wholesale
259,BlackBerry,1984,"1,001 - 5,000",80.26,John Chen,Ontario,Waterloo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
260,ALDO Group,1972,"1,001 - 5,000",80.25,David Bensadoun,Quebec,Montreal,Clothing  (Manufacturing and Retail)
261,L’Oréal Canada,1909,"50,001 - 100,000",80.15,Nicolas Hieronimus,Quebec,Montreal,Packaged Goods
262,Nestlé,1866,"100,001 - 500,000",80.04,Ulf Mark Schneider,Vaud,Vevey,"Food, Soft Beverages, Alcohol & Tobacco (including agriculture production)"
263,Sysco,1977,"50,001 - 100,000",80.03,Kevin Hourican,Texas,Houston,Business Services & Supplies
264,ConocoPhillips,1875,"5,001 - 10,000",80.01,Ryan Lance,Texas,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
265,Maple Leaf Foods,1961,"10,001 - 50,000",79.99,Michael McCain,Ontario,Mississauga,"Food, Soft Beverages, Alcohol & Tobacco (including agriculture production)"
266,RE/MAX,1973,"100,001 - 500,000",79.96,Nick Bailey,Colorado,Denver,Business Services & Supplies
267,Carter's,1865,"10,001 - 50,000",79.96,Michael Cassey,Georgia,Atlanta,Retail and Wholesale
268,Cascades,1964,"10,001 - 50,000",79.88,Mario Plourde,Quebec,Kingsey Falls,"Engineering, Manufacturing"
269,Ledcor Group,1947,"1,001 - 5,000",79.87,Dave Lede,California,San Diego,"Construction, Oil & Gas Operations, Mining and Chemicals"
270,Dynacare,1959,"1,001 - 5,000",79.80,Vito Ciciretto,Ontario,Brampton,Health Care Equipment & Services
271,Tigercat,1992,"1,001 - 5,000",79.77,Ken MacDonald,Ontario,Brantford,"Engineering, Manufacturing"
272,Pharmascience,1983,"1,001 - 5,000",79.77,David Goodman,Quebec,Montreal,Drugs & Biotechnology
273,PetSmart,1986,"50,001 - 100,000",79.74,J.K. Symancyk,Arizona,Phoenix,Retail and Wholesale
274,Booster Juice,1999,"501 - 1,000",79.68,Dale Wishewan,Alberta,Edmonton,Restaurants
275,Earls Kitchen + Bar,1982,"5,001 - 10,000",79.63,Mo Jessa,British Columbia,Vancouver,Restaurants
276,Avis Budget Group,1946,"10,001 - 50,000",79.53,Joe Ferraro,Ontario,Toronto,Travel & Leisure
277,Cogeco,1957,"1,001 - 5,000",79.51,Philippe Jetté,Quebec,Montreal,"Telecommunications Services, Cable Supplier"
278,Fujitsu,1935,"100,001 - 500,000",79.49,Takahito Tokita,Tokyo,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
279,Autodesk,1982,"10,001 - 50,000",79.46,Andrew Anagnost,California,San Francisco,"IT, Internet, Software & Services"
280,Enbridge,1949,"10,001 - 50,000",79.44,Al Monaco,Alberta,Calgary,Utilities
281,Hilton,1919,"100,001 - 500,000",79.38,Chris Nassetta,Virginia,McLean,Travel & Leisure
282,Fidelity Investments,1946,"50,001 - 100,000",79.37,Abigail Johnson,Massachusetts,Boston,Banking and Financial Services
283,Transat A.T.,1987,"5,001 - 10,000",79.33,Annick Guérard,Quebec,Montreal,Transportation and Logistics
284,Bimbo Canada,1911,"1,001 - 5,000",79.30,Marie-Eve Royer,Ontario,Etobicoke,"Food, Soft Beverages, Alcohol & Tobacco (including agriculture production)"
285,UPS,1907,"500,001 - 1,000,000",79.29,Carol Tomé,Georgia,Atlanta,Transportation and Logistics
286,Magna International,1957,"100,001 - 500,000",79.28,Seetarama Kotagiri,Ontario,Aurora,Automotive (Automotive and Suppliers)
287,Forever 21,1984,"10,001 - 50,000",79.27,Winnie Park,California,Los Angeles,Clothing  (Manufacturing and Retail)
288,Jazz Aviation,2002,"5,001 - 10,000",79.26,Randolph deGooyer,Nova Scotia,Enfield,Transportation and Logistics
289,BCAA (The British Columbia Automobile Association),1906,"1,001 - 5,000",79.23,Eric Hopkins,British Columbia,Burnaby,Insurances
290,Allstate Insurance,1931,"50,001 - 100,000",79.15,Thomas Wilson,Illinois,Northfield Township,Insurances
291,Domtar,1848,"5,001 - 10,000",79.12,John Williams,South Carolina,Fort Mill,"Engineering, Manufacturing"
292,ABC Technologies,1974,"5,001 - 10,000",79.11,Terry Campbell,Ontario,Toronto,Automotive (Automotive and Suppliers)
293,Electronic Arts,1982,"10,001 - 50,000",79.10,Andrew Wilson,California,Redwood City,Media & Advertising
294,Michaels Stores,1973,"10,001 - 50,000",79.10,Ashley Buchanan,Texas,Irving,Retail and Wholesale
295,Royal LePage,1913,"10,001 - 50,000",79.05,Philip Soper,Ontario,Toronto,"Professional Services (e.g. Consulting, Accounting)"
296,JOEY Restaurant Group,1992,"1,001 - 5,000",79.03,Jeff Fuller,British Columbia,Vancouver,Restaurants
297,Metrolinx,2006,"1,001 - 5,000",78.99,Phil Verster,Ontario,Toronto,Transportation and Logistics
298,Bombardier,1937,"10,001 - 50,000",78.94,Éric Martel,Quebec,Montreal,"Engineering, Manufacturing"
299,Dollar Tree,1986,"100,001 - 500,000",78.86,Michael Witynski,Virginia,Chesapeake,Retail and Wholesale
300,Goodfellow,1972,"501 - 1,000",78.86,Patrick Goodfellow,Quebec,Delson,"Engineering, Manufacturing"
