rank,company,founded,employees,score,ceo,state,hq,industry
271,Visma,1996,>250,72.95,Merete Hverven,Norway,Oslo,"IT, Internet, Software and Services"
272,Groupe Carrefour,1959,>250,72.95,Alexandre Bompard,France,Massy,Retail
273,Bayer,1863,>250,72.94,Werner Baumann,Germany,Leverkusen,Drugs and Biotechnology
274,Boiron,1932,>250,72.90,Valérie Poinsot,France,Messimy,Drugs and Biotechnology
275,Burberry Group,1856,>250,72.89,Jonathan Akeroyd,United Kingdom,London,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
276,LinkedIn,2003,>250,72.85,Jeff Weiner,Ireland,Dublin,"IT, Internet, Software and Services"
277,Barchester Healthcare,1992,>250,72.85,Pete Calveley,United Kingdom,London,Healthcare (Social)
278,Mapfre,1933,>250,72.83,Antonio Huertas,Spain,Madrid,Insurance
279,Adobe,1982,>250,72.82,Shantanu Narayen,United Kingdom,Maidenhead,"IT, Internet, Software and Services"
280,Zurich,1872,>250,72.81,Mario Greco,Switzerland,Zurich,Insurance
281,Boehringer Ingelheim,1885,>250,72.79,Hubertus von Baumbach,Germany,Ingelheim,Drugs and Biotechnology
282,GPI,1988,>250,72.79,Fausto Manzana,Italy,Trento,Health Care Equipment and Services
283,Prosegur,1976,>250,72.77,Christian Gut Revoredo,Spain,Madrid,Business Services and Supplies
284,AmRest,1993,>250,72.76,Luis Comas,Spain,Madrid,Restaurants
285,Swedbank,1820,>250,72.76,Jens Henriksson,Sweden,Stockholm,Banking and Financial Services
286,Laboratoires Pierre Fabre,1962,>250,72.72,Eric Ducournau,France,Toulouse,Drugs and Biotechnology
287,Rewe Group,1927,>250,72.71,Lionel Souque,Germany,Cologne,Retail
288,Rossmann,1972,>250,72.70,Michael Rybak,Germany,Burgwedel,Retail
289,Fortum,1998,>250,72.69,Markus Rauramo,Finland,Fortum,Utilities
290,J.P. Morgan,2000,>250,72.68,Jamie Dimon,United Kingdom,London,Banking and Financial Services
291,Supplay,1968,>250,72.68,Nicolas Pailier,France,Reims,Business Services and Supplies
292,Grupa PZU,1803,>250,72.68,Beata Kozłowska - Chyła,Poland,Warsaw,Insurance
293,John Lewis Partnership,1929,>250,72.66,Andrew Murphy,United Kingdom,London,Retail
294,Uber,2009,>250,72.65,Dara Khosrowshahi,Netherlands,Amsterdam,Travel and Leisure
295,Barclays Bank,1690,>250,72.64,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
296,Solvay,1863,>250,72.60,Ilham Kadri,Belgium,Brussels,"Oil and Gas Operations, Mining, and Chemicals"
297,postnord,2009,>250,72.58,Annemarie Gardshol,Sweden,Solna,Transportation and Logistics
298,Novartis,1996,>250,72.56,Vasant Narasimhan,Switzerland,Basel,Drugs and Biotechnology
299,Kering,1963,>250,72.55,François-Henri Pinault,France,Paris,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
300,Cognizant,1994,>250,72.51,Brian Humphries,United Kingdom,London,"IT, Internet, Software and Services"
301,ICON,1990,>250,72.50,Steve Cutler,Ireland,Dublin,Drugs and Biotechnology
302,HP (Hewlett-Packard),1939,>250,72.49,Enrique Lores,Switzerland,Geneva,"Semiconductors, Electronics, Electrical Engineering, Hardware"
303,Pandora,1982,>250,72.48,Alexander Lacik,Denmark,Copenhagen,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
304,Otto Group,1949,>250,72.47,Alexander Birken,Germany,Hamburg,Retail
305,Valio,1905,>250,72.45,Annikka Hurme,Finland,Helsinki,"Food, Soft Beverages, Alcohol and Tobacco"
306,Club Méditerranée,1950,>250,72.43,Henri Giscard d'Estaing,France,Paris,Travel and Leisure
307,Costco,1976,>250,72.42,W. Craig Jelinek,United Kingdom,Watford,Retail
308,Leroy Merlin,1923,>250,72.42,Agathe Monpays,France,Lezennes,Retail
309,Transdev,2011,>250,72.41,Thierry Mallet,France,Issy-les-Moulineaux,Transportation and Logistics
310,DATEV,1966,>250,72.38,Robert Mayr,Germany,Nuremberg,"IT, Internet, Software and Services"
311,DNB,1822,>250,72.37,Kjerstin Braathen,Norway,Oslo,Banking and Financial Services
312,Willmott Dixon,1852,>250,72.33,Rick Willmott,United Kingdom,Letchworth Garden City,Construction
313,HCA International,1995,>250,72.31,John Reay,United Kingdom,London,Healthcare (Social)
314,Manpower,1948,>250,72.27,Jonas Prising,France,Nanterre,Business Services and Supplies
315,ISS,1998,>250,72.24,Jacob Aarup-Andersen,Denmark,Copenhagen,Business Services and Supplies
316,Michelin,1889,>250,72.23,Florent Menegaux,France,Clermont-Ferrand,Automotive (Producers and Suppliers)
317,Velux,1941,>250,72.23,Anders Götzsche,Denmark,Hørsholm,Construction
318,AECOM,1990,>250,72.19,Troy Rudd,United Kingdom,London,"Engineering, Manufacturing"
319,Zeeman,1964,>250,72.19,Erik-Jan Mares,Netherlands,Alphen aan den Rijn,Retail
320,Atlas Copco,1873,>250,72.18,Mats Rahmström,Sweden,Stockholm,"Engineering, Manufacturing"
321,Ramsay Health Care,1964,>250,72.15,Craig McNally,France,Paris,Healthcare (Social)
322,Sony,1946,>250,72.14,Hideyuki Furumi,Netherlands,Weybridge,"Semiconductors, Electronics, Electrical Engineering, Hardware"
323,Anheuser-Busch InBev,2008,>250,72.12,Michel Doukeris,Belgium,Leuven,"Food, Soft Beverages, Alcohol and Tobacco"
324,Picard Surgelés,1973,>250,72.12,Cathy Collart Geiger,France,Fontainebleau,Retail
325,Bosch,1886,>250,72.11,"Stefan Ferber, Yvonne Reckling",Germany,Gerlingen-Schillerhöhe,Automotive (Producers and Suppliers)
326,Balfour Beatty,1909,>250,72.10,Leo Quinn,United Kingdom,London,"Aerospace, Defence, Manufacture of Transport Equipment"
327,Our Lady's Hospice & Care Services,1815,>250,72.07,Audrey Houlihan,Ireland,Dublin,Health Care Equipment and Services
328,Pets at Home Group,1991,>250,72.06,Lyssa McGowan,United Kingdom,Wilmslow,Retail
329,Safran Group,2005,>250,72.05,Olivier Andriès,France,Paris,"Aerospace, Defence, Manufacture of Transport Equipment"
330,Arnold Clark Automobiles,1954,>250,72.05,Eddie Hawthorne,United Kingdom,Glasgow,Retail
331,Neste,1948,>250,72.04,Matti Lehmus,Finland,Espoo,"Oil and Gas Operations, Mining, and Chemicals"
332,Amgen,1980,>250,72.04,Robert A. Bradway,Switzerland,Rotkreuz,Drugs and Biotechnology
333,Sana Kliniken,1976,>250,72.04,Thomas Lemke,Germany,Ismaning,Healthcare (Social)
334,Barmer,1884,>250,72.03,Felix Davidson,Germany,Berlin,Insurance
335,Acea,1909,>250,72.02,Giuseppe Gola,Italy,Rome,Utilities
336,Trenitalia,2000,>250,72.00,Luigi Corradi,Italy,Rome,Transportation and Logistics
337,Valmet,1750,>250,71.99,Pasi Laine,Finland,Espoo,"Semiconductors, Electronics, Electrical Engineering, Hardware"
338,Fazer,1891,>250,71.98,Christoph Vitzthum,Finland,Vantaa,"Food, Soft Beverages, Alcohol and Tobacco"
339,ÖBB-Postbus,1971,>250,71.97,Silvia Kaupa-Götzl,Austria,Vienna,Transportation and Logistics
340,Austrian Airlines,1957,>250,71.97,Annette Mann,Austria,Schwechat,Transportation and Logistics
341,Currys,1884,>250,71.95,Alek Baldock,United Kingdom,London,Retail
342,Rolex,1905,>250,71.95,Jean-Frédéric Dufour,Switzerland,Geneva,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
343,HC-One,2011,>250,71.93,James Tugendhat,United Kingdom,Darlington,Healthcare (Social)
344,Alior Bank,2008,>250,71.93,Grzegorz Olszewski,Poland,Warsaw,Banking and Financial Services
345,Jacobs Engineering,1947,>250,71.93,Steven J. Demetriou,United Kingdom,Wokingham,"Engineering, Manufacturing"
346,Banca Mediolanum,1982,>250,71.89,Massimo Antonio Doris,Italy,Milan,Banking and Financial Services
347,Unilever,1929,>250,71.86,Alan Jope,United Kingdom,London,"Food, Soft Beverages, Alcohol and Tobacco"
348,Deutsche Rentenversicherung,1889,>250,71.84,Dr. Bettina Rademacher-Bensing,Germany,Berlin,Insurance
349,Skanska,1887,>250,71.84,Anders Danielsson,Sweden,Stockholm,Construction
350,Abbott,1888,>250,71.82,Robert B. Ford,Ireland,Dublin,Health Care Equipment and Services
351,Folksam,1908,>250,71.80,Ylva Wessén,Sweden,Stockholm,Insurance
352,Babcock International,1891,>250,71.78,David Lockwood,United Kingdom,London,"Engineering, Manufacturing"
353,Expleo,1966,>250,71.77,Rajesh Murthy,France,Montigny-le-Bretonneux,"Engineering, Manufacturing"
354,Chanel,1910,>250,71.76,Leena Nair,United Kingdom,London,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
355,Stellantis,2021,>250,71.75,Carlos Tavares,Netherlands,Amsterdam,Automotive (Producers and Suppliers)
356,Netflix,1997,>250,71.73,Reed Hastings,Netherlands,Amsterdam,Media and Advertising
357,Tech Data,1974,>250,71.73,Patrick Zammit,Germany,Munich,"IT, Internet, Software and Services"
358,Mars,1911,>250,71.70,Grant F. Reid,United Kingdom,Surrey,"Food, Soft Beverages, Alcohol and Tobacco"
359,"BD (Becton, Dickinson and Co.)",1897,>250,71.69,Tom Polen,Switzerland,Eysins,Health Care Equipment and Services
360,Rabobank,1898,>250,71.69,Wiebe Draijer,Netherlands,Utrecht,Banking and Financial Services
361,Casino Group,1898,>250,71.64,Jean-Charles Naouri,France,Saint-Étienne,Retail
362,Sanofi,1973,>250,71.63,Paul Hudson,France,Paris,Drugs and Biotechnology
363,Budimex,1968,>250,71.60,Artur Popko,Poland,Warsaw,Construction
364,Fastweb,1999,>250,71.60,Alberto Calcagno,Italy,Milan,"IT, Internet, Software and Services"
365,BAE Systems,1999,>250,71.58,Charles Woodburn,United Kingdom,London,"Aerospace, Defence, Manufacture of Transport Equipment"
366,Hilton Hotels & Resorts,1925,>250,71.58,Christopher J. Nassetta,United Kingdom,Watford,Travel and Leisure
367,DXC Technology,2017,>250,71.56,Mike Salvino,United Kingdom,London,"IT, Internet, Software and Services"
368,Hofer,1968,>250,71.54,Horst Leitner,Austria,Sattledt,Retail
369,Axfood,1958,>250,71.52,Klas Balkow,Sweden,Stockholm,Retail
370,Caixabank,1904,>250,71.52,Gonzalo Gortázar,Spain,Valencia,Banking and Financial Services
371,Volvo Group,1927,>250,71.51,Martin Lundstedt,Sweden,Gothenburg,Automotive (Producers and Suppliers)
372,Randstad,1960,>250,71.48,Sander van't Noordende,Netherlands,Diemen,Business Services and Supplies
373,IBM,1911,>250,71.48,Arvind Krishna,United Kingdom,Paris,"IT, Internet, Software and Services"
374,arvato,1865,>250,71.43,Matthias Moeller,Germany,Gütersloh,Business Services and Supplies
375,TF1 Group,1974,>250,71.43,"Gilles Pelisson,",France,Boulogne-Billancourt,Media and Advertising
376,Enel Group,1962,>250,71.42,Francesco Starace,Italy,Rome,Utilities
377,Hella,1899,>250,71.41,Michel Favre,Germany,Lipstadt,Automotive (Producers and Suppliers)
378,Domitys,1999,>250,71.41,Olivier Wigniolle,France,Paris,Healthcare (Social)
379,Sodexo,1966,>250,71.39,Sophie Bellon,France,Issy-Les-Moulineaux,Business Services and Supplies
380,KappAhl,1953,>250,71.39,Elisabeth Peregi,Sweden,Molndal,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
381,Audi,1899,>250,71.39,Markus Duesmann,Germany,Ingolstadt,Automotive (Producers and Suppliers)
382,Kesko,1940,>250,71.38,Mikko Helander,Finland,Helsinki,Retail
383,Lidl,1930,>250,71.37,Dieter Schwarz,Germany,Neckarsulm,Retail
384,The Boston Consulting Group (BCG),1963,>250,71.36,Christoph Schweizer,Germany,London,Consulting and Accounting
385,GSF (Groupe Services France),1963,>250,71.34,Jean Louis Noisiez,France,Sophia Antipolis,Business Services and Supplies
386,Menarini Group,1886,>250,71.33,Elcin Barker Ergun,Italy,Florence,Drugs and Biotechnology
387,ICA Gruppen,1938,>250,71.33,Nina Jönsson,Sweden,Solna,"Food, Soft Beverages, Alcohol and Tobacco"
388,Veolia,2003,>250,71.32,Estelle Brachlianoff,France,Aubervilliers,Utilities
389,Beiersdorf,1882,>250,71.30,Vincent Warnery,Germany,Hamburg,Packaged Goods
390,RB (Reckitt Benckiser),1938,>250,71.29,Laxman Narasimhan,United Kingdom,Slough,"Food, Soft Beverages, Alcohol and Tobacco"
391,Santander,1857,>250,71.29,José Antonio Álvarez Álvarez,Spain,Boadilla del Monte,Banking and Financial Services
392,Experian,1996,>250,71.26,Brian Cassin,Ireland,Dublin,"IT, Internet, Software and Services"
393,Next,1981,>250,71.26,Lord Wolfson Of Aspley Guise,United Kingdom,Leicester,Retail
394,Arkema,2004,>250,71.24,Thierry Le Hénaff,France,Colombes,"Oil and Gas Operations, Mining, and Chemicals"
395,Electro Dépôt,2000,>250,71.22,Denis Boschard,France,Faches-Thumesnil,Retail
396,Hochtief,1873,>250,71.21,Juan Santamaría Cases,Germany,Essen,Construction
397,McAfee,1987,>250,71.21,Greg Johnson,Germany,Cork,"IT, Internet, Software and Services"
398,Enedis,2008,>250,71.19,Marianne Laigneau,France,Paris-La Défense,Utilities
399,apoBank,1902,>250,71.18,Matthias Schellenberg,Germany,Düsseldorf,Banking and Financial Services
400,Teleperformance,1978,>250,71.17,Daniel Julien,France,Paris,Business Services and Supplies
401,EE,2012,>250,71.16,Marc Allera,United Kingdom,London,"Telecommunications Services, Cable Supplier"
402,BBC (British Broadcasting Corporation),1922,>250,71.16,Tim Davie,United Kingdom,London,Media and Advertising
403,SWISS,2002,>250,71.14,Dieter Vranckx,Switzerland,Zurich,Transportation and Logistics
404,Elsan,2000,>250,71.13,Thierry Chiche,France,Paris,Healthcare (Social)
405,Aareon,1957,>250,71.13,Hartmut Thomsen,Germany,Mainz,"IT, Internet, Software and Services"
406,BayWa,1923,>250,71.13,Klaus Josef Lutz,Germany,Munich,Utilities
407,Cepsa,1929,>250,71.11,Maarten Wetselaar,Spain,Madrid,"Oil and Gas Operations, Mining, and Chemicals"
408,Nissan Motor Corporation,1933,>250,71.06,Makoto Uchida,Switzerland,Rolle,Automotive (Producers and Suppliers)
409,Globant,2003,>250,71.00,Martín Migoya,Luxembourg,Luxembourg,Media and Advertising
410,Computacenter,1981,>250,71.00,Mike Norris,United Kingdom,Hatfield,"IT, Internet, Software and Services"
411,Novo Nordisk,1923,>250,70.97,Lars Fruergaard Jørgensen,Denmark,Bagsvaerd,Drugs and Biotechnology
412,BioNTech,2008,>250,70.97,Ugur Sahin,Germany,Mainz,Drugs and Biotechnology
413,Deutsche Bank,1870,>250,70.95,Christian Sewing,Germany,Frankfurt am Main,Banking and Financial Services
414,Brenntag,1874,>250,70.95,Christian Kohlpaintner,Germany,Essen,Wholesale
415,Synergie,1969,>250,70.94,Victorien Alexandre Vaney,France,Boulogne-Billancourt,Business Services and Supplies
416,Groupe SII,1979,>250,70.93,Eric Matteucci,France,Paris,"IT, Internet, Software and Services"
417,EDF,1946,>250,70.90,Jean-Bernard Levy,France,Paris,Utilities
418,Wüstenrot & Württembergische,1999,>250,70.89,Jürgen A. Junker,Germany,Stuttgart,Insurance
419,Boots,1849,>250,70.89,Sebastian James,United Kingdom,Nottingham,Retail
420,Fraunhofer,1949,>250,70.89,Reimund Neugebauer,Germany,Munich,Consulting and Accounting
421,Swisscom,1998,>250,70.88,Christoph Aeschlimann,Switzerland,Bern,"Telecommunications Services, Cable Supplier"
422,Assa Abloy,1994,>250,70.85,Nico Delvaux,Sweden,Stockholm,Construction
423,Pinsent Masons,1769,>250,70.84,Richard Foley,United Kingdom,London,Consulting and Accounting
424,BNY Mellon,1784,>250,70.82,Hani Kablawi,Belgium,Brussels,Banking and Financial Services
425,Bilfinger,1880,>250,70.81,Thomas Schulz,Germany,Mannheim,"Engineering, Manufacturing"
426,Morrison Supermarkets,1899,>250,70.80,David Potts,United Kingdom,Bradford,Retail
427,Monoprix,1932,>250,70.80,Guillaume Seneclauze,France,Clichy,Retail
428,Brioche Pasquier,1974,>250,70.78,Pascal Pasquier,France,Les Cerqueux,"Food, Soft Beverages, Alcohol and Tobacco"
429,Northern Trust,1889,>250,70.75,Michael G. O'Grady,Luxembourg,Luxembourg,Consulting and Accounting
430,Argos,1973,>250,70.73,Simon Roberts,United Kingdom,Milton Keynes,Retail
431,Thales Group,1918,>250,70.70,Patrice Caine,France,Paris-La Défense,"Aerospace, Defence, Manufacture of Transport Equipment"
432,Cd Projekt,1994,>250,70.67,Adam Kiciński,Poland,Warsaw,"IT, Internet, Software and Services"
433,Spire Healthcare Group,2007,>250,70.64,Justin Ash,United Kingdom,London,Healthcare (Social)
434,Smurfit Kappa,1934,>250,70.63,Tony Smurfit,Ireland,Dublin,"Manufacture and Processing of Materials, Metals and Paper"
435,Hewlett Packard Enterprise,1939,>250,70.62,Antonio Neri,Switzerland,Geneva,"IT, Internet, Software and Services"
436,API Restauration,1956,>250,70.62,Damien Debosque,France,Mons-en-Baroeul,Restaurants
437,Lacoste,1933,>250,70.58,Thierry Guibert,France,Paris,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
438,Sunrise Communications,2000,>250,70.57,André Krause,Switzerland,Glattpark,"Telecommunications Services, Cable Supplier"
439,Groupama,1986,>250,70.56,Thierry Martel,France,Paris,Insurance
440,Barratt Developments,1958,>250,70.56,David Thomas,United Kingdom,Coalville,Construction
441,Fresenius,1912,>250,70.56,Michael Sen,Germany,Bad Homburg,Health Care Equipment and Services
442,Dassault Group,1929,>250,70.55,Charles Edelstenne,France,Paris,"Aerospace, Defence, Manufacture of Transport Equipment"
443,Smith & Nephew,1856,>250,70.54,Deepak Nath,United Kingdom,Watford,Health Care Equipment and Services
444,General Electric,1892,>250,70.54,"H. Lawrence Culp, Jr.",France,Paris,"Engineering, Manufacturing"
445,Just Eat Takeaway.com,2000,>250,70.53,Jitse Groen,United Kingdom,Amsterdam,Travel and Leisure
446,C&A,1841,>250,70.48,Giny Boer,Belgium,Vilvoorde,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
447,DSV,1976,>250,70.47,Jens Bjørn Andersen,Denmark,Hedehusene,Transportation and Logistics
448,Mace,1990,>250,70.46,Mark Reynolds,United Kingdom,London,Construction
449,DKV Deutsche Krankenversicherung,1927,>250,70.45,Clemens Muth,Germany,Cologne,Insurance
450,Scania,1891,>250,70.44,Christian Levin,Sweden,Södertälje,Automotive (Producers and Suppliers)
451,Holland & Barrett,1870,>250,70.44,Alex Gourlay,United Kingdom,Nuneaton,"Food, Soft Beverages, Alcohol and Tobacco"
452,OP Financial Group,1902,>250,70.43,Timo Ritakallio,Finland,Helsinki,Banking and Financial Services
453,Lyreco,1926,>250,70.42,Grégory Liénard,France,Marly,Wholesale
454,ArcelorMittal,2006,>250,70.41,Reiner Blaschek,Luxembourg,Lusembourg,"Manufacture and Processing of Materials, Metals and Paper"
455,Poste Italiane,1862,>250,70.39,Matteo Del Fante,Italy,Roma,Transportation and Logistics
456,Air France-KLM Group,2004,>250,70.36,Benjamin Smith,France,Roissy Charles de Gaulle cedex,Transportation and Logistics
457,Capgemini,1967,>250,70.35,Aiman Ezzat,France,Paris,"IT, Internet, Software and Services"
458,UNIQA,1811,>250,70.34,Andreas Brandstetter,Austria,Vienna,Insurance
459,Vestas,1945,>250,70.34,Henrik Andersen,Denmark,Aarhus,"Engineering, Manufacturing"
460,HSBC Bank,1865,>250,70.32,Noel Quinn,United Kingdom,London,Banking and Financial Services
461,Irwin Mitchell,1912,>250,70.32,Andrew Tucker,United Kingdom,Sheffield,Consulting and Accounting
462,Orion,1917,>250,70.29,Liisa Hurme,Finland,Espoo,Drugs and Biotechnology
463,Danske Bank,1871,>250,70.28,Carsten Egeriis,Denmark,Copenhagen,Banking and Financial Services
464,BASF,1865,>250,70.28,Kurt Bock,Germany,Ludwigshafen,"Oil and Gas Operations, Mining, and Chemicals"
465,Hugo Boss,1924,>250,70.27,Daniel Grieder,Germany,Metzingen,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
466,Kiabi,1978,>250,70.26,Patrick Stassi,France,Hem,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
467,Eurofins,1987,>250,70.23,Gilles Martin,Luxembourg,Luxembourg,Drugs and Biotechnology
468,Dna,2000,>250,70.20,Jussi Tolvanen,Finland,Helsinki,"Telecommunications Services, Cable Supplier"
469,Jaguar Landrover,1922,>250,70.20,Thierry Bolloré,United Kingdom,Coventry,Automotive (Producers and Suppliers)
470,Medtronic,1949,>250,70.19,Geoffry Martha,Switzerland,Tolochenaz,Health Care Equipment and Services
471,Printemps,1865,>250,70.18,Jean-Marc Bellaiche,France,Paris,Retail
472,Aldi Süd,1946,>250,70.16,Christoph Schwaiger,Germany,Mülheim,Retail
473,AGC,1907,>250,70.15,Yoshinori Hirai,Belgium,Lounvain-La-Neuve,"Manufacture and Processing of Materials, Metals and Paper"
474,ASOS,2000,>250,70.14,José Antonio Ramos Calamonte,United Kingdom,London,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
475,Nando's,1992,>250,70.13,Rob Papps,United Kingdom,London,Restaurants
476,Asisa,1971,>250,70.12,Paco Martinez Aguilar,Spain,Madrid,Healthcare (Social)
477,Schweizerische Bundesbahnen (SBB),1902,>250,70.12,Vincent Ducrot,Switzerland,Bern,Transportation and Logistics
478,Jungheinrich,1953,>250,70.11,Dr. Lars Brzoska,Germany,Hamburg,"Engineering, Manufacturing"
479,Banco BPM,2017,>250,70.05,Giuseppe Castagna,Italy,Verona,Banking and Financial Services
480,Fleury Michon,1905,>250,70.03,Billy Salha,France,Pouzauges,"Food, Soft Beverages, Alcohol and Tobacco"
481,Sandvik,1862,>250,69.99,Stefan Widing,Sweden,Stockholm,"Engineering, Manufacturing"
482,AGCO,1990,>250,69.95,Eric P. Hansotia,Switzerland,Neuhausen am Rheinfall,"Aerospace, Defence, Manufacture of Transport Equipment"
483,Foot Locker,1974,>250,69.95,Mary Dillon,Netherlands,Vianen,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
484,Red Hat,1993,>250,69.93,Paul Cormier,United Kingdom,Munich,"IT, Internet, Software and Services"
485,Amazon,1994,>250,69.90,Andy Jassy,United Kingdom,Luxembourg,Retail
486,Bridgestone,1930,>250,69.89,Shuichi ISHIBASHI,Belgium,Zaventem,Automotive (Producers and Suppliers)
487,Finanz Informatik,2008,>250,69.89,Andreas Schelling,Germany,Frankfurt am Main,"IT, Internet, Software and Services"
488,Ccc,1947,>250,69.88,Dariusz Miłek,Poland,Polkowice,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
489,Booking.com,1996,>250,69.85,Glenn Fogel,Netherlands,Amsterdam,Travel and Leisure
490,Grant Thornton,1924,>250,69.84,Seth L. Siegel,United Kingdom,London,Consulting and Accounting
491,BAWAG PSK,1922,>250,69.72,Anas Abuzaakouk,Austria,Vienna,Banking and Financial Services
492,Swiss Life,1857,>250,69.69,Patrick Frost,Switzerland,Zurich,Insurance
493,Framatome,1958,>250,69.69,Bernard Fontana,France,Courbevoie,Utilities
494,Cmc,2003,>250,69.67,Barbara Smith,Poland,Zawiercie,"Manufacture and Processing of Materials, Metals and Paper"
495,Groupe ADP (Aéroports de Paris),1945,>250,69.66,Augustin de Romanet,France,Paris,Transportation and Logistics
496,UPM,1996,>250,69.64,Jussi Pesonen,Finland,Helsinki,"Manufacture and Processing of Materials, Metals and Paper"
497,Groupe LDLC,1996,>250,69.59,Olivier Villemonte de la Clergerie,France,Limonest,Retail
498,Dussmann,1963,>250,69.59,Wolf-Dieter Adlhoch,Germany,Berlin,Business Services and Supplies
499,Hays Travel,1980,>250,69.59,Irene Hays,United Kingdom,Sunderland,Travel and Leisure
500,A.S. Watson Group,1841,>250,69.55,Malina Ngai,Netherlands,Renswoude,Retail
501,Agrial,2000,>250,69.54,Ludovic Spiers,France,Caen,"Food, Soft Beverages, Alcohol and Tobacco"
502,Crédit Mutuel,1882,>250,69.53,Pierre-Edouard Batard,France,Paris,Banking and Financial Services
503,Benetton Group,1965,>250,69.51,Massimo Renon,Italy,Ponzano Veneto,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
504,McKinsey & Company,1926,>250,69.51,Bob Sternfels,Germany,Düsseldorf,Consulting and Accounting
505,Handelsbanken,1871,>250,69.50,Carina Åkerström,Sweden,Stockholm,Banking and Financial Services
506,Alfa Laval,1883,>250,69.50,Dennis Jönsson,Sweden,Lund,"Engineering, Manufacturing"
507,Royal Mail,1635,>250,69.50,Simon Thompson,United Kingdom,London,Transportation and Logistics
508,Henkel,1876,>250,69.49,Carsten Knobel,Germany,Düsseldorf,Packaged Goods
509,Pierre & Vacances-Center Parcs,1967,>250,69.48,Franck Gervais,France,Paris,Travel and Leisure
510,Valmet Automotive,1968,>250,69.46,Olaf Bongwald,Finland,Helsinki,Automotive (Producers and Suppliers)
511,Helvetia,1858,>250,69.43,Philipp Gmür,Switzerland,St. Gallen,Insurance
512,Worldline.,1973,>250,69.41,Gilles Grapinet,France,Paris,Banking and Financial Services
513,Ford Motor Company,1903,>250,69.36,"James D. Farley, Jr.",Germany,Laindon,Automotive (Producers and Suppliers)
514,Teva,1901,>250,69.35,Kåre Schultz,Israel,Tel Aviv-Jaffa,Drugs and Biotechnology
515,Saint-Gobain,1665,>250,69.32,Benoit Bazin,France,La Défense,"Manufacture and Processing of Materials, Metals and Paper"
516,Yit,1912,>250,69.29,Markku Moilanen,Finland,Helsinki,Construction
517,ams-OSRAM,1919,>250,69.29,Aldo Kamper,Austria,Munich,"Semiconductors, Electronics, Electrical Engineering, Hardware"
518,Elis,1969,>250,69.27,Xavier Martiré,France,Saint-Cloud,Business Services and Supplies
519,Peek & Cloppenburg,1901,>250,69.26,Thomas Freude,Germany,Düsseldorf,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
520,PPG,1883,>250,69.26,Michael H. McGarry,Switzerland,Rolle,"Oil and Gas Operations, Mining, and Chemicals"
521,3M,1902,>250,69.26,Mike Roman,United Kingdom,Neuss,"Semiconductors, Electronics, Electrical Engineering, Hardware"
522,UBS,1998,>250,69.23,Sergio Ermotti,Switzerland,Zürich,Banking and Financial Services
523,Pko Bank Polski,1919,>250,69.21,Iwona Duda,Poland,Warsaw,Banking and Financial Services
524,Thermo Fisher Scientific,1956,>250,69.20,Marc N. Casper,United Kingdom,Uppsala,Drugs and Biotechnology
525,TUI,1923,>250,69.19,Friedrich Joussen,Germany,Hanover,Travel and Leisure
526,Free,1999,>250,69.18,Thomas Reynaud,France,Paris,"Telecommunications Services, Cable Supplier"
527,Mazars,1945,>250,69.16,Hervé Hélias,France,Paris-La Défense,Consulting and Accounting
528,Epiroc,1873,>250,69.13,Helena Hedblom,Sweden,Stockholm,"Oil and Gas Operations, Mining, and Chemicals"
529,Newsquest,1996,>250,69.12,Henry Faure Walker,United Kingdom,London,Media and Advertising
530,Helping hands homecare,1989,>250,69.10,Karyn MacKenzie,United Kingdom,Alcester,Healthcare (Social)
531,Pro BTP,1993,>250,69.10,Hervé NAERHUYSEN,France,Paris,Insurance
532,Deloitte,1895,>250,69.05,Punit Renjen,United Kingdom,London,Consulting and Accounting
533,Malakoff Humanis,2020,>250,69.05,Thomas Saunier,France,Paris,Insurance
534,Radisson,1960,>250,69.05,Federico J. González,Belgium,Brussels,Travel and Leisure
535,Evonik Industries,2007,>250,69.03,Christian Kullmann,Germany,Essen,"Oil and Gas Operations, Mining, and Chemicals"
536,Mitie Group,1987,>250,69.02,Phil Bentley,United Kingdom,London,Business Services and Supplies
537,Daimler Truck,2019,>250,69.00,Martin Daum,Germany,Leinfelden-Echterdingen,Automotive (Producers and Suppliers)
538,Morgan Stanley,1935,>250,68.99,James P. Gorman,United Kingdom,London,Banking and Financial Services
539,Thames Water,1989,>250,68.96,Sarah Bentley,United Kingdom,Reading,Utilities
