rank,company,founded,employees,score,ceo,state,hq,industry
250,Simco Electronics,1962,201 - 500,84.18,Brian Kenna,California,Santa Clara,"Engineering, Manufacturing"
251,"Electrical Consultants, Inc.",1985,"501 - 1,000",83.99,Bruce LaMeres,Montana,Billings,Utilities
252,Augusta Sportswear,1977,"501 - 1,000",83.97,Dave Elliott,Georgia,Grovetown,Retail and Wholesale
253,Kalamazoo College,1833,201 - 500,83.85,Jorge G. Gonzalez,Michigan,Kalamazoo,Education
254,Rhodes College,1848,"501 - 1,000",83.78,Marjorie Hass,Tennessee,Memphis,Education
255,Mountainland Technical College,1989,201 - 500,83.56,Clay E. Christensen,Utah,Lehi,Education
256,Augsburg University,1869,"501 - 1,000",83.46,Paul Pribbenow,Minnesota,Minneapolis,Education
257,Franklin and Marshall College,1787,"501 - 1,000",83.40,Barbara Altmann,Pennsylvania,Lancaster,Education
258,Whitaker Construction,1953,201 - 500,83.27,Brett Nielsen,Utah,Brigham City,"Construction, Oil & Gas Operations, Mining and Chemicals"
259,Walla Walla University,1892,201 - 500,83.13,John McVay,Washington,College Place,Education
260,The University of Findlay,1882,"501 - 1,000",83.07,Katherine Fell,Ohio,Findlay,Education
261,Boston Water & Sewer Commission,1977,"501 - 1,000",83.03,Henry F. Vitale,Massachusetts,Boston,Utilities
262,Edsi,1979,"501 - 1,000",83.01,Kevin Schnieders,Michigan,Dearborn,Professional Services
263,Wilshire Law Firm,2007,201 - 500,82.98,Bobby Saadian,California,Los Angeles,Professional Services
264,Progyny,2008,201 - 500,82.93,Peter Anevski,New York,New York,Healthcare & Social
265,Saunder Construction,1972,201 - 500,82.69,Greg Schmidt,Colorado,Englewood,"Construction, Oil & Gas Operations, Mining and Chemicals"
266,JRM Construction Management,2007,201 - 500,82.60,David G. McWilliams,New York,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
267,Select Dental,2018,"501 - 1,000",82.49,Stephen Saukaitis,New Jersey,Florham Park,Healthcare & Social
268,Freese and Nichols,1894,"501 - 1,000",82.39,Brian Coltharp,Texas,Fort Worth,"Engineering, Manufacturing"
269,Campus Apartments,1958,"501 - 1,000",82.30,David J. Adelman,Pennsylvania,Philadelphia,Business Services & Supplies
270,"DRMP, Inc.",1977,"501 - 1,000",82.19,"Lawrence L. Smith, Jr.",Florida,Orlando,"Engineering, Manufacturing"
271,Eckerd College,1958,201 - 500,82.15,Damian J. Fernandez,Florida,St. Petersburg,Education
272,Claremont McKenna College,1946,"501 - 1,000",82.10,Hiram Chodosh,California,Claremont,Education
273,Brown Distributing,1919,201 - 500,82.05,J. Dan Brown,Virginia,Richmond,Retail and Wholesale
274,Hunter Contracting Co,1961,201 - 500,81.84,Chuck English,Arizona,Gilbert,"Construction, Oil & Gas Operations, Mining and Chemicals"
275,Fifth Group Restaurants,1993,"501 - 1,000",81.80,Stuart Fierman,Georgia,Atlanta,Restaurants
276,Concordia University Texas,1926,201 - 500,81.71,Donald R. Christian,Texas,Austin,Education
277,Chain Electric,1955,"501 - 1,000",81.66,Jarred King,Mississippi,Hattiesburg,"Construction, Oil & Gas Operations, Mining and Chemicals"
278,Beitzel Corporation,1974,201 - 500,81.54,Shawn Bender,Maryland,Grantsville,"Construction, Oil & Gas Operations, Mining and Chemicals"
279,Tanco Engineering,1979,201 - 500,81.38,Chad M. Derringer,Colorado,Loveland,"Construction, Oil & Gas Operations, Mining and Chemicals"
280,Chrysalis Health,1995,"501 - 1,000",81.10,"Manuel E. Menendez, III",Florida,Ft. Lauderdale,Healthcare & Social
281,Earthjustice,1971,"501 - 1,000",80.96,Abigail Dillen,California,San Francisco,Professional Services
282,Bayone Solutions,2012,"501 - 1,000",80.95,Yogesh Virmani,California,Pleasanton,"IT, Internet, Software & Services"
283,The Arc Eastern Connecticut,1952,201 - 500,80.84,Kathleen Stauffer,Connecticut,Norwich,Healthcare & Social
284,"Apogee Engineering, LLC",2004,"501 - 1,000",80.80,Wes Georges,Colorado,Colorado Springs,Professional Services
285,Brooklyn Law School,1901,201 - 500,80.66,David D. Meyer,New York,Brooklyn,Education
286,Summit Utilities,1997,"501 - 1,000",80.61,Kurt Adams,Colorado,Centennial,Utilities
287,Best Tile,1956,201 - 500,80.59,Peter López,Maryland,Columbia,Retail and Wholesale
288,College of Mount Saint Vincent,1847,"501 - 1,000",80.59,"Charles L. Flynn, Jr.",New York,Riverdale,Education
289,Susquehanna University,1858,"501 - 1,000",80.35,Jonathan D. Green,Pennsylvania,Selinsgrove,Education
290,Boudreau Pipeline Corporation,1997,201 - 500,80.21,Alan Boudreau,California,Corona,"Construction, Oil & Gas Operations, Mining and Chemicals"
291,Broadway Bank,1941,"501 - 1,000",79.88,David Bohne,Texas,San Antonio,Banking and Financial Services
292,Falcon Plastics,1975,201 - 500,79.68,Jay Bender,South Dakota,Brookings,"Engineering, Manufacturing"
293,John Moriarty & Associates,1985,"501 - 1,000",79.40,Christopher J. Brown,Massachusetts,Boston,"Construction, Oil & Gas Operations, Mining and Chemicals"
294,Drees Homes,1928,"501 - 1,000",79.20,David Drees,Kentucky,Ft. Mitchell,"Construction, Oil & Gas Operations, Mining and Chemicals"
295,Caldwell Tanks,1887,201 - 500,78.98,K. Ryan Harvey,Kentucky,Louisville,"Construction, Oil & Gas Operations, Mining and Chemicals"
296,Sound Transit,1996,"501 - 1,000",77.76,Julie Timm,Washington,Seattle,Transportation and Logistics
297,Priefert,1964,"501 - 1,000",77.53,Eddie Priefert,Texas,Mount Pleasant,"Engineering, Manufacturing"
298,Fortress Investment Group,1998,"501 - 1,000",77.21,"Peter L. Briger, Jr.",New York,New York,Banking and Financial Services
299,Byline Bank,1914,"501 - 1,000",77.02,Alberto Paracchini,Illinois,Chicago,Banking and Financial Services
300,Aureon,1988,"501 - 1,000",76.87,Mike Rice,Iowa,West Des Moines,Business Services & Supplies
