rank,company,founded,employees,score,ceo,state,hq,industry
213,Vodafone,1994,"5,001 - 10,000",8.31,Aldo Bisio,Piedmont,Ivrea,"Internet, IT and Telecommunications"
214,Poltronesofà,1995,"1,001 - 5,000",8.31,Renzo Ricci,Emilia-Romagna,Valsamoggia,Finished Products and Consumer Durables
215,FedEx,1965,"1,001 - 5,000",8.31,Raj Subramaniam,Lombardy,Cernusco Sul Naviglio,Transportation and Logistics
216,Tod’s,1900,"1,001 - 5,000",8.31,Diego Della Valle,Marche,Sant'Elpidio A Mare,"Fashion, Accessories, Sports Equipment (Production and Trade)"
217,McDonald's,1985,">10,001",8.31,Mario Federico,Lombardy,Assago,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
218,Sky,2003,"1,001 - 5,000",8.30,Andrea Duilio,Lombardy,Milano,"Mass Media and Communication, Information and Culture"
219,Ferretti,1968,"1,001 - 5,000",8.30,Alberto Galassi,Emilia-Romagna,Cattolica,"Automotive, Aeronautics and Defense"
220,Magna,1957,"1,001 - 5,000",8.30,Seetarama Kotagiri,Piedmont,Torino,"Automotive, Aeronautics and Defense"
221,Università degli Studi di Torino,1404,"1,001 - 5,000",8.29,Andrea Silvestri,Piedmont,Torino,Education and Research
222,Schindler,1948,"1,001 - 5,000",8.29,Danilo Calabrò,Lombardy,Milano,Mechanical Engineering and Plant Engineering
223,Dompé Farmaceutici,1940,201 - 500,8.28,Nathalie Dompé,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
224,Eurospin,1993,">10,001",8.27,Romano Mion,Veneto,San Martino Buon Albergo,Retail and Wholesale
225,Banca Carim,1840,">10,001",8.27,Giampiero Maioli,Emilia-Romagna,Rimini,"Banks, Insurance and Financial Services"
226,DB Schenker,1963,"1,001 - 5,000",8.27,Federico Girgenti,Lombardy,Peschiera Borromeo,Transportation and Logistics
227,Fater,1958,"1,001 - 5,000",8.27,Antonio Fazzari,Abruzzo,Spoltore,"Food and Beverages, Other Non-Durable Consumer Goods"
228,Bticino,1936,"1,001 - 5,000",8.27,Franco Villani,Lombardy,Varese,"Electronics, Electrical Engineering and Medical Equipment"
229,Agrifarma,1995,"1,001 - 5,000",8.26,Nicolò Galante,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
230,Franke Group,1911,201 - 500,8.26,Alexander Pieper,Marche,Fabriano,Finished Products and Consumer Durables
231,De Cecco,1831,"501 - 1,000",8.26,Francesco Fattori,Abruzzo,Fara San Martino,"Food and Beverages, Other Non-Durable Consumer Goods"
232,Lactalis,1933,"1,001 - 5,000",8.25,Giovanni Pomella,Lombardy,Milano,"Food and Beverages, Other Non-Durable Consumer Goods"
233,Gruppo TIM,1994,">10,001",8.25,Pietro Labriola,Lazio,Roma,"Internet, IT and Telecommunications"
234,BRT Corriere Espresso,1928,">10,001",8.25,Dalmazio Manti,Lombardy,Milano,Transportation and Logistics
235,GLS,2001,">10,001",8.25,Andrea Ambrogio,Lombardy,San Giuliano Milanese,Transportation and Logistics
236,Gruppo San Donato,1957,">10,001",8.24,Francesco Galli,Lombardy,San Donato Milanese,Health and Social
237,Haier Group,1984,"501 - 1,000",8.24,Zhang Ruimin,Lombardy,Brugherio,Finished Products and Consumer Durables
238,Iper,1974,"5,001 - 10,000",8.24,Marco Brunelli,Lombardy,Milano,Retail and Wholesale
239,Tiscali,1998,"501 - 1,000",8.23,Davide Rota,Sardinia,Cagliari,"Internet, IT and Telecommunications"
240,Fincantieri,1959,">10,001",8.23,Pierroberto Folgiero,Friuli-Venezia Giulia,Trieste,"Automotive, Aeronautics and Defense"
241,Cofidis,1982,201 - 500,8.22,Alessandro Borzacca,Lombardy,Milano,"Banks, Insurance and Financial Services"
242,Site,1947,"1,001 - 5,000",8.22,Stefano Borghi,Emilia-Romagna,Bologna,Mechanical Engineering and Plant Engineering
243,Starhotels,1980,"501 - 1,000",8.22,Elisabetta Fabri,Tuscany,Firenze,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
244,Burger King,1999,"1,001 - 5,000",8.22,Kevin Derycke,Lombardy,Assago,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
245,Beghelli,1982,"1,001 - 5,000",8.22,Luca Beghelli,Emilia-Romagna,Valsamoggia,Retail and Wholesale
246,Mondo Convenienza,1985,"1,001 - 5,000",8.22,Mara Cozzolino,Lazio,Roma,Retail and Wholesale
247,Bondioli & Pavesi,1950,"501 - 1,000",8.20,Carlo Bondioli,Lombardy,Suzzara,"Products for Industry, Construction and Agriculture (Production and Processing)"
248,Elior Ristorazione,1954,">10,001",8.20,Rosario Ambrosino,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
249,CRIF,1988,"5,001 - 10,000",8.19,Carlo Gherardi,Emilia-Romagna,Bologna,"Consulting, Agencies, Law Firms and Auditing"
250,Engineering,1980,"5,001 - 10,000",8.19,Maximo Ibarra,Lazio,Roma,"Internet, IT and Telecommunications"
251,Codess Sociale,1979,"1,001 - 5,000",8.19,Alberto Ruggeri,Veneto,Padova,Health and Social
252,Smurfit Kappa,1934,"1,001 - 5,000",8.19,Gianluca Castellini,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
253,Rai - Radiotelevisione Italiana,1944,">10,001",8.19,Roberto Sergio,Lazio,Roma,"Mass Media and Communication, Information and Culture"
254,Stellantis,2021,"5,001 - 10,000",8.19,Carlos Tavares,Piedmont,Torino,"Automotive, Aeronautics and Defense"
255,Gruppo Ceramiche Gresmalt,1968,201 - 500,8.18,Filippo Salvarani,Emilia-Romagna,Casalgrande,"Products for Industry, Construction and Agriculture (Production and Processing)"
256,Credem - Credito Emiliano,1910,"5,001 - 10,000",8.18,Angelo Campani,Emilia-Romagna,Reggio Emilia,"Banks, Insurance and Financial Services"
257,Gruppo ACI - Automobile Club d'Italia,1904,"1,001 - 5,000",8.18,Angelo Sticchi Damiani,Lazio,Roma,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
258,IVS,1971,"1,001 - 5,000",8.17,Massimo Paravisi e Antonio Tartaro,Lombardy,Seriate,Retail and Wholesale
259,Poste Italiane,1862,">10,001",8.17,Matteo Del Fante,Lazio,Roma,"Banks, Insurance and Financial Services"
260,Cefla,1932,"1,001 - 5,000",8.17,Paolo Bussolari,Emilia-Romagna,Imola,Mechanical Engineering and Plant Engineering
261,Marelli,1919,"5,001 - 10,000",8.17,David Slump,Lombardy,Corbetta,"Automotive, Aeronautics and Defense"
262,Crai,1973,"1,001 - 5,000",8.16,Giangiacomo Ibba,Lombardy,Milano,Retail and Wholesale
263,Pinko,1990,"1,001 - 5,000",8.16,Federico Bonelli,Emilia-Romagna,Fidenza,"Fashion, Accessories, Sports Equipment (Production and Trade)"
264,Solvay,1912,"1,001 - 5,000",8.16,Ilham Kadri,Tuscany,Rosignano Solvay,"Pharmaceutical, Chemical and Biotechnology"
265,UPS (United Parcel Service),1987,"1,001 - 5,000",8.15,Francisco Conejo,Lombardy,Milano,Transportation and Logistics
266,Golden Goose,2000,201 - 500,8.15,Silvio Campara,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
267,Randstad,1999,"1,001 - 5,000",8.14,Marco Ceresa,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
268,Penny,1994,"1,001 - 5,000",8.14,Nicola Pierdomenico,Lombardy,Cernusco Sul Naviglio,Retail and Wholesale
269,Yoox,2015,"1,001 - 5,000",8.14,Geoffroy Lefebvre,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
270,ELT Elettronica,1951,"501 - 1,000",8.13,Enzo Benigni,Lazio,Roma,"Electronics, Electrical Engineering and Medical Equipment"
271,Banca di Asti,1842,"1,001 - 5,000",8.13,Giorgio Galvagno,Piedmont,Asti,"Banks, Insurance and Financial Services"
272,Coop Italia,1967,">10,001",8.13,Maura Latini,Emilia-Romagna,Casalecchio Di Reno,Retail and Wholesale
273,Autogrill,1947,"5,001 - 10,000",8.13,Andrea Cipolloni,Piedmont,Novara,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
274,BASF,1946,"1,001 - 5,000",8.13,Lorenzo Bottinelli,Lombardy,Cesano Maderno,"Pharmaceutical, Chemical and Biotechnology"
275,Crédit Agricole,1860,">10,001",8.12,Giampiero Maioli,Sicily,Parma,"Banks, Insurance and Financial Services"
276,Metropolitana Milanese,1955,"1,001 - 5,000",8.12,Francesco Mascolo,Lombardy,Milano,Building and Construction
277,General Electric,1921,">10,001",8.12,Sandro De Poli,Lombardy,Milano,Mechanical Engineering and Plant Engineering
278,The Space Cinema,2009,"1,001 - 5,000",8.12,Francesco Grandinetti,Lazio,Roma,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
279,Micron Semiconductor,1978,"501 - 1,000",8.12,Sanjay Mehrotra,Lombardy,Vimercate,"Electronics, Electrical Engineering and Medical Equipment"
280,Leroy Merlin,1996,"5,001 - 10,000",8.12,Giannalberto Cancemi,Lombardy,Rozzano,Retail and Wholesale
281,Comet,1959,"1,001 - 5,000",8.11,Paolo Bucchi,Emilia-Romagna,Bologna,Retail and Wholesale
282,HP (Hewlett-Packard),1939,201 - 500,8.11,Claudio Bassoli,Lombardy,Cernusco Sul Naviglio,Finished Products and Consumer Durables
283,Open Fiber,2016,"501 - 1,000",8.11,Mario Rossetti,Lombardy,Milano,"Internet, IT and Telecommunications"
284,Ipsos,1990,201 - 500,8.11,Nicola Neri,Lombardy,Milano,Education and Research
285,Menarini Group,1886,"1,001 - 5,000",8.10,Elcin Barker Ergun,Tuscany,Firenze,"Pharmaceutical, Chemical and Biotechnology"
286,Gruppo La Piadineria,1994,"1,001 - 5,000",8.10,Andrea Valota,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
287,Gabetti,1950,"5,001 - 10,000",8.09,Roberto Busso,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
288,Mediamarket,1991,"5,001 - 10,000",8.09,Pierluigi Bernasconi,Lombardy,Verano Brianza,Retail and Wholesale
289,Irideos,2018,"501 - 1,000",8.08,Federico Protto,Lombardy,Milano,"Internet, IT and Telecommunications"
290,Philips,1889,"501 - 1,000",8.08,Roy Jakobs,Lombardy,Milano,"Electronics, Electrical Engineering and Medical Equipment"
291,CLF - Costruzioni Linee Ferroviarie,1945,"501 - 1,000",8.08,Mauro Casoli,Emilia-Romagna,Bologna,Building and Construction
292,ENGIE,2008,"1,001 - 5,000",8.08,Monica Iacono,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
293,GPI,1988,"5,001 - 10,000",8.08,Rosario Mauro Catanzaro,Trentino-Alto Adige/Südtirol,Trento,"Internet, IT and Telecommunications"
294,Zambon,1906,"1,001 - 5,000",8.08,Roberto Tascione,Lombardy,Bresso,"Pharmaceutical, Chemical and Biotechnology"
295,Policlinico San Matteo Pavia Fondazione IRCCS,1449,"1,001 - 5,000",8.07,Stefano Manfredi,Lombardy,Pavia,Health and Social
296,Artsana Group,1946,"5,001 - 10,000",8.06,Nicola Zotta,Lombardy,Grandate,Finished Products and Consumer Durables
297,Kering Italia,1963,"501 - 1,000",8.05,François-Henri Pinault,Tuscany,Scandicci,"Fashion, Accessories, Sports Equipment (Production and Trade)"
298,Kasanova,1968,"1,001 - 5,000",8.05,Maurizio Ghidelli,Lombardy,Arcore,Retail and Wholesale
299,Avon,1966,"501 - 1,000",8.04,Rosita Conte,Lombardy,Turate,"Food and Beverages, Other Non-Durable Consumer Goods"
300,Ansaldo Energia,1853,"1,001 - 5,000",8.04,Giuseppe Marino,Liguria,Genova,"Raw Materials, Energy, Procurement and Disposal"
301,Compass Group,1976,"1,001 - 5,000",8.03,Dominic Blakemore,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
302,BPER Banca,1867,">10,001",8.03,Piero Luigi Montani,Sardinia,Sassari,"Banks, Insurance and Financial Services"
303,Cigierre - Compagnia Generale Ristorazione,1995,"1,001 - 5,000",8.02,Marco Di Giusto,Friuli-Venezia Giulia,Tavagnacco,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
304,Grandi Magazzini e Supermercati Il Gigante,1980,"1,001 - 5,000",8.02,Roger Meroni,Lombardy,Bresso,Retail and Wholesale
305,DGS,2010,"501 - 1,000",8.02,Vincenzo Fiengo,Lazio,Roma,"Internet, IT and Telecommunications"
306,Thales,1988,"1,001 - 5,000",8.02,Donato Amoroso,Tuscany,Sesto Fiorentino,"Automotive, Aeronautics and Defense"
307,Capgemini,1995,"1,001 - 5,000",8.01,Monia Ferrari,Lazio,Roma,"Internet, IT and Telecommunications"
308,Università degli Studi di Palermo,1806,"1,001 - 5,000",8.01,Roberto Agnello,Sicily,Palermo,Education and Research
309,Piaggio,1884,"1,001 - 5,000",8.00,Roberto Colaninno,Tuscany,Pontedera,"Automotive, Aeronautics and Defense"
310,Siram,1954,"1,001 - 5,000",7.99,Emanuela Trentin,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
311,Iperal,1986,"1,001 - 5,000",7.99,Antonio Tirelli,Lombardy,Milano,Retail and Wholesale
312,Alì supermercati,1958,"1,001 - 5,000",7.99,Francesco Canella,Veneto,Padova,Retail and Wholesale
313,EY Ernst & Young,1989,"1,001 - 5,000",7.98,Massimo Antonelli,Lazio,Roma,"Consulting, Agencies, Law Firms and Auditing"
314,GTT,2003,"1,001 - 5,000",7.98,Serena Lancione,Piedmont,Torino,Transportation and Logistics
315,Alten,1988,"1,001 - 5,000",7.98,Simon Azoulay,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
316,Gruppo Bancario Iccrea,1963,">10,001",7.98,Giuseppe Maino,Lazio,Roma,"Banks, Insurance and Financial Services"
317,Gruppo Megamark,1975,"1,001 - 5,000",7.98,Annabella Donnarumma,Apulia,Trani,Retail and Wholesale
318,Stroili Oro,1996,"1,001 - 5,000",7.98,Nicola Saraceno,Friuli-Venezia Giulia,Amaro,"Fashion, Accessories, Sports Equipment (Production and Trade)"
319,Cisalfa Sport,1974,"1,001 - 5,000",7.97,Maurizio Mancini,Lazio,Roma,"Fashion, Accessories, Sports Equipment (Production and Trade)"
320,Fercam,1949,"1,001 - 5,000",7.97,Thomas Baumgartner,Veneto,Bolzano,Transportation and Logistics
321,Lottomatica,2021,"1,001 - 5,000",7.96,Guglielmo Angelozzi,Lazio,Roma,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
322,CIVIS,1971,"1,001 - 5,000",7.96,Marco Galliani,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
323,Torello Trasporti,1975,"1,001 - 5,000",7.96,Umberto e Antonio Torello,Campania,Montoro,Transportation and Logistics
324,Ceramiche Atlas Concorde,1969,"501 - 1,000",7.96,Maurizio Mazzotti,Emilia-Romagna,Spezzano Di Fiorano,"Products for Industry, Construction and Agriculture (Production and Processing)"
325,Dolce & Gabbana,1985,"1,001 - 5,000",7.95,Alfonso Dolce,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
326,Sammontana,1948,"1,001 - 5,000",7.95,Leonardo Bagnoli,Tuscany,Empoli,"Food and Beverages, Other Non-Durable Consumer Goods"
327,Aldi,2018,"1,001 - 5,000",7.95,Michael Gscheidlinger,Trentino-Alto Adige/Südtirol,Bolzano,Retail and Wholesale
328,Whirlpool,1984,201 - 500,7.95,Paolo Lioy,Lombardy,Milano,Finished Products and Consumer Durables
329,Bristol Myers Squibb,1946,201 - 500,7.94,Regina Vasiliou,Lazio,Roma,"Pharmaceutical, Chemical and Biotechnology"
330,Sogei,1976,"1,001 - 5,000",7.94,Cristiano Cannarsa,Lazio,Roma,"Internet, IT and Telecommunications"
331,Uvet Viaggi Turismo,1950,"501 - 1,000",7.94,Francesco Patanè,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
332,Banca del Piemonte,1912,201 - 500,7.94,Camillo Venesio,Piedmont,Torino,"Banks, Insurance and Financial Services"
333,Prysmian Group,1879,"1,001 - 5,000",7.93,Valerio Battista,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
334,ISS Italia,1941,"1,001 - 5,000",7.93,Jacob Aarup-Andersen,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
335,British American Tobacco,2004,201 - 500,7.93,Roberta Palazzetti,Lazio,Roma,"Food and Beverages, Other Non-Durable Consumer Goods"
336,Openjobmetis,2001,"501 - 1,000",7.93,Rosario Rasizza,Lombardy,Gallarate,"Employment Agencies, Real Estate, General Services"
337,IQVIA,1982,201 - 500,7.93,Ari Bousbib,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
338,Fondazione Don Gnocchi,1951,"5,001 - 10,000",7.93,Vincenzo Barbante,Lombardy,Milano,Health and Social
339,ExxonMobil,1891,"5,001 - 10,000",7.93,Gianni Murano,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
340,Fincons Group,1983,"1,001 - 5,000",7.92,Michele Moretti,Lazio,Roma,"Internet, IT and Telecommunications"
341,Tiberina,1999,"1,001 - 5,000",7.92,Orlando Caldari,Umbria,Umbertide,"Automotive, Aeronautics and Defense"
342,Manpower,1994,"1,001 - 5,000",7.91,Anna Gionfriddo,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
343,SEA Aeroporti di Milano,1948,"1,001 - 5,000",7.91,Armando Brunini,Lombardy,Linate,Transportation and Logistics
344,Tecnocasa,1979,">10,001",7.91,Luigi Sada,Lombardy,Rozzano,"Employment Agencies, Real Estate, General Services"
345,Indra,1992,"501 - 1,000",7.91,José Vicente de los Mozos,Lazio,Roma,"Consulting, Agencies, Law Firms and Auditing"
346,Università degli Studi di Brescia,1982,"1,001 - 5,000",7.90,Francesco Castelli,Lombardy,Brescia,Education and Research
347,CMC di Ravenna,1901,">10,001",7.90,Davide Mereghetti,Emilia-Romagna,Ravenna,"Products for Industry, Construction and Agriculture (Production and Processing)"
348,Deloitte,1845,"5,001 - 10,000",7.90,Fabio Pompei,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
349,Banca del Territorio Lombardo,2016,201 - 500,7.89,Matteo De Maio,Lombardy,Brescia,"Banks, Insurance and Financial Services"
350,Pellegrini,1965,"5,001 - 10,000",7.89,Paola Corna Pellegrini,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
351,Fedrigoni,1888,"1,001 - 5,000",7.88,Marco Nespolo,Veneto,Verona,"Products for Industry, Construction and Agriculture (Production and Processing)"
352,Gruppo Pam,1958,"5,001 - 10,000",7.88,Andrea Zoratti,Veneto,Spinea,Retail and Wholesale
353,Network Contacts,2016,"1,001 - 5,000",7.88,Lelio Borgherese,Lombardy,Molfetta,"Employment Agencies, Real Estate, General Services"
354,Gruppo Veronesi,1958,"5,001 - 10,000",7.88,Luigi Fasoli,Veneto,Verona,"Food and Beverages, Other Non-Durable Consumer Goods"
355,Baker Hughes,1987,"1,001 - 5,000",7.88,Lorenzo Simonelli,Lombardy,Milano,Mechanical Engineering and Plant Engineering
356,Eataly,2007,"1,001 - 5,000",7.87,Andrea Cipolloni,Piedmont,Torino,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
357,Iren,2010,"5,001 - 10,000",7.87,Luca Dal Fabbro,Emilia-Romagna,Reggio Emilia,"Raw Materials, Energy, Procurement and Disposal"
358,Ariston Thermo,1930,"1,001 - 5,000",7.86,Maurizio Brusadelli,Marche,Fabriano,"Products for Industry, Construction and Agriculture (Production and Processing)"
359,Ferrovie del Gargano,1962,"501 - 1,000",7.86,Vincenzo Germano Scarcia,Apulia,Bari,Transportation and Logistics
360,Coldiretti,1977,"1,001 - 5,000",7.85,Ettore Prandini,Lazio,Roma,"Consulting, Agencies, Law Firms and Auditing"
361,Danieli,1914,"5,001 - 10,000",7.84,Gianpietro Benedetti,Friuli-Venezia Giulia,Buttrio,Mechanical Engineering and Plant Engineering
362,GSA,1997,"1,001 - 5,000",7.83,Antonio Musacchio,Lazio,Roma,"Employment Agencies, Real Estate, General Services"
363,Primark,2016,"1,001 - 5,000",7.83,Paul Marchant,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
364,DXC Technology,2017,"1,001 - 5,000",7.83,Eugenio Maria Bonomi,Lombardy,Cernusco Sul Naviglio,"Internet, IT and Telecommunications"
365,Aviapartner,2006,"1,001 - 5,000",7.82,Alberto Gaudino,Lazio,Fiumicino,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
366,Business Integration Partners,2003,">10,001",7.81,Nino Lo Bianco,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
367,Oracle,1977,"1,001 - 5,000",7.81,Alessandro Ippolito,Lombardy,Milano,"Internet, IT and Telecommunications"
368,Acciaierie Arvedi spa,1963,"1,001 - 5,000",7.81,Mario Caldonazzo,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
369,Banca Agricola Popolare di Ragusa,1935,"501 - 1,000",7.81,Saverio Continella,Sicily,Ragusa,"Banks, Insurance and Financial Services"
370,Reale Mutua di Assicurazioni,1828,"1,001 - 5,000",7.81,Luigi Lana,Piedmont,Torino,"Banks, Insurance and Financial Services"
371,Lfoundry,2008,"1,001 - 5,000",7.80,Marcello D'Antiochia,Abruzzo,Avezzano,"Electronics, Electrical Engineering and Medical Equipment"
372,CMB,1977,"501 - 1,000",7.79,Carlo Zini,Emilia-Romagna,Carpi,Building and Construction
373,Birra Peroni,1846,"501 - 1,000",7.79,Enrico Galasso,Lazio,Roma,"Food and Beverages, Other Non-Durable Consumer Goods"
374,Guess,1993,"501 - 1,000",7.79,Carlos Alberini,Tuscany,Firenze,"Fashion, Accessories, Sports Equipment (Production and Trade)"
375,Gruppo Mutuionline,2000,"1,001 - 5,000",7.78,Alessandro Fracassi,Lombardy,Milano,"Banks, Insurance and Financial Services"
376,Datacontact,2001,"501 - 1,000",7.78,Laura Tosto,Basilicata,Matera,"Consulting, Agencies, Law Firms and Auditing"
377,ZTE,1985,"501 - 1,000",7.78,Peng_x000D_ Aiguang,Lazio,Roma,"Internet, IT and Telecommunications"
378,Sisal,1945,"1,001 - 5,000",7.76,Emilio Petrone,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
379,Fidia farmaceutici,1946,"1,001 - 5,000",7.76,Carlo Pizzoccari,Veneto,Abano Terme,"Pharmaceutical, Chemical and Biotechnology"
380,Reply,1996,"1,001 - 5,000",7.76,Tatiana Rizzante,Apulia,Bari,"Internet, IT and Telecommunications"
381,Max Mara,1951,"501 - 1,000",7.76,Riccardo Broggi,Emilia-Romagna,Cavriago,"Fashion, Accessories, Sports Equipment (Production and Trade)"
382,Youtility,2005,"1,001 - 5,000",7.76,Sara Sorbino,Lazio,Roma,"Employment Agencies, Real Estate, General Services"
383,NH Hotels Group,1978,"1,001 - 5,000",7.75,Ramón Aragonés,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
384,Wolters Kluwer,1836,"1,001 - 5,000",7.74,Giulietta Lemmi,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
385,Banca di Credito Cooperativo di Roma,1954,"1,001 - 5,000",7.74,Gilberto Cesandri,Lazio,Roma,"Banks, Insurance and Financial Services"
386,Gruppo Feltrinelli,1955,"1,001 - 5,000",7.74,Alessandra Carra,Lombardy,Milano,"Mass Media and Communication, Information and Culture"
387,Lufthansa,1987,"501 - 1,000",7.74,Gabriella Galantis,Lombardy,Milano,Transportation and Logistics
388,Merck,1668,"501 - 1,000",7.74,Jan Kirsten,Lazio,Roma,"Pharmaceutical, Chemical and Biotechnology"
389,My Chef Ristorazione Commerciale,1994,"1,001 - 5,000",7.73,Sergio Castelli,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
390,Miroglio,1947,"1,001 - 5,000",7.73,Alberto Racca,Piedmont,Alba,"Fashion, Accessories, Sports Equipment (Production and Trade)"
391,Gruppo Mastrotto,1958,"1,001 - 5,000",7.73,Chiara Mastrotto,Veneto,Arzignano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
392,ATAC Roma,1909,"5,001 - 10,000",7.73,Alberto Zorzan,Lazio,Roma,Transportation and Logistics
393,Icop,1920,201 - 500,7.73,Vittorio Petrucco,Friuli-Venezia Giulia,Basiliano,Building and Construction
394,System House,1981,"501 - 1,000",7.72,Antonio Catalano,Lazio,Roma,"Internet, IT and Telecommunications"
395,Sacmi,1919,"1,001 - 5,000",7.72,Mauro Fenzi,Emilia-Romagna,Imola,Mechanical Engineering and Plant Engineering
396,Accenture,1957,">10,001",7.72,Mauro Macchi,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
397,KPMG,1987,"1,001 - 5,000",7.69,Domenico Fumagalli,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
398,Poliform,1970,"501 - 1,000",7.68,Giovanni Anzani,Lombardy,Inverigo,Finished Products and Consumer Durables
399,CIR Food,1992,">10,001",7.67,Chiara Nasi,Emilia-Romagna,Reggio Emilia,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
400,Spindox,2007,"501 - 1,000",7.66,Luca Foglino,Lombardy,Milano,"Internet, IT and Telecommunications"
401,Desigual,2012,201 - 500,7.66,Thomas Meyer,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
402,Denso Thermal Systems,1987,"1,001 - 5,000",7.64,Marco Di Rao Marotta,Piedmont,Poirino,"Automotive, Aeronautics and Defense"
403,Teleperformance,2003,"1,001 - 5,000",7.63,Diego Pisa,Lazio,Roma,"Internet, IT and Telecommunications"
404,Coin,1916,"1,001 - 5,000",7.63,Ugo Turi,Veneto,Mestre,"Fashion, Accessories, Sports Equipment (Production and Trade)"
405,UCI Cinemas,1920,"1,001 - 5,000",7.62,Gianluca Pantano,Lombardy,Cernusco Sul Naviglio,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
406,FCA Bank,2015,"501 - 1,000",7.62,Luca Caffaro,Piedmont,Torino,"Banks, Insurance and Financial Services"
407,Groupe PSA,2020,">10,001",7.61,Gaetano Thorel,Piedmont,Torino,Transportation and Logistics
408,Dussmann,1969,"5,001 - 10,000",7.60,Renato Spotti,Lombardy,Capriate S. Gervasio,"Employment Agencies, Real Estate, General Services"
409,Banca Monte dei Paschi di Siena,1472,"5,001 - 10,000",7.59,Luigi Lovaglio,Tuscany,Siena,"Banks, Insurance and Financial Services"
410,Avvale,2023,"1,001 - 5,000",7.57,Domenico Restuccia,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
411,Prelios,2003,"501 - 1,000",7.55,Riccardo Serrini,Lombardy,Milano,"Banks, Insurance and Financial Services"
412,Innovaway,2013,"1,001 - 5,000",7.54,Antonio Giacomini,Campania,Napoli,"Internet, IT and Telecommunications"
413,Lutech,2001,"1,001 - 5,000",7.54,Tullio Pirovano,Lombardy,Mlano,"Internet, IT and Telecommunications"
414,Italtrans,1985,"1,001 - 5,000",7.54,Claudio Donati,Lombardy,Calcinate,Transportation and Logistics
415,Abbanoa,2005,"1,001 - 5,000",7.53,Enrico Maria Peruzzi,Sardinia,Nuoro,"Raw Materials, Energy, Procurement and Disposal"
416,OVS,1972,"5,001 - 10,000",7.51,Stefano Beraldo,Veneto,Venezia,"Fashion, Accessories, Sports Equipment (Production and Trade)"
417,Telecontrol,1947,"501 - 1,000",7.50,Mariangela Brendolan,Piedmont,Rivoli,"Consulting, Agencies, Law Firms and Auditing"
418,Medihospes ONLUS,2008,"1,001 - 5,000",7.49,Camillo Aceto,Apulia,Bari,Health and Social
419,Perfetti Van Melle,1946,"1,001 - 5,000",7.46,Corrado Bianchi,Lombardy,Lainate,"Food and Beverages, Other Non-Durable Consumer Goods"
