rank,company,founded,employees,score,ceo,state,hq,industry
238,lululemon athletica,1998,"10,001 - 50,000",86.1,Calvin McDonald,Washington,Sumner,"Clothing, Shoes, Sports Equipment"
239,Brown University,1764,>1000,86.07,Christina Paxson,Rhode Island,Providence,Education
240,LEGO Group,1932,"1,001 - 5,000",85.99,Niels B. Christiansen,Connecticut,Enfield,Packaged Goods
241,"Wichita Public Schools, Wichita, KS",1870,"5,001 - 10,000",85.98,Kelly Bielefeld,Kansas,Wichita,Education
242,Lockheed Martin,1912,"100,001 - 500,000",85.93,Jim Taiclet,Maryland,Bethesda,Aerospace & Defense
243,United States Department of Health and Human Services,1979,"10,001 - 50,000",85.81,Xavier Becerra,District of Columbia,Washington,Government Services
244,University of Oregon,1876,>1000,85.74,Karl Scholz,Oregon,Eugene,Education
245,University of Colorado Denver | Anschutz Medical Campus,1912,"10,001 - 50,000",85.66,Michelle Marks,Colorado,Denver,Education
246,First Horizon National,1864,"5,001 - 10,000",85.66,Bryan Jordan,Tennessee,Memphis,Banking and Financial Services
247,"Forvis, LLP",2022,"5,001 - 10,000",85.65,Tom Watson,Missouri,Springfield,Professional Services
248,Cox Enterprises,1898,"10,001 - 50,000",85.64,Alex Taylor,Georgia,Atlanta,"Telecommunications Services, Cable Supplier"
249,United Airlines,1926,"100,001 - 500,000",85.63,Scott Kirby,Illinois,Chicago,Transportation and Logistics
250,Foot Locker,1974,"10,001 - 50,000",85.56,Mary N. Dillon,New York,New York,"Clothing, Shoes, Sports Equipment"
251,"Colorado State University, Fort Collins",1903,"5,001 - 10,000",85.53,Amy Parsons,Colorado,Fort Collins,Education
252,HDR,1917,"10,001 - 50,000",85.5,John W. Henderson,Nebraska,Omaha,"Construction, Chemicals, Raw Materials"
253,World Bank Group,1944,"10,001 - 50,000",85.49,Ajay Banga,District of Columbia,Washington,Banking and Financial Services
254,LG Electronics,1958,"50,001 - 100,000",85.49,Kwang Mo Koo,New Jersey,Englewood Cliffs,"Semiconductors, Electronics, Electrical Engineering"
255,Amadeus IT Group,1987,"1,001 - 5,000",85.47,Luis Maroto,Community of Madrid,Madrid,IT Software & Services
256,State of Iowa,1846,"50,001 - 100,000",85.46,Kim Reynolds,Iowa,Des Moines,Government Services
257,Coca-Cola,1886,"5,001 - 10,000",85.46,James Quincey,Georgia,Atlanta,"Food, Soft Beverages, Alcohol & Tobacco"
258,Duke University,1924,"10,001 - 50,000",85.45,Vincent E. Price,North Carolina,Durham,Education
259,athenahealth,1997,>1000,85.44,Bob Segert,Massachusetts,Watertown,Health Care Equipment & Services
260,Simmons Foods,1949,"5,001 - 10,000",85.44,Todd Simmons,Arkansas,Siloam Springs,"Food, Soft Beverages, Alcohol & Tobacco"
261,Merck,1891,"10,001 - 50,000",85.42,Robert M. Davis,New Jersey,Kenilworth,Drugs & Biotechnology
262,Ancora Education,2013,>1000,85.38,Bill Nance,Texas,Hurst,Education
263,Penn Entertainment,1972,"10,001 - 50,000",85.3,Jay Snowden,Pennsylvania,Wyomissing,Travel & Leisure
264,Frost Bank,1868,"5,001 - 10,000",85.23,Phillip D. Green,Texas,San Antonio,Banking and Financial Services
265,Cleveland-Cliffs,1847,"10,001 - 50,000",85.22,Lourenco Goncalves,Ohio,Cleveland,"Construction, Chemicals, Raw Materials"
266,Apex Systems,1995,>1000,85.21,Sean Casey,Virginia,Glen Allen,Business Services & Supplies
267,Zurich North America,1912,"5,001 - 10,000",85.19,Kristof Terryn,Illinois,Schaumburg,Insurance
268,MassMutual,1851,"5,001 - 10,000",85.18,Roger W. Crandall Mark T. Bertolini,Massachusetts,Springfield,Insurance
269,Northrop Grumman Corporation,1939,"100,001 - 500,000",85.18,Kathy Warden,Virginia,Falls Church,Aerospace & Defense
270,22nd Century Technologies,1997,"5,001 - 10,000",85.17,Anil Sharma,New Jersey,Somerset,IT Software & Services
271,Constellation Software,1995,"10,001 - 50,000",85.16,Mark Leonard Leonard,Ontario,Toronto,IT Software & Services
272,Chewy,2011,"10,001 - 50,000",85.09,Sumit Singh,Florida,Dania Beach,Retail and Wholesale
273,Topgolf,2000,>10000,85.04,Artie Starrs,Texas,Dallas,Travel & Leisure
274,Innova Solutions,1998,"10,001 - 50,000",84.99,Raj Sardana,Georgia,Duluth,Professional Services
275,Travelers,1864,"10,001 - 50,000",84.98,Alan D. Schnitzer,New York,New York,Insurance
276,Airbnb,2008,"5,001 - 10,000",84.96,Brian Chesky,California,San Francisco,IT Software & Services
277,General Motors,1908,"50,001 - 100,000",84.95,Mary T. Barra,Michigan,Detroit,Automotive (Automotive and Suppliers)
278,LHH Recruitment Solutions,1997,"5,001 - 10,000",84.94,Gaëlle de la Fosse,Florida,Jacksonville,Professional Services
279,Northwestern Mutual,1857,"5,001 - 10,000",84.88,John E. Schlifske,Wisconsin,Milwaukee,Insurance
280,PSEG (Public Service Enterprise Group),1903,"10,001 - 50,000",84.86,Ralph LaRossa,New Jersey,Newark,Utilities
281,Zions Bank,1873,"5,001 - 10,000",84.84,A. Scott Anderson,Utah,Salt Lake City,Banking and Financial Services
282,Dave & Buster's,1982,"10,001 - 50,000",84.71,Chris Morris,Texas,Dallas,Restaurants
283,Allstate,1931,"50,001 - 100,000",84.7,Thomas J. Wilson,Illinois,Northbrook,Insurance
284,United States Social Security Administration,1935,"50,001 - 100,000",84.68,Martin O’Malley,Maryland,Baltimore,Government Services
285,Dupont De Nemours,1897,"10,001 - 50,000",84.62,Edward Breen,Delaware,Wilmington,"Construction, Chemicals, Raw Materials"
286,Cigna,1792,"50,001 - 100,000",84.57,David Cordani,Connecticut,Bloomfield,Insurance
287,Southern Glazer's Wine & Spirits,1968,>10000,84.57,Douglas Wieland,Florida,Miami,Retail and Wholesale
288,State of California,1850,"100,001 - 500,000",84.56,Gavin Newsom,California,Sacramento,Government Services
289,QuikTrip,1958,"10,001 - 50,000",84.51,Chet Cadieux,Oklahoma,Tulsa,Retail and Wholesale
290,CACI International,1962,"10,001 - 50,000",84.48,John S. Mengucci,Virginia,Reston,Aerospace & Defense
291,Hilton,1919,"100,001 - 500,000",84.47,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
292,Bath & Body Works,1990,"50,001 - 100,000",84.46,Gina Boswell,Ohio,Columbus,Retail and Wholesale
293,WL Gore & Associates,1958,"10,001 - 50,000",84.4,Bret Snyder,Delaware,Newark,"Engineering, Manufacturing"
294,U.S. Bank,1863,"50,001 - 100,000",84.38,Andrew Cecere,Minnesota,Minneapolis,Banking and Financial Services
295,PepsiCo,1965,"100,001 - 500,000",84.38,Ramon L. Laguarta,New York,Purchase,"Food, Soft Beverages, Alcohol & Tobacco"
296,United States Department of State,1789,"50,001 - 100,000",84.32,Antony J. Blinken,District of Columbia,Washington,Government Services
297,ADT Security Systems,1874,"10,001 - 50,000",84.29,Jim DeVries,Florida,Boca Raton,Business Services & Supplies
298,Guitar Center,1959,>10000,84.26,Gabe Dalporto,California,Westlake Village,Retail and Wholesale
299,Disney,1923,"100,001 - 500,000",84.25,Robert A. Iger,California,Burbank,Media & Advertising
300,State Farm,1922,"50,001 - 100,000",84.25,Michael L. Tipsord,Illinois,Bloomington,Insurance
301,Cummins,1919,"50,001 - 100,000",84.25,Jennifer Rumsey,Indiana,Columbus,"Engineering, Manufacturing"
302,BCD Travel,2006,"10,001 - 50,000",84.24,Stephan Baars,Georgia,Atlanta,Business Services & Supplies
303,PayPal,1998,"10,001 - 50,000",84.22,Dan Schulman,California,San Jose,Banking and Financial Services
304,"City and County of Honolulu, HI",1828,>5000,84.19,Rick Blangiardi,Hawaii,Honolulu,Government Services
305,Dartmouth College,1769,"1,001 - 5,000",84.17,Sian Beilock,New Hampshire,Hanover,Education
306,Washington State University,1890,>5000,84.11,Kirk Schulz,Washington,Pullman,Education
307,Mississippi State University,1878,"5,001 - 10,000",84.1,Mark E. Keenum,Mississippi,Mississippi State,Education
308,Milliken & Company,1865,"5,001 - 10,000",84.1,"Halsey M. Cook, Jr.",South Carolina,Spartanburg,"Engineering, Manufacturing"
309,Adtalem Global Education,2010,"5,001 - 10,000",84.04,Stephen W. Beard,Illinois,Chicago,Education
310,Western Governors University,1997,"5,001 - 10,000",84.02,Scott D. Pulsipher,Utah,Salt Lake City,Education
311,Internal Revenue Service,1862,"50,001 - 100,000",83.98,Charles P. Rettig,District of Columbia,Washington,Government Services
312,1st Source Bank,1863,"1,001 - 5,000",83.98,Christopher J. Murphy III,Indiana,South Bend,Banking and Financial Services
313,Gartner,1979,"10,001 - 50,000",83.97,Eugene A. Hall,Connecticut,Stamford,Professional Services
314,Rockwell Automation,1903,"5,001 - 10,000",83.93,Blake Moret,Wisconsin,Milwaukee,"Semiconductors, Electronics, Electrical Engineering"
315,IBEX Global,2017,"10,001 - 50,000",83.92,Robert Dechant,District of Columbia,Washington,Business Services & Supplies
316,"Q2 Software, Inc.",2004,"1,001 - 5,000",83.87,Matt Flake,Texas,Austin,Banking and Financial Services
317,Wellmark Blue Cross and Blue Shield,1939,"1,001 - 5,000",83.84,Cory R. Harris,Iowa,Des Moines,Insurance
318,Freddy's Frozen Custard & Steakburgers,2002,>5000,83.8,Chris Dull,Kansas,Wichita,Restaurants
319,Booz Allen Hamilton,1914,"10,001 - 50,000",83.78,Horacio Rozanski,Virginia,McLean,Professional Services
320,UnitedHealth Group,1977,"100,001 - 500,000",83.77,Andrew Witty,Minnesota,Minnetonka,Insurance
321,EMCOR Group,1994,"10,001 - 50,000",83.73,Anthony J. Guzzi,Connecticut,Norwalk,Business Services & Supplies
322,ACE Hardware,1924,>5000,83.62,John Venhuizen,Illinois,Oak Brook,Retail and Wholesale
323,Foundever,1985,"10,001 - 50,000",83.62,Laurent Uberti,Florida,Miami,Business Services & Supplies
324,Oklahoma Gas & Electric,1902,"1,001 - 5,000",83.54,Sean Trauschke,Oklahoma,Oklahoma City,Utilities
325,PricewaterhouseCoopers,1998,"100,001 - 500,000",83.5,Bob Moritz,New York,New York,Professional Services
326,The Estée Lauder Companies,1946,"10,001 - 50,000",83.46,Fabrizio Freda,New York,New York,Packaged Goods
327,Ames Construction,1960,"1,001 - 5,000",83.44,Jerry Ouimet,Minnesota,Burnsville,"Construction, Chemicals, Raw Materials"
328,"SASR Workforce Solutions (Set and Service Resources, LLC)",2003,"10,001 - 50,000",83.4,Patrick Henderson,North Carolina,Raleigh,Business Services & Supplies
329,Johnsonville,1945,"1,001 - 5,000",83.37,Don Fussner,Wisconsin,Sheboygan Falls,"Food, Soft Beverages, Alcohol & Tobacco"
330,Air Canada,1937,"10,001 - 50,000",83.35,Michael Rousseau,Quebec,Montreal,Transportation and Logistics
331,Verizon Communications,1983,"50,001 - 100,000",83.34,Hans Vestberg,New York,New York,"Telecommunications Services, Cable Supplier"
332,JM Smucker,1897,"5,001 - 10,000",83.34,Mark Smucker,Ohio,Orrville,"Food, Soft Beverages, Alcohol & Tobacco"
333,Comcast NBCUniversal,1963,"100,001 - 500,000",83.33,Brian L. Roberts,Pennsylvania,Philadelphia,Media & Advertising
334,Netflix,1997,"5,001 - 10,000",83.33,Greg Peters Ted Sarandos,California,Los Gatos,Media & Advertising
335,Hyundai,1967,"10,001 - 50,000",83.32,Don Romano,California,Fountain Valley,Automotive (Automotive and Suppliers)
336,Acceptance Insurance,1969,"1,001 - 5,000",83.25,Ken Russell,Tennessee,Nashville,Insurance
337,Delta Galil Industries,1975,>10000,83.22,Isaac Dabah,New York,New York,"Clothing, Shoes, Sports Equipment"
338,DTE Energy,1996,"5,001 - 10,000",83.22,Jerry Norcia,Michigan,Detroit,Utilities
339,BAE Systems,1999,"10,001 - 50,000",83.21,Charles Woodburn,Virginia,Falls Church,Aerospace & Defense
340,Regeneron Pharmaceuticals,1988,"10,001 - 50,000",83.19,Leonard S. Schleifer,New York,Tarrytown,Drugs & Biotechnology
341,United States Department of Commerce,1903,"10,001 - 50,000",83.1,Gina Raimondo,District of Columbia,Washington,Government Services
342,Johnson & Johnson,1886,"10,001 - 50,000",83.06,Joaquin Duato,New Jersey,New Brunswick,Drugs & Biotechnology
343,United States Department of Justice,1870,"100,001 - 500,000",83.02,Merrick B. Garland,District of Columbia,Washington,Government Services
344,Comtech Telecommunications,1967,"1,001 - 5,000",83,Ken Peterman,New York,Huntington,"Telecommunications Services, Cable Supplier"
345,JLL,1999,"10,001 - 50,000",82.98,Christian Ulbrich,Illinois,Chicago,Business Services & Supplies
346,RSM US,1926,"10,001 - 50,000",82.96,Brian Becker,Illinois,Chicago,Professional Services
347,ABC Technologies,1974,"5,001 - 10,000",82.95,Terry Campbell,Ontario,Toronto,Automotive (Automotive and Suppliers)
348,Oscar Health,2012,"1,001 - 5,000",82.93,Mario Schlosser,New York,New York City,Insurance
349,Medline Industries,1966,"10,001 - 50,000",82.92,Charlie Mills,Illinois,Northfield,Health Care Equipment & Services
350,Textron,1923,"10,001 - 50,000",82.87,Scott C. Donnelly,Rhode Island,Providence,Aerospace & Defense
351,Exelon,2000,"10,001 - 50,000",82.86,Calvin G. Butler,Illinois,Chicago,Utilities
352,Gainwell Technologies,2020,>10000,82.84,Mark Knickrehm,Arkansas,Conway,Health Care Equipment & Services
353,Liberty Mutual Insurance,1912,"10,001 - 50,000",82.82,Timothy M. Sweeney,Massachusetts,Boston,Insurance
354,Polaris Inc.,1954,"5,001 - 10,000",82.73,Michael T. Speetzen,Minnesota,Medina,Automotive (Automotive and Suppliers)
355,United States Government Publishing Office,1861,"1,001 - 5,000",82.66,Hugh Nathanial Halpern,District of Columbia,Washington,Government Services
356,Oracle,1977,"100,001 - 500,000",82.66,Safra A. Catz,California,Redwood Shores,IT Software & Services
357,Bechtel,1898,"10,001 - 50,000",82.65,Brendan Bechtel,Virginia,Reston,"Construction, Chemicals, Raw Materials"
358,Akamai,1998,"1,001 - 5,000",82.64,Tom Leighton,Massachusetts,Cambridge,IT Software & Services
359,Primerica,1977,"1,001 - 5,000",82.62,Glenn J. Williams,Georgia,Duluth,Insurance
360,Kia Motors,1992,"1,001 - 5,000",82.62,Ho-Sung Song,California,Irvine,Automotive (Automotive and Suppliers)
361,Humana,1961,"50,001 - 100,000",82.52,Bruce D. Broussard,Kentucky,Louisville,Insurance
362,Carvana,2012,"10,001 - 50,000",82.46,"Ernie Garcia, III",Arizona,Tempe,Retail and Wholesale
363,United Refining Company,1902,"1,001 - 5,000",82.45,John A. Catsimatidis,Pennsylvania,Warren,"Construction, Chemicals, Raw Materials"
364,MGM Resorts,1986,"50,001 - 100,000",82.42,William J. Hornbuckle,Nevada,Las Vegas,Travel & Leisure
365,Cintas,1968,"10,001 - 50,000",82.4,Todd Schneider,Ohio,Cincinnati,Business Services & Supplies
366,eBay,1995,"5,001 - 10,000",82.37,Jamie Iannone,California,San Jose,Retail and Wholesale
367,Estes Express Lines,1931,"10,001 - 50,000",82.36,Rob Estes,Virginia,Richmond,Transportation and Logistics
368,Wawa,1964,"10,001 - 50,000",82.36,Chris Gheysens,Pennsylvania,Wawa,Retail and Wholesale
369,Coupa Software,2006,"1,001 - 5,000",82.35,Leagh Turner,California,San Mateo,IT Software & Services
370,Four Seasons Hotels and Resorts,1960,"50,001 - 100,000",82.29,John Davison,Ontario,Toronto,Travel & Leisure
371,United States Department of the Interior,1849,"50,001 - 100,000",82.28,Deb Haaland,District of Columbia,Washington,Government Services
372,Apple Leisure Group,1969,>10000,82.28,Mark S. Hoplamazian,Pennsylvania,Newtown Square,Travel & Leisure
373,Arrow Electronics,1935,"5,001 - 10,000",82.21,Sean J. Kerins,Colorado,Centennial,"Semiconductors, Electronics, Electrical Engineering"
374,Alamo Drafthouse Cinema,1997,"1,001 - 5,000",82.2,Michael Kustermann,Texas,Austin,Travel & Leisure
375,Lear,1917,"100,001 - 500,000",82.19,Ray Scott,Michigan,Southfield,Automotive (Automotive and Suppliers)
376,Steel Dynamics,1993,"10,001 - 50,000",82.17,Mark D. Millet,Indiana,Fort Wayne,"Engineering, Manufacturing"
377,Tory Burch,2004,>1000,82.15,Pierre-Yeves Roussel,New York,New York,"Clothing, Shoes, Sports Equipment"
378,Alliance Hospitality Management,2003,>1000,82.14,Rolf Tweeten,North Carolina,Raleigh,Business Services & Supplies
379,State of Nebraska,1867,>10000,82.07,Jim Pillen,Nebraska,Lincoln,Government Services
380,Parsons,1896,"10,001 - 50,000",82.06,Carey Smith,Virginia,Centreville,"Construction, Chemicals, Raw Materials"
381,Unilever,1872,"100,001 - 500,000",82.05,Alan Jope,New Jersey,Englewood Cliffs,Packaged Goods
382,Nucor,1905,"10,001 - 50,000",82.02,Leon J. Topalian,North Carolina,Charlotte,"Engineering, Manufacturing"
383,SAP,1972,"100,001 - 500,000",82,Lloyd Adams,Pennsylvania,Newtown Square,IT Software & Services
384,Dow,1897,"10,001 - 50,000",82,Jim Fitterling,Michigan,Midland,"Construction, Chemicals, Raw Materials"
385,Blue Shield of California,1939,"5,001 - 10,000",82,Paul Markovich,California,Oakland,Insurance
386,GlaxoSmithKline,2000,"50,001 - 100,000",81.96,Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
387,H&R Block,1955,"1,001 - 5,000",81.93,Jeffrey J. Jones II,Missouri,Kansas City,Professional Services
388,Allen Tate Companies,1957,>1000,81.92,Pat Riley,North Carolina,Charlotte,Business Services & Supplies
389,FTI Consulting,1982,"5,001 - 10,000",81.88,Steven H. Gunby,District of Columbia,Washington,Professional Services
390,Ferguson Enterprises,1953,>10000,81.86,Kevin Murphy,Virginia,Newport News,Retail and Wholesale
391,Align Technology,1997,"1,001 - 5,000",81.81,Joseph M. Hogan,Arizona,Tempe,Health Care Equipment & Services
392,Spirit Aero Systems,2005,"10,001 - 50,000",81.8,Pat Shanahan,Kansas,Wichita,Aerospace & Defense
393,Chanel,1910,"10,001 - 50,000",81.75,Alain Wertheimer,New Jersey,Piscataway Township,Packaged Goods
394,Insight Global,2001,>1000,81.74,Bert Bean,Georgia,Atlanta,Business Services & Supplies
395,O'Reilly Auto Parts,1957,"50,001 - 100,000",81.74,Greg Johnson,Missouri,Springfield,Retail and Wholesale
396,American Express Global Business Travel,1850,"10,001 - 50,000",81.74,Paul Abbott,New York,New York,Business Services & Supplies
397,George P. Johnson Experience Marketing,1914,"1,001 - 5,000",81.65,Chris Meyer,Michigan,Auburn Hills,Business Services & Supplies
398,AstraZeneca,1953,"10,001 - 50,000",81.63,Joris Silon,Delaware,Wilmington,Drugs & Biotechnology
399,BMWC Constructors,1955,>1000,81.58,Chris Buckman,Indiana,Indianapolis,"Construction, Chemicals, Raw Materials"
400,AmeriGas,1959,"5,001 - 10,000",81.52,Raymond Kaszuba,Pennsylvania,King of Prussia,Retail and Wholesale
301,Cummins,1919,"50,001 - 100,000",84.25,Jennifer Rumsey,Indiana,Columbus,"Engineering, Manufacturing"
302,BCD Travel,2006,"10,001 - 50,000",84.24,Stephan Baars,Georgia,Atlanta,Business Services & Supplies
303,PayPal,1998,"10,001 - 50,000",84.22,Dan Schulman,California,San Jose,Banking and Financial Services
304,"City and County of Honolulu, HI",1828,>5000,84.19,Rick Blangiardi,Hawaii,Honolulu,Government Services
305,Dartmouth College,1769,"1,001 - 5,000",84.17,Sian Beilock,New Hampshire,Hanover,Education
306,Washington State University,1890,>5000,84.11,Kirk Schulz,Washington,Pullman,Education
307,Mississippi State University,1878,"5,001 - 10,000",84.1,Mark E. Keenum,Mississippi,Mississippi State,Education
308,Milliken & Company,1865,"5,001 - 10,000",84.1,"Halsey M. Cook, Jr.",South Carolina,Spartanburg,"Engineering, Manufacturing"
309,Adtalem Global Education,2010,"5,001 - 10,000",84.04,Stephen W. Beard,Illinois,Chicago,Education
310,Western Governors University,1997,"5,001 - 10,000",84.02,Scott D. Pulsipher,Utah,Salt Lake City,Education
311,Internal Revenue Service,1862,"50,001 - 100,000",83.98,Charles P. Rettig,District of Columbia,Washington,Government Services
312,1st Source Bank,1863,"1,001 - 5,000",83.98,Christopher J. Murphy III,Indiana,South Bend,Banking and Financial Services
313,Gartner,1979,"10,001 - 50,000",83.97,Eugene A. Hall,Connecticut,Stamford,Professional Services
314,Rockwell Automation,1903,"5,001 - 10,000",83.93,Blake Moret,Wisconsin,Milwaukee,"Semiconductors, Electronics, Electrical Engineering"
315,IBEX Global,2017,"10,001 - 50,000",83.92,Robert Dechant,District of Columbia,Washington,Business Services & Supplies
316,"Q2 Software, Inc.",2004,"1,001 - 5,000",83.87,Matt Flake,Texas,Austin,Banking and Financial Services
317,Wellmark Blue Cross and Blue Shield,1939,"1,001 - 5,000",83.84,Cory R. Harris,Iowa,Des Moines,Insurance
318,Freddy's Frozen Custard & Steakburgers,2002,>5000,83.8,Chris Dull,Kansas,Wichita,Restaurants
319,Booz Allen Hamilton,1914,"10,001 - 50,000",83.78,Horacio Rozanski,Virginia,McLean,Professional Services
320,UnitedHealth Group,1977,"100,001 - 500,000",83.77,Andrew Witty,Minnesota,Minnetonka,Insurance
321,EMCOR Group,1994,"10,001 - 50,000",83.73,Anthony J. Guzzi,Connecticut,Norwalk,Business Services & Supplies
322,ACE Hardware,1924,>5000,83.62,John Venhuizen,Illinois,Oak Brook,Retail and Wholesale
323,Foundever,1985,"10,001 - 50,000",83.62,Laurent Uberti,Florida,Miami,Business Services & Supplies
324,Oklahoma Gas & Electric,1902,"1,001 - 5,000",83.54,Sean Trauschke,Oklahoma,Oklahoma City,Utilities
325,PricewaterhouseCoopers,1998,"100,001 - 500,000",83.5,Bob Moritz,New York,New York,Professional Services
326,The Estée Lauder Companies,1946,"10,001 - 50,000",83.46,Fabrizio Freda,New York,New York,Packaged Goods
327,Ames Construction,1960,"1,001 - 5,000",83.44,Jerry Ouimet,Minnesota,Burnsville,"Construction, Chemicals, Raw Materials"
328,"SASR Workforce Solutions (Set and Service Resources, LLC)",2003,"10,001 - 50,000",83.4,Patrick Henderson,North Carolina,Raleigh,Business Services & Supplies
329,Johnsonville,1945,"1,001 - 5,000",83.37,Don Fussner,Wisconsin,Sheboygan Falls,"Food, Soft Beverages, Alcohol & Tobacco"
330,Air Canada,1937,"10,001 - 50,000",83.35,Michael Rousseau,Quebec,Montreal,Transportation and Logistics
331,Verizon Communications,1983,"50,001 - 100,000",83.34,Hans Vestberg,New York,New York,"Telecommunications Services, Cable Supplier"
332,JM Smucker,1897,"5,001 - 10,000",83.34,Mark Smucker,Ohio,Orrville,"Food, Soft Beverages, Alcohol & Tobacco"
333,Comcast NBCUniversal,1963,"100,001 - 500,000",83.33,Brian L. Roberts,Pennsylvania,Philadelphia,Media & Advertising
334,Netflix,1997,"5,001 - 10,000",83.33,Greg Peters Ted Sarandos,California,Los Gatos,Media & Advertising
335,Hyundai,1967,"10,001 - 50,000",83.32,Don Romano,California,Fountain Valley,Automotive (Automotive and Suppliers)
336,Acceptance Insurance,1969,"1,001 - 5,000",83.25,Ken Russell,Tennessee,Nashville,Insurance
337,Delta Galil Industries,1975,>10000,83.22,Isaac Dabah,New York,New York,"Clothing, Shoes, Sports Equipment"
338,DTE Energy,1996,"5,001 - 10,000",83.22,Jerry Norcia,Michigan,Detroit,Utilities
339,BAE Systems,1999,"10,001 - 50,000",83.21,Charles Woodburn,Virginia,Falls Church,Aerospace & Defense
340,Regeneron Pharmaceuticals,1988,"10,001 - 50,000",83.19,Leonard S. Schleifer,New York,Tarrytown,Drugs & Biotechnology
341,United States Department of Commerce,1903,"10,001 - 50,000",83.1,Gina Raimondo,District of Columbia,Washington,Government Services
342,Johnson & Johnson,1886,"10,001 - 50,000",83.06,Joaquin Duato,New Jersey,New Brunswick,Drugs & Biotechnology
343,United States Department of Justice,1870,"100,001 - 500,000",83.02,Merrick B. Garland,District of Columbia,Washington,Government Services
344,Comtech Telecommunications,1967,"1,001 - 5,000",83,Ken Peterman,New York,Huntington,"Telecommunications Services, Cable Supplier"
345,JLL,1999,"10,001 - 50,000",82.98,Christian Ulbrich,Illinois,Chicago,Business Services & Supplies
346,RSM US,1926,"10,001 - 50,000",82.96,Brian Becker,Illinois,Chicago,Professional Services
347,ABC Technologies,1974,"5,001 - 10,000",82.95,Terry Campbell,Ontario,Toronto,Automotive (Automotive and Suppliers)
348,Oscar Health,2012,"1,001 - 5,000",82.93,Mario Schlosser,New York,New York City,Insurance
349,Medline Industries,1966,"10,001 - 50,000",82.92,Charlie Mills,Illinois,Northfield,Health Care Equipment & Services
350,Textron,1923,"10,001 - 50,000",82.87,Scott C. Donnelly,Rhode Island,Providence,Aerospace & Defense
351,Exelon,2000,"10,001 - 50,000",82.86,Calvin G. Butler,Illinois,Chicago,Utilities
352,Gainwell Technologies,2020,>10000,82.84,Mark Knickrehm,Arkansas,Conway,Health Care Equipment & Services
353,Liberty Mutual Insurance,1912,"10,001 - 50,000",82.82,Timothy M. Sweeney,Massachusetts,Boston,Insurance
354,Polaris Inc.,1954,"5,001 - 10,000",82.73,Michael T. Speetzen,Minnesota,Medina,Automotive (Automotive and Suppliers)
355,United States Government Publishing Office,1861,"1,001 - 5,000",82.66,Hugh Nathanial Halpern,District of Columbia,Washington,Government Services
356,Oracle,1977,"100,001 - 500,000",82.66,Safra A. Catz,California,Redwood Shores,IT Software & Services
357,Bechtel,1898,"10,001 - 50,000",82.65,Brendan Bechtel,Virginia,Reston,"Construction, Chemicals, Raw Materials"
358,Akamai,1998,"1,001 - 5,000",82.64,Tom Leighton,Massachusetts,Cambridge,IT Software & Services
359,Primerica,1977,"1,001 - 5,000",82.62,Glenn J. Williams,Georgia,Duluth,Insurance
360,Kia Motors,1992,"1,001 - 5,000",82.62,Ho-Sung Song,California,Irvine,Automotive (Automotive and Suppliers)
361,Humana,1961,"50,001 - 100,000",82.52,Bruce D. Broussard,Kentucky,Louisville,Insurance
362,Carvana,2012,"10,001 - 50,000",82.46,"Ernie Garcia, III",Arizona,Tempe,Retail and Wholesale
363,United Refining Company,1902,"1,001 - 5,000",82.45,John A. Catsimatidis,Pennsylvania,Warren,"Construction, Chemicals, Raw Materials"
364,MGM Resorts,1986,"50,001 - 100,000",82.42,William J. Hornbuckle,Nevada,Las Vegas,Travel & Leisure
365,Cintas,1968,"10,001 - 50,000",82.4,Todd Schneider,Ohio,Cincinnati,Business Services & Supplies
366,eBay,1995,"5,001 - 10,000",82.37,Jamie Iannone,California,San Jose,Retail and Wholesale
367,Estes Express Lines,1931,"10,001 - 50,000",82.36,Rob Estes,Virginia,Richmond,Transportation and Logistics
368,Wawa,1964,"10,001 - 50,000",82.36,Chris Gheysens,Pennsylvania,Wawa,Retail and Wholesale
369,Coupa Software,2006,"1,001 - 5,000",82.35,Leagh Turner,California,San Mateo,IT Software & Services
370,Four Seasons Hotels and Resorts,1960,"50,001 - 100,000",82.29,John Davison,Ontario,Toronto,Travel & Leisure
371,United States Department of the Interior,1849,"50,001 - 100,000",82.28,Deb Haaland,District of Columbia,Washington,Government Services
372,Apple Leisure Group,1969,>10000,82.28,Mark S. Hoplamazian,Pennsylvania,Newtown Square,Travel & Leisure
373,Arrow Electronics,1935,"5,001 - 10,000",82.21,Sean J. Kerins,Colorado,Centennial,"Semiconductors, Electronics, Electrical Engineering"
374,Alamo Drafthouse Cinema,1997,"1,001 - 5,000",82.2,Michael Kustermann,Texas,Austin,Travel & Leisure
375,Lear,1917,"100,001 - 500,000",82.19,Ray Scott,Michigan,Southfield,Automotive (Automotive and Suppliers)
376,Steel Dynamics,1993,"10,001 - 50,000",82.17,Mark D. Millet,Indiana,Fort Wayne,"Engineering, Manufacturing"
377,Tory Burch,2004,>1000,82.15,Pierre-Yeves Roussel,New York,New York,"Clothing, Shoes, Sports Equipment"
378,Alliance Hospitality Management,2003,>1000,82.14,Rolf Tweeten,North Carolina,Raleigh,Business Services & Supplies
379,State of Nebraska,1867,>10000,82.07,Jim Pillen,Nebraska,Lincoln,Government Services
